1997-12-15T09:30:23.702       0.38     79.65    -52.69     95.50   6.27517  -5.64499  -0.58375
1997-12-15T09:30:47.702      -0.29     80.26    -50.95     95.07   6.27765  -5.56623  -0.58446
1997-12-15T09:31:11.702      -0.20     83.18    -52.77     98.51   6.28012  -5.48747  -0.58516
1997-12-15T09:31:35.702       0.56     83.58    -53.43     99.20   6.28259  -5.40871  -0.58587
1997-12-15T09:31:59.702       0.62     83.08    -53.85     99.00   6.28506  -5.32995  -0.58657
1997-12-15T09:32:23.702       0.64     81.90    -52.40     97.23   6.28752  -5.25118  -0.58727
1997-12-15T09:32:47.702      -0.75     82.26    -51.51     97.06   6.28998  -5.17241  -0.58798
1997-12-15T09:33:11.702      -0.65     83.83    -50.97     98.11   6.29243  -5.09364  -0.58868
1997-12-15T09:33:35.702      -0.91     83.69    -50.16     97.58   6.29489  -5.01486  -0.58938
1997-12-15T09:33:59.702      -0.97     83.31    -51.06     97.72   6.29733  -4.93609  -0.59008
1997-12-15T09:34:23.702      -0.64     82.97    -51.84     97.84   6.29977  -4.85731  -0.59078
1997-12-15T09:34:47.702      -0.24     83.33    -51.33     97.87   6.30221  -4.77853  -0.59149
1997-12-15T09:35:11.702      -0.50     82.18    -49.64     96.00   6.30465  -4.69975  -0.59219
1997-12-15T09:35:35.702      -0.16     82.78    -49.44     96.42   6.30707  -4.62096  -0.59289
1997-12-15T09:35:59.702      -0.47     82.54    -49.50     96.24   6.30950  -4.54217  -0.59359
1997-12-15T09:36:23.702      -0.24     81.38    -50.03     95.52   6.31192  -4.46338  -0.59429
1997-12-15T09:36:47.702       0.23     80.86    -50.76     95.48   6.31434  -4.38459  -0.59498
1997-12-15T09:37:11.702      -0.83     80.54    -52.65     96.22   6.31675  -4.30579  -0.59568
1997-12-15T09:37:35.702      -1.69     81.67    -52.55     97.13   6.31915  -4.22699  -0.59638
1997-12-15T09:37:59.701      -1.29     81.80    -52.35     97.13   6.32155  -4.14820  -0.59708
1997-12-15T09:38:23.701      -1.70     82.69    -51.00     97.17   6.32395  -4.06939  -0.59778
1997-12-15T09:38:47.701      -1.86     82.75    -49.64     96.52   6.32634  -3.99059  -0.59847
1997-12-15T09:39:11.701      -0.62     81.96    -51.66     96.89   6.32873  -3.91178  -0.59917
1997-12-15T09:39:35.701      -0.40     81.58    -52.61     97.07   6.33111  -3.83297  -0.59986
1997-12-15T09:39:59.701      -1.68     81.70    -52.17     96.95   6.33349  -3.75416  -0.60056
1997-12-15T09:40:23.701      -1.86     82.63    -52.61     97.97   6.33586  -3.67534  -0.60125
1997-12-15T09:40:47.701      -2.06     82.10    -52.69     97.58   6.33822  -3.59652  -0.60195
1997-12-15T09:41:11.701      -3.17     82.08    -51.50     96.95   6.34058  -3.51770  -0.60264
1997-12-15T09:41:35.701      -3.49     82.24    -50.95     96.80   6.34294  -3.43888  -0.60334
1997-12-15T09:41:59.701      -3.44     82.10    -51.89     97.18   6.34529  -3.36005  -0.60403
1997-12-15T09:42:23.701      -3.32     81.39    -51.93     96.60   6.34763  -3.28123  -0.60472
1997-12-15T09:42:47.701      -3.50     81.77    -51.69     96.80   6.34997  -3.20240  -0.60541
1997-12-15T09:43:11.701      -3.23     80.98    -52.38     96.50   6.35230  -3.12356  -0.60610
1997-12-15T09:43:35.701      -2.75     81.47    -51.32     96.33   6.35463  -3.04473  -0.60679
1997-12-15T09:43:59.701      -4.02     80.38    -50.89     95.22   6.35695  -2.96589  -0.60748
1997-12-15T09:44:23.701      -5.24     72.75    -47.30     86.93   6.35926  -2.88705  -0.60817
1997-12-15T09:44:47.701      -3.15     76.65    -48.62     90.83   6.36157  -2.80821  -0.60886
1997-12-15T09:45:11.701       0.24     80.19    -48.38     93.65   6.36387  -2.72937  -0.60955
1997-12-15T09:45:35.701      -3.16     76.57    -48.24     90.55   6.36617  -2.65052  -0.61024
1997-12-15T09:45:59.701       0.14     79.64    -47.89     92.93   6.36846  -2.57167  -0.61092
1997-12-15T09:46:23.701       4.01     73.89    -43.03     85.60   6.37074  -2.49282  -0.61161
1997-12-15T09:46:47.701      -1.89     78.17    -49.32     92.45   6.37301  -2.41397  -0.61230
1997-12-15T09:47:11.701       2.18     75.22    -47.61     89.05   6.37528  -2.33511  -0.61298
1997-12-15T09:47:35.701      -2.44     76.45    -51.71     92.33   6.37755  -2.25626  -0.61367
1997-12-15T09:47:59.701      -2.79     77.34    -50.96     92.66   6.37980  -2.17740  -0.61435
1997-12-15T09:48:23.701      -0.91     76.13    -49.80     90.98   6.38205  -2.09854  -0.61503
1997-12-15T09:48:47.701      -1.01     76.71    -50.83     92.03   6.38430  -2.01967  -0.61572
1997-12-15T09:49:11.701      -1.11     71.11    -47.40     85.47   6.38653  -1.94081  -0.61640
1997-12-15T09:49:35.701      -2.30     61.67    -43.31     75.40   6.38876  -1.86194  -0.61708
1997-12-15T09:49:59.701      -2.36     75.48    -52.81     92.15   6.39098  -1.78308  -0.61776
1997-12-15T09:50:23.701      -3.35     76.55    -53.28     93.33   6.39320  -1.70421  -0.61844
1997-12-15T09:50:47.701      -1.90     73.05    -49.34     88.18   6.39540  -1.62534  -0.61912
1997-12-15T09:51:11.701      -6.35     69.50    -48.80     85.17   6.39760  -1.54646  -0.61980
1997-12-15T09:51:35.701      -5.25     69.86    -49.48     85.77   6.39980  -1.46759  -0.62047
1997-12-15T09:51:59.701      -6.41     70.87    -50.11     87.03   6.40198  -1.38871  -0.62115
1997-12-15T09:52:23.701      -5.70     69.98    -52.27     87.53   6.40416  -1.30984  -0.62183
1997-12-15T09:52:47.701      -6.15     67.42    -49.17     83.67   6.40633  -1.23096  -0.62250
1997-12-15T09:53:11.701      -1.88     68.03    -48.55     83.60   6.40849  -1.15208  -0.62318
1997-12-15T09:53:35.701      -7.69     71.41    -51.48     88.37   6.41065  -1.07320  -0.62385
1997-12-15T09:53:59.701      -7.46     69.83    -50.51     86.51   6.41280  -0.99432  -0.62453
1997-12-15T09:54:23.701      -6.93     73.37    -48.42     88.18   6.41494  -0.91543  -0.62520
1997-12-15T09:54:47.701      -9.95     68.57    -49.06     84.90   6.41707  -0.83655  -0.62587
1997-12-15T09:55:11.701     -11.69     70.41    -54.39     89.73   6.41920  -0.75767  -0.62654
1997-12-15T09:55:35.701      -7.17     72.40    -54.45     90.88   6.42132  -0.67878  -0.62721
1997-12-15T09:55:59.701      -9.74     69.95    -53.30     88.48   6.42343  -0.59990  -0.62788
1997-12-15T09:56:23.701     -11.41     69.41    -57.88     91.09   6.42553  -0.52101  -0.62855
1997-12-15T09:56:47.701      -8.64     66.59    -54.88     86.72   6.42762  -0.44212  -0.62922
1997-12-15T09:57:11.701     -11.71     69.43    -52.93     88.09   6.42971  -0.36323  -0.62989
1997-12-15T09:57:35.701     -10.69     65.60    -52.67     84.81   6.43179  -0.28435  -0.63055
1997-12-15T09:57:59.701     -12.07     69.79    -51.82     87.76   6.43386  -0.20546  -0.63122
1997-12-15T09:58:23.701      -8.10     72.96    -54.90     91.67   6.43592  -0.12657  -0.63188
1997-12-15T09:58:47.701      -4.60     73.18    -53.07     90.51   6.43798  -0.04768  -0.63255
1997-12-15T09:59:11.701      -9.38     74.67    -52.81     91.94   6.44003   0.03121  -0.63321
1997-12-15T09:59:35.701     -10.80     73.21    -53.76     91.47   6.44207   0.11009  -0.63387
1997-12-15T09:59:59.701      -6.86     73.11    -54.27     91.31   6.44410   0.18898  -0.63454
1997-12-15T10:00:23.701      -5.16     69.53    -56.69     89.86   6.44612   0.26787  -0.63520
1997-12-15T10:00:47.701      23.67     60.44    -57.51     86.72   6.44814   0.34676  -0.63586
1997-12-15T10:01:59.700      -0.61     72.11    -60.57     94.17   6.45414   0.58342  -0.63783
1997-12-15T10:02:23.700       4.40     68.99    -54.81     88.22   6.45613   0.66230  -0.63849
1997-12-15T10:02:47.700       2.53     71.05    -62.11     94.40   6.45811   0.74119  -0.63915
1997-12-15T10:03:11.700       1.98     69.02    -59.74     91.30   6.46008   0.82007  -0.63980
1997-12-15T10:03:35.700      -2.16     72.60    -58.53     93.28   6.46204   0.89895  -0.64046
1997-12-15T10:03:59.700      -1.74     74.06    -57.11     93.54   6.46400   0.97784  -0.64111
1997-12-15T10:04:23.700      -0.02     72.40    -54.72     90.76   6.46594   1.05672  -0.64177
1997-12-15T10:04:47.700      -3.39     73.06    -56.22     92.25   6.46789   1.13560  -0.64242
1997-12-15T10:05:11.700      -4.25     73.97    -57.32     93.68   6.46982   1.21448  -0.64307
1997-12-15T10:05:35.700      -1.31     76.09    -59.99     96.90   6.47174   1.29336  -0.64372
1997-12-15T10:05:59.700      -0.42     69.37    -56.82     89.68   6.47366   1.37223  -0.64437
1997-12-15T10:06:23.700       1.87     70.59    -55.07     89.55   6.47557   1.45111  -0.64502
1997-12-15T10:06:47.700       3.91     77.13    -53.43     93.91   6.47748   1.52999  -0.64567
1997-12-15T10:07:11.700       4.94     76.68    -54.60     94.26   6.47938   1.60886  -0.64632
1997-12-15T10:07:35.700       8.91     76.51    -57.38     96.05   6.48127   1.68773  -0.64697
1997-12-15T10:07:59.700       6.07     77.93    -57.09     96.80   6.48315   1.76660  -0.64762
1997-12-15T10:08:23.700       3.85     77.58    -56.07     95.80   6.48502   1.84547  -0.64826
1997-12-15T10:08:47.700       4.43     77.03    -55.47     95.03   6.48689   1.92433  -0.64891
1997-12-15T10:09:11.700       3.53     75.71    -55.48     93.92   6.48876   2.00320  -0.64956
1997-12-15T10:09:35.700       6.42     77.55    -53.31     94.33   6.49061   2.08206  -0.65020
1997-12-15T10:09:59.700       5.66     77.51    -49.63     92.21   6.49246   2.16092  -0.65084
