2000-05-20T09:40:25.226 5524402:32:5:0     74.39    -28.14    -55.83     97.17 0.76076 -6.00822 2.49496 2.20259
2000-05-20T09:40:25.560 5524402:33:0:0     74.27    -27.93    -56.35     97.32 0.76076 -6.00822 2.60508 2.31271
2000-05-20T09:40:25.893 5524402:33:5:0     74.23    -28.31    -56.21     97.32 0.76076 -6.00822 2.71499 2.42262
2000-05-20T09:40:26.226 5524402:34:0:0     74.55    -28.41    -56.28     97.63 0.76076 -6.00822 2.82511 2.53274
2000-05-20T09:40:26.560 5524402:34:5:0     74.75    -28.59    -56.21     97.80 0.76076 -6.00822 2.93535 2.64298
2000-05-20T09:40:26.893 5524402:35:0:0     74.92    -28.92    -55.89     97.85 0.76076 -6.00822 3.04514 2.75277
2000-05-20T09:40:27.226 5524402:35:5:0     74.96    -29.55    -55.80     98.01 0.76076 -6.00822 3.15505 2.86268
2000-05-20T09:40:27.560 5524402:36:0:0     74.92    -30.31    -55.51     98.05 0.76076 -6.00822 3.26527 2.97290
2000-05-20T09:40:27.893 5524402:36:5:0     74.78    -30.93    -55.35     98.04 0.76076 -6.00822 3.37518 3.08280
2000-05-20T09:40:28.226 5524402:37:0:0     74.92    -31.10    -55.15     98.09 0.76076 -6.00822 3.48530 3.19293
2000-05-20T09:40:28.560 5524402:37:5:0     74.89    -31.44    -54.83     98.00 0.76076 -6.00822 3.59554 3.30317
2000-05-20T09:40:28.893 5524402:38:0:0     74.92    -31.66    -54.83     98.09 0.76076 -6.00822 3.70533 3.41296
2000-05-20T09:40:29.226 5524402:38:5:0     74.72    -31.79    -54.94     98.04 0.76076 -6.00822 3.81524 3.52287
2000-05-20T09:40:29.560 5524402:39:0:0     74.69    -31.61    -54.98     97.98 0.76076 -6.00822 3.92536 3.63299
2000-05-20T09:40:29.893 5524402:39:5:0     74.58    -31.69    -55.04     97.95 0.76076 -6.00822 4.03527 3.74290
2000-05-20T09:40:30.226 5524402:40:0:0     74.43    -31.88    -54.96     97.86 0.76076 -6.00822 4.14539 3.85302
2000-05-20T09:40:30.560 5524402:40:5:0     74.09    -32.17    -54.98     97.71 0.76076 -6.00822 4.25563 3.96326
2000-05-20T09:40:30.893 5524402:41:0:0     74.01    -32.25    -55.09     97.74 0.76076 -6.00822 4.36542 4.07305
2000-05-20T09:40:31.226 5524402:41:5:0     73.87    -32.67    -55.04     97.74 0.76076 -6.00822 4.47533 4.18296
2000-05-20T09:40:31.560 5524402:42:0:0     73.74    -32.42    -55.10     97.59 0.76076 -6.00822 4.58545 4.29308
2000-05-20T09:40:31.893 5524402:42:5:0     73.75    -32.46    -55.14     97.64 0.76076 -6.00822 4.69536 4.40299
2000-05-20T09:40:32.226 5524402:43:0:0     73.55    -32.49    -55.32     97.60 0.76076 -6.00822 4.80557 4.51320
2000-05-20T09:40:32.560 5524402:43:5:0     73.26    -32.82    -55.51     97.60 0.76076 -6.00822 4.91582 4.62345
2000-05-20T09:40:32.893 5524402:44:0:0     73.00    -33.12    -55.76     97.65 0.76076 -6.00822 5.02560 4.73323
2000-05-20T09:40:33.226 5524402:44:5:0     73.21    -33.11    -55.71     97.77 0.76076 -6.00822 5.13552 4.84315
2000-05-20T09:40:33.560 5524402:45:0:0     73.43    -32.93    -55.79     97.92 0.76076 -6.00822 5.24563 4.95326
2000-05-20T09:40:33.893 5524402:45:5:0     73.50    -32.70    -56.10     98.07 0.76076 -6.00822 5.35554 5.06317
2000-05-20T09:40:34.226 5524402:46:0:0     73.76    -32.38    -56.18     98.21 0.76076 -6.00822 5.46566 5.17329
2000-05-20T09:40:34.560 5524402:46:5:0     74.03    -31.60    -56.31     98.23 0.76076 -6.00822 5.57591 5.28354
2000-05-20T09:40:34.893 5524402:47:0:0     74.21    -31.14    -56.23     98.18 0.76076 -6.00822 5.68579 5.39342
2000-05-20T09:40:35.226 5524402:47:5:0     74.34    -31.11    -56.26     98.29 0.76076 -6.00822 5.79571 5.50334
2000-05-20T09:40:35.560 5524402:48:0:0     74.18    -31.17    -56.40     98.26 0.76076 -6.00822 5.90582 5.61345
2000-05-20T09:40:35.893 5524402:48:5:0     74.18    -31.13    -56.39     98.24 0.76076 -6.00822 6.01574 5.72337
2000-05-20T09:40:36.226 5524402:49:0:0     74.37    -30.71    -56.31     98.21 0.76076 -6.00822 6.12595 5.83358
2000-05-20T09:40:36.560 5524402:49:5:0     74.23    -30.57    -56.45     98.14 0.76076 -6.00822 6.23619 5.94382
2000-05-20T09:40:36.893 5524402:50:0:0     74.60    -29.77    -56.47     98.19 0.76076 -6.00822 0.06261 6.05342
2000-05-20T09:40:37.226 5524402:50:5:0     74.66    -29.76    -56.48     98.23 0.76076 -6.00822 0.17252 6.16334
2000-05-20T09:40:37.560 5524402:51:0:0     74.47    -29.77    -56.51     98.11 0.76076 -6.00822 0.28283 6.27364
2000-05-20T09:40:37.893 5524402:51:5:0     74.33    -30.06    -56.58     98.13 0.76076 -6.00822 0.39274 0.10037
2000-05-20T09:40:38.226 5524402:52:0:0     74.43    -30.00    -56.21     97.98 0.76076 -6.00822 0.50286 0.21049
2000-05-20T09:40:38.560 5524402:52:5:0     74.46    -29.52    -56.38     97.95 0.76076 -6.00822 0.61310 0.32073
2000-05-20T09:40:38.893 5524402:53:0:0     74.64    -28.88    -56.43     97.93 0.76076 -6.00822 0.72289 0.43052
2000-05-20T09:40:39.226 5524402:53:5:0     74.71    -28.33    -56.35     97.77 0.76076 -6.00822 0.83280 0.54043
2000-05-20T09:40:39.560 5524402:54:0:0     74.99    -27.76    -56.25     97.76 0.76076 -6.00822 0.94292 0.65055
2000-05-20T09:40:39.893 5524402:54:5:0     75.14    -27.14    -55.98     97.56 0.76076 -6.00822 1.05283 0.76046
2000-05-20T09:40:40.226 5524402:55:0:0     75.22    -26.80    -56.16     97.62 0.76076 -6.00822 1.16295 0.87058
2000-05-20T09:40:40.560 5524402:55:5:0     75.03    -26.13    -56.46     97.47 0.76076 -6.00822 1.27319 0.98082
2000-05-20T09:40:40.893 5524402:56:0:0     75.23    -26.29    -56.00     97.40 0.76076 -6.00822 1.38307 1.09070
2000-05-20T09:40:41.226 5524402:56:5:0     75.15    -26.86    -55.76     97.36 0.76076 -6.00822 1.49299 1.20062
2000-05-20T09:40:41.560 5524402:57:0:0     74.67    -27.61    -55.89     97.27 0.76076 -6.00822 1.60310 1.31073
2000-05-20T09:40:41.893 5524402:57:5:0     74.32    -28.03    -56.13     97.26 0.76076 -6.00822 1.71302 1.42065
2000-05-20T09:40:42.226 5524402:58:0:0     74.11    -27.72    -56.31     97.12 0.76076 -6.00822 1.82313 1.53076
2000-05-20T09:40:42.560 5524402:58:5:0     74.13    -27.59    -56.44     97.17 0.76076 -6.00822 1.93338 1.64100
2000-05-20T09:40:42.893 5524402:59:0:0     74.26    -27.68    -56.36     97.25 0.76076 -6.00822 2.04316 1.75079
2000-05-20T09:40:43.226 5524402:59:5:0     74.22    -27.40    -56.28     97.09 0.76076 -6.00822 2.15307 1.86070
2000-05-20T09:40:43.560 5524402:60:0:0     74.18    -27.36    -56.17     96.98 0.76076 -6.00822 2.26329 1.97092
2000-05-20T09:40:43.893 5524402:60:5:0     74.17    -27.28    -56.08     96.90 0.76076 -6.00822 2.37320 2.08083
2000-05-20T09:40:44.226 5524402:61:0:0     74.07    -27.02    -55.93     96.66 0.76076 -6.00822 2.48332 2.19095
2000-05-20T09:40:44.560 5524402:61:5:0     74.18    -26.66    -55.84     96.60 0.76076 -6.00822 2.59356 2.30119
2000-05-20T09:40:44.893 5524402:62:0:0     74.03    -26.80    -56.06     96.66 0.76076 -6.00822 2.70325 2.41088
2000-05-20T09:40:45.226 5524402:62:5:0     73.92    -26.78    -56.00     96.52 0.76076 -6.00822 2.81317 2.52080
2000-05-20T09:40:45.560 5524402:63:0:0     73.83    -26.97    -56.14     96.59 0.76076 -6.00822 2.92329 2.63091
2000-05-20T09:40:45.893 5524402:63:5:0     73.88    -27.07    -56.14     96.66 0.76076 -6.00822 3.03320 2.74083
2000-05-20T09:40:46.226 5524402:64:0:0     74.09    -26.62    -55.93     96.57 0.76076 -6.00822 3.14332 2.85094
2000-05-20T09:40:46.560 5524402:64:5:0     74.08    -26.56    -55.80     96.47 0.76076 -6.00822 3.25356 2.96119
2000-05-20T09:40:46.893 5524402:65:0:0     74.23    -26.24    -55.81     96.50 0.76076 -6.00822 3.36344 3.07107
2000-05-20T09:40:47.226 5524402:65:5:0     74.21    -26.42    -55.68     96.46 0.76076 -6.00822 3.47335 3.18098
2000-05-20T09:40:47.560 5524402:66:0:0     74.34    -26.65    -55.54     96.55 0.76076 -6.00822 3.58338 3.29100
2000-05-20T09:40:47.893 5524402:66:5:0     74.28    -26.75    -55.45     96.48 0.76076 -6.00822 3.69329 3.40092
2000-05-20T09:40:48.226 5524402:67:0:0     74.39    -26.72    -55.42     96.54 0.76076 -6.00822 3.80350 3.51113
2000-05-20T09:40:48.560 5524402:67:5:0     74.41    -26.32    -55.36     96.41 0.76076 -6.00822 3.91374 3.62137
2000-05-20T09:40:48.893 5524402:68:0:0     74.19    -25.94    -55.39     96.15 0.76076 -6.00822 4.02363 3.73126
2000-05-20T09:40:49.226 5524402:68:5:0     74.00    -25.56    -55.79     96.14 0.76076 -6.00822 4.13354 3.84117
2000-05-20T09:40:49.560 5524402:69:0:0     73.86    -25.76    -55.65     96.00 0.76076 -6.00822 4.24366 3.95129
2000-05-20T09:40:49.893 5524402:69:5:0     73.67    -25.95    -55.55     95.85 0.76076 -6.00822 4.35357 4.06120
2000-05-20T09:40:50.226 5524402:70:0:0     73.43    -26.22    -55.68     95.81 0.76076 -6.00822 4.46369 4.17132
2000-05-20T09:40:50.560 5524402:70:5:0     73.27    -26.17    -55.78     95.73 0.76076 -6.00822 4.57393 4.28156
2000-05-20T09:40:50.893 5524402:71:0:0     73.19    -26.42    -55.57     95.62 0.76076 -6.00822 4.68372 4.39135
2000-05-20T09:40:51.226 5524402:71:5:0     73.16    -26.45    -55.59     95.62 0.76076 -6.00822 4.79364 4.50127
2000-05-20T09:40:51.560 5524402:72:0:0     73.19    -26.47    -55.40     95.54 0.76076 -6.00822 4.90365 4.61128
2000-05-20T09:40:51.893 5524402:72:5:0     73.05    -26.46    -55.47     95.47 0.76076 -6.00822 5.01357 4.72120
2000-05-20T09:40:52.226 5524402:73:0:0     72.92    -26.35    -55.76     95.50 0.76076 -6.00822 5.12378 4.83141
2000-05-20T09:40:52.560 5524402:73:5:0     72.91    -26.42    -55.84     95.56 0.76076 -6.00822 5.23402 4.94165
2000-05-20T09:40:52.893 5524402:74:0:0     72.81    -26.55    -55.96     95.60 0.76076 -6.00822 5.34390 5.05153
2000-05-20T09:40:53.226 5524402:74:5:0     72.88    -26.59    -55.92     95.63 0.76076 -6.00822 5.45383 5.16146
2000-05-20T09:40:53.560 5524402:75:0:0     73.17    -26.61    -55.76     95.76 0.76076 -6.00822 5.56393 5.27156
2000-05-20T09:40:53.893 5524402:75:5:0     73.19    -26.53    -55.76     95.76 0.76076 -6.00822 5.67385 5.38148
2000-05-20T09:40:54.226 5524402:76:0:0     73.32    -26.54    -55.62     95.78 0.76076 -6.00822 5.78396 5.49159
2000-05-20T09:40:54.560 5524402:76:5:0     73.36    -26.65    -55.57     95.81 0.76076 -6.00822 5.89421 5.60184
2000-05-20T09:40:54.893 5524402:77:0:0     73.25    -26.73    -55.53     95.72 0.76076 -6.00822 6.00409 5.71172
2000-05-20T09:40:55.226 5524402:77:5:0     73.16    -26.67    -55.43     95.58 0.76076 -6.00822 6.11401 5.82164
2000-05-20T09:40:55.560 5524402:78:0:0     73.35    -26.76    -55.56     95.83 0.76076 -6.00822 6.22393 5.93156
2000-05-20T09:40:55.893 5524402:78:5:0     73.36    -26.67    -55.56     95.81 0.76076 -6.00822 0.05067 6.04148
2000-05-20T09:40:56.226 5524402:79:0:0     73.35    -26.71    -55.66     95.88 0.76076 -6.00822 0.16107 6.15188
2000-05-20T09:40:56.560 5524402:79:5:0     73.12    -26.58    -55.95     95.83 0.76076 -6.00822 0.27132 6.26214
2000-05-20T09:40:56.893 5524402:80:0:0     73.18    -26.37    -55.98     95.84 0.76076 -6.00822 0.38110 0.08873
2000-05-20T09:40:57.226 5524402:80:5:0     73.16    -26.15    -56.05     95.80 0.76076 -6.00822 0.49102 0.19865
2000-05-20T09:40:57.560 5524402:81:0:0     73.04    -26.20    -56.19     95.80 0.76076 -6.00822 0.60113 0.30876
2000-05-20T09:40:57.893 5524402:81:5:0     73.27    -26.54    -55.68     95.78 0.76076 -6.00822 0.71105 0.41868
2000-05-20T09:40:58.226 5524402:82:0:0     73.19    -26.66    -55.58     95.69 0.76076 -6.00822 0.82116 0.52879
2000-05-20T09:40:58.560 5524402:82:5:0     73.16    -26.73    -55.51     95.64 0.76076 -6.00822 0.93141 0.63903
2000-05-20T09:40:58.893 5524402:83:0:0     73.26    -26.89    -55.41     95.71 0.76076 -6.00822 1.04138 0.74901
2000-05-20T09:40:59.226 5524402:83:5:0     73.21    -26.68    -55.48     95.66 0.76076 -6.00822 1.15130 0.85893
2000-05-20T09:40:59.560 5524402:84:0:0     73.42    -26.47    -55.43     95.73 0.76076 -6.00822 1.26131 0.96894
2000-05-20T09:40:59.893 5524402:84:5:0     73.46    -26.04    -55.35     95.59 0.76076 -6.00822 1.37123 1.07886
2000-05-20T09:41:00.226 5524402:85:0:0     73.53    -25.94    -55.52     95.72 0.76076 -6.00822 1.48134 1.18897
2000-05-20T09:41:00.560 5524402:85:5:0     73.78    -25.64    -55.60     95.88 0.76076 -6.00822 1.59160 1.29923
2000-05-20T09:41:00.893 5524402:86:0:0     73.75    -25.56    -55.56     95.81 0.76076 -6.00822 1.70137 1.40900
2000-05-20T09:41:01.226 5524402:86:5:0     73.46    -25.92    -55.81     95.83 0.76076 -6.00822 1.81129 1.51892
2000-05-20T09:41:01.560 5524402:87:0:0     73.56    -25.92    -55.66     95.82 0.76076 -6.00822 1.92140 1.62903
2000-05-20T09:41:01.893 5524402:87:5:0     74.08    -25.27    -55.20     95.77 0.76076 -6.00822 2.03132 1.73895
2000-05-20T09:41:02.226 5524402:88:0:0     73.84    -25.24    -55.35     95.67 0.76076 -6.00822 2.14143 1.84906
2000-05-20T09:41:02.560 5524402:88:5:0     73.54    -25.16    -55.48     95.50 0.76076 -6.00822 2.25168 1.95931
2000-05-20T09:41:02.893 5524402:89:0:0     73.45    -25.13    -55.42     95.38 0.76076 -6.00822 2.36156 2.06919
2000-05-20T09:41:03.226 5524402:89:5:0     73.52    -24.97    -55.29     95.31 0.76076 -6.00822 2.47148 2.17911
2000-05-20T09:41:03.560 5524402:90:0:0     73.40    -24.94    -55.23     95.18 0.76076 -6.00822 2.58159 2.28922
2000-05-20T09:41:03.893 5524402:90:5:0     73.17    -25.16    -55.33     95.13 0.76076 -6.00822 2.69150 2.39913
2000-05-20T09:41:04.226 5524403:00:0:0     73.08    -25.29    -55.38     95.11 0.76076 -6.00822 2.80162 2.50925
2000-05-20T09:41:04.560 5524403:00:5:0     73.21    -25.32    -55.27     95.16 0.76076 -6.00822 2.91186 2.61949
2000-05-20T09:41:04.893 5524403:01:0:0     73.28    -25.32    -55.31     95.24 0.76076 -6.00822 3.02165 2.72928
2000-05-20T09:41:05.226 5524403:01:5:0     73.35    -25.14    -55.25     95.21 0.76076 -6.00822 3.13156 2.83919
2000-05-20T09:41:05.560 5524403:02:0:0     73.36    -25.32    -55.44     95.38 0.76076 -6.00822 3.24168 2.94931
2000-05-20T09:41:05.893 5524403:02:5:0     73.26    -25.54    -55.39     95.33 0.76076 -6.00822 3.35159 3.05922
2000-05-20T09:41:06.226 5524403:03:0:0     73.20    -25.56    -55.23     95.19 0.76076 -6.00822 3.46181 3.16944
2000-05-20T09:41:06.560 5524403:03:5:0     73.26    -25.50    -55.11     95.15 0.76076 -6.00822 3.57205 3.27968
2000-05-20T09:41:06.893 5524403:04:0:0     73.14    -25.58    -55.00     95.02 0.76076 -6.00822 3.68174 3.38937
2000-05-20T09:41:07.226 5524403:04:5:0     73.10    -25.50    -54.85     94.89 0.76076 -6.00822 3.79166 3.49928
2000-05-20T09:41:07.560 5524403:05:0:0     73.10    -25.41    -54.85     94.86 0.76076 -6.00822 3.90187 3.60950
2000-05-20T09:41:07.893 5524403:05:5:0     73.07    -25.17    -54.85     94.77 0.76076 -6.00822 4.01178 3.71941
2000-05-20T09:41:08.226 5524403:06:0:0     72.96    -24.98    -54.86     94.64 0.76076 -6.00822 4.12190 3.82953
2000-05-20T09:41:08.560 5524403:06:5:0     72.88    -24.92    -54.95     94.61 0.76076 -6.00822 4.23214 3.93977
2000-05-20T09:41:08.893 5524403:07:0:0     73.00    -24.92    -54.76     94.60 0.76076 -6.00822 4.34193 4.04956
2000-05-20T09:41:09.226 5524403:07:5:0     72.65    -25.11    -54.85     94.43 0.76076 -6.00822 4.45184 4.15947
2000-05-20T09:41:09.560 5524403:08:0:0     72.32    -25.30    -54.99     94.31 0.76076 -6.00822 4.56196 4.26959
2000-05-20T09:41:09.893 5524403:08:5:0     72.23    -25.26    -54.75     94.09 0.76076 -6.00822 4.67187 4.37950
2000-05-20T09:41:10.226 5524403:09:0:0     72.01    -25.34    -55.00     94.09 0.76076 -6.00822 4.78199 4.48962
2000-05-20T09:41:10.560 5524403:09:5:0     71.99    -25.37    -55.09     94.14 0.76076 -6.00822 4.89224 4.59986
2000-05-20T09:41:10.893 5524403:10:0:0     72.36    -25.36    -54.74     94.22 0.76076 -6.00822 5.00211 4.70974
2000-05-20T09:41:11.226 5524403:10:5:0     72.30    -25.21    -55.05     94.31 0.76076 -6.00822 5.11203 4.81966
2000-05-20T09:41:11.560 5524403:11:0:0     72.36    -25.01    -55.12     94.34 0.76076 -6.00822 5.22214 4.92977
2000-05-20T09:41:11.893 5524403:11:5:0     72.62    -24.89    -54.83     94.33 0.76076 -6.00822 5.33205 5.03968
2000-05-20T09:41:12.226 5524403:12:0:0     72.73    -24.82    -54.60     94.27 0.76076 -6.00822 5.44208 5.14971
2000-05-20T09:41:12.560 5524403:12:5:0     72.79    -24.77    -54.52     94.26 0.76076 -6.00822 5.55232 5.25995
2000-05-20T09:41:12.893 5524403:13:0:0     72.94    -24.75    -54.46     94.33 0.76076 -6.00822 5.66220 5.36983
2000-05-20T09:41:13.226 5524403:13:5:0     72.67    -24.73    -54.67     94.24 0.76076 -6.00822 5.77211 5.47974
2000-05-20T09:41:13.560 5524403:14:0:0     72.70    -24.84    -54.82     94.37 0.76076 -6.00822 5.88233 5.58996
2000-05-20T09:41:13.893 5524403:14:5:0     72.67    -24.83    -54.92     94.42 0.76076 -6.00822 5.99224 5.69987
2000-05-20T09:41:14.226 5524403:15:0:0     72.69    -24.94    -54.79     94.38 0.76076 -6.00822 6.10236 5.80999
2000-05-20T09:41:14.560 5524403:15:5:0     72.68    -24.81    -54.92     94.42 0.76076 -6.00822 6.21260 5.92023
2000-05-20T09:41:14.893 5524403:16:0:0     72.43    -24.89    -55.00     94.29 0.76076 -6.00822 0.03902 6.02984
2000-05-20T09:41:15.226 5524403:16:5:0     72.19    -25.05    -55.14     94.23 0.76076 -6.00822 0.14893 6.13975
2000-05-20T09:41:15.560 5524403:17:0:0     72.01    -25.17    -55.28     94.21 0.76076 -6.00822 0.25915 6.24996
2000-05-20T09:41:15.893 5524403:17:5:0     71.71    -25.19    -55.69     94.22 0.76076 -6.00822 0.36906 0.07669
2000-05-20T09:41:16.226 5524403:18:0:0     71.68    -25.52    -55.66     94.27 0.76076 -6.00822 0.47918 0.18681
2000-05-20T09:41:16.560 5524403:18:5:0     71.81    -25.57    -55.56     94.33 0.76076 -6.00822 0.58942 0.29705
