1997-04-05T06:45:01.406    -72.58     77.71     -9.56    106.77  14.78   0.32 354.31   5.69
1997-04-05T06:45:01.739    -72.54     77.72     -9.52    106.74  14.78   0.32 354.31   5.69
1997-04-05T06:45:02.073    -72.47     77.91     -9.66    106.84  14.78   0.32 354.30   5.70
1997-04-05T06:45:02.406    -72.51     77.87     -9.60    106.84  14.78   0.32 354.30   5.70
1997-04-05T06:45:02.739    -72.52     77.82     -9.56    106.80  14.78   0.32 354.30   5.70
1997-04-05T06:45:03.073    -72.58     77.81     -9.58    106.84  14.78   0.32 354.30   5.70
1997-04-05T06:45:03.406    -72.52     77.92     -9.49    106.87  14.78   0.32 354.29   5.71
1997-04-05T06:45:03.739    -72.50     78.05     -9.50    106.95  14.78   0.32 354.29   5.71
1997-04-05T06:45:04.073    -72.58     78.01     -9.61    106.99  14.78   0.32 354.29   5.71
1997-04-05T06:45:04.406    -72.71     77.93     -9.55    107.01  14.78   0.32 354.28   5.72
1997-04-05T06:45:04.739    -72.63     78.01     -9.51    107.01  14.78   0.32 354.28   5.72
1997-04-05T06:45:05.073    -72.64     77.97     -9.48    106.98  14.78   0.32 354.28   5.72
1997-04-05T06:45:05.406    -72.67     78.02     -9.53    107.05  14.78   0.32 354.27   5.73
1997-04-05T06:45:05.739    -72.62     77.98     -9.54    106.98  14.78   0.32 354.27   5.73
1997-04-05T06:45:06.073    -72.48     77.96     -9.44    106.87  14.78   0.32 354.27   5.73
1997-04-05T06:45:06.406    -72.50     77.90     -9.43    106.83  14.78   0.32 354.26   5.74
1997-04-05T06:45:06.739    -72.51     77.86     -9.46    106.82  14.78   0.32 354.26   5.74
1997-04-05T06:45:07.073    -72.72     77.81     -9.55    106.93  14.78   0.32 354.26   5.74
1997-04-05T06:45:07.406    -72.63     77.85     -9.56    106.90  14.78   0.32 354.25   5.75
1997-04-05T06:45:07.739    -72.50     77.96     -9.53    106.88  14.78   0.32 354.25   5.75
1997-04-05T06:45:08.073    -72.49     77.94     -9.54    106.87  14.78   0.32 354.25   5.75
1997-04-05T06:45:08.406    -72.46     78.09     -9.46    106.95  14.78   0.32 354.25   5.75
1997-04-05T06:45:08.739    -72.39     78.21     -9.44    106.98  14.78   0.32 354.24   5.76
1997-04-05T06:45:09.073    -72.44     78.23     -9.49    107.04  14.78   0.32 354.24   5.76
1997-04-05T06:45:09.406    -72.59     78.23     -9.54    107.14  14.78   0.32 354.24   5.76
1997-04-05T06:45:09.739    -72.64     78.22     -9.42    107.16  14.78   0.32 354.23   5.77
1997-04-05T06:45:10.073    -72.71     78.12     -9.38    107.13  14.78   0.32 354.23   5.77
1997-04-05T06:45:10.406    -72.81     78.14     -9.34    107.21  14.78   0.32 354.23   5.77
1997-04-05T06:45:10.739    -72.72     78.17     -9.35    107.17  14.78   0.32 354.22   5.78
1997-04-05T06:45:11.073    -72.73     78.06     -9.30    107.09  14.78   0.32 354.22   5.78
1997-04-05T06:45:11.406    -72.87     78.02     -9.29    107.16  14.78   0.32 354.22   5.78
1997-04-05T06:45:11.739    -72.75     78.01     -9.31    107.08  14.78   0.32 354.21   5.79
1997-04-05T06:45:12.073    -72.82     77.84     -9.41    107.00  14.78   0.32 354.21   5.79
1997-04-05T06:45:12.406    -72.87     77.79     -9.44    107.01  14.78   0.32 354.21   5.79
1997-04-05T06:45:12.739    -72.76     77.73     -9.50    106.90  14.78   0.32 354.20   5.80
1997-04-05T06:45:13.073    -72.74     77.65     -9.42    106.81  14.78   0.32 354.20   5.80
1997-04-05T06:45:13.406    -72.69     77.60     -9.59    106.76  14.78   0.32 354.20   5.80
1997-04-05T06:45:13.739    -72.55     77.64     -9.61    106.70  14.78   0.32 354.19   5.81
1997-04-05T06:45:14.073    -72.34     77.73     -9.55    106.62  14.78   0.32 354.19   5.81
1997-04-05T06:45:14.406    -72.12     77.84     -9.48    106.54  14.78   0.32 354.19   5.81
1997-04-05T06:45:14.739    -72.06     77.83     -9.53    106.49  14.78   0.32 354.19   5.81
1997-04-05T06:45:15.073    -72.13     77.80     -9.58    106.53  14.78   0.32 354.18   5.82
1997-04-05T06:45:15.406    -72.06     77.82     -9.64    106.49  14.78   0.32 354.18   5.82
1997-04-05T06:45:15.739    -72.08     77.95     -9.63    106.60  14.79   0.32 354.18   5.82
1997-04-05T06:45:16.073    -72.05     77.98     -9.69    106.61  14.79   0.32 354.17   5.83
1997-04-05T06:45:16.406    -72.29     77.96     -9.75    106.76  14.79   0.32 354.17   5.83
1997-04-05T06:45:16.739    -72.24     77.82     -9.69    106.62  14.79   0.32 354.17   5.83
1997-04-05T06:45:17.073    -72.34     77.89     -9.87    106.76  14.79   0.32 354.16   5.84
1997-04-05T06:45:17.406    -72.39     77.81     -9.75    106.72  14.79   0.32 354.16   5.84
1997-04-05T06:45:17.739    -72.39     77.84     -9.68    106.73  14.79   0.32 354.16   5.84
1997-04-05T06:45:18.073    -72.34     78.01     -9.51    106.81  14.79   0.32 354.15   5.85
1997-04-05T06:45:18.406    -72.39     77.87     -9.47    106.74  14.79   0.32 354.15   5.85
1997-04-05T06:45:18.739    -72.44     77.91     -9.46    106.80  14.79   0.32 354.15   5.85
1997-04-05T06:45:19.073    -72.47     77.86     -9.38    106.78  14.79   0.32 354.14   5.86
1997-04-05T06:45:19.406    -72.43     77.76     -9.42    106.68  14.79   0.32 354.14   5.86
1997-04-05T06:45:19.739    -72.37     77.87     -9.45    106.73  14.79   0.32 354.14   5.86
1997-04-05T06:45:20.073    -72.42     77.76     -9.46    106.68  14.79   0.32 354.13   5.87
1997-04-05T06:45:20.406    -72.38     77.84     -9.50    106.72  14.79   0.32 354.13   5.87
1997-04-05T06:45:20.739    -72.33     77.79     -9.45    106.64  14.79   0.32 354.13   5.87
1997-04-05T06:45:21.073    -72.33     77.83     -9.54    106.68  14.79   0.32 354.13   5.87
1997-04-05T06:45:21.406    -72.30     77.82     -9.51    106.65  14.79   0.32 354.12   5.88
1997-04-05T06:45:21.739    -72.30     77.86     -9.45    106.67  14.79   0.32 354.12   5.88
1997-04-05T06:45:22.073    -72.42     77.84     -9.52    106.74  14.79   0.32 354.12   5.88
1997-04-05T06:45:22.406    -72.43     77.89     -9.46    106.78  14.79   0.32 354.11   5.89
1997-04-05T06:45:22.739    -72.49     77.95     -9.42    106.87  14.79   0.32 354.11   5.89
1997-04-05T06:45:23.073    -72.41     78.06     -9.47    106.89  14.79   0.32 354.11   5.89
1997-04-05T06:45:23.406    -72.51     77.96     -9.53    106.90  14.79   0.32 354.10   5.90
1997-04-05T06:45:23.739    -72.63     77.95     -9.48    106.97  14.79   0.32 354.10   5.90
1997-04-05T06:45:24.073    -72.60     77.82     -9.61    106.86  14.79   0.32 354.10   5.90
1997-04-05T06:45:24.406    -72.48     77.85     -9.54    106.80  14.79   0.32 354.09   5.91
1997-04-05T06:45:24.739    -72.51     77.77     -9.56    106.76  14.79   0.32 354.09   5.91
1997-04-05T06:45:25.073    -72.50     77.76     -9.66    106.75  14.79   0.32 354.09   5.91
1997-04-05T06:45:25.406    -72.46     77.71     -9.68    106.69  14.79   0.32 354.08   5.92
1997-04-05T06:45:25.739    -72.37     77.76     -9.61    106.66  14.79   0.32 354.08   5.92
1997-04-05T06:45:26.073    -72.30     77.75     -9.55    106.60  14.79   0.32 354.08   5.92
1997-04-05T06:45:26.406    -72.26     77.78     -9.60    106.60  14.79   0.32 354.08   5.92
1997-04-05T06:45:26.739    -72.22     77.92     -9.53    106.67  14.79   0.32 354.07   5.93
1997-04-05T06:45:27.073    -72.16     77.95     -9.37    106.64  14.79   0.32 354.07   5.93
1997-04-05T06:45:27.406    -72.14     77.99     -9.36    106.65  14.79   0.32 354.07   5.93
1997-04-05T06:45:27.739    -72.22     78.04     -9.49    106.75  14.79   0.32 354.06   5.94
1997-04-05T06:45:28.073    -72.24     78.15     -9.32    106.83  14.79   0.32 354.06   5.94
1997-04-05T06:45:28.406    -72.18     78.17     -9.32    106.81  14.79   0.32 354.06   5.94
1997-04-05T06:45:28.739    -72.34     78.25     -9.20    106.97  14.79   0.32 354.05   5.95
1997-04-05T06:45:29.073    -72.43     78.23     -9.18    107.00  14.79   0.32 354.05   5.95
1997-04-05T06:45:29.406    -72.51     78.16     -9.17    107.01  14.79   0.32 354.05   5.95
1997-04-05T06:45:29.739    -72.62     78.10     -9.19    107.04  14.79   0.32 354.04   5.96
1997-04-05T06:45:30.073    -72.54     78.03     -9.13    106.93  14.79   0.32 354.04   5.96
1997-04-05T06:45:30.406    -72.71     77.95     -9.08    106.98  14.79   0.32 354.04   5.96
1997-04-05T06:45:30.739    -72.71     77.95     -9.13    106.98  14.79   0.32 354.03   5.97
1997-04-05T06:45:31.073    -72.72     77.82     -9.10    106.90  14.79   0.32 354.03   5.97
1997-04-05T06:45:31.406    -72.67     77.74     -9.21    106.81  14.79   0.32 354.03   5.97
1997-04-05T06:45:31.739    -72.55     77.66     -9.31    106.68  14.79   0.32 354.02   5.98
1997-04-05T06:45:32.073    -72.52     77.57     -9.24    106.59  14.79   0.32 354.02   5.98
1997-04-05T06:45:32.406    -72.42     77.52     -9.14    106.48  14.79   0.32 354.02   5.98
1997-04-05T06:45:32.739    -72.35     77.60     -9.26    106.49  14.79   0.32 354.02   5.98
1997-04-05T06:45:33.073    -72.27     77.57     -9.40    106.43  14.79   0.32 354.01   5.99
1997-04-05T06:45:33.406    -72.19     77.55     -9.53    106.38  14.79   0.32 354.01   5.99
1997-04-05T06:45:33.739    -72.06     77.67     -9.53    106.38  14.79   0.32 354.01   5.99
1997-04-05T06:45:34.073    -72.07     77.76     -9.56    106.45  14.79   0.32 354.00   6.00
1997-04-05T06:45:34.406    -71.96     77.96     -9.55    106.53  14.79   0.32 354.00   6.00
1997-04-05T06:45:34.739    -71.90     77.98     -9.45    106.49  14.79   0.32 354.00   6.00
1997-04-05T06:45:35.073    -72.01     77.92     -9.32    106.51  14.79   0.32 353.99   6.01
1997-04-05T06:45:35.406    -72.05     77.92     -9.35    106.53  14.79   0.32 353.99   6.01
1997-04-05T06:45:35.739    -72.20     77.98     -9.37    106.68  14.79   0.32 353.99   6.01
1997-04-05T06:45:36.073    -72.24     78.01     -9.22    106.72  14.79   0.32 353.98   6.02
1997-04-05T06:45:36.406    -72.27     78.04     -9.33    106.77  14.79   0.32 353.98   6.02
1997-04-05T06:45:36.739    -72.31     77.98     -9.42    106.76  14.79   0.32 353.98   6.02
1997-04-05T06:45:37.073    -72.38     78.00     -9.45    106.83  14.79   0.32 353.97   6.03
1997-04-05T06:45:37.406    -72.41     78.02     -9.45    106.86  14.79   0.32 353.97   6.03
1997-04-05T06:45:37.739    -72.38     77.99     -9.37    106.81  14.79   0.32 353.97   6.03
1997-04-05T06:45:38.073    -72.59     77.90     -9.33    106.88  14.79   0.32 353.96   6.04
1997-04-05T06:45:38.406    -72.53     77.84     -9.21    106.79  14.79   0.32 353.96   6.04
1997-04-05T06:45:38.739    -72.59     77.84     -9.34    106.85  14.79   0.32 353.96   6.04
1997-04-05T06:45:39.073    -72.58     77.71     -9.26    106.73  14.79   0.32 353.96   6.04
1997-04-05T06:45:39.406    -72.47     77.76     -9.32    106.70  14.79   0.32 353.95   6.05
1997-04-05T06:45:39.739    -72.38     77.68     -9.36    106.58  14.79   0.32 353.95   6.05
1997-04-05T06:45:40.073    -72.50     77.72     -9.31    106.69  14.79   0.32 353.95   6.05
1997-04-05T06:45:40.406    -72.47     77.73     -9.24    106.67  14.79   0.32 353.94   6.06
1997-04-05T06:45:40.739    -72.46     77.76     -9.33    106.69  14.79   0.32 353.94   6.06
1997-04-05T06:45:41.073    -72.42     77.81     -9.34    106.70  14.79   0.32 353.94   6.06
1997-04-05T06:45:41.406    -72.42     77.84     -9.33    106.72  14.79   0.32 353.93   6.07
1997-04-05T06:45:41.739    -72.42     77.89     -9.45    106.78  14.79   0.32 353.93   6.07
1997-04-05T06:45:42.073    -72.36     77.98     -9.53    106.80  14.79   0.32 353.93   6.07
1997-04-05T06:45:42.406    -72.47     77.81     -9.43    106.75  14.79   0.32 353.92   6.08
1997-04-05T06:45:42.739    -72.46     77.73     -9.24    106.67  14.79   0.32 353.92   6.08
1997-04-05T06:45:43.073    -72.37     77.76     -9.38    106.65  14.79   0.32 353.92   6.08
1997-04-05T06:45:43.406    -72.36     77.64     -9.35    106.54  14.79   0.32 353.91   6.09
1997-04-05T06:45:43.739    -72.41     77.59     -9.26    106.53  14.79   0.32 353.91   6.09
1997-04-05T06:45:44.073    -72.37     77.45     -9.29    106.40  14.79   0.32 353.91   6.09
1997-04-05T06:45:44.406    -72.33     77.45     -9.17    106.37  14.79   0.32 353.90   6.10
1997-04-05T06:45:44.739    -72.12     77.44     -9.18    106.22  14.79   0.32 353.90   6.10
1997-04-05T06:45:45.073    -72.16     77.53     -9.17    106.31  14.79   0.32 353.90   6.10
1997-04-05T06:45:45.406    -72.13     77.37     -9.06    106.16  14.79   0.32 353.90   6.10
1997-04-05T06:45:45.739    -72.10     77.56     -9.06    106.28  14.79   0.32 353.89   6.11
1997-04-05T06:45:46.073    -71.87     77.47     -9.21    106.08  14.79   0.32 353.89   6.11
1997-04-05T06:45:46.406    -71.82     77.55     -9.38    106.11  14.79   0.32 353.89   6.11
1997-04-05T06:45:46.739    -71.82     77.71     -9.34    106.23  14.79   0.32 353.88   6.12
1997-04-05T06:45:47.073    -71.86     77.78     -9.32    106.30  14.79   0.32 353.88   6.12
1997-04-05T06:45:47.406    -71.73     77.78     -9.21    106.21  14.79   0.32 353.88   6.12
1997-04-05T06:45:47.739    -71.92     77.96     -9.18    106.46  14.79   0.32 353.87   6.13
1997-04-05T06:45:48.073    -71.85     77.95     -9.13    106.40  14.79   0.32 353.87   6.13
1997-04-05T06:45:48.406    -71.94     78.01     -9.05    106.50  14.79   0.32 353.87   6.13
1997-04-05T06:45:48.739    -72.16     77.87     -8.96    106.54  14.79   0.32 353.86   6.14
1997-04-05T06:45:49.073    -72.21     77.83     -8.84    106.54  14.79   0.32 353.86   6.14
1997-04-05T06:45:49.406    -72.39     77.80     -8.89    106.64  14.79   0.32 353.86   6.14
1997-04-05T06:45:49.739    -72.36     77.66     -8.87    106.52  14.79   0.32 353.85   6.15
1997-04-05T06:45:50.073    -72.45     77.58     -8.84    106.51  14.79   0.32 353.85   6.15
1997-04-05T06:45:50.406    -72.41     77.53     -8.84    106.46  14.79   0.32 353.85   6.15
1997-04-05T06:45:50.739    -72.43     77.44     -8.76    106.39  14.79   0.32 353.85   6.15
1997-04-05T06:45:51.073    -72.29     77.50     -8.88    106.35  14.79   0.32 353.84   6.16
1997-04-05T06:45:51.406    -72.30     77.42     -8.97    106.32  14.79   0.32 353.84   6.16
1997-04-05T06:45:51.739    -72.18     77.39     -9.00    106.21  14.79   0.32 353.84   6.16
1997-04-05T06:45:52.073    -72.02     77.42     -9.01    106.12  14.79   0.32 353.83   6.17
1997-04-05T06:45:52.406    -71.96     77.46     -9.07    106.12  14.79   0.32 353.83   6.17
1997-04-05T06:45:52.739    -71.84     77.54     -9.20    106.10  14.79   0.32 353.83   6.17
1997-04-05T06:45:53.073    -71.73     77.62     -9.32    106.10  14.79   0.32 353.82   6.18
1997-04-05T06:45:53.406    -71.82     77.52     -9.34    106.08  14.79   0.32 353.82   6.18
1997-04-05T06:45:53.739    -71.85     77.53     -9.29    106.11  14.79   0.32 353.82   6.18
1997-04-05T06:45:54.073    -71.92     77.52     -9.28    106.15  14.79   0.32 353.81   6.19
1997-04-05T06:45:54.406    -71.97     77.68     -9.43    106.32  14.79   0.32 353.81   6.19
1997-04-05T06:45:54.739    -71.87     77.78     -9.41    106.32  14.79   0.32 353.81   6.19
1997-04-05T06:45:55.073    -72.06     77.72     -9.39    106.40  14.79   0.32 353.80   6.20
1997-04-05T06:45:55.406    -72.00     77.74     -9.34    106.37  14.79   0.32 353.80   6.20
1997-04-05T06:45:55.739    -72.00     77.62     -9.37    106.28  14.79   0.32 353.80   6.20
1997-04-05T06:45:56.073    -72.06     77.65     -9.37    106.35  14.79   0.32 353.79   6.21
1997-04-05T06:45:56.406    -71.99     77.61     -9.33    106.27  14.79   0.32 353.79   6.21
1997-04-05T06:45:56.739    -72.05     77.56     -9.26    106.26  14.79   0.32 353.79   6.21
1997-04-05T06:45:57.073    -72.11     77.55     -9.23    106.30  14.79   0.32 353.79   6.21
1997-04-05T06:45:57.406    -72.23     77.46     -9.40    106.33  14.79   0.32 353.78   6.22
1997-04-05T06:45:57.739    -72.27     77.44     -9.31    106.33  14.79   0.32 353.78   6.22
1997-04-05T06:45:58.073    -72.26     77.16     -9.22    106.12  14.79   0.32 353.78   6.22
1997-04-05T06:45:58.406    -72.19     77.18     -9.21    106.08  14.79   0.32 353.77   6.23
1997-04-05T06:45:58.739    -72.06     77.18     -9.27    106.00  14.79   0.32 353.77   6.23
1997-04-05T06:45:59.073    -72.08     77.25     -9.44    106.08  14.79   0.32 353.77   6.23
1997-04-05T06:45:59.406    -72.02     77.17     -9.39    105.97  14.79   0.32 353.76   6.24
1997-04-05T06:45:59.739    -72.00     77.19     -9.36    105.98  14.79   0.32 353.76   6.24
1997-04-05T06:46:00.073    -72.14     77.18     -9.44    106.06  14.79   0.32 353.76   6.24
1997-04-05T06:46:00.406    -72.18     77.18     -9.36    106.09  14.79   0.32 353.75   6.25
1997-04-05T06:46:00.739    -72.16     77.25     -9.35    106.12  14.79   0.32 353.75   6.25
1997-04-05T06:46:01.073    -72.11     77.29     -9.40    106.12  14.79   0.32 353.75   6.25
1997-04-05T06:46:01.406    -72.14     77.30     -9.33    106.14  14.79   0.32 353.74   6.26
1997-04-05T06:46:01.739    -72.06     77.30     -9.37    106.10  14.79   0.32 353.74   6.26
1997-04-05T06:46:02.073    -72.18     77.12     -9.31    106.03  14.79   0.32 353.74   6.26
1997-04-05T06:46:02.406    -72.00     77.16     -9.27    105.94  14.79   0.32 353.73   6.27
1997-04-05T06:46:02.739    -71.97     77.20     -9.39    105.96  14.79   0.32 353.73   6.27
1997-04-05T06:46:03.073    -71.93     77.18     -9.43    105.92  14.79   0.32 353.73   6.27
1997-04-05T06:46:03.406    -71.86     77.16     -9.32    105.85  14.79   0.32 353.73   6.27
1997-04-05T06:46:03.739    -71.82     77.16     -9.37    105.83  14.79   0.32 353.72   6.28
1997-04-05T06:46:04.073    -71.89     77.29     -9.26    105.96  14.79   0.32 353.72   6.28
1997-04-05T06:46:04.406    -71.69     77.39     -9.46    105.92  14.79   0.32 353.72   6.28
1997-04-05T06:46:04.739    -71.66     77.43     -9.43    105.92  14.79   0.32 353.71   6.29
1997-04-05T06:46:05.073    -71.59     77.46     -9.52    105.90  14.79   0.32 353.71   6.29
1997-04-05T06:46:05.406    -71.58     77.58     -9.50    105.98  14.79   0.32 353.71   6.29
1997-04-05T06:46:05.739    -71.60     77.68     -9.45    106.07  14.79   0.32 353.70   6.30
1997-04-05T06:46:06.073    -71.70     77.79     -9.39    106.21  14.79   0.32 353.70   6.30
1997-04-05T06:46:06.406    -71.73     77.87     -9.30    106.28  14.79   0.32 353.70   6.30
1997-04-05T06:46:06.739    -71.79     77.95     -9.41    106.39  14.79   0.32 353.69   6.31
1997-04-05T06:46:07.073    -71.93     77.94     -9.25    106.46  14.79   0.32 353.69   6.31
1997-04-05T06:46:07.406    -71.94     77.92     -9.19    106.45  14.79   0.32 353.69   6.31
1997-04-05T06:46:07.739    -72.02     77.94     -9.18    106.52  14.79   0.32 353.68   6.32
1997-04-05T06:46:08.073    -72.09     77.86     -9.25    106.52  14.79   0.32 353.68   6.32
1997-04-05T06:46:08.406    -72.15     77.80     -9.26    106.51  14.79   0.32 353.68   6.32
1997-04-05T06:46:08.739    -72.22     77.74     -9.24    106.52  14.79   0.32 353.68   6.32
1997-04-05T06:46:09.073    -72.19     77.69     -9.24    106.46  14.79   0.32 353.67   6.33
1997-04-05T06:46:09.406    -72.28     77.60     -9.26    106.45  14.79   0.32 353.67   6.33
1997-04-05T06:46:09.739    -72.26     77.52     -9.27    106.38  14.79   0.32 353.67   6.33
1997-04-05T06:46:10.073    -72.28     77.45     -9.21    106.34  14.79   0.32 353.66   6.34
1997-04-05T06:46:10.406    -72.18     77.44     -9.29    106.27  14.79   0.32 353.66   6.34
1997-04-05T06:46:10.739    -72.13     77.44     -9.32    106.24  14.79   0.32 353.66   6.34
1997-04-05T06:46:11.073    -72.14     77.48     -9.31    106.27  14.79   0.32 353.65   6.35
1997-04-05T06:46:11.406    -71.95     77.48     -9.27    106.14  14.79   0.32 353.65   6.35
1997-04-05T06:46:11.739    -71.92     77.51     -9.36    106.15  14.79   0.32 353.65   6.35
1997-04-05T06:46:12.073    -71.90     77.60     -9.28    106.20  14.79   0.32 353.64   6.36
1997-04-05T06:46:12.406    -71.86     77.69     -9.27    106.23  14.79   0.32 353.64   6.36
1997-04-05T06:46:12.739    -71.81     77.81     -9.25    106.29  14.79   0.32 353.64   6.36
1997-04-05T06:46:13.073    -71.81     77.88     -9.22    106.33  14.79   0.32 353.63   6.37
1997-04-05T06:46:13.406    -71.87     77.90     -9.14    106.39  14.79   0.32 353.63   6.37
1997-04-05T06:46:13.739    -72.07     77.90     -9.04    106.51  14.79   0.32 353.63   6.37
1997-04-05T06:46:14.073    -72.14     77.85     -8.88    106.50  14.79   0.32 353.62   6.38
1997-04-05T06:46:14.406    -72.24     77.87     -8.82    106.58  14.79   0.32 353.62   6.38
1997-04-05T06:46:14.739    -72.15     77.95     -8.85    106.59  14.79   0.32 353.62   6.38
1997-04-05T06:46:15.073    -72.15     78.03     -8.73    106.63  14.79   0.32 353.62   6.38
1997-04-05T06:46:15.406    -72.29     77.99     -8.55    106.68  14.79   0.32 353.61   6.39
1997-04-05T06:46:15.739    -72.36     78.11     -8.59    106.82  14.79   0.32 353.61   6.39
