2000-12-28T07:54:41.796      66.04     89.48    -16.94    112.49   7.53268  12.45 185.81
2000-12-28T07:54:42.130      65.78     89.63    -17.94    112.61   7.53140  12.45 185.82
2000-12-28T07:54:42.463      66.00     89.54    -17.14    112.55   7.53013  12.45 185.82
2000-12-28T07:54:42.796      65.67     89.73    -17.97    112.64   7.52886  12.46 185.82
2000-12-28T07:54:43.130      65.86     89.88    -17.22    112.75   7.52758  12.46 185.82
2000-12-28T07:54:43.463      65.74     90.01    -17.69    112.86   7.52631  12.46 185.82
2000-12-28T07:54:43.796      65.94     90.01    -17.20    112.89   7.52504  12.46 185.82
2000-12-28T07:54:44.130      65.84     90.00    -17.43    112.86   7.52377  12.47 185.82
2000-12-28T07:54:44.463      65.88     89.97    -16.97    112.80   7.52250  12.47 185.82
2000-12-28T07:54:44.796      65.78     90.00    -17.12    112.78   7.52122  12.47 185.82
2000-12-28T07:54:45.130      65.82     89.98    -16.72    112.73   7.51995  12.47 185.82
2000-12-28T07:54:45.463      65.78     89.92    -16.82    112.67   7.51868  12.48 185.83
2000-12-28T07:54:45.796      65.93     89.83    -16.72    112.67   7.51741  12.48 185.83
2000-12-28T07:54:46.130      65.95     89.60    -16.81    112.52   7.51613  12.48 185.83
2000-12-28T07:54:46.463      65.92     89.56    -16.77    112.46   7.51486  12.48 185.83
2000-12-28T07:54:46.796      65.79     89.50    -16.74    112.33   7.51359  12.48 185.83
2000-12-28T07:54:47.130      65.72     89.55    -16.78    112.34   7.51231  12.49 185.83
2000-12-28T07:54:47.463      65.70     89.45    -16.81    112.25   7.51104  12.49 185.83
2000-12-28T07:54:47.796      65.66     89.46    -16.97    112.26   7.50977  12.49 185.83
2000-12-28T07:54:48.130      65.66     89.50    -17.01    112.30   7.50850  12.49 185.83
2000-12-28T07:54:48.463      65.61     89.59    -17.14    112.36   7.50722  12.50 185.84
2000-12-28T07:54:48.796      65.50     89.64    -17.03    112.32   7.50595  12.50 185.84
2000-12-28T07:54:49.130      65.63     89.75    -17.12    112.49   7.50468  12.50 185.84
2000-12-28T07:54:49.463      65.55     89.71    -17.21    112.43   7.50341  12.50 185.84
2000-12-28T07:54:49.796      65.65     89.76    -17.18    112.53   7.50214  12.50 185.84
2000-12-28T07:54:50.130      65.73     89.84    -17.22    112.64   7.50086  12.51 185.84
2000-12-28T07:54:50.463      65.74     89.79    -17.18    112.61   7.49959  12.51 185.84
2000-12-28T07:54:50.796      65.70     89.81    -17.16    112.59   7.49832  12.51 185.84
2000-12-28T07:54:51.130      65.73     89.81    -17.08    112.60   7.49704  12.51 185.84
2000-12-28T07:54:51.463      65.74     89.73    -16.99    112.52   7.49577  12.52 185.84
2000-12-28T07:54:51.796      65.77     89.86    -17.01    112.65   7.49450  12.52 185.85
2000-12-28T07:54:52.130      65.82     89.77    -16.90    112.59   7.49323  12.52 185.85
2000-12-28T07:54:52.463      65.77     89.81    -16.98    112.60   7.49196  12.52 185.85
2000-12-28T07:54:52.796      65.70     89.75    -17.08    112.53   7.49068  12.52 185.85
2000-12-28T07:54:53.130      65.76     89.73    -17.15    112.55   7.48941  12.53 185.85
2000-12-28T07:54:53.463      65.68     89.86    -17.08    112.61   7.48814  12.53 185.85
2000-12-28T07:54:53.796      65.77     89.83    -16.99    112.62   7.48687  12.53 185.85
2000-12-28T07:54:54.130      65.69     89.93    -16.98    112.65   7.48559  12.53 185.85
2000-12-28T07:54:54.463      65.74     89.93    -17.05    112.69   7.48432  12.54 185.85
2000-12-28T07:54:54.796      65.72     89.92    -17.14    112.69   7.48305  12.54 185.86
2000-12-28T07:54:55.130      65.69     89.89    -17.10    112.64   7.48178  12.54 185.86
2000-12-28T07:54:55.463      65.60     89.91    -17.10    112.61   7.48051  12.54 185.86
2000-12-28T07:54:55.796      65.64     89.94    -17.14    112.66   7.47923  12.55 185.86
2000-12-28T07:54:56.130      65.59     89.97    -17.17    112.65   7.47796  12.55 185.86
2000-12-28T07:54:56.463      65.74     89.86    -17.18    112.65   7.47669  12.55 185.86
2000-12-28T07:54:56.796      65.64     89.95    -17.22    112.68   7.47542  12.55 185.86
2000-12-28T07:54:57.130      65.65     89.93    -17.06    112.65   7.47414  12.55 185.86
2000-12-28T07:54:57.463      65.69     89.91    -17.02    112.64   7.47287  12.56 185.86
2000-12-28T07:54:57.796      65.66     89.86    -17.08    112.60   7.47160  12.56 185.87
2000-12-28T07:54:58.130      65.74     89.75    -16.99    112.54   7.47033  12.56 185.87
2000-12-28T07:54:58.463      65.72     89.71    -17.04    112.50   7.46906  12.56 185.87
2000-12-28T07:54:58.796      65.71     89.70    -17.05    112.50   7.46779  12.57 185.87
2000-12-28T07:54:59.130      65.74     89.67    -17.13    112.49   7.46651  12.57 185.87
2000-12-28T07:54:59.463      65.71     89.55    -17.18    112.39   7.46524  12.57 185.87
2000-12-28T07:54:59.796      65.78     89.60    -17.17    112.47   7.46397  12.57 185.87
2000-12-28T07:55:00.130      65.74     89.60    -17.28    112.46   7.46270  12.57 185.87
2000-12-28T07:55:00.463      65.76     89.66    -17.44    112.55   7.46142  12.58 185.87
2000-12-28T07:55:00.796      65.79     89.68    -17.30    112.56   7.46015  12.58 185.87
2000-12-28T07:55:01.130      65.79     89.78    -17.41    112.65   7.45888  12.58 185.88
2000-12-28T07:55:01.463      65.72     89.75    -17.51    112.61   7.45761  12.58 185.88
2000-12-28T07:55:01.796      65.68     89.87    -17.51    112.68   7.45634  12.59 185.88
2000-12-28T07:55:02.130      65.76     89.91    -17.47    112.75   7.45506  12.59 185.88
2000-12-28T07:55:02.463      65.69     90.09    -17.41    112.84   7.45379  12.59 185.88
2000-12-28T07:55:02.796      65.53     90.08    -17.39    112.75   7.45252  12.59 185.88
2000-12-28T07:55:03.130      65.53     90.08    -17.19    112.71   7.45125  12.60 185.88
2000-12-28T07:55:03.463      65.51     89.97    -17.07    112.59   7.44998  12.60 185.88
2000-12-28T07:55:03.796      65.49     89.92    -17.07    112.54   7.44871  12.60 185.88
2000-12-28T07:55:04.130      65.55     89.93    -16.93    112.57   7.44743  12.60 185.89
