1997-06-26T16:50:00.220      -7.52     58.67    -15.93     61.26  31.78849  -0.03 251.88
1997-06-26T16:50:04.220      -8.10     58.64    -15.84     61.28  31.78619  -0.03 251.90
1997-06-26T16:50:08.220      -8.08     58.62    -15.74     61.24  31.78389  -0.03 251.92
1997-06-26T16:50:12.220      -7.62     58.64    -15.68     61.17  31.78160  -0.03 251.94
1997-06-26T16:50:16.220      -7.54     58.73    -15.42     61.19  31.77931  -0.03 251.96
1997-06-26T16:50:20.220      -8.03     58.86    -15.39     61.37  31.77703  -0.03 251.98
1997-06-26T16:50:24.220      -8.31     58.88    -15.45     61.44  31.77476  -0.03 252.00
1997-06-26T16:50:28.220      -7.99     58.90    -15.43     61.41  31.77248  -0.03 252.03
1997-06-26T16:50:32.220      -7.41     58.88    -15.36     61.30  31.77022  -0.03 252.05
1997-06-26T16:50:36.220      -7.54     58.70    -15.45     61.17  31.76796  -0.03 252.07
1997-06-26T16:50:40.220      -8.15     58.45    -15.36     60.98  31.76570  -0.03 252.09
1997-06-26T16:50:44.220      -8.29     58.44    -15.34     60.99  31.76345  -0.03 252.11
1997-06-26T16:50:48.220      -7.85     58.50    -15.36     60.99  31.76120  -0.03 252.13
1997-06-26T16:50:52.220      -7.33     58.54    -15.19     60.92  31.75896  -0.03 252.15
1997-06-26T16:50:56.220      -7.57     58.44    -15.25     60.87  31.75672  -0.03 252.17
1997-06-26T16:51:00.220      -8.25     58.42    -15.27     60.94  31.75449  -0.03 252.19
1997-06-26T16:51:04.220      -8.51     58.29    -15.20     60.84  31.75227  -0.03 252.21
1997-06-26T16:51:08.220      -7.98     58.24    -15.05     60.68  31.75004  -0.03 252.23
1997-06-26T16:51:12.220      -7.75     58.34    -15.08     60.75  31.74783  -0.03 252.25
1997-06-26T16:51:16.220      -8.25     58.47    -15.06     60.94  31.74562  -0.03 252.27
1997-06-26T16:51:20.220      -8.90     58.46    -15.08     61.02  31.74341  -0.03 252.29
1997-06-26T16:51:24.220      -8.84     58.33    -15.00     60.88  31.74121  -0.03 252.31
1997-06-26T16:51:28.220      -8.18     58.24    -14.83     60.65  31.73902  -0.03 252.34
1997-06-26T16:51:32.220      -8.04     58.11    -14.73     60.49  31.73682  -0.03 252.36
1997-06-26T16:51:36.220      -8.75     58.10    -14.69     60.57  31.73464  -0.03 252.38
1997-06-26T16:51:40.220      -9.12     58.22    -14.74     60.74  31.73246  -0.03 252.40
1997-06-26T16:51:44.220      -8.72     58.10    -14.78     60.58  31.73028  -0.03 252.42
1997-06-26T16:51:48.220      -8.08     57.92    -14.62     60.28  31.72811  -0.03 252.44
1997-06-26T16:51:52.220      -8.14     57.79    -14.32     60.09  31.72595  -0.03 252.46
1997-06-26T16:51:56.220      -8.82     57.91    -14.35     60.31  31.72379  -0.03 252.48
1997-06-26T16:52:00.220      -9.14     58.06    -14.36     60.50  31.72163  -0.03 252.50
