2000-12-28T07:54:41.796      -6.18    -85.21    -73.17    112.49   0.90517  -7.29923   1.62579
2000-12-28T07:54:42.130      -7.20    -85.12    -73.38    112.61   0.90517  -7.29791   1.62580
2000-12-28T07:54:42.463      -6.38    -85.22    -73.24    112.55   0.90516  -7.29659   1.62582
2000-12-28T07:54:42.796      -7.23    -85.05    -73.49    112.64   0.90516  -7.29528   1.62583
2000-12-28T07:54:43.130      -6.46    -85.18    -73.59    112.75   0.90516  -7.29396   1.62584
2000-12-28T07:54:43.463      -6.94    -85.15    -73.74    112.86   0.90515  -7.29265   1.62585
2000-12-28T07:54:43.796      -6.43    -85.28    -73.69    112.89   0.90515  -7.29133   1.62587
2000-12-28T07:54:44.130      -6.66    -85.21    -73.71    112.86   0.90515  -7.29001   1.62588
2000-12-28T07:54:44.463      -6.20    -85.20    -73.66    112.80   0.90514  -7.28870   1.62589
2000-12-28T07:54:44.796      -6.35    -85.12    -73.71    112.78   0.90514  -7.28738   1.62590
2000-12-28T07:54:45.130      -5.95    -85.12    -73.68    112.73   0.90514  -7.28607   1.62592
2000-12-28T07:54:45.463      -6.06    -85.07    -73.63    112.67   0.90513  -7.28475   1.62593
2000-12-28T07:54:45.796      -5.94    -85.19    -73.50    112.67   0.90513  -7.28344   1.62594
2000-12-28T07:54:46.130      -6.03    -85.18    -73.27    112.52   0.90513  -7.28212   1.62595
2000-12-28T07:54:46.463      -5.99    -85.14    -73.23    112.46   0.90512  -7.28080   1.62597
2000-12-28T07:54:46.796      -5.98    -85.00    -73.20    112.33   0.90512  -7.27949   1.62598
2000-12-28T07:54:47.130      -6.02    -84.95    -73.26    112.34   0.90512  -7.27817   1.62599
2000-12-28T07:54:47.463      -6.06    -84.91    -73.17    112.25   0.90511  -7.27686   1.62601
2000-12-28T07:54:47.796      -6.22    -84.91    -73.18    112.26   0.90511  -7.27554   1.62602
2000-12-28T07:54:48.130      -6.25    -84.92    -73.22    112.30   0.90511  -7.27422   1.62603
2000-12-28T07:54:48.463      -6.38    -84.91    -73.31    112.36   0.90510  -7.27291   1.62604
2000-12-28T07:54:48.796      -6.29    -84.80    -73.38    112.32   0.90510  -7.27159   1.62606
2000-12-28T07:54:49.130      -6.35    -84.96    -73.45    112.49   0.90510  -7.27027   1.62607
2000-12-28T07:54:49.463      -6.45    -84.89    -73.43    112.43   0.90509  -7.26896   1.62608
2000-12-28T07:54:49.796      -6.41    -85.00    -73.46    112.53   0.90509  -7.26765   1.62609
2000-12-28T07:54:50.130      -6.43    -85.11    -73.51    112.64   0.90509  -7.26633   1.62611
2000-12-28T07:54:50.463      -6.39    -85.11    -73.46    112.61   0.90508  -7.26501   1.62612
2000-12-28T07:54:50.796      -6.37    -85.07    -73.48    112.59   0.90508  -7.26370   1.62613
2000-12-28T07:54:51.130      -6.28    -85.09    -73.47    112.60   0.90508  -7.26238   1.62614
2000-12-28T07:54:51.463      -6.19    -85.07    -73.39    112.52   0.90507  -7.26107   1.62616
2000-12-28T07:54:51.796      -6.21    -85.13    -73.50    112.65   0.90507  -7.25975   1.62617
2000-12-28T07:54:52.130      -6.10    -85.16    -73.41    112.59   0.90507  -7.25843   1.62618
2000-12-28T07:54:52.463      -6.18    -85.12    -73.45    112.60   0.90506  -7.25712   1.62620
2000-12-28T07:54:52.796      -6.28    -85.06    -73.40    112.53   0.90506  -7.25580   1.62621
2000-12-28T07:54:53.130      -6.34    -85.12    -73.37    112.55   0.90506  -7.25448   1.62622
2000-12-28T07:54:53.463      -6.28    -85.08    -73.51    112.61   0.90505  -7.25317   1.62623
2000-12-28T07:54:53.796      -6.17    -85.15    -73.45    112.62   0.90505  -7.25185   1.62625
2000-12-28T07:54:54.130      -6.17    -85.09    -73.57    112.65   0.90505  -7.25054   1.62626
2000-12-28T07:54:54.463      -6.23    -85.15    -73.56    112.69   0.90504  -7.24922   1.62627
2000-12-28T07:54:54.796      -6.32    -85.14    -73.55    112.69   0.90504  -7.24791   1.62628
2000-12-28T07:54:55.130      -6.28    -85.11    -73.52    112.64   0.90504  -7.24659   1.62630
2000-12-28T07:54:55.463      -6.29    -85.03    -73.56    112.61   0.90503  -7.24527   1.62631
2000-12-28T07:54:55.796      -6.32    -85.08    -73.57    112.66   0.90503  -7.24396   1.62632
2000-12-28T07:54:56.130      -6.35    -85.04    -73.61    112.65   0.90503  -7.24264   1.62633
2000-12-28T07:54:56.463      -6.35    -85.17    -73.47    112.65   0.90502  -7.24133   1.62635
2000-12-28T07:54:56.796      -6.39    -85.10    -73.58    112.68   0.90502  -7.24001   1.62636
2000-12-28T07:54:57.130      -6.24    -85.09    -73.55    112.65   0.90502  -7.23869   1.62637
2000-12-28T07:54:57.463      -6.18    -85.12    -73.51    112.64   0.90501  -7.23738   1.62638
2000-12-28T07:54:57.796      -6.25    -85.10    -73.47    112.60   0.90501  -7.23606   1.62640
2000-12-28T07:54:58.130      -6.15    -85.13    -73.34    112.54   0.90501  -7.23475   1.62641
2000-12-28T07:54:58.463      -6.21    -85.12    -73.31    112.50   0.90500  -7.23343   1.62642
2000-12-28T07:54:58.796      -6.21    -85.11    -73.30    112.50   0.90500  -7.23212   1.62644
2000-12-28T07:54:59.130      -6.29    -85.14    -73.25    112.49   0.90500  -7.23080   1.62645
2000-12-28T07:54:59.463      -6.34    -85.10    -73.14    112.39   0.90499  -7.22948   1.62646
2000-12-28T07:54:59.796      -6.32    -85.18    -73.17    112.47   0.90499  -7.22817   1.62647
2000-12-28T07:55:00.130      -6.43    -85.16    -73.17    112.46   0.90499  -7.22685   1.62649
2000-12-28T07:55:00.463      -6.59    -85.22    -73.23    112.55   0.90498  -7.22554   1.62650
2000-12-28T07:55:00.796      -6.44    -85.24    -73.24    112.56   0.90498  -7.22422   1.62651
2000-12-28T07:55:01.130      -6.54    -85.27    -73.33    112.65   0.90497  -7.22290   1.62652
2000-12-28T07:55:01.463      -6.65    -85.22    -73.32    112.61   0.90497  -7.22159   1.62654
2000-12-28T07:55:01.796      -6.65    -85.20    -73.43    112.68   0.90497  -7.22027   1.62655
2000-12-28T07:55:02.130      -6.60    -85.28    -73.45    112.75   0.90496  -7.21895   1.62656
2000-12-28T07:55:02.463      -6.54    -85.25    -73.64    112.84   0.90496  -7.21764   1.62657
2000-12-28T07:55:02.796      -6.53    -85.10    -73.66    112.75   0.90496  -7.21633   1.62659
2000-12-28T07:55:03.130      -6.33    -85.07    -73.66    112.71   0.90495  -7.21501   1.62660
2000-12-28T07:55:03.463      -6.22    -85.02    -73.55    112.59   0.90495  -7.21369   1.62661
2000-12-28T07:55:03.796      -6.22    -85.00    -73.50    112.54   0.90495  -7.21238   1.62663
2000-12-28T07:55:04.130      -6.07    -85.04    -73.51    112.57   0.90494  -7.21106   1.62664
2000-12-28T07:55:04.463      -6.05    -85.03    -73.44    112.52   0.90494  -7.20974   1.62665
2000-12-28T07:55:04.796      -6.13    -85.07    -73.30    112.46   0.90494  -7.20843   1.62666
2000-12-28T07:55:05.130      -6.19    -85.04    -73.13    112.33   0.90493  -7.20711   1.62668
2000-12-28T07:55:05.463      -6.16    -85.01    -73.22    112.37   0.90493  -7.20580   1.62669
2000-12-28T07:55:05.796      -6.26    -84.99    -73.20    112.34   0.90493  -7.20448   1.62670
2000-12-28T07:55:06.130      -6.34    -85.08    -73.19    112.41   0.90492  -7.20316   1.62671
2000-12-28T07:55:06.463      -6.45    -85.06    -73.23    112.43   0.90492  -7.20185   1.62673
2000-12-28T07:55:06.796      -6.59    -84.92    -73.35    112.41   0.90492  -7.20053   1.62674
2000-12-28T07:55:07.130      -6.63    -84.89    -73.41    112.42   0.90491  -7.19922   1.62675
2000-12-28T07:55:07.463      -6.61    -84.86    -73.57    112.50   0.90491  -7.19790   1.62676
2000-12-28T07:55:07.796      -6.52    -84.99    -73.51    112.56   0.90491  -7.19659   1.62678
2000-12-28T07:55:08.130      -6.47    -85.03    -73.53    112.60   0.90490  -7.19527   1.62679
2000-12-28T07:55:08.463      -6.60    -85.01    -73.63    112.66   0.90490  -7.19395   1.62680
2000-12-28T07:55:08.796      -6.49    -85.18    -73.41    112.64   0.90490  -7.19264   1.62681
2000-12-28T07:55:09.130      -6.30    -84.96    -73.49    112.51   0.90489  -7.19132   1.62683
2000-12-28T07:55:09.463      -6.24    -85.09    -73.55    112.64   0.90489  -7.19001   1.62684
2000-12-28T07:55:09.796      -6.14    -85.02    -73.46    112.53   0.90489  -7.18869   1.62685
2000-12-28T07:55:10.130      -6.11    -85.02    -73.43    112.51   0.90488  -7.18737   1.62687
2000-12-28T07:55:10.463      -6.17    -84.94    -73.43    112.45   0.90488  -7.18606   1.62688
2000-12-28T07:55:10.796      -6.25    -84.87    -73.45    112.41   0.90488  -7.18474   1.62689
2000-12-28T07:55:11.130      -6.36    -84.85    -73.42    112.38   0.90487  -7.18342   1.62690
2000-12-28T07:55:11.463      -6.47    -84.88    -73.38    112.39   0.90487  -7.18211   1.62692
2000-12-28T07:55:11.796      -6.48    -84.83    -73.25    112.27   0.90487  -7.18080   1.62693
2000-12-28T07:55:12.130      -6.42    -84.74    -73.43    112.31   0.90486  -7.17948   1.62694
2000-12-28T07:55:12.463      -6.43    -84.73    -73.51    112.36   0.90486  -7.17816   1.62695
2000-12-28T07:55:12.796      -6.43    -84.76    -73.51    112.38   0.90486  -7.17685   1.62697
2000-12-28T07:55:13.130      -6.51    -84.94    -73.50    112.51   0.90485  -7.17553   1.62698
2000-12-28T07:55:13.463      -6.45    -84.89    -73.51    112.48   0.90485  -7.17421   1.62699
2000-12-28T07:55:13.796      -6.43    -84.81    -73.60    112.47   0.90485  -7.17290   1.62700
2000-12-28T07:55:14.130      -6.31    -84.87    -73.59    112.51   0.90484  -7.17158   1.62702
2000-12-28T07:55:14.463      -6.31    -84.84    -73.56    112.46   0.90484  -7.17027   1.62703
2000-12-28T07:55:14.796      -6.33    -84.85    -73.53    112.45   0.90484  -7.16895   1.62704
2000-12-28T07:55:15.130      -6.34    -84.87    -73.58    112.51   0.90483  -7.16763   1.62705
2000-12-28T07:55:15.463      -6.36    -84.92    -73.55    112.53   0.90483  -7.16632   1.62707
2000-12-28T07:55:15.796      -6.29    -84.94    -73.45    112.47   0.90483  -7.16500   1.62708
2000-12-28T07:55:16.130      -6.33    -84.94    -73.50    112.51   0.90482  -7.16369   1.62709
2000-12-28T07:55:16.463      -6.38    -84.90    -73.39    112.40   0.90482  -7.16237   1.62711
2000-12-28T07:55:16.796      -6.42    -84.95    -73.33    112.41   0.90482  -7.16106   1.62712
2000-12-28T07:55:17.130      -6.54    -84.97    -73.35    112.44   0.90481  -7.15974   1.62713
2000-12-28T07:55:17.463      -6.51    -84.90    -73.30    112.35   0.90481  -7.15842   1.62714
2000-12-28T07:55:17.796      -6.64    -84.98    -73.28    112.41   0.90481  -7.15711   1.62716
2000-12-28T07:55:18.130      -6.56    -84.94    -73.31    112.39   0.90480  -7.15579   1.62717
2000-12-28T07:55:18.463      -6.58    -84.95    -73.30    112.40   0.90480  -7.15448   1.62718
2000-12-28T07:55:18.796      -6.56    -85.01    -73.32    112.45   0.90479  -7.15316   1.62719
2000-12-28T07:55:19.130      -6.70    -84.90    -73.32    112.38   0.90479  -7.15184   1.62721
2000-12-28T07:55:19.463      -6.63    -84.99    -73.34    112.46   0.90479  -7.15053   1.62722
2000-12-28T07:55:19.796      -6.69    -84.96    -73.52    112.55   0.90478  -7.14921   1.62723
2000-12-28T07:55:20.130      -6.63    -84.94    -73.60    112.59   0.90478  -7.14789   1.62724
2000-12-28T07:55:20.463      -6.63    -84.95    -73.75    112.69   0.90478  -7.14658   1.62726
2000-12-28T07:55:20.796      -6.66    -84.97    -73.69    112.67   0.90477  -7.14526   1.62727
2000-12-28T07:55:21.130      -6.67    -84.82    -73.68    112.55   0.90477  -7.14395   1.62728
2000-12-28T07:55:21.463      -6.63    -84.89    -73.92    112.76   0.90477  -7.14263   1.62729
2000-12-28T07:55:21.796      -6.49    -84.91    -73.81    112.69   0.90476  -7.14132   1.62731
2000-12-28T07:55:22.130      -6.46    -84.86    -73.76    112.62   0.90476  -7.14000   1.62732
2000-12-28T07:55:22.463      -6.35    -84.82    -73.70    112.54   0.90476  -7.13868   1.62733
2000-12-28T07:55:22.796      -6.31    -84.78    -73.66    112.49   0.90475  -7.13737   1.62734
2000-12-28T07:55:23.130      -6.35    -84.72    -73.59    112.40   0.90475  -7.13605   1.62736
2000-12-28T07:55:23.463      -6.33    -84.74    -73.69    112.47   0.90475  -7.13474   1.62737
2000-12-28T07:55:23.796      -6.28    -84.60    -73.59    112.30   0.90474  -7.13342   1.62738
2000-12-28T07:55:24.130      -6.22    -84.65    -73.50    112.28   0.90474  -7.13210   1.62740
2000-12-28T07:55:24.463      -6.25    -84.75    -73.50    112.36   0.90474  -7.13079   1.62741
2000-12-28T07:55:24.796      -6.31    -84.82    -73.51    112.42   0.90473  -7.12947   1.62742
2000-12-28T07:55:25.130      -6.39    -84.84    -73.47    112.41   0.90473  -7.12815   1.62743
2000-12-28T07:55:25.463      -6.42    -84.71    -73.46    112.31   0.90473  -7.12684   1.62745
2000-12-28T07:55:25.796      -6.50    -84.78    -73.51    112.40   0.90472  -7.12552   1.62746
2000-12-28T07:55:26.130      -6.49    -84.82    -73.53    112.44   0.90472  -7.12421   1.62747
2000-12-28T07:55:26.463      -6.38    -84.79    -73.62    112.48   0.90472  -7.12289   1.62748
2000-12-28T07:55:26.796      -6.50    -84.80    -73.73    112.56   0.90471  -7.12158   1.62750
2000-12-28T07:55:27.130      -6.35    -84.79    -73.70    112.52   0.90471  -7.12026   1.62751
2000-12-28T07:55:27.463      -6.24    -84.77    -73.69    112.50   0.90471  -7.11894   1.62752
2000-12-28T07:55:27.796      -6.42    -84.83    -73.56    112.46   0.90470  -7.11763   1.62753
2000-12-28T07:55:28.130      -6.21    -84.78    -73.62    112.46   0.90470  -7.11631   1.62755
2000-12-28T07:55:28.463      -6.29    -84.84    -73.71    112.56   0.90470  -7.11500   1.62756
2000-12-28T07:55:28.796      -6.38    -84.85    -73.51    112.45   0.90469  -7.11368   1.62757
