1997-06-26T16:50:00.220     -11.81    -12.85    -58.72     61.26  30.40884  -9.26293   0.09274
1997-06-26T16:50:04.220     -12.33    -12.59    -58.69     61.28  30.41034  -9.25010   0.09276
1997-06-26T16:50:08.220     -12.28    -12.50    -58.68     61.24  30.41184  -9.23726   0.09278
1997-06-26T16:50:12.220     -11.81    -12.60    -58.69     61.17  30.41334  -9.22443   0.09280
1997-06-26T16:50:16.220     -11.65    -12.38    -58.78     61.19  30.41484  -9.21160   0.09282
1997-06-26T16:50:20.220     -12.10    -12.20    -58.91     61.37  30.41634  -9.19876   0.09284
1997-06-26T16:50:24.220     -12.39    -12.18    -58.93     61.44  30.41784  -9.18593   0.09287
1997-06-26T16:50:28.220     -12.07    -12.26    -58.95     61.41  30.41934  -9.17310   0.09289
1997-06-26T16:50:32.220     -11.50    -12.37    -58.93     61.30  30.42084  -9.16026   0.09291
1997-06-26T16:50:36.220     -11.64    -12.43    -58.75     61.17  30.42234  -9.14743   0.09293
1997-06-26T16:50:40.220     -12.19    -12.16    -58.50     60.98  30.42384  -9.13460   0.09295
1997-06-26T16:50:44.220     -12.32    -12.11    -58.49     60.99  30.42534  -9.12177   0.09297
1997-06-26T16:50:48.220     -11.89    -12.26    -58.55     60.99  30.42684  -9.10893   0.09299
1997-06-26T16:50:52.220     -11.34    -12.26    -58.59     60.92  30.42834  -9.09610   0.09301
1997-06-26T16:50:56.220     -11.59    -12.25    -58.49     60.87  30.42984  -9.08327   0.09303
1997-06-26T16:51:00.220     -12.24    -12.07    -58.47     60.94  30.43134  -9.07043   0.09305
1997-06-26T16:51:04.220     -12.45    -11.93    -58.35     60.84  30.43284  -9.05760   0.09307
1997-06-26T16:51:08.220     -11.90    -11.96    -58.28     60.68  30.43434  -9.04477   0.09310
1997-06-26T16:51:12.220     -11.69    -12.05    -58.39     60.75  30.43583  -9.03194   0.09312
1997-06-26T16:51:16.220     -12.15    -11.89    -58.52     60.94  30.43733  -9.01910   0.09314
1997-06-26T16:51:20.220     -12.77    -11.72    -58.51     61.02  30.43883  -9.00627   0.09316
1997-06-26T16:51:24.220     -12.69    -11.67    -58.38     60.88  30.44033  -8.99344   0.09318
1997-06-26T16:51:28.220     -12.00    -11.70    -58.28     60.65  30.44183  -8.98061   0.09320
1997-06-26T16:51:32.220     -11.84    -11.65    -58.16     60.49  30.44333  -8.96777   0.09322
1997-06-26T16:51:36.220     -12.50    -11.42    -58.15     60.57  30.44483  -8.95494   0.09324
1997-06-26T16:51:40.220     -12.87    -11.36    -58.27     60.74  30.44633  -8.94211   0.09326
1997-06-26T16:51:44.220     -12.49    -11.52    -58.15     60.58  30.44783  -8.92928   0.09328
1997-06-26T16:51:48.220     -11.83    -11.56    -57.96     60.28  30.44933  -8.91644   0.09330
1997-06-26T16:51:52.220     -11.79    -11.27    -57.84     60.09  30.45082  -8.90361   0.09333
1997-06-26T16:51:56.220     -12.44    -11.10    -57.96     60.31  30.45232  -8.89078   0.09335
1997-06-26T16:52:00.220     -12.75    -11.02    -58.11     60.50  30.45382  -8.87795   0.09337
1997-06-26T16:52:04.220     -12.19    -11.16    -58.18     60.49  30.45532  -8.86512   0.09339
1997-06-26T16:52:08.220     -11.83    -11.26    -58.22     60.47  30.45682  -8.85228   0.09341
1997-06-26T16:52:12.220     -12.07    -11.17    -58.29     60.56  30.45832  -8.83945   0.09343
1997-06-26T16:52:16.220     -12.64    -10.90    -58.13     60.47  30.45981  -8.82662   0.09345
1997-06-26T16:52:20.220     -12.70    -10.82    -57.80     60.16  30.46131  -8.81379   0.09347
1997-06-26T16:52:24.220     -12.05    -10.85    -57.81     60.04  30.46281  -8.80095   0.09349
1997-06-26T16:52:28.220     -11.91    -10.85    -57.89     60.09  30.46431  -8.78812   0.09351
1997-06-26T16:52:32.220     -12.28    -10.68    -58.13     60.36  30.46581  -8.77529   0.09353
1997-06-26T16:52:36.220     -12.71    -10.55    -58.31     60.61  30.46730  -8.76246   0.09356
1997-06-26T16:52:40.220     -12.63    -10.60    -58.34     60.62  30.46880  -8.74963   0.09358
1997-06-26T16:52:44.220     -12.22    -10.79    -58.62     60.85  30.47030  -8.73679   0.09360
1997-06-26T16:52:48.220     -12.21    -10.74    -58.72     60.93  30.47180  -8.72396   0.09362
1997-06-26T16:52:52.220     -12.69    -10.44    -58.92     61.16  30.47330  -8.71113   0.09364
1997-06-26T16:52:56.220     -13.16    -10.27    -58.82     61.14  30.47479  -8.69830   0.09366
1997-06-26T16:53:00.220     -12.77    -10.13    -58.53     60.75  30.47629  -8.68547   0.09368
1997-06-26T16:53:04.220     -12.15    -10.22    -58.24     60.36  30.47779  -8.67263   0.09370
1997-06-26T16:53:08.220     -12.09    -10.05    -57.94     60.04  30.47929  -8.65980   0.09372
1997-06-26T16:53:12.220     -12.58     -9.90    -57.63     59.82  30.48078  -8.64697   0.09374
1997-06-26T16:53:16.220     -12.68     -9.72    -57.36     59.54  30.48228  -8.63414   0.09376
1997-06-26T16:53:20.220     -12.24     -9.72    -57.35     59.44  30.48378  -8.62131   0.09378
1997-06-26T16:53:24.220     -11.74     -9.76    -57.44     59.44  30.48528  -8.60848   0.09381
1997-06-26T16:53:28.220     -11.95     -9.60    -57.55     59.56  30.48677  -8.59564   0.09383
