1997-04-05T06:44:47.406 3899243:06:5:0     74.31     69.92    -31.64    106.82 5.53095 -0.26256 0.38119 0.08633
1997-04-05T06:44:47.739 3899243:07:0:0     74.39     69.93    -31.59    106.87 5.53095 -0.26251 0.49135 0.19649
1997-04-05T06:44:48.073 3899243:07:5:0     74.44     69.86    -31.66    106.88 5.53086 -0.26251 0.60156 0.30670
1997-04-05T06:44:48.406 3899243:08:0:0     74.63     69.72    -31.63    106.92 5.53076 -0.26251 0.71129 0.41648
1997-04-05T06:44:48.739 3899243:08:5:0     74.52     69.64    -31.67    106.80 5.53071 -0.26256 0.82116 0.52636
1997-04-05T06:44:49.073 3899243:09:0:0     74.72     69.70    -31.62    106.96 5.53067 -0.26260 0.93122 0.63644
1997-04-05T06:44:49.406 3899243:09:5:0     74.73     69.66    -31.58    106.93 5.53062 -0.26265 1.04109 0.74632
1997-04-05T06:44:49.739 3899243:10:0:0     74.79     69.53    -31.47    106.86 5.53057 -0.26270 1.15125 0.85650
1997-04-05T06:44:50.073 3899243:10:5:0     75.01     69.65    -31.54    107.11 5.53052 -0.26275 1.26146 0.96671
1997-04-05T06:44:50.406 3899243:11:0:0     75.08     69.60    -31.55    107.13 5.53047 -0.26280 1.37109 1.07637
1997-04-05T06:44:50.739 3899243:11:5:0     75.11     69.76    -31.61    107.27 5.53043 -0.26284 1.48097 1.18624
1997-04-05T06:44:51.073 3899243:12:0:0     75.10     69.85    -31.65    107.33 5.53038 -0.26289 1.59112 1.29642
1997-04-05T06:44:51.406 3899243:12:5:0     75.10     69.75    -31.56    107.24 5.53043 -0.26294 1.70099 1.40630
1997-04-05T06:44:51.739 3899243:13:0:0     75.17     69.91    -31.57    107.40 5.53047 -0.26299 1.81115 1.51643
1997-04-05T06:44:52.073 3899243:13:5:0     74.95     69.97    -31.54    107.27 5.53047 -0.26308 1.92136 1.62664
1997-04-05T06:44:52.406 3899243:14:0:0     74.97     70.05    -31.63    107.37 5.53047 -0.26318 2.03108 1.73636
1997-04-05T06:44:52.739 3899243:14:5:0     74.91     70.07    -31.53    107.31 5.53047 -0.26323 2.14096 1.84624
1997-04-05T06:44:53.073 3899243:15:0:0     74.72     70.01    -31.58    107.15 5.53047 -0.26328 2.25111 1.95639
1997-04-05T06:44:53.406 3899243:15:5:0     74.67     70.05    -31.59    107.14 5.53052 -0.26332 2.36099 2.06627
1997-04-05T06:44:53.739 3899243:16:0:0     74.52     70.01    -31.47    106.99 5.53057 -0.26337 2.47114 2.17640
1997-04-05T06:44:54.073 3899243:16:5:0     74.52     69.94    -31.39    106.91 5.53067 -0.26337 2.58136 2.28661
1997-04-05T06:44:54.406 3899243:17:0:0     74.54     69.88    -31.43    106.90 5.53076 -0.26337 2.69108 2.39628
1997-04-05T06:44:54.739 3899243:17:5:0     74.49     69.80    -31.43    106.81 5.53081 -0.26337 2.80096 2.50616
1997-04-05T06:44:55.073 3899243:18:0:0     74.54     69.76    -31.46    106.83 5.53086 -0.26337 2.91111 2.61628
1997-04-05T06:44:55.406 3899243:18:5:0     74.50     69.61    -31.38    106.68 5.53091 -0.26337 3.02100 2.72617
1997-04-05T06:44:55.739 3899243:19:0:0     74.52     69.61    -31.47    106.72 5.53095 -0.26337 3.13104 2.83619
1997-04-05T06:44:56.073 3899243:19:5:0     74.59     69.51    -31.44    106.69 5.53105 -0.26332 3.24126 2.94641
1997-04-05T06:44:56.406 3899243:20:0:0     74.64     69.48    -31.52    106.73 5.53115 -0.26328 3.35107 3.05616
1997-04-05T06:44:56.739 3899243:20:5:0     74.61     69.40    -31.59    106.68 5.53119 -0.26328 3.46096 3.16605
1997-04-05T06:44:57.073 3899243:21:0:0     74.67     69.46    -31.53    106.74 5.53124 -0.26328 3.57110 3.27617
1997-04-05T06:44:57.406 3899243:21:5:0     74.76     69.46    -31.56    106.82 5.53124 -0.26323 3.68099 3.38605
1997-04-05T06:44:57.739 3899243:22:0:0     74.83     69.43    -31.65    106.87 5.53124 -0.26318 3.79113 3.49620
1997-04-05T06:44:58.073 3899243:22:5:0     74.81     69.48    -31.67    106.90 5.53129 -0.26308 3.90135 3.60641
1997-04-05T06:44:58.406 3899243:23:0:0     74.80     69.48    -31.67    106.89 5.53134 -0.26299 4.01107 3.71610
1997-04-05T06:44:58.739 3899243:23:5:0     74.77     69.52    -31.55    106.86 5.53134 -0.26294 4.12095 3.82598
1997-04-05T06:44:59.073 3899243:24:0:0     74.73     69.62    -31.49    106.88 5.53134 -0.26289 4.23110 3.93613
1997-04-05T06:44:59.406 3899243:24:5:0     74.69     69.60    -31.46    106.83 5.53129 -0.26284 4.34098 4.04601
1997-04-05T06:44:59.739 3899243:25:0:0     74.64     69.72    -31.47    106.88 5.53124 -0.26280 4.45103 4.15609
1997-04-05T06:45:00.073 3899243:25:5:0     74.57     69.78    -31.49    106.87 5.53124 -0.26275 4.56124 4.26630
1997-04-05T06:45:00.406 3899243:26:0:0     74.57     69.74    -31.49    106.84 5.53124 -0.26270 4.67106 4.37612
1997-04-05T06:45:00.739 3899243:26:5:0     74.69     69.63    -31.48    106.86 5.53115 -0.26265 4.78094 4.48600
1997-04-05T06:45:01.073 3899243:27:0:0     74.60     69.59    -31.51    106.78 5.53105 -0.26260 4.89090 4.59601
1997-04-05T06:45:01.406 3899243:27:5:0     74.50     69.66    -31.56    106.77 5.53100 -0.26260 5.00078 4.70589
1997-04-05T06:45:01.739 3899243:28:0:0     74.50     69.64    -31.52    106.74 5.53095 -0.26260 5.11093 4.81607
1997-04-05T06:45:02.073 3899243:28:5:0     74.70     69.53    -31.64    106.84 5.53091 -0.26260 5.22113 4.92627
1997-04-05T06:45:02.406 3899243:29:0:0     74.66     69.58    -31.60    106.84 5.53086 -0.26260 5.33087 5.03603
1997-04-05T06:45:02.739 3899243:29:5:0     74.61     69.60    -31.56    106.80 5.53081 -0.26256 5.44074 5.14590
1997-04-05T06:45:03.073 3899243:30:0:0     74.59     69.66    -31.61    106.84 5.53076 -0.26251 5.55090 5.25609
1997-04-05T06:45:03.406 3899243:30:5:0     74.71     69.62    -31.51    106.87 5.53071 -0.26260 5.66077 5.36596
1997-04-05T06:45:03.739 3899243:31:0:0     74.84     69.60    -31.52    106.95 5.53067 -0.26270 5.77073 5.47596
1997-04-05T06:45:04.073 3899243:31:5:0     74.79     69.65    -31.64    106.99 5.53062 -0.26270 5.88093 5.58616
1997-04-05T06:45:04.406 3899243:32:0:0     74.71     69.79    -31.62    107.01 5.53057 -0.26270 5.99076 5.69601
1997-04-05T06:45:04.739 3899243:32:5:0     74.79     69.71    -31.57    107.01 5.53052 -0.26275 6.10064 5.80589
1997-04-05T06:45:05.073 3899243:33:0:0     74.76     69.73    -31.54    106.98 5.53047 -0.26280 6.21070 5.91598
1997-04-05T06:45:05.406 3899243:33:5:0     74.81     69.75    -31.60    107.05 5.53047 -0.26284 0.03739 6.02585
1997-04-05T06:45:05.739 3899243:34:0:0     74.77     69.70    -31.59    106.98 5.53047 -0.26289 0.14745 6.13592
1997-04-05T06:45:06.073 3899243:34:5:0     74.76     69.59    -31.46    106.87 5.53047 -0.26294 0.25766 6.24612
1997-04-05T06:45:06.406 3899243:35:0:0     74.69     69.61    -31.45    106.83 5.53047 -0.26299 0.36748 0.07276
1997-04-05T06:45:06.739 3899243:35:5:0     74.66     69.61    -31.47    106.82 5.53052 -0.26304 0.47736 0.18264
1997-04-05T06:45:07.073 3899243:36:0:0     74.60     69.79    -31.60    106.93 5.53057 -0.26308 0.58742 0.29267
1997-04-05T06:45:07.406 3899243:36:5:0     74.64     69.70    -31.59    106.90 5.53057 -0.26313 0.69730 0.40255
1997-04-05T06:45:07.739 3899243:37:0:0     74.76     69.58    -31.53    106.88 5.53057 -0.26318 0.80745 0.51270
1997-04-05T06:45:08.073 3899243:37:5:0     74.74     69.57    -31.53    106.87 5.53067 -0.26318 0.91766 0.62291
1997-04-05T06:45:08.406 3899243:38:0:0     74.89     69.57    -31.44    106.95 5.53076 -0.26318 1.02748 0.73268
1997-04-05T06:45:08.739 3899243:38:5:0     75.02     69.51    -31.41    106.98 5.53076 -0.26323 1.13736 0.84256
1997-04-05T06:45:09.073 3899243:39:0:0     75.04     69.55    -31.46    107.04 5.53076 -0.26328 1.24741 0.95261
1997-04-05T06:45:09.406 3899243:39:5:0     75.03     69.68    -31.54    107.14 5.53081 -0.26328 1.35730 1.06250
1997-04-05T06:45:09.739 3899243:40:0:0     75.03     69.76    -31.44    107.16 5.53086 -0.26328 1.46744 1.17261
1997-04-05T06:45:10.073 3899243:40:5:0     74.92     69.84    -31.42    107.13 5.53091 -0.26323 1.57766 1.28283
1997-04-05T06:45:10.406 3899243:41:0:0     74.94     69.94    -31.40    107.21 5.53095 -0.26318 1.68747 1.39262
1997-04-05T06:45:10.739 3899243:41:5:0     74.97     69.86    -31.39    107.17 5.53100 -0.26313 1.79736 1.50250
1997-04-05T06:45:11.073 3899243:42:0:0     74.86     69.88    -31.34    107.09 5.53105 -0.26308 1.90750 1.61262
1997-04-05T06:45:11.406 3899243:42:5:0     74.81     70.02    -31.36    107.16 5.53105 -0.26308 2.01739 1.72250
1997-04-05T06:45:11.739 3899243:43:0:0     74.81     69.90    -31.35    107.08 5.53105 -0.26308 2.12744 1.83255
1997-04-05T06:45:12.073 3899243:43:5:0     74.63     69.93    -31.46    107.00 5.53105 -0.26304 2.23765 1.94277
1997-04-05T06:45:12.406 3899243:44:0:0     74.58     69.97    -31.51    107.01 5.53105 -0.26299 2.34747 2.05258
1997-04-05T06:45:12.739 3899243:44:5:0     74.52     69.85    -31.54    106.90 5.53105 -0.26294 2.45735 2.16247
1997-04-05T06:45:13.073 3899243:45:0:0     74.44     69.85    -31.45    106.81 5.53105 -0.26289 2.56750 2.27261
1997-04-05T06:45:13.406 3899243:45:5:0     74.39     69.75    -31.60    106.76 5.53105 -0.26289 2.67738 2.38249
1997-04-05T06:45:13.739 3899243:46:0:0     74.43     69.62    -31.59    106.70 5.53105 -0.26289 2.78734 2.49245
1997-04-05T06:45:14.073 3899243:46:5:0     74.53     69.43    -31.49    106.62 5.53100 -0.26284 2.89755 2.60266
1997-04-05T06:45:14.406 3899243:47:0:0     74.65     69.24    -31.36    106.54 5.53095 -0.26280 3.00737 2.71251
1997-04-05T06:45:14.739 3899243:47:5:0     74.64     69.16    -31.39    106.49 5.53095 -0.26280 3.11724 2.82239
1997-04-05T06:45:15.073 3899243:48:0:0     74.60     69.22    -31.47    106.53 5.53095 -0.26280 3.22730 2.93244
1997-04-05T06:45:15.406 3899243:48:5:0     74.62     69.13    -31.51    106.49 5.53091 -0.26280 3.33718 3.04232
1997-04-05T06:45:15.739 3899243:49:0:0     74.76     69.16    -31.51    106.60 5.53086 -0.26280 3.44733 3.15250
1997-04-05T06:45:16.073 3899243:49:5:0     74.79     69.11    -31.57    106.61 5.53086 -0.26280 3.55754 3.26271
1997-04-05T06:45:16.406 3899243:50:0:0     74.76     69.33    -31.69    106.76 5.53086 -0.26280 3.66726 3.37243
1997-04-05T06:45:16.739 3899243:50:5:0     74.62     69.29    -31.61    106.62 5.53081 -0.26280 3.77714 3.48231
1997-04-05T06:45:17.073 3899243:51:0:0     74.68     69.34    -31.82    106.76 5.53076 -0.26280 3.88720 3.59239
1997-04-05T06:45:17.406 3899243:51:5:0     74.60     69.41    -31.72    106.72 5.53071 -0.26284 3.99708 3.70227
1997-04-05T06:45:17.739 3899243:52:0:0     74.63     69.43    -31.66    106.73 5.53067 -0.26289 4.10713 3.81236
1997-04-05T06:45:18.073 3899243:52:5:0     74.81     69.44    -31.48    106.81 5.53067 -0.26294 4.21734 3.92256
1997-04-05T06:45:18.406 3899243:53:0:0     74.67     69.49    -31.44    106.74 5.53067 -0.26299 4.32716 4.03239
1997-04-05T06:45:18.739 3899243:53:5:0     74.71     69.54    -31.45    106.80 5.53067 -0.26299 4.43704 4.14227
1997-04-05T06:45:19.073 3899243:54:0:0     74.66     69.59    -31.38    106.78 5.53067 -0.26299 4.54719 4.25242
1997-04-05T06:45:19.406 3899243:54:5:0     74.56     69.54    -31.40    106.68 5.53071 -0.26304 4.65707 4.36230
1997-04-05T06:45:19.739 3899243:55:0:0     74.68     69.47    -31.41    106.73 5.53076 -0.26308 4.76713 4.47233
1997-04-05T06:45:20.073 3899243:55:5:0     74.57     69.52    -31.43    106.68 5.53076 -0.26308 4.87734 4.58254
1997-04-05T06:45:20.406 3899243:56:0:0     74.65     69.47    -31.46    106.72 5.53076 -0.26308 4.98716 4.69236
1997-04-05T06:45:20.739 3899243:56:5:0     74.60     69.43    -31.40    106.64 5.53076 -0.26313 5.09704 4.80224
1997-04-05T06:45:21.073 3899243:57:0:0     74.63     69.41    -31.49    106.68 5.53076 -0.26318 5.20709 4.91229
1997-04-05T06:45:21.406 3899243:57:5:0     74.63     69.40    -31.44    106.65 5.53081 -0.26318 5.31697 5.02217
1997-04-05T06:45:21.739 3899243:58:0:0     74.67     69.42    -31.38    106.67 5.53086 -0.26318 5.42712 5.13229
1997-04-05T06:45:22.073 3899243:58:5:0     74.65     69.51    -31.48    106.74 5.53091 -0.26318 5.53733 5.24251
1997-04-05T06:45:22.406 3899243:59:0:0     74.70     69.53    -31.41    106.78 5.53095 -0.26318 5.64706 5.35220
1997-04-05T06:45:22.739 3899243:59:5:0     74.76     69.61    -31.40    106.87 5.53100 -0.26313 5.75694 5.46209
1997-04-05T06:45:23.073 3899243:60:0:0     74.87     69.52    -31.42    106.89 5.53105 -0.26308 5.86709 5.57220
1997-04-05T06:45:23.406 3899243:60:5:0     74.77     69.60    -31.51    106.90 5.53105 -0.26304 5.97697 5.68209
1997-04-05T06:45:23.739 3899243:61:0:0     74.75     69.73    -31.49    106.97 5.53105 -0.26299 6.08712 5.79223
1997-04-05T06:45:24.073 3899243:61:5:0     74.62     69.67    -31.61    106.86 5.53110 -0.26299 6.19733 5.90244
1997-04-05T06:45:24.406 3899243:62:0:0     74.65     69.57    -31.50    106.80 5.53115 -0.26299 0.02378 6.01205
1997-04-05T06:45:24.739 3899243:62:5:0     74.57     69.59    -31.53    106.76 5.53115 -0.26294 0.13366 6.12193
1997-04-05T06:45:25.073 3899243:63:0:0     74.55     69.56    -31.63    106.75 5.53115 -0.26289 0.24381 6.23208
1997-04-05T06:45:25.406 3899243:63:5:0     74.50     69.51    -31.64    106.69 5.53110 -0.26284 0.35369 0.05877
1997-04-05T06:45:25.739 3899243:64:0:0     74.55     69.44    -31.56    106.66 5.53105 -0.26280 0.46384 0.16895
1997-04-05T06:45:26.073 3899243:64:5:0     74.55     69.39    -31.48    106.60 5.53105 -0.26275 0.57405 0.27916
1997-04-05T06:45:26.406 3899243:65:0:0     74.58     69.34    -31.52    106.60 5.53105 -0.26270 0.68377 0.38889
1997-04-05T06:45:26.739 3899243:65:5:0     74.72     69.32    -31.45    106.67 5.53100 -0.26270 0.79365 0.49876
1997-04-05T06:45:27.073 3899243:66:0:0     74.76     69.31    -31.29    106.64 5.53095 -0.26270 0.90371 0.60885
1997-04-05T06:45:27.406 3899243:66:5:0     74.80     69.29    -31.29    106.65 5.53091 -0.26265 1.01358 0.71872
1997-04-05T06:45:27.739 3899243:67:0:0     74.83     69.33    -31.43    106.75 5.53086 -0.26260 1.12374 0.82890
1997-04-05T06:45:28.073 3899243:67:5:0     74.95     69.40    -31.29    106.83 5.53081 -0.26260 1.23394 0.93911
1997-04-05T06:45:28.406 3899243:68:0:0     74.97     69.35    -31.27    106.81 5.53076 -0.26260 1.34367 1.04886
1997-04-05T06:45:28.739 3899243:68:5:0     75.05     69.53    -31.21    106.97 5.53071 -0.26265 1.45354 1.15874
1997-04-05T06:45:29.073 3899243:69:0:0     75.02     69.62    -31.22    107.00 5.53067 -0.26270 1.56370 1.26892
1997-04-05T06:45:29.406 3899243:69:5:0     74.96     69.70    -31.23    107.01 5.53062 -0.26270 1.67358 1.37880
1997-04-05T06:45:29.739 3899243:70:0:0     74.90     69.79    -31.28    107.04 5.53057 -0.26270 1.78354 1.48879
1997-04-05T06:45:30.073 3899243:70:5:0     74.82     69.73    -31.20    106.93 5.53052 -0.26275 1.89375 1.59900
1997-04-05T06:45:30.406 3899243:71:0:0     74.74     69.90    -31.20    106.98 5.53047 -0.26280 2.00357 1.70885
1997-04-05T06:45:30.739 3899243:71:5:0     74.74     69.88    -31.24    106.98 5.53047 -0.26289 2.11345 1.81872
1997-04-05T06:45:31.073 3899243:72:0:0     74.62     69.90    -31.20    106.90 5.53047 -0.26299 2.22360 1.92888
1997-04-05T06:45:31.406 3899243:72:5:0     74.53     69.82    -31.30    106.81 5.53047 -0.26299 2.33348 2.03875
1997-04-05T06:45:31.739 3899243:73:0:0     74.45     69.67    -31.36    106.68 5.53047 -0.26299 2.44353 2.14881
1997-04-05T06:45:32.073 3899243:73:5:0     74.38     69.66    -31.27    106.59 5.53047 -0.26308 2.55374 2.25902
1997-04-05T06:45:32.406 3899243:74:0:0     74.33     69.58    -31.14    106.48 5.53047 -0.26318 2.66356 2.36884
1997-04-05T06:45:32.739 3899243:74:5:0     74.41     69.49    -31.23    106.49 5.53052 -0.26323 2.77344 2.47872
1997-04-05T06:45:33.073 3899243:75:0:0     74.38     69.38    -31.34    106.43 5.53057 -0.26328 2.88359 2.58885
1997-04-05T06:45:33.406 3899243:75:5:0     74.37     69.27    -31.44    106.38 5.53062 -0.26328 2.99348 2.69873
1997-04-05T06:45:33.739 3899243:76:0:0     74.49     69.15    -31.41    106.38 5.53067 -0.26328 3.10353 2.80875
1997-04-05T06:45:34.073 3899243:76:5:0     74.58     69.15    -31.43    106.45 5.53071 -0.26332 3.21374 2.91897
1997-04-05T06:45:34.406 3899243:77:0:0     74.79     69.05    -31.39    106.53 5.53076 -0.26337 3.32346 3.02866
1997-04-05T06:45:34.739 3899243:77:5:0     74.81     69.03    -31.28    106.49 5.53081 -0.26337 3.43335 3.13855
1997-04-05T06:45:35.073 3899243:78:0:0     74.76     69.16    -31.18    106.51 5.53086 -0.26337 3.54349 3.24866
1997-04-05T06:45:35.406 3899243:78:5:0     74.75     69.19    -31.22    106.53 5.53091 -0.26337 3.65338 3.35855
1997-04-05T06:45:35.739 3899243:79:0:0     74.81     69.33    -31.27    106.68 5.53095 -0.26337 3.76343 3.46857
1997-04-05T06:45:36.073 3899243:79:5:0     74.84     69.42    -31.14    106.72 5.53100 -0.26332 3.87364 3.57879
1997-04-05T06:45:36.406 3899243:80:0:0     74.86     69.42    -31.25    106.77 5.53105 -0.26328 3.98355 3.68867
1997-04-05T06:45:36.739 3899243:80:5:0     74.79     69.43    -31.34    106.76 5.53115 -0.26323 4.09344 3.79856
1997-04-05T06:45:37.073 3899243:81:0:0     74.82     69.50    -31.39    106.83 5.53124 -0.26318 4.20358 3.90865
1997-04-05T06:45:37.406 3899243:81:5:0     74.83     69.53    -31.40    106.86 5.53124 -0.26313 4.31347 4.01853
1997-04-05T06:45:37.739 3899243:82:0:0     74.81     69.52    -31.31    106.81 5.53124 -0.26308 4.42352 4.12858
1997-04-05T06:45:38.073 3899243:82:5:0     74.70     69.73    -31.32    106.88 5.53129 -0.26304 4.53373 4.23879
1997-04-05T06:45:38.406 3899243:83:0:0     74.65     69.70    -31.19    106.79 5.53134 -0.26299 4.64355 4.34858
1997-04-05T06:45:38.739 3899243:83:5:0     74.64     69.73    -31.34    106.85 5.53134 -0.26289 4.75343 4.45846
1997-04-05T06:45:39.073 3899243:84:0:0     74.51     69.73    -31.25    106.73 5.53134 -0.26280 4.86348 4.56851
1997-04-05T06:45:39.406 3899243:84:5:0     74.57     69.61    -31.29    106.70 5.53129 -0.26280 4.97336 4.67839
1997-04-05T06:45:39.739 3899243:85:0:0     74.49     69.51    -31.31    106.58 5.53124 -0.26280 5.08342 4.78848
1997-04-05T06:45:40.073 3899243:85:5:0     74.52     69.64    -31.30    106.69 5.53124 -0.26270 5.19362 4.89868
1997-04-05T06:45:40.406 3899243:86:0:0     74.53     69.64    -31.23    106.67 5.53124 -0.26260 5.30345 5.00850
1997-04-05T06:45:40.739 3899243:86:5:0     74.55     69.60    -31.32    106.69 5.53119 -0.26256 5.41332 5.11838
1997-04-05T06:45:41.073 3899243:87:0:0     74.60     69.56    -31.33    106.70 5.53115 -0.26251 5.52328 5.22837
1997-04-05T06:45:41.406 3899243:87:5:0     74.63     69.56    -31.33    106.72 5.53105 -0.26251 5.63316 5.33824
1997-04-05T06:45:41.739 3899243:88:0:0     74.68     69.53    -31.45    106.78 5.53095 -0.26251 5.74331 5.44845
1997-04-05T06:45:42.073 3899243:88:5:0     74.77     69.45    -31.52    106.80 5.53091 -0.26251 5.85351 5.55865
1997-04-05T06:45:42.406 3899243:89:0:0     74.60     69.58    -31.45    106.75 5.53086 -0.26251 5.96325 5.66841
1997-04-05T06:45:42.739 3899243:89:5:0     74.52     69.62    -31.27    106.67 5.53081 -0.26251 6.07312 5.77828
1997-04-05T06:45:43.073 3899243:90:0:0     74.56     69.50    -31.38    106.65 5.53076 -0.26251 6.18318 5.88838
1997-04-05T06:45:43.406 3899243:90:5:0     74.43     69.48    -31.35    106.54 5.53067 -0.26256 0.00986 5.99824
1997-04-05T06:45:43.739 3899244:00:0:0     74.38     69.55    -31.29    106.53 5.53057 -0.26260 0.11994 6.10837
1997-04-05T06:45:44.073 3899244:00:5:0     74.25     69.50    -31.30    106.40 5.53057 -0.26265 0.23014 6.21857
1997-04-05T06:45:44.406 3899244:01:0:0     74.26     69.49    -31.16    106.37 5.53057 -0.26270 0.33997 0.04522
1997-04-05T06:45:44.739 3899244:01:5:0     74.26     69.28    -31.13    106.22 5.53052 -0.26275 0.44984 0.15509
1997-04-05T06:45:45.073 3899244:02:0:0     74.34     69.32    -31.13    106.31 5.53047 -0.26280 0.55990 0.26518
1997-04-05T06:45:45.406 3899244:02:5:0     74.19     69.32    -31.01    106.16 5.53043 -0.26284 0.66978 0.37506
1997-04-05T06:45:45.739 3899244:03:0:0     74.38     69.30    -31.01    106.28 5.53038 -0.26289 0.77984 0.48514
1997-04-05T06:45:46.073 3899244:03:5:0     74.30     69.03    -31.08    106.08 5.53038 -0.26299 0.89005 0.59535
1997-04-05T06:45:46.406 3899244:04:0:0     74.38     68.94    -31.23    106.11 5.53038 -0.26308 0.99977 0.70508
1997-04-05T06:45:46.739 3899244:04:5:0     74.54     68.96    -31.19    106.23 5.53043 -0.26313 1.10965 0.81496
1997-04-05T06:45:47.073 3899244:05:0:0     74.61     69.00    -31.19    106.30 5.53047 -0.26318 1.21980 0.92508
1997-04-05T06:45:47.406 3899244:05:5:0     74.62     68.91    -31.04    106.21 5.53047 -0.26323 1.32968 1.03496
1997-04-05T06:45:47.739 3899244:06:0:0     74.79     69.10    -31.07    106.46 5.53047 -0.26328 1.43974 1.14502
1997-04-05T06:45:48.073 3899244:06:5:0     74.79     69.05    -31.00    106.40 5.53057 -0.26328 1.54995 1.25523
1997-04-05T06:45:48.406 3899244:07:0:0     74.85     69.17    -30.93    106.50 5.53067 -0.26328 1.65996 1.36518
1997-04-05T06:45:48.739 3899244:07:5:0     74.70     69.39    -30.89    106.54 5.53071 -0.26328 1.76985 1.47507
1997-04-05T06:45:49.073 3899244:08:0:0     74.66     69.48    -30.79    106.54 5.53076 -0.26328 1.87989 1.58509
1997-04-05T06:45:49.406 3899244:08:5:0     74.63     69.64    -30.88    106.64 5.53081 -0.26328 1.98978 1.69497
1997-04-05T06:45:49.739 3899244:09:0:0     74.49     69.61    -30.85    106.52 5.53086 -0.26328 2.09983 1.80500
1997-04-05T06:45:50.073 3899244:09:5:0     74.40     69.70    -30.84    106.51 5.53091 -0.26328 2.21004 1.91521
1997-04-05T06:45:50.406 3899244:10:0:0     74.36     69.67    -30.82    106.46 5.53095 -0.26328 2.31986 2.02500
1997-04-05T06:45:50.739 3899244:10:5:0     74.27     69.70    -30.74    106.39 5.53100 -0.26328 2.42974 2.13489
1997-04-05T06:45:51.073 3899244:11:0:0     74.33     69.54    -30.81    106.35 5.53105 -0.26328 2.53979 2.24491
1997-04-05T06:45:51.406 3899244:11:5:0     74.25     69.53    -30.90    106.32 5.53110 -0.26323 2.64968 2.35479
1997-04-05T06:45:51.739 3899244:12:0:0     74.23     69.40    -30.89    106.21 5.53115 -0.26318 2.75992 2.46501
1997-04-05T06:45:52.073 3899244:12:5:0     74.25     69.25    -30.86    106.12 5.53115 -0.26313 2.87013 2.57522
1997-04-05T06:45:52.406 3899244:13:0:0     74.29     69.18    -30.91    106.12 5.53115 -0.26308 2.97985 2.68494
1997-04-05T06:45:52.739 3899244:13:5:0     74.38     69.02    -31.01    106.10 5.53115 -0.26304 3.08974 2.79483
1997-04-05T06:45:53.073 3899244:14:0:0     74.46     68.88    -31.10    106.10 5.53115 -0.26299 3.19978 2.90487
1997-04-05T06:45:53.406 3899244:14:5:0     74.35     68.96    -31.14    106.08 5.53115 -0.26294 3.30966 3.01475
1997-04-05T06:45:53.739 3899244:15:0:0     74.36     69.01    -31.10    106.11 5.53115 -0.26289 3.41981 3.12490
1997-04-05T06:45:54.073 3899244:15:5:0     74.34     69.08    -31.12    106.15 5.53110 -0.26284 3.53002 3.23511
1997-04-05T06:45:54.406 3899244:16:0:0     74.50     69.09    -31.29    106.32 5.53105 -0.26280 3.63975 3.34486
1997-04-05T06:45:54.739 3899244:16:5:0     74.60     69.01    -31.25    106.32 5.53105 -0.26280 3.74963 3.45474
