1996-09-06T18:32:44.787     57.80     88.89     26.70    109.34  15.17   0.11 217.11 142.89
1996-09-06T18:32:45.154     58.03     88.60     26.74    109.23  15.17   0.11 217.11 142.89
1996-09-06T18:32:45.454     58.08     88.40     27.20    109.21  15.17   0.11 217.11 142.89
1996-09-06T18:32:45.821     58.31     87.83     27.81    109.03  15.17   0.11 217.10 142.90
1996-09-06T18:32:46.121     57.93     87.95     27.87    108.94  15.17   0.11 217.10 142.90
1996-09-06T18:32:46.487     57.24     88.33     27.83    108.87  15.17   0.11 217.10 142.90
1996-09-06T18:32:46.787     56.62     88.65     27.58    108.75  15.17   0.11 217.10 142.90
1996-09-06T18:32:47.154     57.18     88.70     27.25    108.99  15.17   0.11 217.09 142.91
1996-09-06T18:32:47.454     56.96     88.76     27.19    108.92  15.17   0.11 217.09 142.91
1996-09-06T18:32:47.821     57.13     88.76     27.11    108.98  15.17   0.11 217.09 142.91
1996-09-06T18:32:48.121     57.28     88.52     26.89    108.81  15.17   0.11 217.08 142.92
1996-09-06T18:32:48.487     57.13     88.51     26.94    108.74  15.17   0.11 217.08 142.92
1996-09-06T18:32:48.787     57.09     88.37     26.98    108.61  15.17   0.11 217.08 142.92
1996-09-06T18:32:49.154     57.18     88.17     27.26    108.56  15.17   0.11 217.07 142.93
1996-09-06T18:32:49.454     57.12     88.14     27.28    108.51  15.17   0.11 217.07 142.93
1996-09-06T18:32:49.821     57.12     87.91     27.11    108.29  15.17   0.11 217.07 142.93
1996-09-06T18:32:50.121     57.17     87.86     27.02    108.25  15.17   0.11 217.06 142.94
1996-09-06T18:32:50.487     57.07     87.72     26.91    108.06  15.17   0.11 217.06 142.94
1996-09-06T18:32:50.787     57.18     87.47     26.72    107.87  15.17   0.11 217.06 142.94
1996-09-06T18:32:51.154     57.14     87.36     26.52    107.70  15.17   0.11 217.05 142.95
1996-09-06T18:32:51.454     56.79     87.63     26.15    107.65  15.17   0.11 217.05 142.95
1996-09-06T18:32:51.821     56.55     87.64     26.02    107.50  15.17   0.11 217.05 142.95
1996-09-06T18:32:52.121     56.63     87.61     25.69    107.43  15.17   0.11 217.04 142.96
1996-09-06T18:32:52.487     56.59     87.39     25.34    107.16  15.17   0.11 217.04 142.96
1996-09-06T18:32:52.787     56.59     87.34     25.24    107.09  15.17   0.11 217.04 142.96
1996-09-06T18:32:53.154     56.42     87.27     25.51    107.00  15.17   0.11 217.04 142.96
1996-09-06T18:32:53.454     56.34     87.44     25.43    107.09  15.17   0.11 217.03 142.97
1996-09-06T18:32:53.821     56.44     87.36     25.43    107.07  15.17   0.11 217.03 142.97
1996-09-06T18:32:54.121     56.61     87.08     25.70    106.99  15.17   0.11 217.03 142.97
1996-09-06T18:32:54.487     56.75     87.08     25.75    107.08  15.17   0.11 217.02 142.98
1996-09-06T18:32:54.787     56.63     87.11     25.73    107.03  15.17   0.11 217.02 142.98
1996-09-06T18:32:55.154     56.41     87.29     25.41    106.99  15.17   0.11 217.02 142.98
1996-09-06T18:32:55.454     56.24     87.38     25.39    106.97  15.17   0.11 217.01 142.99
1996-09-06T18:32:55.821     56.34     87.18     25.61    106.92  15.17   0.11 217.01 142.99
1996-09-06T18:32:56.121     56.19     87.29     25.47    106.89  15.17   0.11 217.01 142.99
1996-09-06T18:32:56.487     56.19     87.25     25.57    106.88  15.17   0.11 217.00 143.00
1996-09-06T18:32:56.787     56.36     87.20     25.67    106.96  15.17   0.11 217.00 143.00
1996-09-06T18:32:57.154     56.27     87.36     25.62    107.02  15.17   0.11 217.00 143.00
1996-09-06T18:32:57.454     56.16     87.33     25.50    106.91  15.17   0.11 216.99 143.01
1996-09-06T18:32:57.821     56.54     87.19     25.30    106.95  15.17   0.11 216.99 143.01
1996-09-06T18:32:58.121     56.52     87.25     25.31    106.99  15.17   0.11 216.99 143.01
1996-09-06T18:32:58.487     56.66     87.03     25.64    106.96  15.17   0.11 216.99 143.01
1996-09-06T18:32:58.787     56.70     86.96     25.80    106.97  15.17   0.11 216.98 143.02
1996-09-06T18:32:59.154     56.71     87.05     25.56    106.99  15.17   0.11 216.98 143.02
1996-09-06T18:32:59.454     56.59     87.13     25.41    106.95  15.17   0.11 216.98 143.02
1996-09-06T18:32:59.821     56.44     87.45     25.26    107.10  15.17   0.11 216.97 143.03
1996-09-06T18:33:00.121     56.33     87.76     24.86    107.21  15.17   0.11 216.97 143.03
1996-09-06T18:33:00.487     56.48     87.78     24.90    107.31  15.17   0.11 216.97 143.03
1996-09-06T18:33:00.787     57.15     87.31     25.24    107.36  15.17   0.11 216.96 143.04
1996-09-06T18:33:01.154     57.17     87.11     25.26    107.21  15.17   0.11 216.96 143.04
1996-09-06T18:33:01.454     57.11     87.32     25.09    107.31  15.17   0.11 216.96 143.04
1996-09-06T18:33:01.821     57.35     87.22     24.99    107.33  15.17   0.11 216.95 143.05
1996-09-06T18:33:02.121     57.64     87.08     24.96    107.37  15.17   0.11 216.95 143.05
1996-09-06T18:33:02.487     57.86     86.72     25.02    107.21  15.17   0.11 216.95 143.05
1996-09-06T18:33:02.787     58.19     86.38     25.29    107.17  15.17   0.11 216.94 143.06
1996-09-06T18:33:03.154     57.95     86.62     25.11    107.21  15.17   0.11 216.94 143.06
1996-09-06T18:33:03.454     57.83     86.65     24.86    107.10  15.17   0.11 216.94 143.06
1996-09-06T18:33:03.821     57.58     86.79     24.75    107.05  15.17   0.11 216.93 143.07
1996-09-06T18:33:04.121     57.60     86.96     24.76    107.21  15.17   0.11 216.93 143.07
1996-09-06T18:33:04.487     57.39     87.14     24.50    107.18  15.17   0.11 216.93 143.07
1996-09-06T18:33:04.787     57.14     87.41     24.26    107.21  15.17   0.11 216.93 143.07
1996-09-06T18:33:05.154     57.04     87.60     24.10    107.27  15.17   0.11 216.92 143.08
1996-09-06T18:33:05.454     57.14     87.73     24.09    107.44  15.17   0.11 216.92 143.08
1996-09-06T18:33:05.821     56.84     87.93     24.24    107.47  15.17   0.11 216.92 143.08
1996-09-06T18:33:06.121     56.94     87.87     24.25    107.47  15.17   0.11 216.91 143.09
