1997-05-07T15:36:55.133      12.32     88.36      1.89     89.23   4.05165   9.33 155.27
1997-05-07T15:36:55.467      12.43     88.36      1.92     89.25   4.05066   9.34 155.27
1997-05-07T15:36:55.800      12.37     88.37      1.86     89.25   4.04968   9.34 155.26
1997-05-07T15:36:56.133      12.37     88.40      1.83     89.28   4.04870   9.34 155.25
1997-05-07T15:36:56.467      12.48     88.34      1.81     89.23   4.04772   9.34 155.25
1997-05-07T15:36:56.800      12.48     88.33      1.86     89.23   4.04674   9.35 155.24
1997-05-07T15:36:57.133      12.54     88.34      1.74     89.25   4.04575   9.35 155.24
1997-05-07T15:36:57.467      12.35     88.25      1.81     89.13   4.04477   9.35 155.23
1997-05-07T15:36:57.800      12.32     88.30      1.84     89.17   4.04379   9.36 155.23
1997-05-07T15:36:58.133      12.56     88.23      1.97     89.14   4.04281   9.36 155.22
1997-05-07T15:36:58.467      12.53     88.17      1.97     89.08   4.04183   9.36 155.21
1997-05-07T15:36:58.800      12.27     88.22      1.90     89.09   4.04085   9.36 155.21
1997-05-07T15:36:59.133      12.23     88.24      1.88     89.11   4.03987   9.37 155.20
1997-05-07T15:36:59.467      12.16     88.35      1.89     89.20   4.03888   9.37 155.20
1997-05-07T15:36:59.800      11.95     88.33      1.79     89.16   4.03790   9.37 155.19
1997-05-07T15:37:00.133      11.98     88.38      1.87     89.21   4.03692   9.38 155.19
1997-05-07T15:37:00.467      12.02     88.40      1.88     89.24   4.03594   9.38 155.18
1997-05-07T15:37:00.800      12.17     88.47      1.93     89.33   4.03496   9.38 155.17
1997-05-07T15:37:01.133      12.24     88.39      2.02     89.26   4.03398   9.38 155.17
1997-05-07T15:37:01.467      12.34     88.51      1.92     89.39   4.03299   9.39 155.16
1997-05-07T15:37:01.800      12.38     88.50      1.94     89.38   4.03201   9.39 155.16
1997-05-07T15:37:02.133      12.42     88.46      2.10     89.35   4.03103   9.39 155.15
1997-05-07T15:37:02.467      12.44     88.48      2.02     89.37   4.03005   9.39 155.14
1997-05-07T15:37:02.800      12.58     88.43      2.16     89.35   4.02907   9.40 155.14
1997-05-07T15:37:03.133      12.54     88.36      2.07     89.27   4.02809   9.40 155.13
1997-05-07T15:37:03.467      12.40     88.28      1.99     89.17   4.02711   9.40 155.13
1997-05-07T15:37:03.800      12.40     88.22      1.94     89.11   4.02613   9.41 155.12
1997-05-07T15:37:04.133      12.25     88.29      2.00     89.16   4.02515   9.41 155.12
1997-05-07T15:37:04.467      12.20     88.40      1.98     89.26   4.02417   9.41 155.11
1997-05-07T15:37:04.800      12.13     88.41      1.97     89.26   4.02319   9.41 155.10
1997-05-07T15:37:05.133      12.06     88.42      2.00     89.26   4.02221   9.42 155.10
1997-05-07T15:37:05.467      11.97     88.62      2.10     89.45   4.02122   9.42 155.09
1997-05-07T15:37:05.800      11.89     88.73      2.17     89.55   4.02024   9.42 155.09
1997-05-07T15:37:06.133      11.98     88.77      2.01     89.60   4.01926   9.43 155.08
1997-05-07T15:37:06.467      11.97     88.71      2.08     89.53   4.01828   9.43 155.07
1997-05-07T15:37:06.800      11.84     88.81      1.97     89.61   4.01730   9.43 155.07
1997-05-07T15:37:07.133      12.04     88.84      1.85     89.67   4.01632   9.43 155.06
1997-05-07T15:37:07.467      12.17     88.92      1.86     89.77   4.01534   9.44 155.06
1997-05-07T15:37:07.800      12.28     88.89      1.85     89.76   4.01436   9.44 155.05
1997-05-07T15:37:08.133      11.97     89.02      1.86     89.84   4.01338   9.44 155.05
1997-05-07T15:37:08.467      11.92     89.16      1.81     89.97   4.01240   9.45 155.04
1997-05-07T15:37:08.800      11.99     89.24      1.82     90.06   4.01142   9.45 155.03
1997-05-07T15:37:09.133      11.88     89.28      1.84     90.09   4.01044   9.45 155.03
1997-05-07T15:37:09.467      11.87     89.22      1.75     90.03   4.00946   9.45 155.02
1997-05-07T15:37:09.800      11.79     89.18      1.62     89.97   4.00848   9.46 155.02
1997-05-07T15:37:10.133      11.54     88.99      1.45     89.75   4.00750   9.46 155.01
1997-05-07T15:37:10.467      11.54     89.07      1.55     89.83   4.00652   9.46 155.00
1997-05-07T15:37:10.800      11.84     88.83      1.64     89.63   4.00554   9.47 155.00
1997-05-07T15:37:11.133      11.64     88.72      1.77     89.50   4.00456   9.47 154.99
1997-05-07T15:37:11.467      11.69     88.77      1.74     89.55   4.00358   9.47 154.99
1997-05-07T15:37:11.800      11.86     88.78      1.78     89.59   4.00260   9.47 154.98
1997-05-07T15:37:12.133      11.94     88.76      1.99     89.58   4.00162   9.48 154.97
1997-05-07T15:37:12.467      12.14     88.88      2.08     89.73   4.00064   9.48 154.97
1997-05-07T15:37:12.800      11.93     88.97      2.10     89.79   3.99966   9.48 154.96
1997-05-07T15:37:13.133      11.90     89.10      2.13     89.91   3.99868   9.49 154.96
