1,47.989
2,26.632
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
1,50.249
2,26.153
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
1,50.569
2,26.261
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
1,43.338
2,32.522
3,4.0168
4,9.4965
5,-16.811
6,11.736
7,4.1402
8,0
9,0
10,0
11,0
12,0
13,0
14,0
1,44.061
2,31.707
3,4.3528
4,11.357
5,-16.188
6,11.553
7,2.4449
8,0
9,0
10,0
11,0
12,0
13,0
14,0
1,44.29
2,31.731
3,4.255
4,11.466
5,-16.038
6,11.556
7,2.5134
8,0
9,0
10,0
11,0
12,0
13,0
14,0
1,33.462
2,44.101
3,57.077
4,33.254
5,-33.496
6,20.472
7,4.2246
8,-33.676
9,-23.64
10,2.73
11,-31.762
12,13.67
13,-12.8
14,-14.088
1,35.381
2,43.254
3,54.225
4,34.86
5,-31.893
6,19.797
7,2.305
8,-31.911
9,-23.942
10,2.0582
11,-30.172
12,14.711
13,-12.256
14,-12.814
1,35.666
2,43.481
3,53.567
4,35.013
5,-32.082
6,20.031
7,2.3421
8,-31.575
9,-24.057
10,2.3397
11,-30.423
12,14.915
13,-12.339
14,-12.874
