UTC time, Bx_high, By_high, Bz_high, Bx_low, By_low, Bz_low, Bx_simple, By_simple, Bz_simple, x (R_G), y(R_G), z(R_G)
1997-12-15T09:37:59.701,        0.000,       -0.112,       -0.010,        0.002,       -0.096,       -0.009,        0.002,       -0.096,       -0.009,     -4.32366,     -6.20048,     -0.61776
1997-12-15T09:38:23.701,        0.002,       -0.113,       -0.011,        0.003,       -0.097,       -0.009,        0.004,       -0.097,       -0.009,     -4.24648,     -6.20405,     -0.61852
1997-12-15T09:38:47.701,        0.004,       -0.114,       -0.011,        0.005,       -0.098,       -0.010,        0.006,       -0.097,       -0.010,     -4.16929,     -6.20764,     -0.61927
1997-12-15T09:39:11.701,        0.007,       -0.115,       -0.011,        0.007,       -0.099,       -0.010,        0.008,       -0.098,       -0.010,     -4.09210,     -6.21127,     -0.62003
1997-12-15T09:39:35.701,        0.009,       -0.116,       -0.011,        0.009,       -0.099,       -0.010,        0.010,       -0.099,       -0.010,     -4.01491,     -6.21493,     -0.62078
1997-12-15T09:39:59.701,        0.011,       -0.117,       -0.011,        0.011,       -0.100,       -0.010,        0.012,       -0.100,       -0.010,     -3.93772,     -6.21863,     -0.62154
1997-12-15T09:40:23.701,        0.014,       -0.118,       -0.011,        0.013,       -0.101,       -0.010,        0.014,       -0.100,       -0.010,     -3.86053,     -6.22236,     -0.62229
1997-12-15T09:40:47.701,        0.016,       -0.119,       -0.011,        0.016,       -0.101,       -0.010,        0.016,       -0.101,       -0.010,     -3.78333,     -6.22612,     -0.62305
1997-12-15T09:41:11.701,        0.019,       -0.119,       -0.011,        0.018,       -0.102,       -0.010,        0.018,       -0.102,       -0.010,     -3.70614,     -6.22991,     -0.62380
1997-12-15T09:41:35.701,        0.021,       -0.120,       -0.011,        0.020,       -0.102,       -0.010,        0.021,       -0.102,       -0.010,     -3.62895,     -6.23374,     -0.62455
1997-12-15T09:41:59.701,        0.024,       -0.121,       -0.012,        0.023,       -0.103,       -0.010,        0.023,       -0.102,       -0.010,     -3.55176,     -6.23759,     -0.62530
1997-12-15T09:42:23.701,        0.027,       -0.121,       -0.012,        0.025,       -0.103,       -0.010,        0.026,       -0.103,       -0.010,     -3.47456,     -6.24148,     -0.62606
1997-12-15T09:42:47.701,        0.030,       -0.121,       -0.012,        0.027,       -0.103,       -0.010,        0.028,       -0.103,       -0.010,     -3.39737,     -6.24541,     -0.62681
1997-12-15T09:43:11.701,        0.033,       -0.121,       -0.012,        0.030,       -0.103,       -0.010,        0.031,       -0.103,       -0.010,     -3.32017,     -6.24936,     -0.62756
1997-12-15T09:43:35.701,        0.036,       -0.122,       -0.012,        0.033,       -0.103,       -0.010,        0.033,       -0.103,       -0.010,     -3.24298,     -6.25335,     -0.62831
1997-12-15T09:43:59.701,        0.039,       -0.121,       -0.012,        0.035,       -0.103,       -0.010,        0.036,       -0.102,       -0.010,     -3.16578,     -6.25737,     -0.62906
1997-12-15T09:44:23.701,        0.042,       -0.121,       -0.012,        0.038,       -0.103,       -0.010,        0.039,       -0.102,       -0.010,     -3.08859,     -6.26142,     -0.62980
1997-12-15T09:44:47.701,        0.045,       -0.121,       -0.012,        0.041,       -0.102,       -0.010,        0.041,       -0.102,       -0.010,     -3.01139,     -6.26551,     -0.63055
1997-12-15T09:45:11.701,        0.048,       -0.120,       -0.012,        0.043,       -0.102,       -0.010,        0.044,       -0.101,       -0.010,     -2.93419,     -6.26962,     -0.63130
1997-12-15T09:45:35.701,        0.052,       -0.120,       -0.012,        0.046,       -0.101,       -0.010,        0.047,       -0.101,       -0.010,     -2.85700,     -6.27377,     -0.63205
1997-12-15T09:45:59.701,        0.055,       -0.119,       -0.012,        0.049,       -0.101,       -0.010,        0.050,       -0.100,       -0.010,     -2.77980,     -6.27795,     -0.63279
1997-12-15T09:46:23.701,        0.058,       -0.118,       -0.011,        0.052,       -0.100,       -0.010,        0.052,       -0.099,       -0.010,     -2.70260,     -6.28216,     -0.63354
1997-12-15T09:46:47.701,        0.062,       -0.117,       -0.011,        0.055,       -0.099,       -0.010,        0.055,       -0.098,       -0.010,     -2.62541,     -6.28640,     -0.63428
1997-12-15T09:47:11.701,        0.065,       -0.116,       -0.011,        0.058,       -0.098,       -0.010,        0.058,       -0.097,       -0.010,     -2.54821,     -6.29068,     -0.63503
1997-12-15T09:47:35.701,        0.068,       -0.114,       -0.011,        0.060,       -0.096,       -0.010,        0.061,       -0.095,       -0.010,     -2.47101,     -6.29498,     -0.63577
1997-12-15T09:47:59.701,        0.072,       -0.113,       -0.011,        0.063,       -0.095,       -0.010,        0.064,       -0.094,       -0.010,     -2.39382,     -6.29932,     -0.63651
1997-12-15T09:48:23.701,        0.075,       -0.111,       -0.011,        0.066,       -0.093,       -0.010,        0.067,       -0.092,       -0.010,     -2.31662,     -6.30369,     -0.63726
1997-12-15T09:48:47.701,        0.078,       -0.109,       -0.011,        0.069,       -0.092,       -0.009,        0.069,       -0.091,       -0.009,     -2.23942,     -6.30809,     -0.63800
1997-12-15T09:49:11.701,        0.082,       -0.107,       -0.011,        0.072,       -0.090,       -0.009,        0.072,       -0.089,       -0.009,     -2.16222,     -6.31252,     -0.63874
1997-12-15T09:49:35.701,        0.085,       -0.105,       -0.010,        0.075,       -0.088,       -0.009,        0.075,       -0.087,       -0.009,     -2.08503,     -6.31698,     -0.63948
1997-12-15T09:49:59.701,        0.088,       -0.102,       -0.010,        0.077,       -0.086,       -0.009,        0.078,       -0.084,       -0.009,     -2.00783,     -6.32147,     -0.64022
1997-12-15T09:50:23.701,        0.092,       -0.100,       -0.010,        0.080,       -0.083,       -0.009,        0.080,       -0.082,       -0.009,     -1.93064,     -6.32599,     -0.64096
1997-12-15T09:50:47.701,        0.095,       -0.097,       -0.010,        0.083,       -0.081,       -0.008,        0.083,       -0.080,       -0.008,     -1.85344,     -6.33055,     -0.64170
1997-12-15T09:51:11.701,        0.098,       -0.094,       -0.009,        0.085,       -0.078,       -0.008,        0.086,       -0.077,       -0.008,     -1.77625,     -6.33514,     -0.64243
1997-12-15T09:51:35.701,        0.101,       -0.091,       -0.009,        0.088,       -0.075,       -0.008,        0.088,       -0.074,       -0.008,     -1.69905,     -6.33975,     -0.64317
1997-12-15T09:51:59.701,        0.104,       -0.088,       -0.009,        0.090,       -0.073,       -0.008,        0.091,       -0.071,       -0.008,     -1.62186,     -6.34440,     -0.64391
1997-12-15T09:52:23.701,        0.107,       -0.084,       -0.008,        0.093,       -0.070,       -0.007,        0.093,       -0.068,       -0.007,     -1.54467,     -6.34908,     -0.64464
1997-12-15T09:52:47.701,        0.109,       -0.081,       -0.008,        0.095,       -0.066,       -0.007,        0.095,       -0.065,       -0.007,     -1.46748,     -6.35379,     -0.64538
1997-12-15T09:53:11.701,        0.112,       -0.077,       -0.008,        0.097,       -0.063,       -0.007,        0.097,       -0.062,       -0.007,     -1.39029,     -6.35853,     -0.64611
1997-12-15T09:53:35.701,        0.114,       -0.073,       -0.007,        0.099,       -0.060,       -0.006,        0.099,       -0.059,       -0.006,     -1.31310,     -6.36330,     -0.64684
1997-12-15T09:53:59.701,        0.117,       -0.069,       -0.007,        0.101,       -0.056,       -0.006,        0.101,       -0.055,       -0.006,     -1.23591,     -6.36810,     -0.64757
1997-12-15T09:54:23.701,        0.119,       -0.065,       -0.007,        0.103,       -0.053,       -0.006,        0.103,       -0.051,       -0.006,     -1.15872,     -6.37293,     -0.64831
1997-12-15T09:54:47.701,        0.121,       -0.061,       -0.006,        0.105,       -0.049,       -0.005,        0.105,       -0.048,       -0.005,     -1.08153,     -6.37779,     -0.64904
1997-12-15T09:55:11.701,        0.123,       -0.057,       -0.006,        0.106,       -0.045,       -0.005,        0.107,       -0.044,       -0.005,     -1.00435,     -6.38268,     -0.64977
1997-12-15T09:55:35.701,        0.125,       -0.052,       -0.005,        0.108,       -0.041,       -0.005,        0.108,       -0.040,       -0.005,     -0.92716,     -6.38760,     -0.65049
1997-12-15T09:55:59.701,        0.127,       -0.048,       -0.005,        0.109,       -0.038,       -0.004,        0.109,       -0.036,       -0.004,     -0.84998,     -6.39255,     -0.65122
1997-12-15T09:56:23.701,        0.128,       -0.043,       -0.004,        0.111,       -0.034,       -0.004,        0.110,       -0.032,       -0.004,     -0.77280,     -6.39754,     -0.65195
1997-12-15T09:56:47.701,        0.130,       -0.038,       -0.004,        0.112,       -0.029,       -0.003,        0.112,       -0.028,       -0.003,     -0.69562,     -6.40255,     -0.65268
1997-12-15T09:57:11.701,        0.131,       -0.033,       -0.003,        0.112,       -0.025,       -0.003,        0.112,       -0.024,       -0.003,     -0.61845,     -6.40759,     -0.65340
1997-12-15T09:57:35.701,        0.132,       -0.029,       -0.003,        0.113,       -0.021,       -0.003,        0.113,       -0.020,       -0.003,     -0.54127,     -6.41267,     -0.65413
1997-12-15T09:57:59.701,        0.133,       -0.024,       -0.002,        0.114,       -0.017,       -0.002,        0.114,       -0.016,       -0.002,     -0.46410,     -6.41777,     -0.65485
1997-12-15T09:58:23.701,        0.133,       -0.019,       -0.002,        0.114,       -0.013,       -0.002,        0.114,       -0.011,       -0.002,     -0.38693,     -6.42291,     -0.65558
1997-12-15T09:58:47.701,        0.134,       -0.014,       -0.001,        0.115,       -0.008,       -0.001,        0.114,       -0.007,       -0.001,     -0.30976,     -6.42807,     -0.65630
1997-12-15T09:59:11.701,        0.134,       -0.009,       -0.001,        0.115,       -0.004,       -0.001,        0.115,       -0.003,       -0.001,     -0.23259,     -6.43327,     -0.65702
1997-12-15T09:59:35.701,        0.134,       -0.004,       -0.001,        0.115,        0.000,       -0.001,        0.114,        0.001,       -0.001,     -0.15542,     -6.43849,     -0.65774
1997-12-15T09:59:59.701,        0.134,        0.001,       -0.000,        0.115,        0.004,       -0.000,        0.114,        0.006,       -0.000,     -0.07826,     -6.44375,     -0.65846
1997-12-15T10:00:23.701,        0.134,        0.006,        0.000,        0.114,        0.009,        0.000,        0.114,        0.010,        0.000,     -0.00110,     -6.44903,     -0.65918
1997-12-15T10:00:47.701,        0.133,        0.011,        0.001,        0.114,        0.013,        0.001,        0.113,        0.014,        0.001,      0.07606,     -6.45435,     -0.65990
1997-12-15T10:01:59.700,        0.131,        0.025,        0.002,        0.112,        0.025,        0.002,        0.111,        0.026,        0.002,      0.30751,     -6.47048,     -0.66205
1997-12-15T10:02:23.700,        0.130,        0.030,        0.003,        0.110,        0.029,        0.002,        0.110,        0.030,        0.002,      0.38466,     -6.47591,     -0.66277
1997-12-15T10:02:47.700,        0.128,        0.035,        0.003,        0.109,        0.033,        0.003,        0.109,        0.034,        0.003,      0.46180,     -6.48138,     -0.66348
1997-12-15T10:03:11.700,        0.127,        0.039,        0.004,        0.108,        0.037,        0.003,        0.107,        0.038,        0.003,      0.53894,     -6.48688,     -0.66420
1997-12-15T10:03:35.700,        0.125,        0.044,        0.004,        0.106,        0.040,        0.003,        0.106,        0.041,        0.003,      0.61608,     -6.49241,     -0.66491
1997-12-15T10:03:59.700,        0.124,        0.048,        0.005,        0.105,        0.044,        0.004,        0.104,        0.045,        0.004,      0.69321,     -6.49797,     -0.66562
1997-12-15T10:04:23.700,        0.122,        0.052,        0.005,        0.103,        0.047,        0.004,        0.103,        0.048,        0.004,      0.77034,     -6.50356,     -0.66633
1997-12-15T10:04:47.700,        0.120,        0.056,        0.005,        0.101,        0.051,        0.005,        0.101,        0.052,        0.005,      0.84747,     -6.50918,     -0.66704
1997-12-15T10:05:11.700,        0.118,        0.060,        0.006,        0.100,        0.054,        0.005,        0.099,        0.055,        0.005,      0.92459,     -6.51483,     -0.66775
1997-12-15T10:05:35.700,        0.115,        0.064,        0.006,        0.098,        0.057,        0.005,        0.097,        0.058,        0.005,      1.00171,     -6.52051,     -0.66846
1997-12-15T10:05:59.700,        0.113,        0.067,        0.007,        0.095,        0.060,        0.006,        0.095,        0.061,        0.005,      1.07883,     -6.52622,     -0.66917
1997-12-15T10:06:23.700,        0.111,        0.071,        0.007,        0.093,        0.063,        0.006,        0.093,        0.064,        0.006,      1.15594,     -6.53196,     -0.66988
1997-12-15T10:06:47.700,        0.108,        0.074,        0.007,        0.091,        0.066,        0.006,        0.090,        0.067,        0.006,      1.23305,     -6.53773,     -0.67059
1997-12-15T10:07:11.700,        0.105,        0.077,        0.008,        0.089,        0.069,        0.006,        0.088,        0.070,        0.006,      1.31016,     -6.54354,     -0.67129
1997-12-15T10:07:35.700,        0.103,        0.081,        0.008,        0.086,        0.071,        0.007,        0.086,        0.072,        0.007,      1.38726,     -6.54937,     -0.67200
1997-12-15T10:07:59.700,        0.100,        0.083,        0.008,        0.084,        0.074,        0.007,        0.083,        0.074,        0.007,      1.46436,     -6.55524,     -0.67270
1997-12-15T10:08:23.700,        0.097,        0.086,        0.008,        0.081,        0.076,        0.007,        0.081,        0.077,        0.007,      1.54145,     -6.56114,     -0.67341
1997-12-15T10:08:47.700,        0.094,        0.089,        0.009,        0.079,        0.078,        0.007,        0.078,        0.079,        0.007,      1.61854,     -6.56706,     -0.67411
1997-12-15T10:09:11.700,        0.091,        0.091,        0.009,        0.076,        0.080,        0.008,        0.076,        0.081,        0.007,      1.69562,     -6.57302,     -0.67481
1997-12-15T10:09:35.700,        0.088,        0.093,        0.009,        0.074,        0.082,        0.008,        0.073,        0.082,        0.008,      1.77270,     -6.57901,     -0.67552
1997-12-15T10:09:59.700,        0.085,        0.096,        0.009,        0.071,        0.084,        0.008,        0.070,        0.084,        0.008,      1.84978,     -6.58503,     -0.67622
1997-12-15T10:10:23.700,        0.082,        0.098,        0.010,        0.069,        0.085,        0.008,        0.068,        0.086,        0.008,      1.92685,     -6.59109,     -0.67692
1997-12-15T10:10:47.700,        0.079,        0.099,        0.010,        0.066,        0.087,        0.008,        0.065,        0.087,        0.008,      2.00392,     -6.59717,     -0.67762
1997-12-15T10:11:11.700,        0.076,        0.101,        0.010,        0.063,        0.088,        0.008,        0.063,        0.088,        0.008,      2.08098,     -6.60329,     -0.67832
1997-12-15T10:11:35.700,        0.073,        0.102,        0.010,        0.061,        0.089,        0.008,        0.060,        0.090,        0.008,      2.15804,     -6.60943,     -0.67902
1997-12-15T10:11:59.700,        0.070,        0.104,        0.010,        0.058,        0.090,        0.009,        0.057,        0.091,        0.009,      2.23510,     -6.61561,     -0.67972
1997-12-15T10:12:23.700,        0.067,        0.105,        0.010,        0.056,        0.091,        0.009,        0.055,        0.091,        0.009,      2.31215,     -6.62182,     -0.68041
1997-12-15T10:12:47.700,        0.064,        0.106,        0.010,        0.053,        0.092,        0.009,        0.052,        0.092,        0.009,      2.38919,     -6.62806,     -0.68111
1997-12-15T10:13:11.700,        0.061,        0.107,        0.011,        0.050,        0.093,        0.009,        0.050,        0.093,        0.009,      2.46623,     -6.63434,     -0.68181
1997-12-15T10:13:35.700,        0.058,        0.108,        0.011,        0.048,        0.093,        0.009,        0.047,        0.094,        0.009,      2.54327,     -6.64064,     -0.68250
1997-12-15T10:13:59.700,        0.055,        0.108,        0.011,        0.045,        0.094,        0.009,        0.045,        0.094,        0.009,      2.62030,     -6.64698,     -0.68320
1997-12-15T10:14:23.700,        0.052,        0.109,        0.011,        0.043,        0.094,        0.009,        0.042,        0.094,        0.009,      2.69732,     -6.65335,     -0.68389
1997-12-15T10:14:47.700,        0.049,        0.109,        0.011,        0.040,        0.094,        0.009,        0.040,        0.095,        0.009,      2.77434,     -6.65975,     -0.68458
1997-12-15T10:15:11.700,        0.047,        0.110,        0.011,        0.038,        0.095,        0.009,        0.037,        0.095,        0.009,      2.85136,     -6.66618,     -0.68528
1997-12-15T10:15:35.700,        0.044,        0.110,        0.011,        0.036,        0.095,        0.009,        0.035,        0.095,        0.009,      2.92837,     -6.67265,     -0.68597
1997-12-15T10:15:59.700,        0.041,        0.110,        0.011,        0.033,        0.095,        0.009,        0.033,        0.095,        0.009,      3.00538,     -6.67915,     -0.68666
1997-12-15T10:16:23.700,        0.038,        0.110,        0.011,        0.031,        0.095,        0.009,        0.030,        0.095,        0.009,      3.08238,     -6.68568,     -0.68735
1997-12-15T10:16:47.700,        0.036,        0.110,        0.011,        0.029,        0.094,        0.009,        0.028,        0.094,        0.009,      3.15938,     -6.69224,     -0.68804
1997-12-15T10:17:11.700,        0.033,        0.109,        0.011,        0.027,        0.094,        0.009,        0.026,        0.094,        0.009,      3.23637,     -6.69884,     -0.68873
1997-12-15T10:17:35.700,        0.031,        0.109,        0.011,        0.025,        0.094,        0.009,        0.024,        0.094,        0.009,      3.31335,     -6.70546,     -0.68942
1997-12-15T10:17:59.700,        0.028,        0.109,        0.011,        0.023,        0.093,        0.009,        0.022,        0.093,        0.009,      3.39034,     -6.71212,     -0.69011
1997-12-15T10:18:23.700,        0.026,        0.108,        0.011,        0.021,        0.093,        0.009,        0.020,        0.093,        0.009,      3.46731,     -6.71882,     -0.69080
1997-12-15T10:18:47.700,        0.024,        0.108,        0.011,        0.019,        0.092,        0.009,        0.018,        0.092,        0.009,      3.54428,     -6.72554,     -0.69149
1997-12-15T10:19:11.700,        0.021,        0.107,        0.011,        0.017,        0.092,        0.009,        0.016,        0.092,        0.009,      3.62125,     -6.73230,     -0.69217
1997-12-15T10:19:35.700,        0.019,        0.106,        0.011,        0.015,        0.091,        0.009,        0.014,        0.091,        0.009,      3.69821,     -6.73909,     -0.69286
1997-12-15T10:19:59.700,        0.017,        0.106,        0.010,        0.013,        0.090,        0.009,        0.013,        0.090,        0.009,      3.77517,     -6.74592,     -0.69355
1997-12-15T10:20:23.700,        0.015,        0.105,        0.010,        0.011,        0.090,        0.009,        0.011,        0.089,        0.009,      3.85212,     -6.75278,     -0.69423
1997-12-15T10:20:47.700,        0.013,        0.104,        0.010,        0.010,        0.089,        0.009,        0.009,        0.089,        0.008,      3.92906,     -6.75967,     -0.69492
1997-12-15T10:21:11.700,        0.011,        0.103,        0.010,        0.008,        0.088,        0.009,        0.008,        0.088,        0.008,      4.00600,     -6.76659,     -0.69560
1997-12-15T10:21:35.700,        0.009,        0.102,        0.010,        0.007,        0.087,        0.008,        0.006,        0.087,        0.008,      4.08294,     -6.77355,     -0.69629
1997-12-15T10:21:59.700,        0.008,        0.101,        0.010,        0.005,        0.086,        0.008,        0.005,        0.086,        0.008,      4.15987,     -6.78054,     -0.69697
1997-12-15T10:22:23.700,        0.006,        0.100,        0.010,        0.004,        0.085,        0.008,        0.003,        0.085,        0.008,      4.23679,     -6.78757,     -0.69766
1997-12-15T10:22:47.700,        0.004,        0.099,        0.010,        0.002,        0.084,        0.008,        0.002,        0.084,        0.008,      4.31371,     -6.79462,     -0.69834
1997-12-15T10:23:11.700,        0.003,        0.098,        0.010,        0.001,        0.083,        0.008,        0.001,        0.083,        0.008,      4.39063,     -6.80171,     -0.69902
1997-12-15T10:23:35.700,        0.001,        0.097,        0.010,       -0.000,        0.082,        0.008,       -0.001,        0.082,        0.008,      4.46754,     -6.80884,     -0.69970
1997-12-15T10:23:59.700,       -0.000,        0.095,        0.009,       -0.001,        0.081,        0.008,       -0.002,        0.081,        0.008,      4.54444,     -6.81600,     -0.70039
1997-12-15T10:24:23.700,       -0.002,        0.094,        0.009,       -0.003,        0.080,        0.008,       -0.003,        0.080,        0.008,      4.62134,     -6.82319,     -0.70107
1997-12-15T10:24:47.700,       -0.003,        0.093,        0.009,       -0.004,        0.079,        0.008,       -0.004,        0.079,        0.008,      4.69823,     -6.83042,     -0.70175
1997-12-15T10:25:11.700,       -0.004,        0.092,        0.009,       -0.005,        0.078,        0.008,       -0.005,        0.078,        0.007,      4.77512,     -6.83768,     -0.70243
1997-12-15T10:25:35.700,       -0.006,        0.090,        0.009,       -0.006,        0.077,        0.007,       -0.006,        0.076,        0.007,      4.85201,     -6.84497,     -0.70311
1997-12-15T10:25:59.699,       -0.007,        0.089,        0.009,       -0.007,        0.076,        0.007,       -0.007,        0.075,        0.007,      4.92888,     -6.85230,     -0.70379
1997-12-15T10:26:23.699,       -0.008,        0.088,        0.009,       -0.008,        0.075,        0.007,       -0.008,        0.074,        0.007,      5.00575,     -6.85966,     -0.70447
1997-12-15T10:26:47.699,       -0.009,        0.087,        0.009,       -0.009,        0.073,        0.007,       -0.009,        0.073,        0.007,      5.08262,     -6.86705,     -0.70514
1997-12-15T10:27:11.699,       -0.010,        0.085,        0.008,       -0.009,        0.072,        0.007,       -0.010,        0.072,        0.007,      5.15949,     -6.87448,     -0.70582
1997-12-15T10:27:35.699,       -0.011,        0.084,        0.008,       -0.010,        0.071,        0.007,       -0.010,        0.071,        0.007,      5.23634,     -6.88195,     -0.70650
1997-12-15T10:27:59.699,       -0.012,        0.083,        0.008,       -0.011,        0.070,        0.007,       -0.011,        0.070,        0.007,      5.31320,     -6.88945,     -0.70718
1997-12-15T10:28:23.699,       -0.013,        0.081,        0.008,       -0.012,        0.069,        0.007,       -0.012,        0.068,        0.007,      5.39004,     -6.89698,     -0.70786
1997-12-15T10:28:47.699,       -0.013,        0.080,        0.008,       -0.012,        0.068,        0.007,       -0.013,        0.067,        0.006,      5.46688,     -6.90455,     -0.70853
1997-12-15T10:29:11.699,       -0.014,        0.079,        0.008,       -0.013,        0.067,        0.006,       -0.013,        0.066,        0.006,      5.54372,     -6.91215,     -0.70921
1997-12-15T10:29:35.699,       -0.015,        0.078,        0.008,       -0.014,        0.066,        0.006,       -0.014,        0.065,        0.006,      5.62055,     -6.91978,     -0.70989
1997-12-15T10:29:59.699,       -0.016,        0.076,        0.008,       -0.014,        0.064,        0.006,       -0.014,        0.064,        0.006,      5.69738,     -6.92745,     -0.71056
