1,-0.074257,-0.23812,0.53989,-0.084729,-0.075252,-0.13284,0.045287
-0.074257,1,0.01065,-0.037328,0.62674,0.02235,-0.0901,0.014288
-0.23812,0.01065,1,-0.27134,0.050204,0.39602,-0.3581,-0.07203
0.53989,-0.037328,-0.27134,1,-0.037962,-0.14743,0.39724,-0.040481
-0.084729,0.62674,0.050204,-0.037962,1,0.051189,-0.035145,-0.42387
-0.075252,0.02235,0.39602,-0.14743,0.051189,1,0.24609,-0.033955
-0.13284,-0.0901,-0.3581,0.39724,-0.035145,0.24609,1,-0.022958
0.045287,0.014288,-0.07203,-0.040481,-0.42387,-0.033955,-0.022958,1
