time	Var2
2021-06-07T16:53:40.505	160.726124514368
2021-06-07T16:53:41.505	161.844676174169
2021-06-07T16:53:42.505	162.971741545053
2021-06-07T16:53:43.505	164.107133346917
2021-06-07T16:53:44.505	165.251683008578
2021-06-07T16:53:45.505	166.403673258567
2021-06-07T16:53:46.504	167.562780157723
2021-06-07T16:53:47.504	168.731922541747
2021-06-07T16:53:48.504	169.908175469487
2021-06-07T16:53:49.504	171.092438709649
2021-06-07T16:53:50.504	172.285380240899
2021-06-07T16:53:51.504	173.485265418477
2021-06-07T16:53:52.505	174.694760725083
2021-06-07T16:53:53.504	175.908680279933
2021-06-07T16:53:54.505	177.1332887246
2021-06-07T16:53:55.505	178.363096186264
2021-06-07T16:53:56.505	179.601006498782
2021-06-07T16:53:57.505	180.845105668067
2021-06-07T16:53:58.505	182.097140017748
2021-06-07T16:53:59.505	183.355935425546
2021-06-07T16:54:00.504	184.619317185896
2021-06-07T16:54:01.504	185.891322652403
2021-06-07T16:54:02.504	187.169713750884
2021-06-07T16:54:03.504	188.453351465167
2021-06-07T16:54:04.504	189.744018338607
2021-06-07T16:54:05.504	191.040503924982
2021-06-07T16:54:06.504	192.341685742219
2021-06-07T16:54:07.505	193.65066226397
2021-06-07T16:54:08.505	194.963721865594
2021-06-07T16:54:09.505	196.282001003956
2021-06-07T16:54:10.505	197.605152331132
2021-06-07T16:54:11.505	198.933262972374
2021-06-07T16:54:12.505	200.265372937316
2021-06-07T16:54:13.504	201.599709801826
2021-06-07T16:54:14.504	202.940190827235
2021-06-07T16:54:15.504	204.285256871577
2021-06-07T16:54:16.504	205.633177550196
2021-06-07T16:54:17.504	206.985223960092
2021-06-07T16:54:18.504	208.339624888655
2021-06-07T16:54:19.505	209.698555306429
2021-06-07T16:54:20.504	211.056733021589
2021-06-07T16:54:21.505	212.421861041118
2021-06-07T16:54:22.505	213.786071267812
2021-06-07T16:54:23.505	215.152792837347
2021-06-07T16:54:24.505	216.520268869128
2021-06-07T16:54:25.505	217.888897651037
2021-06-07T16:54:26.504	219.258814069418
2021-06-07T16:54:27.504	220.628874453919
2021-06-07T16:54:28.504	221.999221005329
2021-06-07T16:54:29.504	223.369472367382
2021-06-07T16:54:30.504	224.741476008275
2021-06-07T16:54:31.504	226.110625920938
2021-06-07T16:54:32.504	227.480128024312
2021-06-07T16:54:33.504	228.846786751743
2021-06-07T16:54:34.505	230.214039552799
2021-06-07T16:54:35.505	231.577629835158
2021-06-07T16:54:36.505	232.939413423494
2021-06-07T16:54:37.505	234.296904497327
2021-06-07T16:54:38.505	235.652665432311
2021-06-07T16:54:39.505	237.003316281847
2021-06-07T16:54:40.504	238.349896527815
2021-06-07T16:54:41.504	239.693738302822
2021-06-07T16:54:42.504	241.031357064034
2021-06-07T16:54:43.504	242.365312638551
2021-06-07T16:54:44.504	243.693726959133
2021-06-07T16:54:45.504	245.016191585382
2021-06-07T16:54:46.505	246.33151959329
2021-06-07T16:54:47.504	247.639977337153
2021-06-07T16:54:48.505	248.942869326908
2021-06-07T16:54:49.505	250.23728648888
2021-06-07T16:54:50.505	251.523701315468
2021-06-07T16:54:51.505	252.800824624623
2021-06-07T16:54:52.505	254.069764831646
2021-06-07T16:54:53.504	255.32780309054
2021-06-07T16:54:54.504	256.577575994405
2021-06-07T16:54:55.504	257.817029311059
2021-06-07T16:54:56.504	259.04584082491
2021-06-07T16:54:57.504	260.262698655651
2021-06-07T16:54:58.504	261.470439727187
2021-06-07T16:54:59.504	262.664367904149
2021-06-07T16:55:00.504	263.845049726957
2021-06-07T16:55:01.505	265.014184493038
2021-06-07T16:55:02.505	266.170889009327
2021-06-07T16:55:03.505	267.311264385074
2021-06-07T16:55:04.505	268.438003607524
2021-06-07T16:55:05.505	269.550957947577
2021-06-07T16:55:06.505	270.64753321551
2021-06-07T16:55:07.504	271.728881729524
2021-06-07T16:55:08.504	272.792924008182
2021-06-07T16:55:09.504	273.842701649105
2021-06-07T16:55:10.504	274.872991794433
2021-06-07T16:55:11.504	275.888105275936
2021-06-07T16:55:12.504	276.882464763269
2021-06-07T16:55:13.505	277.862336672769
2021-06-07T16:55:14.505	278.820807949741
2021-06-07T16:55:15.505	279.760840906733
2021-06-07T16:55:16.505	280.679005437892
2021-06-07T16:55:17.505	281.578999931792
2021-06-07T16:55:18.505	282.458330552498
2021-06-07T16:55:19.505	283.315565173329
2021-06-07T16:55:20.504	284.151463540069
2021-06-07T16:55:21.504	284.966225682743
2021-06-07T16:55:22.504	285.755760602804
2021-06-07T16:55:23.504	286.525365816771
2021-06-07T16:55:24.504	287.274244334628
2021-06-07T16:55:25.504	287.995987352892
2021-06-07T16:55:26.505	288.694432361607
2021-06-07T16:55:27.504	289.368193323532
2021-06-07T16:55:28.505	290.018599380796
2021-06-07T16:55:29.505	290.642043218889
2021-06-07T16:55:30.505	291.24115381652
2021-06-07T16:55:31.505	291.815060938682
2021-06-07T16:55:32.505	292.362148185353
