timedata	Var2
2021-06-07T16:28:40.507	-67.1558
2021-06-07T16:28:41.507	-67.1559
2021-06-07T16:28:42.507	-67.1864
2021-06-07T16:28:43.507	-67.2868
2021-06-07T16:28:44.507	-67.2867
2021-06-07T16:28:45.507	-67.3168
2021-06-07T16:28:46.506	-67.3367
2021-06-07T16:28:47.506	-67.3061
2021-06-07T16:28:48.506	-67.3759
2021-06-07T16:28:49.506	-67.3855
2021-06-07T16:28:50.506	-67.3754
2021-06-07T16:28:51.506	-67.3454
2021-06-07T16:28:52.506	-67.3355
2021-06-07T16:28:53.507	-67.2753
2021-06-07T16:28:54.507	-67.2456
2021-06-07T16:28:55.507	-67.2358
2021-06-07T16:28:56.507	-67.2456
2021-06-07T16:28:57.507	-67.2158
2021-06-07T16:28:58.507	-67.216
2021-06-07T16:28:59.506	-67.2561
2021-06-07T16:29:00.506	-67.2657
2021-06-07T16:29:01.506	-67.2356
2021-06-07T16:29:02.506	-67.2158
2021-06-07T16:29:03.506	-67.226
2021-06-07T16:29:04.506	-67.2359
2021-06-07T16:29:05.507	-67.2458
2021-06-07T16:29:06.506	-67.3064
2021-06-07T16:29:07.507	-67.3266
2021-06-07T16:29:08.507	-67.3066
2021-06-07T16:29:09.507	-67.2666
2021-06-07T16:29:10.507	-67.3068
2021-06-07T16:29:11.507	-67.2466
2021-06-07T16:29:12.507	-67.1367
2021-06-07T16:29:13.506	-67.0966
2021-06-07T16:29:14.506	-67.0464
2021-06-07T16:29:15.506	-67.0266
2021-06-07T16:29:16.506	-67.0865
2021-06-07T16:29:17.506	-66.9867
2021-06-07T16:29:18.506	-66.9366
2021-06-07T16:29:19.506	-66.9167
2021-06-07T16:29:20.507	-66.937
2021-06-07T16:29:21.507	-67.0274
2021-06-07T16:29:22.507	-67.0172
2021-06-07T16:29:23.507	-67.0572
2021-06-07T16:29:24.507	-67.0971
2021-06-07T16:29:25.507	-67.1274
2021-06-07T16:29:26.506	-67.1576
2021-06-07T16:29:27.506	-67.2176
2021-06-07T16:29:28.506	-67.2177
2021-06-07T16:29:29.506	-67.3277
2021-06-07T16:29:30.506	-67.3877
2021-06-07T16:29:31.506	-67.3677
2021-06-07T16:29:32.507	-67.3877
2021-06-07T16:29:33.506	-67.2877
2021-06-07T16:29:34.507	-67.3277
2021-06-07T16:29:35.507	-67.3876
2021-06-07T16:29:36.507	-67.4076
2021-06-07T16:29:37.507	-67.3678
2021-06-07T16:29:38.507	-67.3679
2021-06-07T16:29:39.506	-67.368
2021-06-07T16:29:40.506	-67.3479
2021-06-07T16:29:41.506	-67.4379
2021-06-07T16:29:42.506	-67.438
2021-06-07T16:29:43.506	-67.4379
2021-06-07T16:29:44.506	-67.5082
2021-06-07T16:29:45.506	-67.5283
2021-06-07T16:29:46.506	-67.5385
2021-06-07T16:29:47.507	-67.5785
2021-06-07T16:29:48.507	-67.5585
2021-06-07T16:29:49.507	-67.5384
2021-06-07T16:29:50.507	-67.4986
2021-06-07T16:29:51.507	-67.5187
2021-06-07T16:29:52.507	-67.4988
2021-06-07T16:29:53.506	-67.4689
2021-06-07T16:29:54.506	-67.4791
2021-06-07T16:29:55.506	-67.469
2021-06-07T16:29:56.506	-67.4189
2021-06-07T16:29:57.506	-67.409
2021-06-07T16:29:58.506	-67.4288
2021-06-07T16:29:59.507	-67.4188
2021-06-07T16:30:00.506	-67.4088
2021-06-07T16:30:01.507	-67.4192
2021-06-07T16:30:02.507	-67.3992
2021-06-07T16:30:03.507	-67.3594
2021-06-07T16:30:04.507	-67.3593
2021-06-07T16:30:05.507	-67.3992
2021-06-07T16:30:06.507	-67.4092
2021-06-07T16:30:07.506	-67.4392
2021-06-07T16:30:08.506	-67.4291
2021-06-07T16:30:09.506	-67.3891
2021-06-07T16:30:10.506	-67.449
2021-06-07T16:30:11.506	-67.4593
2021-06-07T16:30:12.507	-67.5294
2021-06-07T16:30:13.506	-67.5793
2021-06-07T16:30:14.507	-67.6591
2021-06-07T16:30:15.507	-67.6591
2021-06-07T16:30:16.507	-67.6392
2021-06-07T16:30:17.507	-67.6593
2021-06-07T16:30:18.507	-67.6892
2021-06-07T16:30:19.507	-67.6394
2021-06-07T16:30:20.506	-67.5795
2021-06-07T16:30:21.506	-67.6192
2021-06-07T16:30:22.506	-67.6493
2021-06-07T16:30:23.506	-67.6893
2021-06-07T16:30:24.506	-67.6593
2021-06-07T16:30:25.506	-67.6295
2021-06-07T16:30:26.507	-67.5997
2021-06-07T16:30:27.506	-67.5898
2021-06-07T16:30:28.507	-67.56
2021-06-07T16:30:29.507	-67.5597
2021-06-07T16:30:30.507	-67.5194
2021-06-07T16:30:31.507	-67.5194
2021-06-07T16:30:32.507	-67.4896
2021-06-07T16:30:33.507	-67.4397
2021-06-07T16:30:34.506	-67.3797
2021-06-07T16:30:35.506	-67.3693
2021-06-07T16:30:36.506	-67.3691
2021-06-07T16:30:37.506	-67.4393
2021-06-07T16:30:38.506	-67.4394
2021-06-07T16:30:39.506	-67.4494
2021-06-07T16:30:40.506	-67.4195
2021-06-07T16:30:41.507	-67.4997
2021-06-07T16:30:42.506	-67.5396
2021-06-07T16:30:43.506	-67.6097
2021-06-07T16:30:44.506	-67.6298
2021-06-07T16:30:45.506	-67.59
2021-06-07T16:30:46.506	-67.58
2021-06-07T16:30:47.506	-67.56
2021-06-07T16:30:48.506	-67.5599
2021-06-07T16:30:49.506	-67.58
2021-06-07T16:30:50.506	-67.57
2021-06-07T16:30:51.506	-67.5901
2021-06-07T16:30:52.506	-67.5704
2021-06-07T16:30:53.506	-67.5503
2021-06-07T16:30:54.506	-67.5704
2021-06-07T16:30:55.506	-67.6206
2021-06-07T16:30:56.506	-67.6306
2021-06-07T16:30:57.506	-67.6706
2021-06-07T16:30:58.506	-67.7607
2021-06-07T16:30:59.506	-67.7907
2021-06-07T16:31:00.506	-67.8007
2021-06-07T16:31:01.506	-67.8508
2021-06-07T16:31:02.506	-67.9006
2021-06-07T16:31:03.506	-67.9206
2021-06-07T16:31:04.506	-67.8306
2021-06-07T16:31:05.506	-67.8406
2021-06-07T16:31:06.506	-67.8407
2021-06-07T16:31:07.506	-67.8108
2021-06-07T16:31:08.506	-67.7108
2021-06-07T16:31:09.506	-67.7008
2021-06-07T16:31:10.506	-67.6607
2021-06-07T16:31:11.506	-67.6706
2021-06-07T16:31:12.506	-67.6507
2021-06-07T16:31:13.506	-67.6508
2021-06-07T16:31:14.506	-67.6709
2021-06-07T16:31:15.506	-67.5909
2021-06-07T16:31:16.506	-67.5709
2021-06-07T16:31:17.506	-67.6011
2021-06-07T16:31:18.506	-67.6112
2021-06-07T16:31:19.506	-67.6914
2021-06-07T16:31:20.506	-67.7115
2021-06-07T16:31:21.506	-67.6915
2021-06-07T16:31:22.506	-67.7117
2021-06-07T16:31:23.506	-67.7119
2021-06-07T16:31:24.506	-67.532
2021-06-07T16:31:25.506	-67.5321
2021-06-07T16:31:26.506	-67.5721
2021-06-07T16:31:27.506	-67.6522
2021-06-07T16:31:28.506	-67.6822
