timebg	Bbgx
1996-09-06T18:33:13.821	-58.5328387440647
1996-09-06T18:33:14.121	-58.5347512979238
1996-09-06T18:33:14.487	-58.5370846136319
1996-09-06T18:33:14.787	-58.538997167491
1996-09-06T18:33:15.154	-58.5413368583786
1996-09-06T18:33:15.454	-58.5432494122377
1996-09-06T18:33:15.821	-58.5455891031254
1996-09-06T18:33:16.121	-58.5475016569845
1996-09-06T18:33:16.487	-58.5498349726926
1996-09-06T18:33:16.787	-58.5517475265517
1996-09-06T18:33:17.154	-58.5540872174394
1996-09-06T18:33:17.454	-58.5559997712985
1996-09-06T18:33:17.821	-58.5583394621861
1996-09-06T18:33:18.121	-58.5602520160452
1996-09-06T18:33:18.487	-58.5625853317533
1996-09-06T18:33:18.787	-58.5644978856124
1996-09-06T18:33:19.154	-58.5668375765001
1996-09-06T18:33:19.454	-58.5687501303592
1996-09-06T18:33:19.821	-58.5710898212468
1996-09-06T18:33:20.121	-58.5730023751059
1996-09-06T18:33:20.487	-58.5753356908141
1996-09-06T18:33:20.788	-58.5772546198527
1996-09-06T18:33:21.154	-58.5795879355608
1996-09-06T18:33:21.454	-58.5815004894199
1996-09-06T18:33:21.821	-58.5838401803076
1996-09-06T18:33:22.121	-58.5857527341667
1996-09-06T18:33:22.487	-58.5880860498748
1996-09-06T18:33:22.787	-58.5899986037339
1996-09-06T18:33:23.154	-58.5923382946215
1996-09-06T18:33:23.454	-58.5942508484806
1996-09-06T18:33:23.821	-58.5965905393683
1996-09-06T18:33:24.121	-58.5985030932274
1996-09-06T18:33:24.487	-58.6008364089355
1996-09-06T18:33:24.787	-58.6027489627946
1996-09-06T18:33:25.154	-58.6050886536823
1996-09-06T18:33:25.454	-58.6070012075414
1996-09-06T18:33:25.821	-58.609340898429
1996-09-06T18:33:26.121	-58.6112534522881
1996-09-06T18:33:26.487	-58.6135867679962
1996-09-06T18:33:26.787	-58.6154993218553
1996-09-06T18:33:27.154	-58.617839012743
1996-09-06T18:33:27.454	-58.6197515666021
1996-09-06T18:33:27.821	-58.6220912574897
1996-09-06T18:33:28.121	-58.6240038113488
1996-09-06T18:33:28.487	-58.6263371270569
1996-09-06T18:33:28.787	-58.6282496809161
1996-09-06T18:33:29.154	-58.6305893718037
1996-09-06T18:33:29.454	-58.6325019256628
1996-09-06T18:33:29.821	-58.6348416165504
1996-09-06T18:33:30.121	-58.6367541704096
1996-09-06T18:33:30.487	-58.6390874861177
1996-09-06T18:33:30.787	-58.6410000399768
1996-09-06T18:33:31.154	-58.6433397308644
1996-09-06T18:33:31.454	-58.6452522847235
1996-09-06T18:33:31.821	-58.6475919756112
1996-09-06T18:33:32.121	-58.6495045294703
1996-09-06T18:33:32.487	-58.6518378451784
1996-09-06T18:33:32.787	-58.6537503990375
1996-09-06T18:33:33.154	-58.6560900899252
1996-09-06T18:33:33.454	-58.6580026437843
1996-09-06T18:33:33.821	-58.6603423346719
1996-09-06T18:33:34.121	-58.662254888531
1996-09-06T18:33:34.487	-58.6645882042391
1996-09-06T18:33:34.787	-58.6665007580982
1996-09-06T18:33:35.154	-58.6688404489859
1996-09-06T18:33:35.454	-58.670753002845
1996-09-06T18:33:35.821	-58.6730926937326
1996-09-06T18:33:36.121	-58.6750052475917
1996-09-06T18:33:36.487	-58.6773385632998
1996-09-06T18:33:36.787	-58.679251117159
1996-09-06T18:33:37.154	-58.6815908080466
1996-09-06T18:33:37.454	-58.6835033619057
1996-09-06T18:33:37.821	-58.6858430527933
1996-09-06T18:33:38.121	-58.6877556066525
1996-09-06T18:33:38.487	-58.6900889223606
1996-09-06T18:33:38.787	-58.6920014762197
1996-09-06T18:33:39.154	-58.6943411671073
1996-09-06T18:33:39.454	-58.6962537209664
1996-09-06T18:33:39.821	-58.6985934118541
1996-09-06T18:33:40.121	-58.7005059657132
1996-09-06T18:33:40.487	-58.7028392814213
1996-09-06T18:33:40.787	-58.7047518352804
1996-09-06T18:33:41.154	-58.707091526168
1996-09-06T18:33:41.454	-58.7090040800272
1996-09-06T18:33:41.821	-58.7113437709148
1996-09-06T18:33:42.121	-58.7132563247739
1996-09-06T18:33:42.487	-58.715589640482
1996-09-06T18:33:42.787	-58.7175021943411
1996-09-06T18:33:43.154	-58.7198418852288
1996-09-06T18:33:43.454	-58.7217544390879
1996-09-06T18:33:43.821	-58.7240941299755
1996-09-06T18:33:44.121	-58.7260066838346
1996-09-06T18:33:44.487	-58.7283399995427
1996-09-06T18:33:44.787	-58.7302525534019
1996-09-06T18:33:45.154	-58.7325922442895
1996-09-06T18:33:45.454	-58.7345047981486
1996-09-06T18:33:45.821	-58.7368444890362
1996-09-06T18:33:46.121	-58.7387570428954
1996-09-06T18:33:46.487	-58.7410903586035
1996-09-06T18:33:46.787	-58.7430029124626
1996-09-06T18:33:47.154	-58.7453426033502
1996-09-06T18:33:48.787	-58.7557532715233
1996-09-06T18:33:49.154	-58.7580929624109
1996-09-06T18:33:49.454	-58.7600055162701
1996-09-06T18:33:49.821	-58.7623452071577
1996-09-06T18:33:50.121	-58.7642577610168
1996-09-06T18:33:50.487	-58.7665910767249
1996-09-06T18:33:50.787	-58.768503630584
1996-09-06T18:33:51.154	-58.7708433214717
1996-09-06T18:33:51.454	-58.7727558753308
1996-09-06T18:33:51.821	-58.7750955662184
1996-09-06T18:33:52.121	-58.7770081200775
1996-09-06T18:33:52.487	-58.7793414357856
1996-09-06T18:33:52.787	-58.7812539896448
1996-09-06T18:33:53.154	-58.7835936805324
1996-09-06T18:33:53.454	-58.7855062343915
1996-09-06T18:33:53.821	-58.7878459252791
1996-09-06T18:33:54.121	-58.7897584791382
1996-09-06T18:33:54.487	-58.7920917948464
1996-09-06T18:33:54.787	-58.7940043487055
1996-09-06T18:33:55.154	-58.7963440395931
1996-09-06T18:33:55.454	-58.7982565934522
1996-09-06T18:33:55.821	-58.8005962843399
1996-09-06T18:33:56.121	-58.802508838199
1996-09-06T18:33:56.487	-58.8048421539071
1996-09-06T18:33:56.787	-58.8067547077662
1996-09-06T18:33:57.154	-58.8090943986538
1996-09-06T18:33:57.454	-58.8110069525129
1996-09-06T18:33:57.821	-58.8133466434006
1996-09-06T18:33:58.121	-58.8152591972597
1996-09-06T18:33:58.487	-58.8175925129678
1996-09-06T18:33:58.787	-58.8195050668269
1996-09-06T18:33:59.154	-58.8218447577146
1996-09-06T18:33:59.454	-58.8237573115737
1996-09-06T18:33:59.821	-58.8260970024613
1996-09-06T18:34:00.121	-58.8280095563204
1996-09-06T18:34:00.487	-58.8303428720285
1996-09-06T18:34:00.787	-58.8322554258876
1996-09-06T18:34:01.154	-58.8345951167753
1996-09-06T18:34:01.454	-58.8365076706344
1996-09-06T18:34:01.821	-58.838847361522
1996-09-06T18:34:02.121	-58.8407599153811
1996-09-06T18:34:02.487	-58.8430932310893
1996-09-06T18:34:02.787	-58.8450057849484
1996-09-06T18:34:03.154	-58.847345475836
1996-09-06T18:34:03.454	-58.8492580296951
1996-09-06T18:34:03.821	-58.8515977205828
1996-09-06T18:34:04.121	-58.8535102744419
1996-09-06T18:34:04.487	-58.85584359015
1996-09-06T18:34:04.787	-58.8577561440091
1996-09-06T18:34:05.154	-58.8600958348967
1996-09-06T18:34:05.454	-58.8620083887558
1996-09-06T18:34:05.821	-58.8643480796435
1996-09-06T18:34:06.121	-58.8662606335026
1996-09-06T18:34:06.487	-58.8685939492107
1996-09-06T18:34:06.787	-58.8705065030698
1996-09-06T18:34:07.154	-58.8728461939575
1996-09-06T18:34:07.454	-58.8747587478166
1996-09-06T18:34:07.821	-58.8770984387042
1996-09-06T18:34:08.121	-58.8790109925633
1996-09-06T18:34:08.487	-58.8813443082714
1996-09-06T18:34:08.787	-58.8832568621305
1996-09-06T18:34:09.154	-58.8855965530182
1996-09-06T18:34:09.454	-58.8875091068773
1996-09-06T18:34:09.821	-58.8898487977649
1996-09-06T18:34:10.121	-58.891761351624
1996-09-06T18:34:10.487	-58.8940946673322
1996-09-06T18:34:10.787	-58.8960072211913
1996-09-06T18:34:11.154	-58.8983469120789
1996-09-06T18:34:11.454	-58.900259465938
1996-09-06T18:34:11.821	-58.9025991568257
1996-09-06T18:34:12.121	-58.9045117106848
1996-09-06T18:34:12.487	-58.9068450263929
1996-09-06T18:34:12.787	-58.908757580252
1996-09-06T18:34:13.154	-58.9110972711396
1996-09-06T18:34:13.454	-58.9130098249987
1996-09-06T18:34:13.821	-58.9153495158864
1996-09-06T18:34:14.121	-58.9172620697455
1996-09-06T18:34:14.487	-58.9195953854536
1996-09-06T18:34:14.787	-58.9215079393127
1996-09-06T18:34:15.154	-58.9238476302004
1996-09-06T18:34:15.454	-58.9257601840595
1996-09-06T18:34:15.821	-58.9280998749471
1996-09-06T18:34:16.121	-58.9300124288062
1996-09-06T18:34:16.487	-58.9323457445143
1996-09-06T18:34:16.787	-58.9342582983734
1996-09-06T18:34:17.154	-58.9365979892611
1996-09-06T18:34:17.454	-58.9385105431202
1996-09-06T18:34:17.821	-58.9408502340078
1996-09-06T18:34:18.121	-58.9427627878669
1996-09-06T18:34:18.487	-58.9450961035751
1996-09-06T18:34:18.787	-58.9470086574342
1996-09-06T18:34:19.154	-58.9493483483218
1996-09-06T18:34:19.454	-58.9512609021809
1996-09-06T18:34:19.821	-58.9536005930686
1996-09-06T18:34:20.121	-58.9555131469277
1996-09-06T18:34:20.487	-58.9578464626358
1996-09-06T18:34:20.787	-58.9597590164949
1996-09-06T18:34:21.154	-58.9620987073825
1996-09-06T18:34:21.454	-58.9640112612416
1996-09-06T18:34:21.821	-58.9663509521293
1996-09-06T18:34:22.121	-58.9682635059884
1996-09-06T18:34:22.487	-58.9705968216965
1996-09-06T18:34:22.787	-58.9725093755556
1996-09-06T18:34:23.154	-58.9748490664433
1996-09-06T18:34:23.454	-58.9767616203024
1996-09-06T18:34:23.821	-58.97910131119
1996-09-06T18:34:24.121	-58.9810138650491
1996-09-06T18:34:24.487	-58.9833471807572
1996-09-06T18:34:24.787	-58.9852597346163
1996-09-06T18:34:25.154	-58.987599425504
1996-09-06T18:34:25.454	-58.9895119793631
1996-09-06T18:34:25.821	-58.9918516702507
1996-09-06T18:34:26.121	-58.9937642241098
1996-09-06T18:34:26.487	-58.996097539818
1996-09-06T18:34:26.787	-58.9980100936771
1996-09-06T18:34:27.154	-59.0003497845647
1996-09-06T18:34:27.454	-59.0022623384238
1996-09-06T18:34:27.821	-59.0046020293115
1996-09-06T18:34:28.121	-59.0065145831706
1996-09-06T18:34:28.487	-59.0088478988787
1996-09-06T18:34:28.787	-59.0107604527378
1996-09-06T18:34:29.154	-59.0131001436254
1996-09-06T18:34:29.454	-59.0150126974845
1996-09-06T18:34:29.821	-59.0173523883722
1996-09-06T18:34:30.121	-59.0192649422313
1996-09-06T18:34:30.487	-59.0215982579394
1996-09-06T18:34:30.787	-59.0235108117985
1996-09-06T18:34:31.154	-59.0258505026862
1996-09-06T18:34:31.454	-59.0277630565453
1996-09-06T18:34:31.821	-59.0301027474329
1996-09-06T18:34:32.121	-59.032015301292
1996-09-06T18:34:32.487	-59.0343486170001
1996-09-06T18:34:32.787	-59.0362611708592
1996-09-06T18:34:33.154	-59.0386008617469
1996-09-06T18:34:33.454	-59.040513415606
1996-09-06T18:34:33.821	-59.0428531064936
1996-09-06T18:34:34.121	-59.0447656603527
1996-09-06T18:34:34.487	-59.0470989760609
1996-09-06T18:34:34.787	-59.04901152992
1996-09-06T18:34:35.154	-59.0513512208076
1996-09-06T18:34:35.454	-59.0532637746667
1996-09-06T18:34:35.821	-59.0556034655544
1996-09-06T18:34:36.121	-59.0575160194135
1996-09-06T18:34:36.487	-59.0598493351216
1996-09-06T18:34:36.787	-59.0617618889807
1996-09-06T18:34:37.154	-59.0641015798683
1996-09-06T18:34:37.454	-59.0660141337274
1996-09-06T18:34:37.821	-59.0683538246151
1996-09-06T18:34:38.121	-59.0702663784742
1996-09-06T18:34:38.487	-59.0725996941823
1996-09-06T18:34:38.787	-59.0745122480414
1996-09-06T18:34:39.154	-59.076851938929
1996-09-06T18:34:39.454	-59.0787644927882
1996-09-06T18:34:39.821	-59.0811041836758
1996-09-06T18:34:40.121	-59.0830167375349
1996-09-06T18:34:40.487	-59.085350053243
1996-09-06T18:34:40.787	-59.0872626071021
1996-09-06T18:34:41.154	-59.0896022979898
1996-09-06T18:34:41.454	-59.0915148518489
1996-09-06T18:34:41.821	-59.0938545427365
1996-09-06T18:34:42.121	-59.0957670965956
1996-09-06T18:34:42.487	-59.0981004123038
1996-09-06T18:34:42.787	-59.1000129661629
1996-09-06T18:34:43.154	-59.1023526570505
1996-09-06T18:34:43.454	-59.1042652109096
1996-09-06T18:34:43.821	-59.1066049017973
1996-09-06T18:34:44.121	-59.1085174556564
1996-09-06T18:34:44.487	-59.1108507713645
1996-09-06T18:34:44.787	-59.1127633252236
1996-09-06T18:34:45.154	-59.1151030161112
1996-09-06T18:34:45.454	-59.1170155699703
1996-09-06T18:34:45.821	-59.119355260858
1996-09-06T18:34:46.121	-59.1212678147171
1996-09-06T18:34:46.487	-59.1236011304252
1996-09-06T18:34:46.787	-59.1255136842843
1996-09-06T18:34:47.154	-59.1278533751719
1996-09-06T18:34:47.454	-59.1297659290311
1996-09-06T18:34:47.821	-59.1321056199187
1996-09-06T18:34:48.121	-59.1340181737778
1996-09-06T18:34:48.487	-59.1363514894859
1996-09-06T18:34:48.787	-59.138264043345
1996-09-06T18:34:49.154	-59.1406037342327
1996-09-06T18:34:49.454	-59.1425162880918
1996-09-06T18:34:49.821	-59.1448559789794
1996-09-06T18:34:50.121	-59.1467685328385
1996-09-06T18:34:50.487	-59.1491018485466
1996-09-06T18:34:50.787	-59.1510144024058
1996-09-06T18:34:51.154	-59.1533540932934
1996-09-06T18:34:51.454	-59.1552666471525
1996-09-06T18:34:51.821	-59.1576063380402
1996-09-06T18:34:52.121	-59.1595188918993
1996-09-06T18:34:52.487	-59.1618522076074
1996-09-06T18:34:52.787	-59.1637647614665
1996-09-06T18:34:53.154	-59.1661044523541
1996-09-06T18:34:53.454	-59.1680170062132
1996-09-06T18:34:53.821	-59.1703566971009
1996-09-06T18:34:54.121	-59.17226925096
1996-09-06T18:34:54.487	-59.1746025666681
1996-09-06T18:34:54.787	-59.1765151205272
1996-09-06T18:34:55.154	-59.1788548114148
1996-09-06T18:34:55.454	-59.180767365274
1996-09-06T18:34:55.821	-59.1831070561616
1996-09-06T18:34:56.121	-59.1850196100207
1996-09-06T18:34:56.487	-59.1873529257288
1996-09-06T18:34:56.787	-59.1892654795879
1996-09-06T18:34:57.154	-59.1916051704756
1996-09-06T18:34:57.454	-59.1935177243347
1996-09-06T18:34:57.821	-59.1958574152223
1996-09-06T18:34:58.121	-59.1977699690814
1996-09-06T18:34:58.487	-59.2001032847895
1996-09-06T18:34:58.787	-59.2020158386486
1996-09-06T18:34:59.154	-59.2043555295363
1996-09-06T18:34:59.454	-59.2062680833954
1996-09-06T18:34:59.821	-59.208607774283
1996-09-06T18:35:00.121	-59.2105203281422
1996-09-06T18:35:00.487	-59.2128536438503
1996-09-06T18:35:00.787	-59.2147661977094
1996-09-06T18:35:01.154	-59.217105888597
1996-09-06T18:35:01.454	-59.2190184424561
1996-09-06T18:35:01.821	-59.2213581333438
1996-09-06T18:35:02.121	-59.2232706872029
1996-09-06T18:35:02.487	-59.225604002911
1996-09-06T18:35:02.787	-59.2275165567701
1996-09-06T18:35:03.154	-59.2298562476577
1996-09-06T18:35:03.454	-59.2317688015169
1996-09-06T18:35:03.821	-59.2341084924045
1996-09-06T18:35:04.121	-59.2360210462636
1996-09-06T18:35:04.487	-59.2383543619717
1996-09-06T18:35:04.787	-59.2402669158308
1996-09-06T18:35:05.154	-59.2426066067185
1996-09-06T18:35:05.454	-59.2445191605776
1996-09-06T18:35:05.821	-59.2468588514652
1996-09-06T18:35:06.121	-59.2487714053243
1996-09-06T18:35:06.487	-59.2511047210324
1996-09-06T18:35:06.787	-59.2530172748915
1996-09-06T18:35:07.154	-59.2553569657792
1996-09-06T18:35:07.454	-59.2572695196383
1996-09-06T18:35:07.821	-59.2596092105259
1996-09-06T18:35:08.121	-59.2615217643851
1996-09-06T18:35:08.487	-59.2638550800932
1996-09-06T18:35:08.787	-59.2657676339523
1996-09-06T18:35:09.154	-59.2681073248399
1996-09-06T18:35:09.454	-59.270019878699
1996-09-06T18:35:09.821	-59.2723595695867
1996-09-06T18:35:10.121	-59.2742721234458
1996-09-06T18:35:10.487	-59.2766054391539
1996-09-06T18:35:10.787	-59.278517993013
1996-09-06T18:35:11.154	-59.2808576839006
1996-09-06T18:35:11.454	-59.2827702377598
1996-09-06T18:35:11.821	-59.2851099286474
1996-09-06T18:35:12.121	-59.2870224825065
1996-09-06T18:35:12.487	-59.2893557982146
1996-09-06T18:35:12.787	-59.2912683520737
1996-09-06T18:35:13.154	-59.2936080429614
1996-09-06T18:35:13.454	-59.2955205968205
1996-09-06T18:35:13.821	-59.2978602877081
1996-09-06T18:35:14.121	-59.2997728415672
1996-09-06T18:35:14.487	-59.3021061572753
1996-09-06T18:35:14.787	-59.3040187111344
1996-09-06T18:35:15.154	-59.3063584020221
1996-09-06T18:35:15.454	-59.3082709558812
1996-09-06T18:35:15.821	-59.3106106467688
1996-09-06T18:35:16.121	-59.312523200628
1996-09-06T18:35:16.487	-59.3148565163361
1996-09-06T18:35:16.787	-59.3167690701952
1996-09-06T18:35:17.154	-59.3191087610828
1996-09-06T18:35:17.454	-59.3210213149419
1996-09-06T18:35:17.821	-59.3233610058296
1996-09-06T18:35:18.121	-59.3252735596887
1996-09-06T18:35:18.487	-59.3276068753968
1996-09-06T18:35:18.787	-59.3295194292559
1996-09-06T18:35:19.154	-59.3318591201435
1996-09-06T18:35:19.454	-59.3337716740026
1996-09-06T18:35:19.821	-59.3361113648903
1996-09-06T18:35:20.121	-59.3380239187494
1996-09-06T18:35:20.487	-59.3403572344575
1996-09-06T18:35:20.787	-59.3422697883166
1996-09-06T18:35:21.154	-59.3446094792043
1996-09-06T18:35:21.454	-59.3465220330634
1996-09-06T18:35:21.821	-59.348861723951
1996-09-06T18:35:22.121	-59.3507742778101
1996-09-06T18:35:22.487	-59.3531075935182
1996-09-06T18:35:22.787	-59.3550201473773
1996-09-06T18:35:23.154	-59.357359838265
1996-09-06T18:35:23.454	-59.3592723921241
1996-09-06T18:35:23.821	-59.3616120830117
1996-09-06T18:35:24.121	-59.3635246368708
1996-09-06T18:35:24.487	-59.365857952579
1996-09-06T18:35:24.787	-59.3677705064381
1996-09-06T18:35:25.154	-59.3701101973257
1996-09-06T18:35:25.454	-59.3720227511848
1996-09-06T18:35:25.821	-59.3743624420725
1996-09-06T18:35:26.121	-59.3762749959316
1996-09-06T18:35:26.487	-59.3786083116397
1996-09-06T18:35:26.787	-59.3805208654988
1996-09-06T18:35:27.154	-59.3828605563864
1996-09-06T18:35:27.454	-59.3847731102455
1996-09-06T18:35:27.821	-59.3871128011332
1996-09-06T18:35:28.121	-59.3890253549923
1996-09-06T18:35:28.487	-59.3913586707004
1996-09-06T18:35:28.787	-59.3932712245595
1996-09-06T18:35:29.154	-59.3956109154472
1996-09-06T18:35:29.454	-59.3975234693063
1996-09-06T18:35:29.821	-59.3998631601939
1996-09-06T18:35:30.121	-59.401775714053
1996-09-06T18:35:30.487	-59.4041090297611
1996-09-06T18:35:30.787	-59.4060215836202
1996-09-06T18:35:31.154	-59.4083612745079
1996-09-06T18:35:31.454	-59.410273828367
1996-09-06T18:35:31.821	-59.4126135192546
1996-09-06T18:35:32.121	-59.4145260731137
1996-09-06T18:35:32.487	-59.4168593888219
1996-09-06T18:35:32.787	-59.418771942681
1996-09-06T18:35:33.154	-59.4211116335686
1996-09-06T18:35:33.454	-59.4230241874277
1996-09-06T18:35:33.821	-59.4253638783154
1996-09-06T18:35:34.121	-59.4272764321745
1996-09-06T18:35:34.487	-59.4296097478826
1996-09-06T18:35:34.787	-59.4315223017417
1996-09-06T18:35:35.154	-59.4338619926293
1996-09-06T18:35:35.454	-59.4357745464884
1996-09-06T18:35:35.821	-59.4381142373761
1996-09-06T18:35:36.121	-59.4400267912352
1996-09-06T18:35:36.487	-59.4423601069433
1996-09-06T18:35:36.787	-59.4442726608024
1996-09-06T18:35:37.154	-59.4466123516901
1996-09-06T18:35:37.454	-59.4485249055492
1996-09-06T18:35:37.821	-59.4508645964368
1996-09-06T18:35:38.121	-59.4527771502959
1996-09-06T18:35:38.487	-59.455110466004
1996-09-06T18:35:38.787	-59.4570230198631
1996-09-06T18:35:39.154	-59.4593627107508
1996-09-06T18:35:39.454	-59.4612752646099
1996-09-06T18:35:39.821	-59.4636149554975
1996-09-06T18:35:40.121	-59.4655275093566
1996-09-06T18:35:40.487	-59.4678608250648
1996-09-06T18:35:40.787	-59.4697733789239
1996-09-06T18:35:41.154	-59.4721130698115
1996-09-06T18:35:41.454	-59.4740256236706
1996-09-06T18:35:41.821	-59.4763653145583
1996-09-06T18:35:42.121	-59.4782778684174
1996-09-06T18:35:42.487	-59.4806111841255
1996-09-06T18:35:42.787	-59.4825237379846
1996-09-06T18:35:43.154	-59.4848634288722
1996-09-06T18:35:43.454	-59.4867759827313
1996-09-06T18:35:43.821	-59.489115673619
1996-09-06T18:35:44.121	-59.4910282274781
1996-09-06T18:35:44.487	-59.4933615431862
1996-09-06T18:35:44.787	-59.4952740970453
1996-09-06T18:35:45.154	-59.497613787933
1996-09-06T18:35:45.454	-59.4995263417921
1996-09-06T18:35:45.821	-59.5018660326797
1996-09-06T18:35:46.121	-59.5037785865388
1996-09-06T18:35:46.487	-59.5061119022469
1996-09-06T18:35:46.787	-59.508024456106
1996-09-06T18:35:47.154	-59.5103641469937
1996-09-06T18:35:47.454	-59.5122767008528
1996-09-06T18:35:47.821	-59.5146163917404
1996-09-06T18:35:48.121	-59.5165289455995
1996-09-06T18:35:48.487	-59.5188622613076
1996-09-06T18:35:48.787	-59.5207748151668
1996-09-06T18:35:49.154	-59.5231145060544
1996-09-06T18:35:49.454	-59.5250270599135
1996-09-06T18:35:49.821	-59.5273667508012
1996-09-06T18:35:50.121	-59.5292793046603
1996-09-06T18:35:50.487	-59.5316126203684
1996-09-06T18:35:50.787	-59.5335251742275
1996-09-06T18:35:51.154	-59.5358648651151
1996-09-06T18:35:51.454	-59.5377774189742
1996-09-06T18:35:51.821	-59.5401171098619
1996-09-06T18:35:52.121	-59.542029663721
1996-09-06T18:35:52.487	-59.5443629794291
1996-09-06T18:35:52.787	-59.5462755332882
1996-09-06T18:35:53.154	-59.5486152241759
1996-09-06T18:35:53.454	-59.550527778035
1996-09-06T18:35:53.821	-59.5528674689226
1996-09-06T18:35:54.121	-59.5547800227817
1996-09-06T18:35:54.487	-59.5571133384898
1996-09-06T18:35:54.787	-59.5590258923489
1996-09-06T18:35:55.154	-59.5613655832366
1996-09-06T18:35:55.454	-59.5632781370957
1996-09-06T18:35:55.821	-59.5656178279833
1996-09-06T18:35:56.121	-59.5675303818424
1996-09-06T18:35:56.487	-59.5698636975505
1996-09-06T18:35:56.787	-59.5717762514097
1996-09-06T18:35:57.154	-59.5741159422973
1996-09-06T18:35:57.454	-59.5760284961564
1996-09-06T18:35:57.821	-59.5783681870441
1996-09-06T18:35:58.121	-59.5802807409032
1996-09-06T18:35:58.487	-59.5826140566113
1996-09-06T18:35:58.787	-59.5845266104704
1996-09-06T18:35:59.154	-59.586866301358
1996-09-06T18:35:59.454	-59.5887788552171
1996-09-06T18:35:59.821	-59.5911185461048
1996-09-06T18:36:00.121	-59.5930310999639
1996-09-06T18:36:00.487	-59.595364415672
