timebg	Bbgz
1996-06-27T06:07:08.894	-82.5697968376796
1996-06-27T06:07:09.260	-82.566878375695
1996-06-27T06:07:09.560	-82.5644861937404
1996-06-27T06:07:09.927	-82.561559757816
1996-06-27T06:07:10.227	-82.5591675758615
1996-06-27T06:07:10.594	-82.5562411399371
1996-06-27T06:07:10.894	-82.5538489579825
1996-06-27T06:07:11.260	-82.550930495998
1996-06-27T06:07:11.560	-82.5485383140434
1996-06-27T06:07:11.927	-82.545611878119
1996-06-27T06:07:12.227	-82.5432196961645
1996-06-27T06:07:12.594	-82.54029326024
1996-06-27T06:07:12.894	-82.5379010782855
1996-06-27T06:07:13.260	-82.534982616301
1996-06-27T06:07:13.560	-82.5325904343464
1996-06-27T06:07:13.927	-82.529663998422
1996-06-27T06:07:14.227	-82.5272718164674
1996-06-27T06:07:14.594	-82.524345380543
1996-06-27T06:07:14.894	-82.5219531985884
1996-06-27T06:07:15.260	-82.5190347366039
1996-06-27T06:07:15.560	-82.5166425546493
1996-06-27T06:07:15.927	-82.5137161187249
1996-06-27T06:07:16.227	-82.5113239367704
1996-06-27T06:07:16.594	-82.508397500846
1996-06-27T06:07:16.894	-82.5060053188914
1996-06-27T06:07:17.260	-82.5030868569069
1996-06-27T06:07:17.560	-82.5006946749523
1996-06-27T06:07:17.927	-82.4977682390279
1996-06-27T06:07:18.227	-82.4953760570734
1996-06-27T06:07:18.594	-82.4924496211489
1996-06-27T06:07:18.894	-82.4900574391944
1996-06-27T06:07:19.260	-82.4871389772098
1996-06-27T06:07:19.560	-82.4847467952553
1996-06-27T06:07:19.927	-82.4818203593309
1996-06-27T06:07:20.227	-82.4794281773763
1996-06-27T06:07:20.594	-82.4765017414519
1996-06-27T06:07:20.894	-82.4741095594974
1996-06-27T06:07:21.260	-82.4711910975128
1996-06-27T06:07:21.560	-82.4687989155582
1996-06-27T06:07:21.927	-82.4658724796338
1996-06-27T06:07:22.227	-82.4634802976793
1996-06-27T06:07:22.594	-82.4605538617549
1996-06-27T06:07:22.894	-82.4581616798003
1996-06-27T06:07:23.260	-82.4552432178158
1996-06-27T06:07:23.560	-82.4528510358612
1996-06-27T06:07:23.927	-82.4499245999368
1996-06-27T06:07:24.227	-82.4475324179822
1996-06-27T06:07:24.594	-82.4446059820578
1996-06-27T06:07:24.894	-82.4422138001033
1996-06-27T06:07:25.260	-82.4392953381187
1996-06-27T06:07:25.560	-82.4369031561642
1996-06-27T06:07:25.927	-82.4339767202398
1996-06-27T06:07:26.227	-82.4315845382852
1996-06-27T06:07:26.594	-82.4286581023608
1996-06-27T06:07:26.894	-82.4262659204062
1996-06-27T06:07:27.260	-82.4233474584217
1996-06-27T06:07:27.560	-82.4209552764671
1996-06-27T06:07:27.927	-82.4180288405427
1996-06-27T06:07:28.227	-82.4156366585882
1996-06-27T06:07:28.594	-82.4127102226638
1996-06-27T06:07:28.894	-82.4103180407092
1996-06-27T06:07:29.260	-82.4073995787247
1996-06-27T06:07:29.560	-82.4050073967701
1996-06-27T06:07:29.927	-82.4020809608457
1996-06-27T06:07:30.227	-82.3996887788911
1996-06-27T06:07:30.594	-82.3967623429667
1996-06-27T06:07:30.894	-82.3943701610122
1996-06-27T06:07:31.260	-82.3914516990276
1996-06-27T06:07:31.560	-82.3890595170731
1996-06-27T06:07:31.927	-82.3861330811487
1996-06-27T06:07:32.227	-82.3837408991941
1996-06-27T06:07:32.594	-82.3808144632697
1996-06-27T06:07:32.894	-82.3784222813151
1996-06-27T06:07:33.260	-82.3755038193306
1996-06-27T06:07:33.560	-82.373111637376
1996-06-27T06:07:33.927	-82.3701852014516
1996-06-27T06:07:34.227	-82.3677930194971
1996-06-27T06:07:34.594	-82.3648665835727
1996-06-27T06:07:34.894	-82.3624744016181
1996-06-27T06:07:35.260	-82.3595559396336
1996-06-27T06:07:35.560	-82.357163757679
1996-06-27T06:07:35.927	-82.3542373217546
1996-06-27T06:07:36.227	-82.3518451398
1996-06-27T06:07:36.594	-82.3489187038756
1996-06-27T06:07:36.894	-82.3465265219211
1996-06-27T06:07:37.260	-82.3436080599365
1996-06-27T06:07:37.560	-82.341215877982
1996-06-27T06:07:37.927	-82.3382894420575
1996-06-27T06:07:38.227	-82.335897260103
1996-06-27T06:07:38.594	-82.3329708241786
1996-06-27T06:07:38.894	-82.330578642224
1996-06-27T06:07:39.260	-82.3276601802395
1996-06-27T06:07:39.560	-82.3252679982849
1996-06-27T06:07:39.927	-82.3223415623605
1996-06-27T06:07:40.227	-82.319949380406
1996-06-27T06:07:40.594	-82.3170229444816
1996-06-27T06:07:40.894	-82.314630762527
1996-06-27T06:07:41.260	-82.3117123005424
1996-06-27T06:07:41.560	-82.3093201185879
1996-06-27T06:07:41.927	-82.3063936826635
1996-06-27T06:07:42.227	-82.3040015007089
1996-06-27T06:07:42.594	-82.3010750647845
1996-06-27T06:07:42.894	-82.29868288283
1996-06-27T06:07:43.260	-82.2957644208454
1996-06-27T06:07:43.560	-82.2933722388909
1996-06-27T06:07:43.927	-82.2904458029664
1996-06-27T06:07:44.227	-82.2880536210119
1996-06-27T06:07:44.594	-82.2851271850875
1996-06-27T06:07:44.894	-82.2827350031329
1996-06-27T06:07:45.260	-82.2798165411484
1996-06-27T06:07:45.560	-82.2774243591938
1996-06-27T06:07:45.927	-82.2744979232694
1996-06-27T06:07:46.227	-82.2721057413148
1996-06-27T06:07:46.594	-82.2691793053905
1996-06-27T06:07:46.894	-82.2667871234359
1996-06-27T06:07:47.260	-82.2638686614513
1996-06-27T06:07:47.560	-82.2614764794968
1996-06-27T06:07:47.927	-82.2585500435724
