timebg	Bbgy
1997-04-05T06:44:41.073	6.38699979513567
1997-04-05T06:44:41.406	6.38564877355449
1997-04-05T06:44:41.739	6.38429775197331
1997-04-05T06:44:42.073	6.38294267327026
1997-04-05T06:44:42.406	6.38159165168907
1997-04-05T06:44:42.739	6.38024063010789
1997-04-05T06:44:43.073	6.37888555140484
1997-04-05T06:44:43.406	6.37753452982366
1997-04-05T06:44:43.739	6.37618350824248
1997-04-05T06:44:44.073	6.37482842953943
1997-04-05T06:44:44.406	6.37347740795825
1997-04-05T06:44:44.739	6.37212638637706
1997-04-05T06:44:45.073	6.37077130767401
1997-04-05T06:44:45.406	6.36942028609283
1997-04-05T06:44:45.739	6.36806926451165
1997-04-05T06:44:46.073	6.3667141858086
1997-04-05T06:44:46.406	6.36536316422742
1997-04-05T06:44:46.739	6.36401214264623
1997-04-05T06:44:47.073	6.36265706394319
1997-04-05T06:44:47.406	6.361306042362
1997-04-05T06:44:47.739	6.35995502078082
1997-04-05T06:44:48.073	6.35859994207777
1997-04-05T06:44:48.406	6.35724892049659
1997-04-05T06:44:48.739	6.35589789891541
1997-04-05T06:44:49.073	6.35454282021236
1997-04-05T06:44:49.406	6.35319179863117
1997-04-05T06:44:49.739	6.35184077704999
1997-04-05T06:44:50.073	6.35048569834694
1997-04-05T06:44:50.406	6.34913467676576
1997-04-05T06:44:50.739	6.34778365518458
1997-04-05T06:44:51.073	6.34642857648153
1997-04-05T06:44:51.406	6.34507755490035
1997-04-05T06:44:51.739	6.34372653331916
1997-04-05T06:44:52.073	6.34237145461611
1997-04-05T06:44:52.406	6.34102043303493
1997-04-05T06:44:52.739	6.33966941145375
1997-04-05T06:44:53.073	6.3383143327507
1997-04-05T06:44:53.406	6.33696331116952
1997-04-05T06:44:53.739	6.33561228958833
1997-04-05T06:44:54.073	6.33425721088529
1997-04-05T06:44:54.406	6.3329061893041
1997-04-05T06:44:54.739	6.33155516772292
1997-04-05T06:44:55.073	6.33020008901987
1997-04-05T06:44:55.406	6.32884906743869
1997-04-05T06:44:55.739	6.3274980458575
1997-04-05T06:44:56.073	6.32614296715446
1997-04-05T06:44:56.406	6.32479194557327
1997-04-05T06:44:56.739	6.32344092399209
1997-04-05T06:44:57.073	6.32208584528904
1997-04-05T06:44:57.406	6.32073482370786
1997-04-05T06:44:57.739	6.31938380212668
1997-04-05T06:44:58.073	6.31802872342363
1997-04-05T06:44:58.406	6.31667770184244
1997-04-05T06:44:58.739	6.31532668026126
1997-04-05T06:44:59.073	6.31397160155821
1997-04-05T06:44:59.406	6.31262057997703
1997-04-05T06:44:59.739	6.31126955839585
1997-04-05T06:45:00.073	6.3099144796928
1997-04-05T06:45:00.406	6.30856345811162
1997-04-05T06:45:00.739	6.30721243653043
1997-04-05T06:45:01.073	6.30585735782739
1997-04-05T06:45:01.406	6.3045063362462
1997-04-05T06:45:01.739	6.30315531466502
1997-04-05T06:45:02.073	6.30180023596197
1997-04-05T06:45:02.406	6.30044921438079
1997-04-05T06:45:02.739	6.2990981927996
1997-04-05T06:45:03.073	6.29774311409656
1997-04-05T06:45:03.406	6.29639209251537
1997-04-05T06:45:03.739	6.29504107093419
1997-04-05T06:45:04.073	6.29368599223114
1997-04-05T06:45:04.406	6.29233497064996
1997-04-05T06:45:04.739	6.29098394906878
1997-04-05T06:45:05.073	6.28962887036573
1997-04-05T06:45:05.406	6.28827784878454
1997-04-05T06:45:05.739	6.28692682720336
1997-04-05T06:45:06.073	6.28557174850031
1997-04-05T06:45:06.406	6.28422072691913
1997-04-05T06:45:06.739	6.28286970533795
1997-04-05T06:45:07.073	6.2815146266349
1997-04-05T06:45:07.406	6.28016360505372
1997-04-05T06:45:07.739	6.27881258347253
1997-04-05T06:45:08.073	6.27745750476948
1997-04-05T06:45:08.406	6.2761064831883
1997-04-05T06:45:08.739	6.27475546160712
1997-04-05T06:45:09.073	6.27340038290407
1997-04-05T06:45:09.406	6.27204936132289
1997-04-05T06:45:09.739	6.2706983397417
1997-04-05T06:45:10.073	6.26934326103866
1997-04-05T06:45:10.406	6.26799223945747
1997-04-05T06:45:10.739	6.26664121787629
1997-04-05T06:45:11.073	6.26528613917324
1997-04-05T06:45:11.406	6.26393511759206
1997-04-05T06:45:11.739	6.26258409601087
1997-04-05T06:45:12.073	6.26122901730783
1997-04-05T06:45:12.406	6.25987799572664
1997-04-05T06:45:12.739	6.25852697414546
1997-04-05T06:45:13.073	6.25717189544241
1997-04-05T06:45:13.406	6.25582087386123
1997-04-05T06:45:13.739	6.25446985228005
1997-04-05T06:45:14.073	6.253114773577
1997-04-05T06:45:14.406	6.25176375199581
1997-04-05T06:45:14.739	6.25041273041463
1997-04-05T06:45:15.073	6.24905765171158
1997-04-05T06:45:15.406	6.2477066301304
1997-04-05T06:45:15.739	6.24635560854922
1997-04-05T06:45:16.073	6.24500052984617
1997-04-05T06:45:16.406	6.24364950826499
1997-04-05T06:45:16.739	6.2422984866838
1997-04-05T06:45:17.073	6.24094340798075
1997-04-05T06:45:17.406	6.23959238639957
1997-04-05T06:45:17.739	6.23824136481839
1997-04-05T06:45:18.073	6.23688628611534
1997-04-05T06:45:18.406	6.23553526453416
1997-04-05T06:45:18.739	6.23418424295297
1997-04-05T06:45:19.073	6.23282916424992
1997-04-05T06:45:19.406	6.23147814266874
1997-04-05T06:45:19.739	6.23012712108756
1997-04-05T06:45:20.073	6.22877204238451
1997-04-05T06:45:20.406	6.22742102080333
1997-04-05T06:45:20.739	6.22606999922214
1997-04-05T06:45:21.073	6.2247149205191
1997-04-05T06:45:21.406	6.22336389893791
1997-04-05T06:45:21.739	6.22201287735673
1997-04-05T06:45:22.073	6.22065779865368
1997-04-05T06:45:22.406	6.2193067770725
1997-04-05T06:45:22.739	6.21795575549132
1997-04-05T06:45:23.073	6.21660067678827
1997-04-05T06:45:23.406	6.21524965520708
1997-04-05T06:45:23.739	6.2138986336259
1997-04-05T06:45:24.073	6.21254355492285
1997-04-05T06:45:24.406	6.21119253334167
