timedata	alt
2000-12-28T07:55:06.796	16937.718512
2000-12-28T07:55:07.130	16934.376888
2000-12-28T07:55:07.463	16931.035264
2000-12-28T07:55:07.796	16927.69364
2000-12-28T07:55:08.130	16924.325704
2000-12-28T07:55:08.463	16920.98408
2000-12-28T07:55:08.796	16917.642456
2000-12-28T07:55:09.130	16914.300832
2000-12-28T07:55:09.463	16910.959208
2000-12-28T07:55:09.796	16907.617584
2000-12-28T07:55:10.130	16904.249648
2000-12-28T07:55:10.463	16900.908024
2000-12-28T07:55:10.796	16897.5664
2000-12-28T07:55:11.130	16894.224776
2000-12-28T07:55:11.463	16890.883152
2000-12-28T07:55:11.796	16887.541528
2000-12-28T07:55:12.130	16884.173592
2000-12-28T07:55:12.463	16880.831968
2000-12-28T07:55:12.796	16877.490344
2000-12-28T07:55:13.130	16874.14872
2000-12-28T07:55:13.463	16870.807096
2000-12-28T07:55:13.796	16867.465472
2000-12-28T07:55:14.130	16864.097536
2000-12-28T07:55:14.463	16860.755912
2000-12-28T07:55:14.796	16857.414288
2000-12-28T07:55:15.130	16854.072664
2000-12-28T07:55:15.463	16850.73104
2000-12-28T07:55:15.796	16847.389416
2000-12-28T07:55:16.130	16844.047792
2000-12-28T07:55:16.463	16840.706168
2000-12-28T07:55:16.796	16837.364544
2000-12-28T07:55:17.130	16833.996608
2000-12-28T07:55:17.463	16830.654984
2000-12-28T07:55:17.796	16827.31336
2000-12-28T07:55:18.130	16823.971736
2000-12-28T07:55:18.463	16820.630112
2000-12-28T07:55:18.796	16817.288488
2000-12-28T07:55:19.130	16813.946864
2000-12-28T07:55:19.463	16810.60524
2000-12-28T07:55:19.796	16807.263616
2000-12-28T07:55:20.130	16803.89568
2000-12-28T07:55:20.463	16800.554056
2000-12-28T07:55:20.796	16797.212432
2000-12-28T07:55:21.130	16793.870808
2000-12-28T07:55:21.463	16790.529184
2000-12-28T07:55:21.796	16787.18756
2000-12-28T07:55:22.130	16783.845936
2000-12-28T07:55:22.463	16780.504312
2000-12-28T07:55:22.796	16777.162688
2000-12-28T07:55:23.130	16773.794752
2000-12-28T07:55:23.463	16770.453128
2000-12-28T07:55:23.796	16767.111504
2000-12-28T07:55:24.130	16763.76988
2000-12-28T07:55:24.463	16760.428256
2000-12-28T07:55:24.796	16757.086632
2000-12-28T07:55:25.130	16753.745008
2000-12-28T07:55:25.463	16750.403384
2000-12-28T07:55:25.796	16747.06176
2000-12-28T07:55:26.130	16743.693824
2000-12-28T07:55:26.463	16740.378512
2000-12-28T07:55:26.796	16737.036888
2000-12-28T07:55:27.130	16733.668952
2000-12-28T07:55:27.463	16730.327328
2000-12-28T07:55:27.796	16726.985704
2000-12-28T07:55:28.130	16723.64408
2000-12-28T07:55:28.463	16720.302456
2000-12-28T07:55:28.796	16716.960832
2000-12-28T07:55:29.130	16713.619208
2000-12-28T07:55:29.463	16710.277584
2000-12-28T07:55:29.796	16706.93596
2000-12-28T07:55:30.130	16703.594336
2000-12-28T07:55:30.463	16700.252712
2000-12-28T07:55:30.796	16696.911088
2000-12-28T07:55:31.130	16693.543152
2000-12-28T07:55:31.463	16690.201528
2000-12-28T07:55:31.796	16686.886216
2000-12-28T07:55:32.130	16683.51828
2000-12-28T07:55:32.463	16680.176656
2000-12-28T07:55:32.796	16676.835032
2000-12-28T07:55:33.130	16673.493408
2000-12-28T07:55:33.463	16670.151784
2000-12-28T07:55:33.796	16666.81016
2000-12-28T07:55:34.130	16663.468536
2000-12-28T07:55:34.463	16660.126912
2000-12-28T07:55:34.796	16656.785288
2000-12-28T07:55:35.130	16653.443664
2000-12-28T07:55:35.463	16650.10204
2000-12-28T07:55:35.796	16646.760416
2000-12-28T07:55:36.130	16643.418792
2000-12-28T07:55:36.463	16640.077168
2000-12-28T07:55:36.796	16636.735544
2000-12-28T07:55:37.130	16633.39392
2000-12-28T07:55:37.463	16630.052296
2000-12-28T07:55:37.796	16626.710672
2000-12-28T07:55:38.130	16623.342736
2000-12-28T07:55:38.463	16620.027424
2000-12-28T07:55:38.796	16616.6858
2000-12-28T07:55:39.130	16613.317864
2000-12-28T07:55:39.463	16609.97624
2000-12-28T07:55:39.796	16606.660928
2000-12-28T07:55:40.130	16603.292992
2000-12-28T07:55:40.463	16599.951368
2000-12-28T07:55:40.796	16596.636056
2000-12-28T07:55:41.130	16593.26812
2000-12-28T07:55:41.463	16589.926496
2000-12-28T07:55:41.796	16586.584872
2000-12-28T07:55:42.130	16583.243248
2000-12-28T07:56:44.463	15959.043672
2000-12-28T07:56:44.796	15955.702048
2000-12-28T07:56:45.130	15952.360424
2000-12-28T07:56:45.463	15949.045112
2000-12-28T07:56:45.796	15945.703488
2000-12-28T07:56:46.130	15942.361864
2000-12-28T07:56:46.463	15939.046552
2000-12-28T07:56:46.796	15935.704928
2000-12-28T07:56:47.130	15932.363304
2000-12-28T07:56:47.463	15929.047992
2000-12-28T07:56:47.796	15925.706368
2000-12-28T07:56:48.130	15922.364744
2000-12-28T07:56:48.463	15919.02312
2000-12-28T07:56:48.796	15915.707808
2000-12-28T07:56:49.130	15912.366184
2000-12-28T07:56:49.463	15909.02456
2000-12-28T07:56:49.796	15905.709248
2000-12-28T07:56:50.130	15902.367624
2000-12-28T07:56:50.463	15899.026
2000-12-28T07:56:50.796	15895.710688
2000-12-28T07:56:51.130	15892.369064
2000-12-28T07:56:51.463	15889.02744
2000-12-28T07:56:51.796	15885.712128
2000-12-28T07:56:52.130	15882.370504
2000-12-28T07:56:52.463	15879.02888
2000-12-28T07:56:52.796	15875.713568
2000-12-28T07:56:53.130	15872.371944
2000-12-28T07:56:53.463	15869.03032
2000-12-28T07:56:53.796	15865.715008
2000-12-28T07:56:54.130	15862.373384
2000-12-28T07:56:54.463	15859.03176
2000-12-28T07:56:54.796	15855.716448
2000-12-28T07:56:55.130	15852.374824
2000-12-28T07:56:55.463	15849.0332
2000-12-28T07:56:55.796	15845.717888
2000-12-28T07:56:56.130	15842.376264
2000-12-28T07:56:56.463	15839.03464
2000-12-28T07:56:56.796	15835.719328
2000-12-28T07:56:57.130	15832.377704
2000-12-28T07:56:57.463	15829.03608
2000-12-28T07:56:57.796	15825.720768
2000-12-28T07:56:58.130	15822.379144
2000-12-28T07:56:58.463	15819.063832
2000-12-28T07:56:58.796	15815.722208
2000-12-28T07:56:59.130	15812.380584
2000-12-28T07:56:59.463	15809.065272
2000-12-28T07:56:59.796	15805.723648
2000-12-28T07:57:00.130	15802.382024
2000-12-28T07:57:00.463	15799.066712
2000-12-28T07:57:00.796	15795.725088
2000-12-28T07:57:01.130	15792.383464
2000-12-28T07:57:01.463	15789.068152
2000-12-28T07:57:01.796	15785.726528
2000-12-28T07:57:02.130	15782.384904
2000-12-28T07:57:02.463	15779.069592
2000-12-28T07:57:02.796	15775.75428
2000-12-28T07:57:03.130	15772.412656
2000-12-28T07:57:03.463	15769.071032
2000-12-28T07:57:03.796	15765.75572
2000-12-28T07:57:04.130	15762.414096
2000-12-28T07:57:04.463	15759.072472
2000-12-28T07:57:04.796	15755.75716
2000-12-28T07:57:05.130	15752.415536
2000-12-28T07:57:05.463	15749.100224
2000-12-28T07:57:05.796	15745.7586
2000-12-28T07:57:06.130	15742.416976
2000-12-28T07:57:06.463	15739.101664
2000-12-28T07:57:06.796	15735.76004
2000-12-28T07:57:07.130	15732.418416
2000-12-28T07:57:07.463	15729.103104
2000-12-28T07:57:07.796	15725.76148
2000-12-28T07:57:08.130	15722.446168
2000-12-28T07:57:08.463	15719.104544
2000-12-28T07:57:08.796	15715.789232
2000-12-28T07:57:09.130	15712.447608
2000-12-28T07:57:09.463	15709.105984
2000-12-28T07:57:09.796	15705.790672
2000-12-28T07:57:10.130	15702.449048
2000-12-28T07:57:10.463	15699.133736
2000-12-28T07:57:10.796	15695.792112
2000-12-28T07:57:11.130	15692.450488
2000-12-28T07:57:11.463	15689.135176
2000-12-28T07:57:11.796	15685.793552
2000-12-28T07:57:12.130	15682.47824
2000-12-28T07:57:12.463	15679.136616
2000-12-28T07:57:12.796	15675.821304
2000-12-28T07:57:13.130	15672.47968
2000-12-28T07:57:13.463	15669.164368
2000-12-28T07:57:13.796	15665.822744
2000-12-28T07:57:14.130	15662.48112
2000-12-28T07:57:14.463	15659.165808
2000-12-28T07:57:14.796	15655.824184
2000-12-28T07:57:15.130	15652.508872
2000-12-28T07:57:15.463	15649.167248
2000-12-28T07:57:15.796	15645.851936
2000-12-28T07:57:16.130	15642.510312
2000-12-28T07:57:16.463	15639.195
2000-12-28T07:57:16.796	15635.853376
2000-12-28T07:57:17.130	15632.511752
2000-12-28T07:57:17.463	15629.19644
2000-12-28T07:57:17.796	15625.881128
2000-12-28T07:57:18.130	15622.539504
2000-12-28T07:57:18.463	15619.19788
2000-12-28T07:57:18.796	15615.882568
2000-12-28T07:57:19.130	15612.540944
2000-12-28T07:57:19.463	15609.225632
2000-12-28T07:57:19.796	15605.884008
2000-12-28T07:57:20.130	15602.568696
2000-12-28T07:57:20.463	15599.227072
2000-12-28T07:57:20.796	15595.91176
2000-12-28T07:57:21.130	15592.570136
2000-12-28T07:57:21.463	15589.254824
2000-12-28T07:57:21.796	15585.9132
2000-12-28T07:57:22.130	15582.571576
2000-12-28T07:57:22.463	15579.256264
2000-12-28T07:57:22.796	15575.940952
2000-12-28T07:57:23.130	15572.599328
2000-12-28T07:57:23.463	15569.284016
2000-12-28T07:57:23.796	15565.942392
2000-12-28T07:57:24.130	15562.600768
2000-12-28T07:57:24.463	15559.285456
2000-12-28T07:57:24.796	15555.970144
2000-12-28T07:57:25.130	15552.62852
2000-12-28T07:57:25.463	15549.313208
2000-12-28T07:57:25.796	15545.971584
2000-12-28T07:57:26.130	15542.62996
2000-12-28T07:57:26.463	15539.314648
2000-12-28T07:57:26.796	15535.999336
2000-12-28T07:57:27.130	15532.657712
2000-12-28T07:57:27.463	15529.3424
2000-12-28T07:57:27.796	15526.000776
2000-12-28T07:57:28.130	15522.685464
2000-12-28T07:57:28.463	15519.34384
2000-12-28T07:57:28.796	15516.028528
2000-12-28T07:57:29.130	15512.686904
2000-12-28T07:57:29.463	15509.371592
2000-12-28T07:57:29.796	15506.029968
2000-12-28T07:57:30.130	15502.714656
2000-12-28T07:57:30.463	15499.373032
2000-12-28T07:57:30.796	15496.05772
2000-12-28T07:57:31.130	15492.716096
2000-12-28T07:57:31.463	15489.400784
2000-12-28T07:57:31.796	15486.085472
2000-12-28T07:57:32.130	15482.743848
2000-12-28T07:57:32.463	15479.428536
2000-12-28T07:57:32.796	15476.086912
2000-12-28T07:57:33.130	15472.7716
2000-12-28T07:57:33.463	15469.429976
2000-12-28T07:57:33.796	15466.114664
2000-12-28T07:57:34.130	15462.77304
2000-12-28T07:57:34.463	15459.457728
2000-12-28T07:57:34.796	15456.142416
2000-12-28T07:57:35.130	15452.800792
2000-12-28T07:57:35.463	15449.459168
2000-12-28T07:57:35.796	15446.143856
2000-12-28T07:57:36.130	15442.828544
2000-12-28T07:57:36.463	15439.48692
2000-12-28T07:57:36.796	15436.171608
2000-12-28T07:57:37.130	15432.829984
2000-12-28T07:57:37.463	15429.514672
2000-12-28T07:57:37.796	15426.19936
2000-12-28T07:57:38.130	15422.857736
2000-12-28T07:57:38.463	15419.542424
2000-12-28T07:57:38.796	15416.2008
2000-12-28T07:57:39.130	15412.885488
2000-12-28T07:57:39.463	15409.543864
2000-12-28T07:57:39.796	15406.228552
2000-12-28T07:57:40.130	15402.886928
2000-12-28T07:57:40.463	15399.571616
2000-12-28T07:57:40.796	15396.256304
2000-12-28T07:57:41.130	15392.91468
2000-12-28T07:57:41.463	15389.599368
2000-12-28T07:57:41.796	15386.284056
2000-12-28T07:57:42.130	15382.942432
2000-12-28T07:57:42.463	15379.62712
2000-12-28T07:57:42.796	15376.285496
2000-12-28T07:57:43.130	15372.970184
2000-12-28T07:57:43.463	15369.62856
2000-12-28T07:57:43.796	15366.313248
2000-12-28T07:57:44.130	15362.997936
2000-12-28T07:58:45.796	14748.612736
2000-12-28T07:58:46.130	14745.297424
2000-12-28T07:58:46.463	14741.982112
2000-12-28T07:58:46.796	14738.6668
2000-12-28T07:58:47.130	14735.351488
2000-12-28T07:58:47.463	14732.036176
2000-12-28T07:58:47.796	14728.720864
2000-12-28T07:58:48.130	14725.405552
2000-12-28T07:58:48.463	14722.09024
2000-12-28T07:58:48.796	14718.774928
2000-12-28T07:58:49.130	14715.459616
2000-12-28T07:58:49.463	14712.144304
2000-12-28T07:58:49.796	14708.828992
2000-12-28T07:58:50.130	14705.51368
2000-12-28T07:58:50.463	14702.198368
2000-12-28T07:58:50.796	14698.883056
2000-12-28T07:58:51.130	14695.567744
2000-12-28T07:58:51.463	14692.252432
2000-12-28T07:58:51.796	14688.93712
2000-12-28T07:58:52.130	14685.621808
2000-12-28T07:58:52.463	14682.306496
2000-12-28T07:58:52.796	14678.991184
2000-12-28T07:58:53.130	14675.675872
2000-12-28T07:58:53.463	14672.36056
2000-12-28T07:58:53.796	14669.045248
2000-12-28T07:58:54.130	14665.729936
2000-12-28T07:58:54.463	14662.414624
2000-12-28T07:58:54.796	14659.099312
2000-12-28T07:58:55.130	14655.784
2000-12-28T07:58:55.463	14652.468688
2000-12-28T07:58:55.796	14649.153376
2000-12-28T07:58:56.130	14645.838064
2000-12-28T07:58:56.463	14642.522752
2000-12-28T07:58:56.796	14639.233752
2000-12-28T07:58:57.130	14635.892128
2000-12-28T07:58:57.463	14632.576816
2000-12-28T07:58:57.796	14629.287816
2000-12-28T07:58:58.130	14625.946192
2000-12-28T07:58:58.463	14622.657192
2000-12-28T07:58:58.796	14619.34188
2000-12-28T07:58:59.130	14616.026568
2000-12-28T07:58:59.463	14612.711256
2000-12-28T07:58:59.796	14609.395944
2000-12-28T07:59:00.130	14606.080632
2000-12-28T07:59:00.463	14602.76532
2000-12-28T07:59:00.796	14599.450008
2000-12-28T07:59:01.130	14596.134696
2000-12-28T07:59:01.463	14592.819384
2000-12-28T07:59:01.796	14589.504072
2000-12-28T07:59:02.130	14586.18876
2000-12-28T07:59:02.463	14582.873448
2000-12-28T07:59:02.796	14579.584448
2000-12-28T07:59:03.130	14576.242824
2000-12-28T07:59:03.463	14572.953824
2000-12-28T07:59:03.796	14569.638512
2000-12-28T07:59:04.130	14566.3232
2000-12-28T07:59:04.463	14563.007888
2000-12-28T07:59:04.796	14559.692576
2000-12-28T07:59:05.130	14556.377264
2000-12-28T07:59:05.463	14553.061952
2000-12-28T07:59:05.796	14549.74664
2000-12-28T07:59:06.130	14546.431328
2000-12-28T07:59:06.463	14543.116016
2000-12-28T07:59:06.796	14539.827016
2000-12-28T07:59:07.130	14536.511704
2000-12-28T07:59:07.463	14533.196392
2000-12-28T07:59:07.796	14529.88108
2000-12-28T07:59:08.130	14526.565768
2000-12-28T07:59:08.463	14523.250456
2000-12-28T07:59:08.796	14519.935144
2000-12-28T07:59:09.130	14516.619832
2000-12-28T07:59:09.463	14513.330832
2000-12-28T07:59:09.796	14510.01552
2000-12-28T07:59:10.130	14506.700208
2000-12-28T07:59:10.463	14503.384896
2000-12-28T07:59:10.796	14500.069584
2000-12-28T07:59:11.130	14496.754272
2000-12-28T07:59:11.463	14493.43896
2000-12-28T07:59:11.796	14490.14996
2000-12-28T07:59:12.130	14486.808336
2000-12-28T07:59:12.463	14483.519336
2000-12-28T07:59:12.796	14480.204024
2000-12-28T07:59:13.130	14476.888712
2000-12-28T07:59:13.463	14473.5734
2000-12-28T07:59:13.796	14470.258088
2000-12-28T07:59:14.130	14466.942776
2000-12-28T07:59:14.463	14463.653776
2000-12-28T07:59:14.796	14460.338464
2000-12-28T07:59:15.130	14457.023152
2000-12-28T07:59:15.463	14453.70784
2000-12-28T07:59:15.796	14450.392528
2000-12-28T07:59:16.130	14447.077216
2000-12-28T07:59:16.463	14443.788216
2000-12-28T07:59:16.796	14440.472904
2000-12-28T07:59:17.130	14437.157592
2000-12-28T07:59:17.463	14433.84228
2000-12-28T07:59:17.796	14430.526968
2000-12-28T07:59:18.130	14427.211656
2000-12-28T07:59:18.463	14423.922656
2000-12-28T07:59:18.796	14420.607344
2000-12-28T07:59:19.130	14417.292032
2000-12-28T07:59:19.463	14413.97672
2000-12-28T07:59:19.796	14410.661408
2000-12-28T07:59:20.130	14407.346096
2000-12-28T07:59:20.463	14404.057096
2000-12-28T07:59:20.796	14400.741784
2000-12-28T07:59:21.130	14397.426472
2000-12-28T07:59:21.463	14394.11116
2000-12-28T07:59:21.796	14390.82216
2000-12-28T07:59:22.130	14387.506848
2000-12-28T07:59:22.463	14384.191536
2000-12-28T07:59:22.796	14380.876224
2000-12-28T07:59:23.130	14377.560912
2000-12-28T07:59:23.463	14374.271912
2000-12-28T07:59:23.796	14370.9566
2000-12-28T07:59:24.130	14367.641288
2000-12-28T07:59:24.463	14364.325976
2000-12-28T07:59:24.796	14361.036976
2000-12-28T07:59:25.130	14357.721664
2000-12-28T07:59:25.463	14354.406352
2000-12-28T07:59:25.796	14351.09104
2000-12-28T07:59:26.130	14347.775728
2000-12-28T07:59:26.463	14344.486728
2000-12-28T07:59:26.796	14341.171416
2000-12-28T07:59:27.130	14337.856104
2000-12-28T07:59:27.463	14334.540792
2000-12-28T07:59:27.796	14331.251792
2000-12-28T07:59:28.130	14327.93648
2000-12-28T07:59:28.463	14324.621168
2000-12-28T07:59:28.796	14321.305856
2000-12-28T07:59:29.130	14317.990544
2000-12-28T07:59:29.463	14314.701544
2000-12-28T07:59:29.796	14311.386232
2000-12-28T07:59:30.130	14308.07092
2000-12-28T07:59:30.463	14304.78192
2000-12-28T07:59:30.796	14301.466608
2000-12-28T07:59:31.130	14298.151296
2000-12-28T07:59:31.463	14294.835984
2000-12-28T07:59:31.796	14291.546984
2000-12-28T07:59:32.130	14288.231672
2000-12-28T07:59:32.463	14284.91636
2000-12-28T07:59:32.796	14281.62736
2000-12-28T07:59:33.130	14278.312048
2000-12-28T07:59:33.463	14274.996736
2000-12-28T07:59:33.796	14271.681424
2000-12-28T07:59:34.130	14268.366112
2000-12-28T07:59:34.463	14265.077112
2000-12-28T07:59:34.796	14261.7618
2000-12-28T07:59:35.130	14258.446488
2000-12-28T07:59:35.463	14255.157488
2000-12-28T07:59:35.796	14251.842176
2000-12-28T07:59:36.130	14248.526864
2000-12-28T07:59:36.463	14245.237864
2000-12-28T07:59:36.796	14241.922552
2000-12-28T07:59:37.130	14238.60724
2000-12-28T07:59:37.463	14235.31824
2000-12-28T07:59:37.796	14232.002928
2000-12-28T07:59:38.130	14228.687616
2000-12-28T07:59:38.463	14225.372304
2000-12-28T07:59:38.796	14222.083304
2000-12-28T07:59:39.130	14218.767992
2000-12-28T07:59:39.463	14215.45268
2000-12-28T07:59:39.796	14212.16368
2000-12-28T07:59:40.130	14208.848368
2000-12-28T07:59:40.463	14205.533056
2000-12-28T07:59:40.796	14202.244056
2000-12-28T07:59:41.130	14198.928744
2000-12-28T07:59:41.463	14195.613432
2000-12-28T07:59:41.796	14192.324432
2000-12-28T07:59:42.130	14189.00912
2000-12-28T07:59:42.463	14185.693808
2000-12-28T07:59:42.796	14182.404808
2000-12-28T07:59:43.130	14179.089496
2000-12-28T07:59:43.463	14175.774184
2000-12-28T07:59:43.796	14172.485184
2000-12-28T07:59:44.130	14169.169872
2000-12-28T07:59:44.463	14165.880872
2000-12-28T07:59:44.796	14162.56556
2000-12-28T07:59:45.130	14159.250248
2000-12-28T07:59:45.463	14155.961248
2000-12-28T08:00:47.129	13545.470224
2000-12-28T08:00:47.463	13542.181224
2000-12-28T08:00:47.796	13538.892224
2000-12-28T08:00:48.129	13535.603224
2000-12-28T08:00:48.463	13532.287912
2000-12-28T08:00:48.796	13528.998912
2000-12-28T08:00:49.129	13525.709912
2000-12-28T08:00:49.463	13522.420912
2000-12-28T08:00:49.796	13519.131912
2000-12-28T08:00:50.129	13515.8166
2000-12-28T08:00:50.463	13512.5276
2000-12-28T08:00:50.796	13509.2386
2000-12-28T08:00:51.129	13505.9496
2000-12-28T08:00:51.463	13502.6606
2000-12-28T08:00:51.796	13499.3716
2000-12-28T08:00:52.129	13496.0826
2000-12-28T08:00:52.463	13492.767288
2000-12-28T08:00:52.796	13489.478288
2000-12-28T08:00:53.129	13486.189288
2000-12-28T08:00:53.463	13482.900288
2000-12-28T08:00:53.796	13479.611288
2000-12-28T08:00:54.129	13476.322288
2000-12-28T08:00:54.463	13473.006976
2000-12-28T08:00:54.796	13469.717976
2000-12-28T08:00:55.129	13466.428976
2000-12-28T08:00:55.463	13463.139976
2000-12-28T08:00:55.796	13459.850976
2000-12-28T08:00:56.129	13456.561976
2000-12-28T08:00:56.463	13453.272976
2000-12-28T08:00:56.796	13449.983976
2000-12-28T08:00:57.129	13446.694976
2000-12-28T08:00:57.463	13443.379664
2000-12-28T08:00:57.796	13440.090664
2000-12-28T08:00:58.129	13436.801664
2000-12-28T08:00:58.463	13433.512664
2000-12-28T08:00:58.796	13430.223664
2000-12-28T08:00:59.129	13426.934664
2000-12-28T08:00:59.463	13423.645664
2000-12-28T08:00:59.796	13420.356664
2000-12-28T08:01:00.129	13417.067664
2000-12-28T08:01:00.463	13413.752352
2000-12-28T08:01:00.796	13410.489664
2000-12-28T08:01:01.129	13407.200664
2000-12-28T08:01:01.463	13403.885352
2000-12-28T08:01:01.796	13400.596352
2000-12-28T08:01:02.129	13397.307352
2000-12-28T08:01:02.463	13394.018352
2000-12-28T08:01:02.796	13390.729352
2000-12-28T08:01:03.129	13387.440352
2000-12-28T08:01:03.463	13384.151352
2000-12-28T08:01:03.796	13380.862352
2000-12-28T08:01:04.129	13377.573352
2000-12-28T08:01:04.463	13374.284352
2000-12-28T08:01:04.796	13370.995352
2000-12-28T08:01:05.129	13367.706352
2000-12-28T08:01:05.463	13364.417352
2000-12-28T08:01:05.796	13361.128352
2000-12-28T08:01:06.129	13357.839352
2000-12-28T08:01:06.463	13354.52404
2000-12-28T08:01:06.796	13351.261352
2000-12-28T08:01:07.129	13347.972352
2000-12-28T08:01:07.463	13344.65704
2000-12-28T08:01:07.796	13341.36804
2000-12-28T08:01:08.129	13338.105352
2000-12-28T08:01:08.463	13334.79004
2000-12-28T08:01:08.796	13331.50104
2000-12-28T08:01:09.129	13328.238352
2000-12-28T08:01:09.463	13324.92304
2000-12-28T08:01:09.796	13321.63404
2000-12-28T08:01:10.129	13318.371352
2000-12-28T08:01:10.463	13315.05604
2000-12-28T08:01:10.796	13311.76704
2000-12-28T08:01:11.129	13308.504352
2000-12-28T08:01:11.463	13305.18904
2000-12-28T08:01:11.796	13301.90004
2000-12-28T08:01:12.129	13298.637352
2000-12-28T08:01:12.463	13295.32204
2000-12-28T08:01:12.796	13292.03304
2000-12-28T08:01:13.129	13288.770352
2000-12-28T08:01:13.463	13285.45504
2000-12-28T08:01:13.796	13282.192352
2000-12-28T08:01:14.129	13278.903352
2000-12-28T08:01:14.463	13275.58804
2000-12-28T08:01:14.796	13272.325352
2000-12-28T08:01:15.129	13269.036352
2000-12-28T08:01:15.463	13265.747352
2000-12-28T08:01:15.796	13262.458352
2000-12-28T08:01:16.129	13259.169352
2000-12-28T08:01:16.463	13255.880352
2000-12-28T08:01:16.796	13252.591352
2000-12-28T08:01:17.129	13249.302352
2000-12-28T08:01:17.463	13246.013352
2000-12-28T08:01:17.796	13242.724352
2000-12-28T08:01:18.129	13239.435352
2000-12-28T08:01:18.463	13236.146352
2000-12-28T08:01:18.796	13232.857352
2000-12-28T08:01:19.129	13229.568352
2000-12-28T08:01:19.463	13226.279352
2000-12-28T08:01:19.796	13222.990352
2000-12-28T08:01:20.129	13219.727664
2000-12-28T08:01:20.463	13216.412352
2000-12-28T08:01:20.796	13213.149664
2000-12-28T08:01:21.129	13209.860664
2000-12-28T08:01:21.463	13206.571664
2000-12-28T08:01:21.796	13203.282664
2000-12-28T08:01:22.129	13199.993664
2000-12-28T08:01:22.463	13196.704664
2000-12-28T08:01:22.796	13193.415664
2000-12-28T08:01:23.129	13190.126664
2000-12-28T08:01:23.463	13186.837664
2000-12-28T08:01:23.796	13183.574976
2000-12-28T08:01:24.129	13180.285976
2000-12-28T08:01:24.463	13176.996976
2000-12-28T08:01:24.796	13173.707976
2000-12-28T08:01:25.129	13170.418976
2000-12-28T08:01:25.463	13167.129976
2000-12-28T08:01:25.796	13163.840976
2000-12-28T08:01:26.129	13160.551976
2000-12-28T08:01:26.463	13157.262976
2000-12-28T08:01:26.796	13154.000288
2000-12-28T08:01:27.129	13150.711288
2000-12-28T08:01:27.463	13147.422288
2000-12-28T08:01:27.796	13144.133288
2000-12-28T08:01:28.129	13140.844288
2000-12-28T08:01:28.463	13137.555288
2000-12-28T08:01:28.796	13134.266288
2000-12-28T08:01:29.129	13131.0036
2000-12-28T08:01:29.463	13127.7146
2000-12-28T08:01:29.796	13124.4256
2000-12-28T08:01:30.129	13121.1366
2000-12-28T08:01:30.463	13117.8476
2000-12-28T08:01:30.796	13114.5586
2000-12-28T08:01:31.129	13111.295912
2000-12-28T08:01:31.463	13108.006912
2000-12-28T08:01:31.796	13104.717912
2000-12-28T08:01:32.129	13101.428912
2000-12-28T08:01:32.463	13098.139912
2000-12-28T08:01:32.796	13094.850912
2000-12-28T08:01:33.129	13091.588224
2000-12-28T08:01:33.463	13088.299224
2000-12-28T08:01:33.796	13085.010224
2000-12-28T08:01:34.129	13081.721224
2000-12-28T08:01:34.463	13078.432224
2000-12-28T08:01:34.796	13075.169536
2000-12-28T08:01:35.129	13071.880536
2000-12-28T08:01:35.463	13068.591536
