timebg	Bbgz
2000-05-20T09:44:05.226	-71.4264109200324
2000-05-20T09:44:05.559	-71.4271309128297
2000-05-20T09:44:05.893	-71.4278530677674
2000-05-20T09:44:06.226	-71.4285730605647
2000-05-20T09:44:06.559	-71.4292930533619
2000-05-20T09:44:06.893	-71.4300152082996
2000-05-20T09:44:07.226	-71.4307352010969
2000-05-20T09:44:07.559	-71.4314551938941
2000-05-20T09:44:07.893	-71.4321773488319
2000-05-20T09:44:08.226	-71.4328973416291
2000-05-20T09:44:08.559	-71.4336173344263
2000-05-20T09:44:08.893	-71.4343394893641
2000-05-20T09:44:09.226	-71.4350594821613
2000-05-20T09:44:09.559	-71.4357794749585
2000-05-20T09:44:09.893	-71.4365016298963
2000-05-20T09:44:10.226	-71.4372216226935
2000-05-20T09:44:10.559	-71.4379416154907
2000-05-20T09:44:10.893	-71.4386637704285
2000-05-20T09:44:11.226	-71.4393837632257
2000-05-20T09:44:11.559	-71.4401037560229
2000-05-20T09:44:11.893	-71.4408259109607
2000-05-20T09:44:12.226	-71.4415459037579
2000-05-20T09:44:12.559	-71.4422658965552
2000-05-20T09:44:12.893	-71.4429880514929
2000-05-20T09:44:13.226	-71.4437080442901
2000-05-20T09:44:13.559	-71.4444280370874
2000-05-20T09:44:13.893	-71.4451501920251
2000-05-20T09:44:14.226	-71.4458701848224
2000-05-20T09:44:14.559	-71.4465901776196
2000-05-20T09:44:14.893	-71.4473123325573
2000-05-20T09:44:15.226	-71.4480323253546
2000-05-20T09:44:15.559	-71.4487523181518
2000-05-20T09:44:15.893	-71.4494744730896
2000-05-20T09:44:16.226	-71.4501944658868
2000-05-20T09:44:16.559	-71.450914458684
2000-05-20T09:44:16.893	-71.4516366136218
2000-05-20T09:44:17.226	-71.452356606419
2000-05-20T09:44:17.559	-71.4530765992162
2000-05-20T09:44:17.893	-71.453798754154
2000-05-20T09:44:18.226	-71.4545187469512
2000-05-20T09:44:18.559	-71.4552387397484
2000-05-20T09:44:18.893	-71.4559608946862
2000-05-20T09:44:19.226	-71.4566808874834
2000-05-20T09:44:19.559	-71.4574008802806
2000-05-20T09:44:19.893	-71.4581230352184
2000-05-20T09:44:20.226	-71.4588430280157
2000-05-20T09:44:20.559	-71.4595630208129
2000-05-20T09:44:20.893	-71.4602851757506
2000-05-20T09:44:21.226	-71.4610051685479
2000-05-20T09:44:21.559	-71.4617251613451
2000-05-20T09:44:21.893	-71.4624473162828
2000-05-20T09:44:22.226	-71.4631673090801
2000-05-20T09:44:22.559	-71.4638873018773
2000-05-20T09:44:22.893	-71.4646094568151
2000-05-20T09:44:23.226	-71.4653294496123
2000-05-20T09:44:23.559	-71.4660494424095
2000-05-20T09:44:23.893	-71.4667715973473
2000-05-20T09:44:24.226	-71.4674915901445
2000-05-20T09:44:24.559	-71.4682115829417
2000-05-20T09:44:24.893	-71.4689337378795
2000-05-20T09:44:25.226	-71.4696537306767
2000-05-20T09:44:52.226	-71.5280315250464
2000-05-20T09:44:52.559	-71.5287515178437
2000-05-20T09:44:52.893	-71.5294736727814
2000-05-20T09:44:53.226	-71.5301936655787
2000-05-20T09:44:53.559	-71.5309136583759
2000-05-20T09:44:53.893	-71.5316358133136
2000-05-20T09:44:54.226	-71.5323558061109
2000-05-20T09:44:54.559	-71.5330757989081
2000-05-20T09:44:54.893	-71.5337979538459
2000-05-20T09:44:55.226	-71.5345179466431
2000-05-20T09:44:55.559	-71.5352379394403
2000-05-20T09:44:55.893	-71.5359600943781
2000-05-20T09:44:56.226	-71.5366800871753
2000-05-20T09:44:56.559	-71.5374000799725
2000-05-20T09:44:56.893	-71.5381222349103
2000-05-20T09:44:57.226	-71.5388422277075
2000-05-20T09:44:57.559	-71.5395622205047
2000-05-20T09:44:57.893	-71.5402843754425
2000-05-20T09:44:58.226	-71.5410043682397
2000-05-20T09:44:58.559	-71.541724361037
2000-05-20T09:44:58.893	-71.5424465159747
2000-05-20T09:44:59.226	-71.5431665087719
2000-05-20T09:44:59.559	-71.5438865015692
2000-05-20T09:44:59.893	-71.5446086565069
2000-05-20T09:45:00.226	-71.5453286493042
2000-05-20T09:45:00.559	-71.5460486421014
2000-05-20T09:45:00.893	-71.5467707970391
2000-05-20T09:45:01.226	-71.5474907898364
2000-05-20T09:45:01.559	-71.5482107826336
2000-05-20T09:45:01.893	-71.5489329375714
2000-05-20T09:45:02.226	-71.5496529303686
2000-05-20T09:45:02.559	-71.5503729231658
2000-05-20T09:45:02.893	-71.5510950781036
2000-05-20T09:45:03.226	-71.5518150709008
2000-05-20T09:45:03.559	-71.552535063698
2000-05-20T09:45:03.893	-71.5532572186358
2000-05-20T09:45:04.226	-71.553977211433
2000-05-20T09:45:04.559	-71.5546972042302
2000-05-20T09:45:04.893	-71.555419359168
2000-05-20T09:45:05.226	-71.5561393519652
2000-05-20T09:45:05.559	-71.5568593447624
2000-05-20T09:45:05.893	-71.5575814997002
2000-05-20T09:45:06.226	-71.5583014924974
2000-05-20T09:45:06.559	-71.5590214852947
2000-05-20T09:45:06.893	-71.5597436402324
2000-05-20T09:45:07.226	-71.5604636330296
2000-05-20T09:45:07.559	-71.5611836258269
2000-05-20T09:45:07.893	-71.5619057807646
2000-05-20T09:45:08.226	-71.5626257735619
2000-05-20T09:45:08.559	-71.5633457663591
2000-05-20T09:45:08.893	-71.5640679212968
2000-05-20T09:45:09.226	-71.5647879140941
2000-05-20T09:45:09.559	-71.5655079068913
2000-05-20T09:45:09.893	-71.5662300618291
2000-05-20T09:45:10.226	-71.5669500546263
2000-05-20T09:45:10.559	-71.5676700474235
2000-05-20T09:45:10.893	-71.5683922023613
2000-05-20T09:45:11.226	-71.5691121951585
2000-05-20T09:45:11.559	-71.5698321879557
2000-05-20T09:45:11.893	-71.5705543428935
2000-05-20T09:45:12.226	-71.5712743356907
2000-05-20T09:45:12.559	-71.5719943284879
2000-05-20T09:45:12.893	-71.5727164834257
2000-05-20T09:45:13.226	-71.5734364762229
2000-05-20T09:45:13.559	-71.5741564690202
2000-05-20T09:45:13.893	-71.5748786239579
2000-05-20T09:45:14.226	-71.5755986167551
2000-05-20T09:45:14.559	-71.5763186095524
2000-05-20T09:45:14.893	-71.5770407644901
2000-05-20T09:45:15.226	-71.5777607572874
2000-05-20T09:45:15.559	-71.5784807500846
2000-05-20T09:45:15.893	-71.5792029050223
2000-05-20T09:45:16.226	-71.5799228978196
2000-05-20T09:45:16.559	-71.5806428906168
2000-05-20T09:45:16.893	-71.5813650455545
2000-05-20T09:45:17.226	-71.5820850383518
2000-05-20T09:45:17.559	-71.582805031149
2000-05-20T09:45:17.893	-71.5835271860868
2000-05-20T09:45:18.226	-71.584247178884
2000-05-20T09:45:18.559	-71.5849671716812
2000-05-20T09:45:18.893	-71.585689326619
2000-05-20T09:45:19.226	-71.5864093194162
2000-05-20T09:45:19.559	-71.5871293122134
2000-05-20T09:45:19.893	-71.5878514671512
2000-05-20T09:45:20.226	-71.5885714599484
2000-05-20T09:45:20.559	-71.5892914527456
2000-05-20T09:45:20.893	-71.5900136076834
2000-05-20T09:45:21.226	-71.5907336004806
2000-05-20T09:45:21.559	-71.5914535932779
2000-05-20T09:45:21.893	-71.5921757482156
2000-05-20T09:45:22.226	-71.5928957410128
2000-05-20T09:45:22.559	-71.5936157338101
2000-05-20T09:45:22.893	-71.5943378887478
2000-05-20T09:45:23.226	-71.5950578815451
2000-05-20T09:45:23.559	-71.5957778743423
2000-05-20T09:45:23.893	-71.59650002928
2000-05-20T09:45:24.226	-71.5972200220773
2000-05-20T09:45:24.559	-71.5979400148745
2000-05-20T09:45:24.893	-71.5986621698123
2000-05-20T09:45:25.226	-71.5993821626095
2000-05-20T09:45:25.559	-71.6001021554067
2000-05-20T09:45:25.893	-71.6008243103445
2000-05-20T09:45:26.226	-71.6015443031417
2000-05-20T09:45:26.559	-71.6022642959389
2000-05-20T09:45:26.893	-71.6029864508767
2000-05-20T09:45:27.226	-71.6037064436739
2000-05-20T09:45:27.559	-71.6044264364711
2000-05-20T09:45:27.893	-71.6051485914089
2000-05-20T09:45:28.226	-71.6058685842061
2000-05-20T09:45:28.559	-71.6065885770034
2000-05-20T09:45:28.893	-71.6073107319411
2000-05-20T09:45:29.226	-71.6080307247383
2000-05-20T09:45:29.559	-71.6087507175356
2000-05-20T09:45:29.893	-71.6094728724733
2000-05-20T09:45:30.226	-71.6101928652705
2000-05-20T09:45:30.559	-71.6109128580678
2000-05-20T09:45:30.893	-71.6116350130055
2000-05-20T09:45:31.226	-71.6123550058028
2000-05-20T09:45:31.559	-71.6130749986
2000-05-20T09:45:31.893	-71.6137971535377
2000-05-20T09:45:32.226	-71.614517146335
2000-05-20T09:45:32.559	-71.6152371391322
2000-05-20T09:45:32.893	-71.61595929407
2000-05-20T09:45:33.226	-71.6166792868672
2000-05-20T09:45:33.559	-71.6173992796644
2000-05-20T09:45:33.893	-71.6181214346022
2000-05-20T09:45:34.226	-71.6188414273994
2000-05-20T09:45:34.559	-71.6195614201966
2000-05-20T09:45:34.893	-71.6202835751344
2000-05-20T09:45:35.226	-71.6210035679316
2000-05-20T09:45:35.559	-71.6217235607288
2000-05-20T09:45:35.893	-71.6224457156666
2000-05-20T09:45:36.226	-71.6231657084638
2000-05-20T09:45:36.559	-71.623885701261
2000-05-20T09:45:36.893	-71.6246078561988
2000-05-20T09:45:37.226	-71.625327848996
2000-05-20T09:45:37.559	-71.6260478417933
2000-05-20T09:45:37.893	-71.626769996731
2000-05-20T09:45:38.226	-71.6274899895283
2000-05-20T09:45:38.559	-71.6282099823255
2000-05-20T09:45:38.893	-71.6289321372632
2000-05-20T09:45:39.226	-71.6296521300605
2000-05-20T09:45:39.559	-71.6303721228577
2000-05-20T09:45:39.893	-71.6310942777955
2000-05-20T09:45:40.226	-71.6318142705927
2000-05-20T09:45:40.559	-71.6325342633899
2000-05-20T09:45:40.893	-71.6332564183277
2000-05-20T09:45:41.226	-71.6339764111249
2000-05-20T09:45:41.559	-71.6346964039221
2000-05-20T09:45:41.893	-71.6354185588599
2000-05-20T09:45:42.226	-71.6361385516571
2000-05-20T09:45:42.559	-71.6368585444543
2000-05-20T09:45:42.893	-71.6375806993921
2000-05-20T09:45:43.226	-71.6383006921893
2000-05-20T09:45:43.559	-71.6390206849865
2000-05-20T09:45:43.893	-71.6397428399243
2000-05-20T09:45:44.226	-71.6404628327215
2000-05-20T09:45:44.559	-71.6411828255188
2000-05-20T09:45:44.893	-71.6419049804565
2000-05-20T09:45:45.226	-71.6426249732537
2000-05-20T09:45:45.559	-71.643344966051
2000-05-20T09:45:45.893	-71.6440671209887
2000-05-20T09:45:46.226	-71.644787113786
2000-05-20T09:45:46.559	-71.6455071065832
2000-05-20T09:45:46.893	-71.6462292615209
2000-05-20T09:45:47.226	-71.6469492543182
2000-05-20T09:45:47.559	-71.6476692471154
2000-05-20T09:45:47.893	-71.6483914020532
2000-05-20T09:45:48.226	-71.6491113948504
2000-05-20T09:45:48.559	-71.6498313876476
2000-05-20T09:45:48.893	-71.6505535425854
2000-05-20T09:45:49.226	-71.6512735353826
2000-05-20T09:45:49.559	-71.6519935281798
2000-05-20T09:45:49.893	-71.6527156831176
2000-05-20T09:45:50.226	-71.6534356759148
2000-05-20T09:45:50.559	-71.654155668712
2000-05-20T09:45:50.893	-71.6548778236498
2000-05-20T09:45:51.226	-71.655597816447
2000-05-20T09:45:51.559	-71.6563178092442
2000-05-20T09:45:51.893	-71.657039964182
2000-05-20T09:45:52.226	-71.6577599569792
2000-05-20T09:45:52.559	-71.6584799497764
2000-05-20T09:45:52.893	-71.6592021047142
2000-05-20T09:45:53.226	-71.6599220975114
2000-05-20T09:45:53.559	-71.6606420903087
2000-05-20T09:45:53.893	-71.6613642452464
2000-05-20T09:45:54.226	-71.6620842380437
2000-05-20T09:45:54.559	-71.6628042308409
2000-05-20T09:45:54.893	-71.6635263857786
2000-05-20T09:45:55.226	-71.6642463785759
2000-05-20T09:45:55.559	-71.6649663713731
2000-05-20T09:45:55.893	-71.6656885263109
2000-05-20T09:45:56.226	-71.6664085191081
2000-05-20T09:45:56.559	-71.6671285119053
2000-05-20T09:45:56.893	-71.6678506668431
2000-05-20T09:45:57.226	-71.6685706596403
2000-05-20T09:45:57.559	-71.6692906524375
2000-05-20T09:45:57.893	-71.6700128073753
2000-05-20T09:45:58.226	-71.6707328001725
2000-05-20T09:45:58.559	-71.6714527929697
2000-05-20T09:45:58.893	-71.6721749479075
2000-05-20T09:45:59.226	-71.6728949407047
2000-05-20T09:45:59.559	-71.673614933502
2000-05-20T09:45:59.893	-71.6743370884397
2000-05-20T09:46:00.226	-71.6750570812369
2000-05-20T09:46:00.559	-71.6757770740342
2000-05-20T09:46:00.893	-71.6764992289719
2000-05-20T09:46:01.226	-71.6772192217691
2000-05-20T09:46:01.559	-71.6779392145664
2000-05-20T09:46:01.893	-71.6786613695041
2000-05-20T09:46:02.226	-71.6793813623014
2000-05-20T09:46:02.559	-71.6801013550986
2000-05-20T09:46:02.893	-71.6808235100363
2000-05-20T09:46:03.226	-71.6815435028336
2000-05-20T09:46:03.559	-71.6822634956308
2000-05-20T09:46:03.893	-71.6829856505686
2000-05-20T09:46:04.226	-71.6837056433658
2000-05-20T09:46:04.559	-71.684425636163
2000-05-20T09:46:04.893	-71.6851477911008
2000-05-20T09:46:05.226	-71.685867783898
2000-05-20T09:46:05.559	-71.6865877766952
2000-05-20T09:46:05.893	-71.687309931633
2000-05-20T09:46:06.226	-71.6880299244302
2000-05-20T09:46:06.559	-71.6887499172274
2000-05-20T09:46:06.893	-71.6894720721652
2000-05-20T09:46:07.226	-71.6901920649624
2000-05-20T09:46:07.559	-71.6909120577596
2000-05-20T09:46:07.893	-71.6916342126974
2000-05-20T09:46:08.226	-71.6923542054946
2000-05-20T09:46:08.559	-71.6930741982919
2000-05-20T09:46:08.893	-71.6937963532296
2000-05-20T09:46:09.226	-71.6945163460268
2000-05-20T09:46:09.559	-71.6952363388241
2000-05-20T09:46:09.893	-71.6959584937618
2000-05-20T09:46:10.226	-71.6966784865591
2000-05-20T09:46:10.559	-71.6973984793563
2000-05-20T09:46:10.893	-71.698120634294
2000-05-20T09:46:11.226	-71.6988406270913
2000-05-20T09:46:11.559	-71.6995606198885
2000-05-20T09:46:11.893	-71.7002827748263
2000-05-20T09:46:12.226	-71.7010027676235
2000-05-20T09:46:12.559	-71.7017227604207
2000-05-20T09:46:12.893	-71.7024449153585
2000-05-20T09:46:13.226	-71.7031649081557
2000-05-20T09:46:13.559	-71.7038849009529
2000-05-20T09:46:13.893	-71.7046070558907
2000-05-20T09:46:14.226	-71.7053270486879
2000-05-20T09:46:14.559	-71.7060470414851
2000-05-20T09:46:14.893	-71.7067691964229
2000-05-20T09:46:15.226	-71.7074891892201
2000-05-20T09:46:15.559	-71.7082091820174
2000-05-20T09:46:15.893	-71.7089313369551
2000-05-20T09:46:16.226	-71.7096513297523
2000-05-20T09:46:16.559	-71.7103713225496
2000-05-20T09:46:16.893	-71.7110934774873
2000-05-20T09:46:17.226	-71.7118134702846
2000-05-20T09:46:17.559	-71.7125334630818
2000-05-20T09:46:17.893	-71.7132556180195
2000-05-20T09:46:18.226	-71.7139756108168
2000-05-20T09:46:18.559	-71.714695603614
2000-05-20T09:46:18.893	-71.7154177585518
2000-05-20T09:46:19.226	-71.716137751349
2000-05-20T09:46:19.559	-71.7168577441462
2000-05-20T09:46:19.893	-71.717579899084
2000-05-20T09:46:20.226	-71.7182998918812
2000-05-20T09:46:20.559	-71.7190198846784
2000-05-20T09:46:20.893	-71.7197420396162
2000-05-20T09:46:21.226	-71.7204620324134
2000-05-20T09:46:21.559	-71.7211820252106
2000-05-20T09:46:21.893	-71.7219041801484
2000-05-20T09:46:22.226	-71.7226241729456
2000-05-20T09:46:22.559	-71.7233441657429
2000-05-20T09:46:22.893	-71.7240663206806
2000-05-20T09:46:23.226	-71.7247863134778
2000-05-20T09:46:23.559	-71.7255063062751
2000-05-20T09:46:23.893	-71.7262284612128
2000-05-20T09:46:24.226	-71.7269484540101
2000-05-20T09:46:24.559	-71.7276684468073
2000-05-20T09:46:24.893	-71.728390601745
2000-05-20T09:46:25.226	-71.7291105945423
2000-05-20T09:46:25.559	-71.7298305873395
2000-05-20T09:46:25.893	-71.7305527422772
2000-05-20T09:46:26.226	-71.7312727350745
2000-05-20T09:46:26.559	-71.7319927278717
2000-05-20T09:46:26.893	-71.7327148828095
2000-05-20T09:46:27.226	-71.7334348756067
2000-05-20T09:46:27.559	-71.7341548684039
2000-05-20T09:46:27.893	-71.7348770233417
2000-05-20T09:46:28.226	-71.7355970161389
2000-05-20T09:46:28.559	-71.7363170089361
2000-05-20T09:46:28.893	-71.7370391638739
2000-05-20T09:46:29.226	-71.7377591566711
2000-05-20T09:46:29.559	-71.7384791494683
2000-05-20T09:46:29.893	-71.7392013044061
2000-05-20T09:46:30.226	-71.7399212972033
2000-05-20T09:46:30.559	-71.7406412900006
2000-05-20T09:46:30.893	-71.7413634449383
2000-05-20T09:46:31.226	-71.7420834377355
2000-05-20T09:46:31.559	-71.7428034305328
2000-05-20T09:46:31.893	-71.7435255854705
2000-05-20T09:46:32.226	-71.7442455782678
2000-05-20T09:46:32.559	-71.744965571065
2000-05-20T09:46:32.893	-71.7456877260027
2000-05-20T09:46:33.226	-71.7464077188
2000-05-20T09:46:33.559	-71.7471277115972
2000-05-20T09:46:33.893	-71.7478498665349
2000-05-20T09:46:34.226	-71.7485698593322
2000-05-20T09:46:34.559	-71.7492898521294
2000-05-20T09:46:34.893	-71.7500120070672
2000-05-20T09:46:35.226	-71.7507319998644
2000-05-20T09:46:35.559	-71.7514519926616
2000-05-20T09:46:35.893	-71.7521741475994
2000-05-20T09:46:36.226	-71.7528941403966
2000-05-20T09:46:36.559	-71.7536141331938
2000-05-20T09:46:36.893	-71.7543362881316
2000-05-20T09:46:37.226	-71.7550562809288
2000-05-20T09:46:37.559	-71.755776273726
2000-05-20T09:46:37.893	-71.7564984286638
2000-05-20T09:46:38.226	-71.757218421461
2000-05-20T09:46:38.559	-71.7579384142583
2000-05-20T09:46:38.893	-71.758660569196
2000-05-20T09:46:39.226	-71.7593805619932
2000-05-20T09:46:39.559	-71.7601005547905
2000-05-20T09:46:39.893	-71.7608227097282
2000-05-20T09:46:40.226	-71.7615427025254
2000-05-20T09:46:40.559	-71.7622626953227
2000-05-20T09:46:40.893	-71.7629848502604
2000-05-20T09:46:41.226	-71.7637048430577
2000-05-20T09:46:41.559	-71.7644248358549
2000-05-20T09:46:41.893	-71.7651469907927
2000-05-20T09:46:42.226	-71.7658669835899
2000-05-20T09:46:42.559	-71.7665869763871
2000-05-20T09:46:42.893	-71.7673091313249
2000-05-20T09:46:43.226	-71.7680291241221
2000-05-20T09:46:43.559	-71.7687491169193
2000-05-20T09:46:43.893	-71.7694712718571
2000-05-20T09:46:44.226	-71.7701912646543
2000-05-20T09:46:44.559	-71.7709112574515
2000-05-20T09:46:44.893	-71.7716334123893
2000-05-20T09:46:45.226	-71.7723534051865
2000-05-20T09:46:45.559	-71.7730733979838
2000-05-20T09:46:45.893	-71.7737955529215
2000-05-20T09:46:46.226	-71.7745155457187
