timedata	Var2
1996-09-06T18:32:44.787	-88.9026426305957
1996-09-06T18:32:45.154	-88.6143022938597
1996-09-06T18:32:45.454	-88.4169819002798
1996-09-06T18:32:45.821	-87.8468226042233
1996-09-06T18:32:46.121	-87.9654152760477
1996-09-06T18:32:46.487	-88.351663334886
1996-09-06T18:32:46.787	-88.6725269140361
1996-09-06T18:32:47.154	-88.7201485652697
1996-09-06T18:32:47.454	-88.7762269692859
1996-09-06T18:32:47.821	-88.7754497285788
1996-09-06T18:32:48.121	-88.5328056406554
1996-09-06T18:32:48.487	-88.522045857579
1996-09-06T18:32:48.787	-88.3879443640363
1996-09-06T18:32:49.154	-88.1920611517116
1996-09-06T18:32:49.454	-88.159648978769
1996-09-06T18:32:49.821	-87.9248844377093
1996-09-06T18:32:50.121	-87.8778799748658
1996-09-06T18:32:50.487	-87.737513591525
1996-09-06T18:32:50.787	-87.4984604234165
1996-09-06T18:32:51.154	-87.3702295342624
1996-09-06T18:32:51.454	-87.6474388005459
1996-09-06T18:32:51.821	-87.6543991330623
1996-09-06T18:32:52.121	-87.6286306569032
1996-09-06T18:32:52.487	-87.4062598246739
1996-09-06T18:32:52.787	-87.3442674812246
1996-09-06T18:32:53.154	-87.2917148580966
1996-09-06T18:32:53.454	-87.4512662904766
1996-09-06T18:32:53.821	-87.3794944974378
1996-09-06T18:32:54.121	-87.0919640107458
1996-09-06T18:32:54.487	-87.097148185768
1996-09-06T18:32:54.787	-87.1126818670791
1996-09-06T18:32:55.154	-87.2947329341698
1996-09-06T18:32:55.454	-87.3961615346384
1996-09-06T18:32:55.821	-87.1875624323752
1996-09-06T18:32:56.121	-87.3051928515045
1996-09-06T18:32:56.487	-87.2567954324744
1996-09-06T18:32:56.787	-87.2185618796586
1996-09-06T18:32:57.154	-87.3719146560986
1996-09-06T18:32:57.454	-87.3420359157369
1996-09-06T18:32:57.821	-87.2023948304069
1996-09-06T18:32:58.121	-87.2656232594705
1996-09-06T18:32:58.487	-87.0346442100006
1996-09-06T18:32:58.787	-86.972640957465
1996-09-06T18:32:59.154	-87.0582713161708
1996-09-06T18:32:59.454	-87.1412605287144
