timedata	Var2
1997-04-05T06:44:41.073	-78.2027463653668
1997-04-05T06:44:41.406	-78.1484607046999
1997-04-05T06:44:41.739	-78.1140454814847
1997-04-05T06:44:42.073	-78.0031438333799
1997-04-05T06:44:42.406	-78.0080450652224
1997-04-05T06:44:42.739	-78.1072743587284
1997-04-05T06:44:43.073	-78.0751665882106
1997-04-05T06:44:43.406	-78.0657343616311
1997-04-05T06:44:43.739	-78.1295358823307
1997-04-05T06:44:44.073	-78.1711238524559
1997-04-05T06:44:44.406	-78.268763577011
1997-04-05T06:44:44.739	-78.2765224075555
1997-04-05T06:44:45.073	-78.2537917266733
1997-04-05T06:44:45.406	-78.2687853119662
1997-04-05T06:44:45.739	-78.2610127590811
1997-04-05T06:44:46.073	-78.1306965894667
1997-04-05T06:44:46.406	-78.1284558036348
1997-04-05T06:44:46.739	-78.0530165607634
1997-04-05T06:44:47.073	-77.9981011715401
1997-04-05T06:44:47.406	-77.8816202794567
1997-04-05T06:44:47.739	-77.9703742390356
1997-04-05T06:44:48.073	-78.0131146709682
1997-04-05T06:44:48.406	-78.2023180683009
1997-04-05T06:44:48.739	-78.0930703565762
1997-04-05T06:44:49.073	-78.2889119905077
1997-04-05T06:44:49.406	-78.2928163589831
1997-04-05T06:44:49.739	-78.3494796110698
1997-04-05T06:44:50.073	-78.5691338890956
1997-04-05T06:44:50.406	-78.6462847883529
1997-04-05T06:44:50.739	-78.6689455298139
1997-04-05T06:44:51.073	-78.6738715586724
1997-04-05T06:44:51.406	-78.6695278024089
1997-04-05T06:44:51.739	-78.7304252749322
1997-04-05T06:44:52.073	-78.5206929834275
1997-04-05T06:44:52.406	-78.5289033672444
1997-04-05T06:44:52.739	-78.4656689467351
1997-04-05T06:44:53.073	-78.2832384218488
1997-04-05T06:44:53.406	-78.2260459868254
1997-04-05T06:44:53.739	-78.0752420007309
1997-04-05T06:44:54.073	-78.0615026141567
1997-04-05T06:44:54.406	-78.0849036407135
1997-04-05T06:44:54.739	-78.0295643369948
1997-04-05T06:44:55.073	-78.0751577221392
1997-04-05T06:44:55.406	-78.0277419813185
1997-04-05T06:44:55.739	-78.0687829587857
1997-04-05T06:44:56.073	-78.1223405588977
1997-04-05T06:44:56.406	-78.1734197258045
1997-04-05T06:44:56.739	-78.1470498525257
1997-04-05T06:44:57.073	-78.2029664371691
1997-04-05T06:44:57.406	-78.3011644166157
1997-04-05T06:44:57.739	-78.3656858689533
1997-04-05T06:44:58.073	-78.3617098680637
1997-04-05T06:44:58.406	-78.3435261396314
1997-04-05T06:44:58.739	-78.3112777414605
1997-04-05T06:44:59.073	-78.2811166976294
1997-04-05T06:44:59.406	-78.2346513552402
1997-04-05T06:44:59.739	-78.1977697693344
1997-04-05T06:45:00.073	-78.1211012858341
1997-04-05T06:45:00.406	-78.1250987740962
1997-04-05T06:45:00.739	-78.2541356214793
1997-04-05T06:45:01.073	-78.1605774125898
1997-04-05T06:45:01.406	-78.0610758917448
1997-04-05T06:45:01.739	-78.0590070295392
1997-04-05T06:45:02.073	-78.2573807408423
1997-04-05T06:45:02.406	-78.2311723183656
1997-04-05T06:45:02.739	-78.161871691875
1997-04-05T06:45:03.073	-78.1544932694977
1997-04-05T06:45:03.406	-78.2789164682092
1997-04-05T06:45:03.739	-78.393912187097
1997-04-05T06:45:04.073	-78.3643274066712
1997-04-05T06:45:04.406	-78.2701316445549
1997-04-05T06:45:04.739	-78.3542099520591
1997-04-05T06:45:05.073	-78.3192315504946
1997-04-05T06:45:05.406	-78.3669458988786
1997-04-05T06:45:05.739	-78.3333181325021
1997-04-05T06:45:06.073	-78.3016984410903
1997-04-05T06:45:06.406	-78.2445180273872
1997-04-05T06:45:06.739	-78.2129025972407
1997-04-05T06:45:07.073	-78.1556189259896
1997-04-05T06:45:07.406	-78.2020791338429
1997-04-05T06:45:07.739	-78.3003327730649
1997-04-05T06:45:08.073	-78.2976560981316
1997-04-05T06:45:08.406	-78.4436400810395
1997-04-05T06:45:08.739	-78.5533339474355
1997-04-05T06:45:09.073	-78.5808799114753
1997-04-05T06:45:09.406	-78.5659493752784
1997-04-05T06:45:09.739	-78.5645420349497
1997-04-05T06:45:10.073	-78.474331376085
1997-04-05T06:45:10.406	-78.4916543818815
1997-04-05T06:45:10.739	-78.5159832410009
1997-04-05T06:45:11.073	-78.4022210775229
1997-04-05T06:45:11.406	-78.3643716735515
1997-04-05T06:45:11.739	-78.3672304968295
1997-04-05T06:45:12.073	-78.183474407878
1997-04-05T06:45:12.406	-78.147762085975
1997-04-05T06:45:12.739	-78.0718685060277
1997-04-05T06:45:13.073	-77.9931952576271
1997-04-05T06:45:13.406	-77.9475879396394
1997-04-05T06:45:13.739	-77.9895277776309
1997-04-05T06:45:14.073	-78.0827279334904
1997-04-05T06:45:14.406	-78.1766618185987
1997-04-05T06:45:14.739	-78.1754896969019
1997-04-05T06:45:15.073	-78.1457844030857
1997-04-05T06:45:15.406	-78.1547762804824
1997-04-05T06:45:15.739	-78.300052512779
1997-04-05T06:45:16.073	-78.3237562996166
1997-04-05T06:45:16.406	-78.3091122150623
1997-04-05T06:45:16.739	-78.1679712337307
1997-04-05T06:45:17.073	-78.2364415756215
1997-04-05T06:45:17.406	-78.1622985035542
1997-04-05T06:45:17.739	-78.1818189129991
1997-04-05T06:45:18.073	-78.3466653071377
1997-04-05T06:45:18.406	-78.2254709733867
1997-04-05T06:45:18.739	-78.2502367324401
1997-04-05T06:45:19.073	-78.2050605418988
1997-04-05T06:45:19.406	-78.1022654433105
1997-04-05T06:45:19.739	-78.2182293676257
1997-04-05T06:45:20.073	-78.1158346640228
1997-04-05T06:45:20.406	-78.1873195562016
1997-04-05T06:45:20.739	-78.1316563131712
1997-04-05T06:45:21.073	-78.1673774162877
1997-04-05T06:45:21.406	-78.1681583341621
1997-04-05T06:45:21.739	-78.2091773150525
1997-04-05T06:45:22.073	-78.1819314301974
1997-04-05T06:45:22.406	-78.2417601920773
1997-04-05T06:45:22.739	-78.2912960098778
1997-04-05T06:45:23.073	-78.4141175112929
1997-04-05T06:45:23.406	-78.3169030776836
1997-04-05T06:45:23.739	-78.2955920480748
1997-04-05T06:45:24.073	-78.1673355973009
1997-04-05T06:45:24.406	-78.1960315890935
1997-04-05T06:45:24.739	-78.1165986453329
1997-04-05T06:45:25.073	-78.1045960036062
1997-04-05T06:45:25.406	-78.0462796185083
1997-04-05T06:45:25.739	-78.1085262173399
1997-04-05T06:45:26.073	-78.0980645162336
1997-04-05T06:45:26.406	-78.1313048592247
1997-04-05T06:45:26.739	-78.2679703597933
1997-04-05T06:45:27.073	-78.2917432867485
1997-04-05T06:45:27.406	-78.3369837519912
1997-04-05T06:45:27.739	-78.3771017678359
1997-04-05T06:45:28.073	-78.4933236593056
1997-04-05T06:45:28.406	-78.5231770672983
1997-04-05T06:45:28.739	-78.5983852760821
1997-04-05T06:45:29.073	-78.5711024031093
1997-04-05T06:45:29.406	-78.496673343092
1997-04-05T06:45:29.739	-78.4531534381049
1997-04-05T06:45:30.073	-78.3822022713086
1997-04-05T06:45:30.406	-78.2898278837669
1997-04-05T06:45:30.739	-78.2966551643834
1997-04-05T06:45:31.073	-78.1606199257762
1997-04-05T06:45:31.406	-78.0837091721747
1997-04-05T06:45:31.739	-78.0084926715808
1997-04-05T06:45:32.073	-77.9177668073237
1997-04-05T06:45:32.406	-77.8665002987892
1997-04-05T06:45:32.739	-77.9330061490099
1997-04-05T06:45:33.073	-77.9167855857708
1997-04-05T06:45:33.406	-77.9039835838399
1997-04-05T06:45:33.739	-78.0158505672387
1997-04-05T06:45:34.073	-78.1012865812013
1997-04-05T06:45:34.406	-78.3011875404679
1997-04-05T06:45:34.739	-78.3182967477387
1997-04-05T06:45:35.073	-78.2617838184526
1997-04-05T06:45:35.406	-78.2643325874708
1997-04-05T06:45:35.739	-78.3300273417499
1997-04-05T06:45:36.073	-78.3512426637765
1997-04-05T06:45:36.406	-78.3922483213859
1997-04-05T06:45:36.739	-78.3194960469308
1997-04-05T06:45:37.073	-78.3493349233094
1997-04-05T06:45:37.406	-78.3646972347522
