timedata	alt
2000-05-20T09:45:30.893	14148.778072
2000-05-20T09:45:31.226	14145.173328
2000-05-20T09:45:31.559	14141.568584
2000-05-20T09:45:31.893	14137.937528
2000-05-20T09:45:32.226	14134.332784
2000-05-20T09:45:32.559	14130.72804
2000-05-20T09:45:32.893	14127.123296
2000-05-20T09:45:33.226	14123.49224
2000-05-20T09:45:33.559	14119.887496
2000-05-20T09:45:33.893	14116.282752
2000-05-20T09:45:34.226	14112.651696
2000-05-20T09:45:34.559	14109.046952
2000-05-20T09:45:34.893	14105.442208
2000-05-20T09:45:35.226	14101.837464
2000-05-20T09:45:35.559	14098.206408
2000-05-20T09:45:35.893	14094.601664
2000-05-20T09:45:36.226	14090.99692
2000-05-20T09:45:36.559	14087.392176
2000-05-20T09:45:36.893	14083.76112
2000-05-20T09:45:37.226	14080.156376
2000-05-20T09:45:37.559	14076.551632
2000-05-20T09:45:37.893	14072.920576
2000-05-20T09:45:38.226	14069.315832
2000-05-20T09:45:38.559	14065.711088
2000-05-20T09:45:38.893	14062.080032
2000-05-20T09:45:39.226	14058.475288
2000-05-20T09:45:39.559	14054.870544
2000-05-20T09:45:39.893	14051.2658
2000-05-20T09:45:40.226	14047.634744
2000-05-20T09:45:40.559	14044.03
2000-05-20T09:45:40.893	14040.425256
2000-05-20T09:45:41.226	14036.820512
2000-05-20T09:45:41.559	14033.189456
2000-05-20T09:45:41.893	14029.584712
2000-05-20T09:45:42.226	14025.979968
2000-05-20T09:45:42.559	14022.375224
2000-05-20T09:45:42.893	14018.744168
2000-05-20T09:45:43.226	14015.139424
2000-05-20T09:45:43.559	14011.53468
2000-05-20T09:45:43.893	14007.903624
2000-05-20T09:45:44.226	14004.29888
2000-05-20T09:45:44.559	14000.694136
2000-05-20T09:45:44.893	13997.089392
2000-05-20T09:45:45.226	13993.458336
2000-05-20T09:45:45.559	13989.853592
2000-05-20T09:45:45.893	13986.248848
2000-05-20T09:45:46.226	13982.644104
2000-05-20T09:45:46.559	13979.03936
2000-05-20T09:45:46.893	13975.408304
2000-05-20T09:45:47.226	13971.80356
2000-05-20T09:45:47.559	13968.198816
2000-05-20T09:45:47.893	13964.56776
2000-05-20T09:45:48.226	13960.963016
2000-05-20T09:45:48.559	13957.358272
2000-05-20T09:45:48.893	13953.753528
2000-05-20T09:45:49.226	13950.148784
2000-05-20T09:45:49.559	13946.517728
2000-05-20T09:45:49.893	13942.912984
2000-05-20T09:45:50.226	13939.30824
2000-05-20T09:45:50.559	13935.703496
2000-05-20T09:45:50.893	13932.07244
2000-05-20T09:45:51.226	13928.467696
2000-05-20T09:45:51.559	13924.862952
2000-05-20T09:45:51.893	13921.258208
2000-05-20T09:45:52.226	13917.627152
2000-05-20T09:45:52.559	13914.022408
2000-05-20T09:45:52.893	13910.417664
2000-05-20T09:45:53.226	13906.81292
2000-05-20T09:45:53.559	13903.208176
2000-05-20T09:45:53.893	13899.57712
2000-05-20T09:45:54.226	13895.972376
2000-05-20T09:45:54.559	13892.367632
2000-05-20T09:45:54.893	13888.762888
2000-05-20T09:45:55.226	13885.131832
2000-05-20T09:45:55.559	13881.527088
2000-05-20T09:45:55.893	13877.922344
2000-05-20T09:45:56.226	13874.3176
2000-05-20T09:45:56.559	13870.712856
2000-05-20T09:45:56.893	13867.0818
2000-05-20T09:45:57.226	13863.477056
2000-05-20T09:45:57.559	13859.872312
2000-05-20T09:45:57.893	13856.267568
2000-05-20T09:45:58.226	13852.662824
2000-05-20T09:45:58.559	13849.05808
2000-05-20T09:45:58.893	13845.427024
2000-05-20T09:45:59.226	13841.82228
2000-05-20T09:45:59.559	13838.217536
2000-05-20T09:45:59.893	13834.58648
2000-05-20T09:46:00.226	13830.981736
2000-05-20T09:46:00.559	13827.376992
2000-05-20T09:46:00.893	13823.772248
2000-05-20T09:46:01.226	13820.167504
2000-05-20T09:46:01.559	13816.56276
2000-05-20T09:46:01.893	13812.931704
2000-05-20T09:46:02.226	13809.32696
2000-05-20T09:46:02.559	13805.722216
2000-05-20T09:46:02.893	13802.117472
2000-05-20T09:46:03.226	13798.512728
2000-05-20T09:46:03.559	13794.907984
2000-05-20T09:46:03.893	13791.276928
2000-05-20T09:46:04.226	13787.672184
2000-05-20T09:46:04.559	13784.06744
2000-05-20T09:46:04.893	13780.462696
2000-05-20T09:46:05.226	13776.857952
2000-05-20T09:46:05.559	13773.253208
2000-05-20T09:46:05.893	13769.622152
2000-05-20T09:46:06.226	13766.017408
2000-05-20T09:46:06.559	13762.412664
2000-05-20T09:46:06.893	13758.80792
2000-05-20T09:46:07.226	13755.203176
2000-05-20T09:46:07.559	13751.598432
2000-05-20T09:46:07.893	13747.967376
2000-05-20T09:46:08.226	13744.362632
2000-05-20T09:46:08.559	13740.757888
2000-05-20T09:46:08.893	13737.153144
2000-05-20T09:46:09.226	13733.5484
2000-05-20T09:46:09.559	13729.943656
2000-05-20T09:46:09.893	13726.3126
2000-05-20T09:46:10.226	13722.707856
2000-05-20T09:46:10.559	13719.103112
2000-05-20T09:46:10.893	13715.498368
2000-05-20T09:46:11.226	13711.893624
2000-05-20T09:46:11.559	13708.28888
2000-05-20T09:46:11.893	13704.657824
2000-05-20T09:46:12.226	13701.05308
2000-05-20T09:46:12.559	13697.448336
2000-05-20T09:46:12.893	13693.843592
2000-05-20T09:46:13.226	13690.238848
2000-05-20T09:46:13.559	13686.634104
2000-05-20T09:46:13.893	13683.003048
2000-05-20T09:46:14.226	13679.398304
2000-05-20T09:46:14.559	13675.79356
2000-05-20T09:46:14.893	13672.188816
2000-05-20T09:46:15.226	13668.584072
2000-05-20T09:46:15.559	13664.979328
2000-05-20T09:46:15.893	13661.348272
2000-05-20T09:46:16.226	13657.743528
2000-05-20T09:46:16.559	13654.138784
2000-05-20T09:46:16.893	13650.53404
2000-05-20T09:46:17.226	13646.929296
2000-05-20T09:46:17.559	13643.324552
2000-05-20T09:46:17.893	13639.719808
2000-05-20T09:46:18.226	13636.115064
2000-05-20T09:46:18.559	13632.51032
2000-05-20T09:46:18.893	13628.879264
2000-05-20T09:46:19.226	13625.27452
2000-05-20T09:46:19.559	13621.669776
2000-05-20T09:46:19.893	13618.065032
2000-05-20T09:46:20.226	13614.460288
2000-05-20T09:46:20.559	13610.855544
2000-05-20T09:46:20.893	13607.2508
2000-05-20T09:46:21.226	13603.646056
2000-05-20T09:46:21.559	13600.041312
2000-05-20T09:46:21.893	13596.410256
2000-05-20T09:46:22.226	13592.805512
2000-05-20T09:46:22.559	13589.200768
2000-05-20T09:46:22.893	13585.596024
2000-05-20T09:46:23.226	13581.99128
2000-05-20T09:46:23.559	13578.386536
2000-05-20T09:46:23.893	13574.781792
2000-05-20T09:46:24.226	13571.177048
2000-05-20T09:46:24.559	13567.572304
2000-05-20T09:46:24.893	13563.941248
2000-05-20T09:46:25.226	13560.336504
2000-05-20T09:46:25.559	13556.73176
2000-05-20T09:46:25.893	13553.127016
2000-05-20T09:46:26.226	13549.522272
2000-05-20T09:46:26.559	13545.917528
2000-05-20T09:46:26.893	13542.312784
2000-05-20T09:46:27.226	13538.70804
2000-05-20T09:46:27.559	13535.103296
2000-05-20T09:46:27.893	13531.498552
2000-05-20T09:46:28.226	13527.893808
2000-05-20T09:46:28.559	13524.289064
2000-05-20T09:46:28.893	13520.658008
2000-05-20T09:46:29.226	13517.053264
2000-05-20T09:46:29.559	13513.44852
2000-05-20T09:46:29.893	13509.843776
2000-05-20T09:46:30.226	13506.239032
2000-05-20T09:46:30.559	13502.634288
2000-05-20T09:46:30.893	13499.029544
2000-05-20T09:46:31.226	13495.4248
2000-05-20T09:46:31.559	13491.820056
2000-05-20T09:46:31.893	13488.215312
2000-05-20T09:46:32.226	13484.610568
2000-05-20T09:46:32.559	13481.005824
2000-05-20T09:46:32.893	13477.374768
2000-05-20T09:46:33.226	13473.770024
2000-05-20T09:46:33.559	13470.191592
2000-05-20T09:46:33.893	13466.560536
2000-05-20T09:46:34.226	13462.955792
2000-05-20T09:46:34.559	13459.351048
2000-05-20T09:46:34.893	13455.746304
2000-05-20T09:46:35.226	13452.14156
2000-05-20T09:46:35.559	13448.536816
2000-05-20T09:46:35.893	13444.932072
2000-05-20T09:46:36.226	13441.327328
2000-05-20T09:46:36.559	13437.722584
2000-05-20T09:46:36.893	13434.11784
2000-05-20T09:46:37.226	13430.513096
2000-05-20T09:46:37.559	13426.908352
2000-05-20T09:46:37.893	13423.303608
2000-05-20T09:46:38.226	13419.698864
2000-05-20T09:46:38.559	13416.09412
2000-05-20T09:46:38.893	13412.463064
2000-05-20T09:46:39.226	13408.884632
2000-05-20T09:46:39.559	13405.279888
2000-05-20T09:46:39.893	13401.648832
2000-05-20T09:46:40.226	13398.044088
2000-05-20T09:46:40.559	13394.465656
2000-05-20T09:46:40.893	13390.8346
2000-05-20T09:46:41.226	13387.229856
2000-05-20T09:46:41.559	13383.625112
2000-05-20T09:46:41.893	13380.020368
2000-05-20T09:46:42.226	13376.415624
2000-05-20T09:46:42.559	13372.81088
2000-05-20T09:46:42.893	13369.206136
2000-05-20T09:46:43.226	13365.601392
2000-05-20T09:46:43.559	13361.996648
2000-05-20T09:46:43.893	13358.391904
2000-05-20T09:46:44.226	13354.78716
2000-05-20T09:46:44.559	13351.182416
2000-05-20T09:46:44.893	13347.577672
2000-05-20T09:46:45.226	13343.972928
2000-05-20T09:46:45.559	13340.368184
2000-05-20T09:46:45.893	13336.76344
2000-05-20T09:46:46.226	13333.158696
2000-05-20T09:46:46.559	13329.553952
2000-05-20T09:46:46.893	13325.949208
2000-05-20T09:46:47.226	13322.344464
2000-05-20T09:46:47.559	13318.73972
2000-05-20T09:46:47.893	13315.134976
2000-05-20T09:46:48.226	13311.530232
2000-05-20T09:46:48.559	13307.925488
2000-05-20T09:46:48.893	13304.320744
2000-05-20T09:46:49.226	13300.716
2000-05-20T09:46:49.559	13297.111256
2000-05-20T09:46:49.893	13293.506512
2000-05-20T09:46:50.226	13289.901768
2000-05-20T09:46:50.559	13286.297024
2000-05-20T09:46:50.893	13282.69228
2000-05-20T09:46:51.226	13279.087536
2000-05-20T09:46:51.559	13275.482792
2000-05-20T09:46:51.893	13271.878048
2000-05-20T09:46:52.226	13268.273304
2000-05-20T09:46:52.559	13264.66856
2000-05-20T09:46:52.893	13261.063816
2000-05-20T09:46:53.226	13257.459072
2000-05-20T09:46:53.559	13253.854328
2000-05-20T09:46:53.893	13250.249584
2000-05-20T09:46:54.226	13246.64484
2000-05-20T09:46:54.559	13243.040096
2000-05-20T09:46:54.893	13239.435352
2000-05-20T09:46:55.226	13235.830608
2000-05-20T09:46:55.559	13232.225864
2000-05-20T09:46:55.893	13228.62112
2000-05-20T09:46:56.226	13225.016376
2000-05-20T09:46:56.559	13221.437944
2000-05-20T09:46:56.893	13217.806888
2000-05-20T09:46:57.226	13214.202144
2000-05-20T09:46:57.559	13210.623712
2000-05-20T09:46:57.893	13206.992656
2000-05-20T09:46:58.226	13203.414224
2000-05-20T09:46:58.559	13199.80948
2000-05-20T09:46:58.893	13196.204736
2000-05-20T09:46:59.226	13192.599992
2000-05-20T09:46:59.559	13188.995248
2000-05-20T09:46:59.893	13185.390504
2000-05-20T09:47:00.226	13181.78576
2000-05-20T09:47:00.559	13178.181016
2000-05-20T09:47:00.893	13174.576272
2000-05-20T09:47:01.226	13170.971528
2000-05-20T09:47:01.559	13167.366784
2000-05-20T09:47:01.893	13163.76204
2000-05-20T09:47:02.226	13160.157296
2000-05-20T09:47:02.559	13156.552552
2000-05-20T09:47:02.893	13152.947808
2000-05-20T09:47:03.226	13149.343064
2000-05-20T09:47:03.559	13145.764632
2000-05-20T09:47:03.893	13142.133576
2000-05-20T09:47:04.226	13138.555144
2000-05-20T09:47:04.559	13134.9504
2000-05-20T09:47:04.893	13131.345656
2000-05-20T09:47:05.226	13127.740912
2000-05-20T09:47:05.559	13124.136168
2000-05-20T09:47:05.893	13120.531424
2000-05-20T09:47:06.226	13116.92668
2000-05-20T09:47:06.559	13113.321936
2000-05-20T09:47:06.893	13109.717192
2000-05-20T09:47:07.226	13106.112448
2000-05-20T09:47:07.559	13102.507704
2000-05-20T09:47:07.893	13098.90296
2000-05-20T09:47:08.226	13095.324528
2000-05-20T09:47:08.559	13091.719784
2000-05-20T09:47:08.893	13088.11504
2000-05-20T09:47:09.226	13084.510296
2000-05-20T09:47:09.559	13080.905552
2000-05-20T09:47:09.893	13077.300808
2000-05-20T09:47:10.226	13073.696064
2000-05-20T09:47:10.559	13070.09132
2000-05-20T09:47:10.893	13066.486576
2000-05-20T09:47:11.226	13062.881832
2000-05-20T09:47:11.559	13059.3034
2000-05-20T09:47:11.893	13055.672344
2000-05-20T09:47:12.226	13052.093912
2000-05-20T09:47:12.559	13048.489168
2000-05-20T09:47:12.893	13044.884424
2000-05-20T09:47:13.226	13041.27968
2000-05-20T09:47:13.559	13037.674936
