time	alt
1996-09-06T18:34:50.787	9093.13776799999
1996-09-06T18:34:51.154	9090.42763199999
1996-09-06T18:34:51.454	9088.217424
1996-09-06T18:34:51.821	9085.507288
1996-09-06T18:34:52.121	9083.29708000001
1996-09-06T18:34:52.487	9080.61325599999
1996-09-06T18:34:52.787	9078.403048
1996-09-06T18:34:53.154	9075.69291199999
1996-09-06T18:34:53.454	9073.48270399999
1996-09-06T18:34:53.821	9070.77256800001
1996-09-06T18:34:54.121	9068.56236
1996-09-06T18:34:54.487	9065.87853599999
1996-09-06T18:34:54.787	9063.66832800001
1996-09-06T18:34:55.154	9060.958192
1996-09-06T18:34:55.454	9058.747984
1996-09-06T18:34:55.821	9056.03784800001
1996-09-06T18:34:56.121	9053.82764
1996-09-06T18:34:56.487	9051.14381600001
1996-09-06T18:34:56.787	9048.93360799999
1996-09-06T18:34:57.154	9046.223472
1996-09-06T18:34:57.454	9044.013264
1996-09-06T18:34:57.821	9041.303128
1996-09-06T18:34:58.121	9039.09291999999
1996-09-06T18:34:58.487	9036.40909600001
1996-09-06T18:34:58.787	9034.198888
1996-09-06T18:34:59.154	9031.48875200001
1996-09-06T18:34:59.454	9029.27854399999
1996-09-06T18:34:59.821	9026.568408
1996-09-06T18:35:00.121	9024.35819999999
1996-09-06T18:35:00.487	9021.67437599999
1996-09-06T18:35:00.787	9019.46416799999
1996-09-06T18:35:01.154	9016.75403199999
1996-09-06T18:35:01.454	9014.54382399999
1996-09-06T18:35:01.821	9011.833688
1996-09-06T18:35:02.121	9009.649792
1996-09-06T18:35:02.487	9006.939656
1996-09-06T18:35:02.787	9004.72944799999
1996-09-06T18:35:03.154	9002.01931200001
1996-09-06T18:35:03.454	8999.80910399999
1996-09-06T18:35:03.821	8997.12528000001
1996-09-06T18:35:04.121	8994.915072
1996-09-06T18:35:04.487	8992.20493600001
1996-09-06T18:35:04.787	8989.99472800001
1996-09-06T18:35:05.154	8987.310904
1996-09-06T18:35:05.454	8985.100696
1996-09-06T18:35:05.821	8982.39055999999
1996-09-06T18:35:06.121	8980.18035200001
1996-09-06T18:35:06.487	8977.47021600001
1996-09-06T18:35:06.787	8975.28631999999
1996-09-06T18:35:07.154	8972.57618399999
1996-09-06T18:35:07.454	8970.365976
1996-09-06T18:35:07.821	8967.65584
1996-09-06T18:35:08.121	8965.44563199999
1996-09-06T18:35:08.487	8962.76180800001
1996-09-06T18:35:08.787	8960.55159999999
1996-09-06T18:35:09.154	8957.84146399999
1996-09-06T18:35:09.454	8955.631256
1996-09-06T18:35:09.821	8952.92111999999
1996-09-06T18:35:10.121	8950.71091200001
1996-09-06T18:35:10.487	8948.027088
1996-09-06T18:35:10.787	8945.81687999999
1996-09-06T18:35:11.154	8943.10674400001
1996-09-06T18:35:11.454	8940.896536
1996-09-06T18:35:11.821	8938.212712
1996-09-06T18:35:12.121	8936.00250400001
1996-09-06T18:35:12.487	8933.29236800001
1996-09-06T18:35:12.787	8931.08216000001
1996-09-06T18:35:13.154	8928.39833600001
1996-09-06T18:35:13.454	8926.18812799999
1996-09-06T18:35:13.821	8923.477992
1996-09-06T18:35:14.121	8921.267784
1996-09-06T18:35:14.487	8918.58396
1996-09-06T18:35:14.787	8916.37375199999
1996-09-06T18:35:15.154	8913.66361599999
1996-09-06T18:35:15.454	8911.453408
1996-09-06T18:35:15.821	8908.76958399999
1996-09-06T18:35:16.121	8906.55937599999
1996-09-06T18:35:16.487	8903.84924000001
1996-09-06T18:35:16.787	8901.639032
1996-09-06T18:35:17.154	8898.955208
1996-09-06T18:35:17.454	8896.74500000001
1996-09-06T18:35:17.821	8894.034864
1996-09-06T18:35:18.121	8891.824656
1996-09-06T18:35:18.487	8889.14083200001
1996-09-06T18:35:18.787	8886.93062399999
1996-09-06T18:35:19.154	8884.22048800001
1996-09-06T18:35:19.454	8882.01027999999
1996-09-06T18:35:19.821	8879.326456
1996-09-06T18:35:20.121	8877.11624799999
1996-09-06T18:35:20.487	8874.40611199999
1996-09-06T18:35:20.787	8872.195904
1996-09-06T18:35:21.154	8869.51207999999
1996-09-06T18:35:21.454	8867.301872
1996-09-06T18:35:21.821	8864.59173600001
1996-09-06T18:35:22.121	8862.381528
1996-09-06T18:35:22.487	8859.69770400001
1996-09-06T18:35:22.787	8857.487496
1996-09-06T18:35:23.154	8854.77736
1996-09-06T18:35:23.454	8852.56715199999
1996-09-06T18:35:23.821	8849.88332799999
1996-09-06T18:35:24.121	8847.67312
1996-09-06T18:35:24.487	8844.96298399999
1996-09-06T18:35:24.787	8842.752776
1996-09-06T18:35:25.154	8840.06895199998
1996-09-06T18:35:25.454	8837.85874399999
1996-09-06T18:35:25.821	8835.14860799999
1996-09-06T18:35:26.121	8832.93840000001
1996-09-06T18:35:26.487	8830.25457599999
1996-09-06T18:35:26.787	8828.04436799999
1996-09-06T18:35:27.154	8825.360544
1996-09-06T18:35:27.454	8823.15033599999
1996-09-06T18:35:27.821	8820.4402
1996-09-06T18:35:28.121	8818.229992
1996-09-06T18:35:28.487	8815.546168
1996-09-06T18:35:28.787	8813.33596
1996-09-06T18:35:29.154	8810.62582400001
1996-09-06T18:35:29.454	8808.415616
1996-09-06T18:35:29.821	8805.73179200001
