timebg	Bbgx
1997-05-07T15:37:38.800	-24.595944194926
1997-05-07T15:37:39.133	-24.5906840704001
1997-05-07T15:37:39.467	-24.5854081497045
1997-05-07T15:37:39.800	-24.5801480251786
1997-05-07T15:37:40.134	-24.5748721044829
1997-05-07T15:37:40.467	-24.569611979957
1997-05-07T15:37:40.800	-24.5643518554311
1997-05-07T15:37:41.133	-24.5590917309052
1997-05-07T15:37:41.467	-24.5538158102096
1997-05-07T15:37:41.800	-24.5485556856837
1997-05-07T15:37:42.134	-24.543279764988
1997-05-07T15:37:42.467	-24.5380196404621
1997-05-07T15:37:42.800	-24.5327595159362
1997-05-07T15:37:43.133	-24.5274993914103
1997-05-07T15:37:43.467	-24.5222234707146
1997-05-07T15:37:43.800	-24.5169633461887
1997-05-07T15:37:44.134	-24.5116874254931
1997-05-07T15:37:44.467	-24.5064273009672
1997-05-07T15:37:44.800	-24.5011671764413
1997-05-07T15:37:45.133	-24.4959070519154
1997-05-07T15:37:45.467	-24.4906311312197
1997-05-07T15:37:45.800	-24.4853710066938
1997-05-07T15:37:46.134	-24.4800950859981
1997-05-07T15:37:46.467	-24.4748349614722
1997-05-07T15:37:46.800	-24.4695748369463
1997-05-07T15:37:47.133	-24.4643147124204
1997-05-07T15:37:47.467	-24.4590387917248
1997-05-07T15:37:47.800	-24.4537786671989
1997-05-07T15:37:48.134	-24.4485027465032
1997-05-07T15:37:48.467	-24.4432426219773
1997-05-07T15:37:48.801	-24.4379667012817
1997-05-07T15:37:49.133	-24.4327223729255
1997-05-07T15:37:49.467	-24.4274464522299
1997-05-07T15:37:49.800	-24.4221863277039
1997-05-07T15:37:50.134	-24.4169104070083
1997-05-07T15:37:50.467	-24.4116502824824
1997-05-07T15:37:50.801	-24.4063743617867
1997-05-07T15:37:51.133	-24.4011300334306
1997-05-07T15:37:51.467	-24.3958541127349
1997-05-07T15:37:51.800	-24.390593988209
1997-05-07T15:37:52.134	-24.3853180675134
1997-05-07T15:37:52.467	-24.3800579429875
1997-05-07T15:37:52.801	-24.3747820222918
1997-05-07T15:37:53.134	-24.3695218977659
1997-05-07T15:37:53.467	-24.36426177324
1997-05-07T15:37:53.801	-24.3589858525443
1997-05-07T15:37:54.134	-24.3537257280184
1997-05-07T15:37:54.467	-24.3484656034925
1997-05-07T15:37:54.801	-24.3431896827969
1997-05-07T15:37:55.134	-24.337929558271
1997-05-07T15:37:55.467	-24.3326694337451
1997-05-07T15:37:55.801	-24.3273935130494
1997-05-07T15:37:56.134	-24.3221333885235
1997-05-07T15:37:56.467	-24.3168732639976
1997-05-07T15:37:56.801	-24.311597343302
1997-05-07T15:37:57.134	-24.3063372187761
1997-05-07T15:37:57.467	-24.3010770942501
1997-05-07T15:37:57.801	-24.2958011735545
1997-05-07T15:37:58.134	-24.2905410490286
1997-05-07T15:37:58.467	-24.2852809245027
1997-05-07T15:37:58.801	-24.280005003807
1997-05-07T15:37:59.134	-24.2747448792811
1997-05-07T15:37:59.467	-24.2694847547552
1997-05-07T15:37:59.801	-24.2642088340596
1997-05-07T15:38:00.134	-24.2589487095337
1997-05-07T15:38:00.467	-24.2536885850078
1997-05-07T15:38:00.801	-24.2484126643121
1997-05-07T15:38:01.134	-24.2431525397862
1997-05-07T15:38:01.467	-24.2378924152603
1997-05-07T15:38:01.801	-24.2326164945646
1997-05-07T15:38:02.134	-24.2273563700387
1997-05-07T15:38:02.467	-24.2220962455128
1997-05-07T15:38:02.801	-24.2168203248172
1997-05-07T15:38:03.134	-24.2115602002913
1997-05-07T15:38:03.467	-24.2063000757654
1997-05-07T15:38:03.801	-24.2010241550697
1997-05-07T15:38:04.134	-24.1957640305438
1997-05-07T15:38:04.467	-24.1905039060179
1997-05-07T15:38:04.801	-24.1852279853222
1997-05-07T15:38:05.134	-24.1799678607963
1997-05-07T15:38:05.467	-24.1747077362704
1997-05-07T15:38:05.801	-24.1694318155748
1997-05-07T15:38:06.134	-24.1641716910489
1997-05-07T15:38:06.467	-24.158911566523
1997-05-07T15:38:06.801	-24.1536356458273
1997-05-07T15:38:07.134	-24.1483755213014
1997-05-07T15:38:07.467	-24.1431153967755
1997-05-07T15:38:07.801	-24.1378394760799
1997-05-07T15:38:08.134	-24.132579351554
1997-05-07T15:38:08.467	-24.127319227028
1997-05-07T15:38:08.801	-24.1220433063324
1997-05-07T15:38:09.134	-24.1167831818065
1997-05-07T15:38:09.467	-24.1115230572806
1997-05-07T15:38:09.801	-24.1062471365849
1997-05-07T15:38:10.134	-24.100987012059
1997-05-07T15:38:10.467	-24.0957268875331
1997-05-07T15:38:10.801	-24.0904509668375
1997-05-07T15:38:11.134	-24.0851908423116
1997-05-07T15:38:11.467	-24.0799307177857
1997-05-07T15:38:11.801	-24.07465479709
1997-05-07T15:38:12.134	-24.0693946725641
1997-05-07T15:38:12.467	-24.0641345480382
1997-05-07T15:38:12.801	-24.0588586273425
1997-05-07T15:38:13.134	-24.0535985028166
1997-05-07T15:38:13.467	-24.0483383782907
1997-05-07T15:38:13.801	-24.0430624575951
1997-05-07T15:38:14.134	-24.0378023330692
1997-05-07T15:38:14.467	-24.0325422085433
1997-05-07T15:38:14.801	-24.0272662878476
1997-05-07T15:38:15.134	-24.0220061633217
1997-05-07T15:38:15.467	-24.0167460387958
1997-05-07T15:38:15.801	-24.0114701181001
1997-05-07T15:38:16.134	-24.0062099935742
1997-05-07T15:38:16.467	-24.0009498690483
1997-05-07T15:38:16.801	-23.9956739483527
1997-05-07T15:38:17.134	-23.9904138238268
1997-05-07T15:38:17.467	-23.9851536993009
1997-05-07T15:38:17.801	-23.9798777786052
1997-05-07T15:38:18.134	-23.9746176540793
1997-05-07T15:38:18.467	-23.9693575295534
1997-05-07T15:38:18.801	-23.9640816088578
1997-05-07T15:38:19.134	-23.9588214843319
1997-05-07T15:38:19.467	-23.9535613598059
1997-05-07T15:38:19.801	-23.9482854391103
1997-05-07T15:38:20.134	-23.9430253145844
1997-05-07T15:38:20.467	-23.9377651900585
1997-05-07T15:38:20.800	-23.9325050655326
1997-05-07T15:38:21.134	-23.9272291448369
1997-05-07T15:38:21.467	-23.921969020311
1997-05-07T15:38:21.801	-23.9166930996154
1997-05-07T15:38:22.133	-23.9114487712592
1997-05-07T15:38:22.467	-23.9061728505636
1997-05-07T15:38:22.800	-23.9009127260377
1997-05-07T15:38:23.134	-23.895636805342
1997-05-07T15:38:23.467	-23.8903766808161
1997-05-07T15:38:23.801	-23.8851007601204
1997-05-07T15:38:24.133	-23.8798564317643
1997-05-07T15:38:24.467	-23.8745805110686
1997-05-07T15:38:24.800	-23.8693203865427
1997-05-07T15:38:25.134	-23.8640444658471
1997-05-07T15:38:25.467	-23.8587843413212
1997-05-07T15:38:25.801	-23.8535084206255
1997-05-07T15:38:26.133	-23.8482640922694
1997-05-07T15:38:26.467	-23.8429881715737
1997-05-07T15:38:26.800	-23.8377280470478
1997-05-07T15:38:27.134	-23.8324521263521
1997-05-07T15:38:27.467	-23.8271920018262
1997-05-07T15:38:27.801	-23.8219160811306
1997-05-07T15:38:28.133	-23.8166717527744
1997-05-07T15:38:28.467	-23.8113958320788
1997-05-07T15:38:28.800	-23.8061357075529
1997-05-07T15:38:29.134	-23.8008597868572
1997-05-07T15:38:29.467	-23.7955996623313
1997-05-07T15:38:29.801	-23.7903237416357
1997-05-07T15:38:30.133	-23.7850794132795
1997-05-07T15:38:30.467	-23.7798034925838
1997-05-07T15:38:30.800	-23.7745433680579
1997-05-07T15:38:31.134	-23.7692674473623
1997-05-07T15:38:31.467	-23.7640073228364
1997-05-07T15:38:31.801	-23.7587314021407
1997-05-07T15:38:32.133	-23.7534870737846
1997-05-07T15:38:32.467	-23.7482111530889
1997-05-07T15:38:32.800	-23.742951028563
1997-05-07T15:38:33.134	-23.7376751078674
1997-05-07T15:38:33.467	-23.7324149833415
1997-05-07T15:38:33.801	-23.7271390626458
1997-05-07T15:38:34.133	-23.7218947342896
1997-05-07T15:38:34.467	-23.716618813594
1997-05-07T15:38:34.800	-23.7113586890681
1997-05-07T15:38:35.134	-23.7060827683724
1997-05-07T15:38:35.467	-23.7008226438465
1997-05-07T15:38:35.801	-23.6955467231509
1997-05-07T15:38:36.133	-23.6903023947947
1997-05-07T15:38:36.467	-23.6850264740991
1997-05-07T15:38:36.800	-23.6797663495732
1997-05-07T15:38:37.134	-23.6744904288775
1997-05-07T15:38:37.467	-23.6692303043516
1997-05-07T15:38:37.801	-23.663954383656
1997-05-07T15:38:38.133	-23.6587100552998
1997-05-07T15:38:38.467	-23.6534341346041
1997-05-07T15:38:38.800	-23.6481740100782
1997-05-07T15:38:39.134	-23.6428980893826
1997-05-07T15:38:39.467	-23.6376379648567
1997-05-07T15:38:39.801	-23.632362044161
1997-05-07T15:38:40.133	-23.6271177158049
1997-05-07T15:38:40.467	-23.6218417951092
1997-05-07T15:38:40.800	-23.6165816705833
1997-05-07T15:38:41.134	-23.6113057498877
1997-05-07T15:38:41.467	-23.6060456253618
1997-05-07T15:38:41.801	-23.6007697046661
1997-05-07T15:38:42.133	-23.5955253763099
1997-05-07T15:38:42.467	-23.5902494556143
1997-05-07T15:38:42.800	-23.5849893310884
1997-05-07T15:38:43.134	-23.5797134103927
1997-05-07T15:38:43.467	-23.5744532858668
1997-05-07T15:38:43.801	-23.5691773651712
1997-05-07T15:38:44.133	-23.563933036815
1997-05-07T15:38:44.467	-23.5586571161194
1997-05-07T15:38:44.800	-23.5533969915935
1997-05-07T15:38:45.134	-23.5481210708978
1997-05-07T15:38:45.467	-23.5428609463719
1997-05-07T15:38:45.801	-23.5375850256762
1997-05-07T15:38:46.133	-23.5323406973201
1997-05-07T15:38:46.467	-23.5270647766244
1997-05-07T15:38:46.800	-23.5218046520985
1997-05-07T15:38:47.134	-23.5165287314029
1997-05-07T15:38:47.467	-23.511268606877
1997-05-07T15:38:47.801	-23.5059926861813
1997-05-07T15:38:48.134	-23.5007325616554
1997-05-07T15:38:48.467	-23.4954724371295
1997-05-07T15:38:48.800	-23.4902123126036
1997-05-07T15:38:49.134	-23.484936391908
1997-05-07T15:38:49.467	-23.479676267382
1997-05-07T15:38:49.801	-23.4744003466864
1997-05-07T15:38:50.134	-23.4691402221605
1997-05-07T15:38:50.467	-23.4638800976346
1997-05-07T15:38:50.800	-23.4586199731087
1997-05-07T15:38:51.134	-23.453344052413
1997-05-07T15:38:51.467	-23.4480839278871
1997-05-07T15:38:51.801	-23.4428080071915
1997-05-07T15:38:52.134	-23.4375478826656
1997-05-07T15:38:52.467	-23.4322877581397
1997-05-07T15:38:52.800	-23.4270276336138
1997-05-07T15:38:53.133	-23.4217675090878
1997-05-07T15:38:53.467	-23.4164915883922
1997-05-07T15:38:53.800	-23.4112314638663
1997-05-07T15:38:54.133	-23.4059713393404
1997-05-07T15:38:54.467	-23.4006954186447
1997-05-07T15:38:54.800	-23.3954352941188
1997-05-07T15:38:55.133	-23.3901751695929
1997-05-07T15:38:55.467	-23.3848992488973
1997-05-07T15:38:55.800	-23.3796391243714
1997-05-07T15:38:56.133	-23.3743789998455
1997-05-07T15:38:56.467	-23.3691030791498
1997-05-07T15:38:56.800	-23.3638429546239
1997-05-07T15:38:57.133	-23.358582830098
1997-05-07T15:38:57.467	-23.3533069094023
1997-05-07T15:38:57.800	-23.3480467848764
1997-05-07T15:38:58.133	-23.3427866603505
1997-05-07T15:38:58.467	-23.3375107396549
1997-05-07T15:38:58.800	-23.332250615129
1997-05-07T15:38:59.133	-23.3269904906031
1997-05-07T15:38:59.467	-23.3217145699074
1997-05-07T15:38:59.800	-23.3164544453815
1997-05-07T15:39:00.133	-23.3111943208556
1997-05-07T15:39:00.467	-23.3059184001599
1997-05-07T15:39:00.800	-23.300658275634
1997-05-07T15:39:01.133	-23.2953981511081
1997-05-07T15:39:01.467	-23.2901222304125
1997-05-07T15:39:01.800	-23.2848621058866
1997-05-07T15:39:02.133	-23.2796019813607
1997-05-07T15:39:02.467	-23.274326060665
1997-05-07T15:39:02.800	-23.2690659361391
1997-05-07T15:39:03.133	-23.2638058116132
1997-05-07T15:39:03.467	-23.2585298909176
1997-05-07T15:39:03.800	-23.2532697663917
1997-05-07T15:39:04.133	-23.2480096418657
1997-05-07T15:39:04.467	-23.2427337211701
1997-05-07T15:39:04.800	-23.2374735966442
1997-05-07T15:39:05.133	-23.2322134721183
1997-05-07T15:39:05.467	-23.2269375514226
1997-05-07T15:39:05.800	-23.2216774268967
1997-05-07T15:39:06.133	-23.2164173023708
1997-05-07T15:39:06.467	-23.2111413816752
1997-05-07T15:39:06.800	-23.2058812571493
1997-05-07T15:39:07.133	-23.2006211326234
1997-05-07T15:39:07.467	-23.1953452119277
1997-05-07T15:39:07.800	-23.1900850874018
1997-05-07T15:39:08.133	-23.1848249628759
1997-05-07T15:39:08.467	-23.1795490421802
1997-05-07T15:39:08.800	-23.1742889176543
1997-05-07T15:39:09.133	-23.1690287931284
1997-05-07T15:39:09.467	-23.1637528724328
1997-05-07T15:39:09.800	-23.1584927479069
1997-05-07T15:39:10.133	-23.153232623381
1997-05-07T15:39:10.467	-23.1479567026853
1997-05-07T15:39:10.800	-23.1426965781594
1997-05-07T15:39:11.133	-23.1374364536335
1997-05-07T15:39:11.467	-23.1321605329378
1997-05-07T15:39:11.800	-23.1269004084119
1997-05-07T15:39:12.133	-23.121640283886
1997-05-07T15:39:12.467	-23.1163643631904
1997-05-07T15:39:12.800	-23.1111042386645
1997-05-07T15:39:13.133	-23.1058441141386
1997-05-07T15:39:13.467	-23.1005681934429
1997-05-07T15:39:13.800	-23.095308068917
1997-05-07T15:39:14.133	-23.0900479443911
1997-05-07T15:39:14.467	-23.0847720236955
1997-05-07T15:39:14.800	-23.0795118991696
1997-05-07T15:39:15.133	-23.0742517746436
1997-05-07T15:39:15.467	-23.068975853948
1997-05-07T15:39:15.800	-23.0637157294221
1997-05-07T15:39:16.133	-23.0584556048962
1997-05-07T15:39:16.467	-23.0531796842005
1997-05-07T15:39:16.800	-23.0479195596746
1997-05-07T15:39:17.133	-23.0426594351487
1997-05-07T15:39:17.467	-23.0373835144531
1997-05-07T15:39:17.800	-23.0321233899272
1997-05-07T15:39:18.133	-23.0268632654013
1997-05-07T15:39:18.467	-23.0215873447056
1997-05-07T15:39:18.800	-23.0163272201797
1997-05-07T15:39:19.133	-23.0110670956538
1997-05-07T15:39:19.467	-23.0057911749581
1997-05-07T15:39:19.800	-23.0005310504322
1997-05-07T15:39:20.134	-22.9952551297366
1997-05-07T15:39:20.467	-22.9899950052107
1997-05-07T15:39:20.800	-22.9847348806848
1997-05-07T15:39:21.133	-22.9794747561589
1997-05-07T15:39:21.467	-22.9741988354632
1997-05-07T15:39:21.800	-22.9689387109373
1997-05-07T15:39:22.134	-22.9636627902417
1997-05-07T15:39:22.467	-22.9584026657158
1997-05-07T15:39:22.800	-22.9531425411898
1997-05-07T15:39:23.133	-22.9478824166639
1997-05-07T15:39:23.467	-22.9426064959683
1997-05-07T15:39:23.800	-22.9373463714424
1997-05-07T15:39:24.134	-22.9320704507467
1997-05-07T15:39:24.467	-22.9268103262208
1997-05-07T15:39:24.800	-22.9215502016949
1997-05-07T15:39:25.133	-22.916290077169
1997-05-07T15:39:25.467	-22.9110141564734
1997-05-07T15:39:25.800	-22.9057540319475
1997-05-07T15:39:26.134	-22.9004781112518
1997-05-07T15:39:26.467	-22.8952179867259
1997-05-07T15:39:26.800	-22.8899578622
1997-05-07T15:39:27.133	-22.8846977376741
1997-05-07T15:39:27.467	-22.8794218169784
1997-05-07T15:39:27.800	-22.8741616924525
1997-05-07T15:39:28.134	-22.8688857717569
1997-05-07T15:39:28.467	-22.863625647231
1997-05-07T15:39:28.800	-22.8583655227051
1997-05-07T15:39:29.133	-22.8531053981792
1997-05-07T15:39:29.467	-22.8478294774835
1997-05-07T15:39:29.800	-22.8425693529576
1997-05-07T15:39:30.134	-22.8372934322619
1997-05-07T15:39:30.467	-22.832033307736
1997-05-07T15:39:30.800	-22.8267731832101
1997-05-07T15:39:31.133	-22.8215130586842
1997-05-07T15:39:31.467	-22.8162371379886
1997-05-07T15:39:31.800	-22.8109770134627
1997-05-07T15:39:32.134	-22.805701092767
1997-05-07T15:39:32.467	-22.8004409682411
1997-05-07T15:39:32.800	-22.7951808437152
1997-05-07T15:39:33.133	-22.7899207191893
1997-05-07T15:39:33.467	-22.7846447984937
1997-05-07T15:39:33.800	-22.7793846739677
1997-05-07T15:39:34.134	-22.7741087532721
1997-05-07T15:39:34.467	-22.7688486287462
1997-05-07T15:39:34.800	-22.7635885042203
1997-05-07T15:39:35.133	-22.7583283796944
1997-05-07T15:39:35.467	-22.7530524589987
1997-05-07T15:39:35.800	-22.7477923344728
1997-05-07T15:39:36.134	-22.7425164137772
1997-05-07T15:39:36.467	-22.7372562892513
1997-05-07T15:39:36.800	-22.7319961647254
1997-05-07T15:39:37.133	-22.7267360401995
1997-05-07T15:39:37.467	-22.7214601195038
1997-05-07T15:39:37.800	-22.7161999949779
1997-05-07T15:39:38.134	-22.7109240742822
1997-05-07T15:39:38.467	-22.7056639497563
1997-05-07T15:39:38.800	-22.7004038252304
1997-05-07T15:39:39.133	-22.6951437007045
1997-05-07T15:39:39.467	-22.6898677800089
1997-05-07T15:39:39.800	-22.684607655483
1997-05-07T15:39:40.134	-22.6793317347873
1997-05-07T15:39:40.467	-22.6740716102614
1997-05-07T15:39:40.800	-22.6688114857355
1997-05-07T15:39:41.133	-22.6635513612096
1997-05-07T15:39:41.467	-22.6582754405139
1997-05-07T15:39:41.800	-22.653015315988
1997-05-07T15:39:42.134	-22.6477393952924
1997-05-07T15:39:42.467	-22.6424792707665
1997-05-07T15:39:42.800	-22.6372191462406
1997-05-07T15:39:43.133	-22.6319590217147
1997-05-07T15:39:43.467	-22.626683101019
1997-05-07T15:39:43.800	-22.6214229764931
1997-05-07T15:39:44.134	-22.6161470557975
1997-05-07T15:39:44.467	-22.6108869312716
1997-05-07T15:39:44.800	-22.6056268067457
1997-05-07T15:39:45.133	-22.6003666822197
1997-05-07T15:39:45.467	-22.5950907615241
1997-05-07T15:39:45.800	-22.5898306369982
1997-05-07T15:39:46.134	-22.5845547163025
1997-05-07T15:39:46.467	-22.5792945917766
1997-05-07T15:39:46.801	-22.574018671081
1997-05-07T15:39:47.133	-22.5687743427248
1997-05-07T15:39:47.467	-22.5634984220292
1997-05-07T15:39:47.800	-22.5582382975033
1997-05-07T15:39:48.134	-22.5529623768076
1997-05-07T15:39:48.467	-22.5477022522817
1997-05-07T15:39:48.801	-22.542426331586
1997-05-07T15:39:49.133	-22.5371820032299
1997-05-07T15:39:49.467	-22.5319060825342
1997-05-07T15:39:49.800	-22.5266459580083
1997-05-07T15:39:50.134	-22.5213700373127
1997-05-07T15:39:50.467	-22.5161099127868
1997-05-07T15:39:50.801	-22.5108339920911
1997-05-07T15:39:51.134	-22.5055738675652
1997-05-07T15:39:51.467	-22.5003137430393
1997-05-07T15:39:51.800	-22.4950536185134
1997-05-07T15:39:52.134	-22.4897776978178
1997-05-07T15:39:52.467	-22.4845175732918
1997-05-07T15:39:52.800	-22.4792574487659
1997-05-07T15:39:53.134	-22.4739815280703
1997-05-07T15:39:53.467	-22.4687214035444
1997-05-07T15:39:53.800	-22.4634612790185
1997-05-07T15:39:54.134	-22.4581853583228
1997-05-07T15:39:54.467	-22.4529252337969
1997-05-07T15:39:54.800	-22.447665109271
1997-05-07T15:39:55.134	-22.4423891885754
1997-05-07T15:39:55.467	-22.4371290640495
1997-05-07T15:39:55.800	-22.4318689395236
1997-05-07T15:39:56.134	-22.4265930188279
1997-05-07T15:39:56.467	-22.421332894302
1997-05-07T15:39:56.800	-22.4160727697761
1997-05-07T15:39:57.134	-22.4107968490804
1997-05-07T15:39:57.467	-22.4055367245545
1997-05-07T15:39:57.800	-22.4002766000286
1997-05-07T15:39:58.134	-22.395000679333
1997-05-07T15:39:58.467	-22.3897405548071
1997-05-07T15:39:58.800	-22.3844804302812
1997-05-07T15:39:59.134	-22.3792045095855
1997-05-07T15:39:59.467	-22.3739443850596
1997-05-07T15:39:59.800	-22.3686842605337
1997-05-07T15:40:00.134	-22.363408339838
1997-05-07T15:40:00.467	-22.3581482153121
1997-05-07T15:40:00.800	-22.3528880907862
1997-05-07T15:40:01.134	-22.3476121700906
1997-05-07T15:40:01.467	-22.3423520455647
1997-05-07T15:40:01.800	-22.3370919210388
1997-05-07T15:40:02.134	-22.3318160003431
1997-05-07T15:40:02.467	-22.3265558758172
1997-05-07T15:40:02.800	-22.3212957512913
1997-05-07T15:40:03.134	-22.3160198305957
1997-05-07T15:40:03.467	-22.3107597060697
1997-05-07T15:40:03.800	-22.3054995815438
1997-05-07T15:40:04.134	-22.3002236608482
1997-05-07T15:40:04.467	-22.2949635363223
1997-05-07T15:40:04.800	-22.2897034117964
1997-05-07T15:40:05.134	-22.2844274911007
1997-05-07T15:40:05.467	-22.2791673665748
1997-05-07T15:40:05.800	-22.2739072420489
1997-05-07T15:40:06.134	-22.2686313213533
1997-05-07T15:40:06.467	-22.2633711968274
1997-05-07T15:40:06.800	-22.2581110723015
1997-05-07T15:40:07.134	-22.2528351516058
1997-05-07T15:40:07.467	-22.2475750270799
1997-05-07T15:40:07.800	-22.242314902554
1997-05-07T15:40:08.134	-22.2370389818583
1997-05-07T15:40:08.467	-22.2317788573324
1997-05-07T15:40:08.800	-22.2265187328065
1997-05-07T15:40:09.134	-22.2212428121109
1997-05-07T15:40:09.467	-22.215982687585
1997-05-07T15:40:09.800	-22.2107225630591
