time	alt
1997-05-07T15:36:55.133	8029.50148
1997-05-07T15:36:55.467	8026.89659200001
1997-05-07T15:36:55.800	8024.318016
1997-05-07T15:36:56.133	8021.73944
1997-05-07T15:36:56.467	8019.16086399999
1997-05-07T15:36:56.800	8016.58228800001
1997-05-07T15:36:57.133	8013.97740000001
1997-05-07T15:36:57.467	8011.398824
1997-05-07T15:36:57.800	8008.820248
1997-05-07T15:36:58.133	8006.241672
1997-05-07T15:36:58.467	8003.66309600001
1997-05-07T15:36:58.800	8001.08452
1997-05-07T15:36:59.133	7998.505944
1997-05-07T15:36:59.467	7995.901056
1997-05-07T15:36:59.800	7993.32247999999
1997-05-07T15:37:00.133	7990.74390399999
1997-05-07T15:37:00.467	7988.16532800002
1997-05-07T15:37:00.800	7985.58675200001
1997-05-07T15:37:01.133	7983.00817599999
1997-05-07T15:37:01.467	7980.403288
1997-05-07T15:37:01.800	7977.82471199999
1997-05-07T15:37:02.133	7975.246136
1997-05-07T15:37:02.467	7972.66756
1997-05-07T15:37:02.800	7970.088984
1997-05-07T15:37:03.133	7967.510408
1997-05-07T15:37:03.467	7964.931832
1997-05-07T15:37:03.800	7962.35325600001
1997-05-07T15:37:04.133	7959.77467999999
1997-05-07T15:37:04.467	7957.19610399999
1997-05-07T15:37:04.800	7954.617528
1997-05-07T15:37:05.133	7952.03895199999
1997-05-07T15:37:05.467	7949.43406399999
1997-05-07T15:37:05.800	7946.855488
1997-05-07T15:37:06.133	7944.276912
1997-05-07T15:37:06.467	7941.698336
1997-05-07T15:37:06.800	7939.11976
1997-05-07T15:37:07.133	7936.541184
1997-05-07T15:37:07.467	7933.962608
1997-05-07T15:37:07.800	7931.38403199998
1997-05-07T15:37:08.133	7928.80545600001
1997-05-07T15:37:08.467	7926.22688
1997-05-07T15:37:08.800	7923.648304
1997-05-07T15:37:09.133	7921.06972799999
1997-05-07T15:37:09.467	7918.491152
1997-05-07T15:37:09.800	7915.91257599999
1997-05-07T15:37:10.133	7913.334
1997-05-07T15:37:10.467	7910.75542399999
1997-05-07T15:37:10.800	7908.176848
1997-05-07T15:37:11.133	7905.59827199999
1997-05-07T15:37:11.467	7903.019696
1997-05-07T15:37:11.800	7900.44111999999
1997-05-07T15:37:12.133	7897.862544
1997-05-07T15:37:12.467	7895.28396799999
1997-05-07T15:37:12.800	7892.705392
1997-05-07T15:37:13.133	7890.12681600001
1997-05-07T15:37:13.467	7887.54824
1997-05-07T15:37:13.800	7884.96966400001
1997-05-07T15:37:14.133	7882.41740000001
1997-05-07T15:37:14.467	7879.81251200001
1997-05-07T15:37:14.800	7877.26024799999
1997-05-07T15:37:15.133	7874.68167199999
1997-05-07T15:37:15.467	7872.10309600001
1997-05-07T15:37:15.800	7869.52452000001
1997-05-07T15:37:16.133	7866.94594400001
1997-05-07T15:37:16.467	7864.36736800001
1997-05-07T15:37:16.800	7861.78879200001
1997-05-07T15:37:17.133	7859.210216
1997-05-07T15:37:17.467	7856.63164000001
1997-05-07T15:37:17.800	7854.05306400001
1997-05-07T15:37:18.133	7851.474488
1997-05-07T15:37:18.467	7848.89591199999
1997-05-07T15:37:18.800	7846.343648
1997-05-07T15:37:19.133	7843.76507199998
1997-05-07T15:37:19.467	7841.186496
1997-05-07T15:37:19.800	7838.60792
1997-05-07T15:37:20.133	7836.02934400001
1997-05-07T15:37:20.467	7833.45076799999
1997-05-07T15:37:20.800	7830.87219200001
1997-05-07T15:37:21.133	7828.31992799999
1997-05-07T15:37:21.467	7825.74135199999
1997-05-07T15:37:21.800	7823.16277600001
1997-05-07T15:37:22.134	7820.5842
1997-05-07T15:37:22.467	7818.00562399999
1997-05-07T15:37:22.800	7815.42704800001
1997-05-07T15:37:23.133	7812.87478400001
1997-05-07T15:37:23.467	7810.29620799999
1997-05-07T15:37:23.800	7807.71763200001
1997-05-07T15:37:24.134	7805.139056
1997-05-07T15:37:24.467	7802.56047999999
1997-05-07T15:37:24.800	7800.00821599999
1997-05-07T15:37:25.133	7797.42964
1997-05-07T15:37:25.467	7794.85106400001
1997-05-07T15:37:25.800	7792.27248800001
1997-05-07T15:37:26.134	7789.69391200001
1997-05-07T15:37:26.467	7787.11533599999
1997-05-07T15:37:26.800	7784.56307199999
1997-05-07T15:37:27.133	7781.98449599999
1997-05-07T15:37:27.467	7779.40592
1997-05-07T15:37:27.800	7776.85365600001
1997-05-07T15:37:28.134	7774.27508000001
1997-05-07T15:37:28.467	7771.696504
1997-05-07T15:37:28.800	7769.11792800001
1997-05-07T15:37:29.133	7766.565664
1997-05-07T15:37:29.467	7763.98708800001
1997-05-07T15:37:29.800	7761.40851199999
1997-05-07T15:37:30.134	7758.829936
1997-05-07T15:37:30.467	7756.25135999999
1997-05-07T15:37:30.800	7753.69909599999
1997-05-07T15:37:31.133	7751.12052
1997-05-07T15:37:31.467	7748.54194400001
1997-05-07T15:37:31.800	7745.98968
1997-05-07T15:37:32.134	7743.41110400001
1997-05-07T15:37:32.467	7740.83252800001
1997-05-07T15:37:32.800	7738.280264
1997-05-07T15:37:33.133	7735.70168799999
1997-05-07T15:37:33.467	7733.123112
1997-05-07T15:37:33.800	7730.57084799999
1997-05-07T15:37:34.134	7727.992272
1997-05-07T15:37:34.467	7725.413696
1997-05-07T15:37:34.800	7722.86143200002
1997-05-07T15:37:35.133	7720.282856
1997-05-07T15:37:35.467	7717.70428
1997-05-07T15:37:35.800	7715.15201599999
1997-05-07T15:37:36.134	7712.57344
1997-05-07T15:37:36.467	7709.99486399999
1997-05-07T15:37:36.800	7707.4426
1997-05-07T15:37:37.133	7704.86402400001
1997-05-07T15:37:37.467	7702.28544799999
1997-05-07T15:37:37.800	7699.73318400001
1997-05-07T15:37:38.134	7697.15460799999
1997-05-07T15:37:38.467	7694.60234399999
1997-05-07T15:37:38.800	7692.02376799999
1997-05-07T15:37:39.133	7689.471504
1997-05-07T15:37:39.467	7686.89292799999
1997-05-07T15:37:39.800	7684.31435199999
1997-05-07T15:37:40.134	7681.735776
1997-05-07T15:37:40.467	7679.183512
1997-05-07T15:37:40.800	7676.63124799999
1997-05-07T15:37:41.133	7674.05267199999
1997-05-07T15:37:41.467	7671.474096
1997-05-07T15:37:41.800	7668.921832
1997-05-07T15:37:42.134	7666.34325600001
1997-05-07T15:37:42.467	7663.79099200001
1997-05-07T15:37:42.800	7661.21241600001
1997-05-07T15:37:43.133	7658.66015200001
1997-05-07T15:37:43.467	7656.08157599999
1997-05-07T15:37:43.800	7653.52931199999
1997-05-07T15:37:44.134	7650.95073599999
1997-05-07T15:37:44.467	7648.37216000001
1997-05-07T15:37:44.800	7645.81989600001
1997-05-07T15:37:45.133	7643.267632
1997-05-07T15:37:45.467	7640.689056
1997-05-07T15:37:45.800	7638.11047999999
1997-05-07T15:37:46.134	7635.55821600001
1997-05-07T15:37:46.467	7632.97964000001
1997-05-07T15:37:46.800	7630.42737599999
1997-05-07T15:37:47.133	7627.87511200001
1997-05-07T15:37:47.467	7625.29653600001
1997-05-07T15:37:47.800	7622.71796000001
1997-05-07T15:37:48.134	7620.16569600001
1997-05-07T15:37:48.467	7617.58711999999
1997-05-07T15:37:48.801	7615.034856
1997-05-07T15:37:49.133	7612.48259200001
1997-05-07T15:37:49.467	7609.90401599999
1997-05-07T15:37:49.800	7607.35175200001
1997-05-07T15:37:50.134	7604.773176
1997-05-07T15:37:50.467	7602.22091199999
1997-05-07T15:37:50.801	7599.64233599999
1997-05-07T15:37:51.133	7597.090072
1997-05-07T15:37:51.467	7594.51149600001
1997-05-07T15:37:51.800	7591.959232
1997-05-07T15:37:52.134	7589.40696800001
1997-05-07T15:37:52.467	7586.82839199999
1997-05-07T15:37:52.801	7584.27612799998
1997-05-07T15:37:53.134	7581.69755199999
1997-05-07T15:37:53.467	7579.145288
1997-05-07T15:37:53.801	7576.56671199999
1997-05-07T15:37:54.134	7574.01444800001
1997-05-07T15:37:54.467	7571.46218399998
1997-05-07T15:37:54.801	7568.883608
1997-05-07T15:37:55.134	7566.331344
1997-05-07T15:37:55.467	7563.77908
1997-05-07T15:37:55.801	7561.20050399999
1997-05-07T15:37:56.134	7558.64824
1997-05-07T15:37:56.467	7556.095976
1997-05-07T15:37:56.801	7553.5174
1997-05-07T15:37:57.134	7550.96513599999
1997-05-07T15:37:57.467	7548.41287199999
1997-05-07T15:37:57.801	7545.83429600001
1997-05-07T15:37:58.134	7543.28203199999
1997-05-07T15:37:58.467	7540.72976799999
1997-05-07T15:37:58.801	7538.15119199999
1997-05-07T15:37:59.134	7535.598928
1997-05-07T15:37:59.467	7533.04666399999
1997-05-07T15:37:59.801	7530.468088
1997-05-07T15:38:00.134	7527.91582399999
1997-05-07T15:38:00.467	7525.36356000001
1997-05-07T15:38:00.801	7522.784984
1997-05-07T15:38:01.134	7520.23272
1997-05-07T15:38:01.467	7517.68045599999
1997-05-07T15:38:01.801	7515.128192
1997-05-07T15:38:02.134	7512.549616
1997-05-07T15:38:02.467	7509.99735200002
1997-05-07T15:38:02.801	7507.44508800001
1997-05-07T15:38:03.134	7504.89282399999
1997-05-07T15:38:03.467	7502.34055999999
1997-05-07T15:38:03.801	7499.76198399999
1997-05-07T15:38:04.134	7497.20972000001
1997-05-07T15:38:04.467	7494.65745600001
1997-05-07T15:38:04.801	7492.07888
1997-05-07T15:38:05.134	7489.52661599998
1997-05-07T15:38:05.467	7486.974352
1997-05-07T15:38:05.801	7484.42208799999
1997-05-07T15:38:06.134	7481.86982399999
1997-05-07T15:38:06.467	7479.31756000001
