timedata	Var2
1997-05-07T15:36:55.133	9.36187953094323
1997-05-07T15:36:55.467	9.38625869624675
1997-05-07T15:36:55.800	9.42101138861262
1997-05-07T15:36:56.133	9.45463795272142
1997-05-07T15:36:56.467	9.51416612643277
1997-05-07T15:36:56.800	9.47866219332209
1997-05-07T15:36:57.133	9.61310627366782
1997-05-07T15:36:57.467	9.46923503724551
1997-05-07T15:36:57.800	9.43922090840613
1997-05-07T15:36:58.133	9.42000894410352
1997-05-07T15:36:58.467	9.40788766082986
1997-05-07T15:36:58.800	9.36728194794965
1997-05-07T15:36:59.133	9.38080587831341
1997-05-07T15:36:59.467	9.35027019454364
1997-05-07T15:36:59.800	9.35704989710026
1997-05-07T15:37:00.133	9.3065129525426
1997-05-07T15:37:00.467	9.3196625323014
1997-05-07T15:37:00.800	9.34552092022351
1997-05-07T15:37:01.133	9.2873673685837
1997-05-07T15:37:01.467	9.43837635383416
1997-05-07T15:37:01.800	9.43611955378597
1997-05-07T15:37:02.133	9.30913931709143
1997-05-07T15:37:02.467	9.39577378404817
1997-05-07T15:37:02.800	9.32963545675454
1997-05-07T15:37:03.133	9.39429546076175
1997-05-07T15:37:03.467	9.40329362330626
1997-05-07T15:37:03.800	9.45513856691067
1997-05-07T15:37:04.133	9.34326351439568
1997-05-07T15:37:04.467	9.35256037660461
1997-05-07T15:37:04.800	9.33758238942325
1997-05-07T15:37:05.133	9.28824855195587
1997-05-07T15:37:05.467	9.17826390002214
1997-05-07T15:37:05.800	9.08911788365075
1997-05-07T15:37:06.133	9.28500099839882
1997-05-07T15:37:06.467	9.21754193463321
1997-05-07T15:37:06.800	9.27014275108182
1997-05-07T15:37:07.133	9.46851585633404
1997-05-07T15:37:07.467	9.52536026377701
1997-05-07T15:37:07.800	9.5824687912259
1997-05-07T15:37:08.133	9.45340061052716
1997-05-07T15:37:08.467	9.49825623109974
1997-05-07T15:37:08.800	9.52819485093447
1997-05-07T15:37:09.133	9.46703105499626
1997-05-07T15:37:09.467	9.54459496381779
1997-05-07T15:37:09.800	9.6326760331127
1997-05-07T15:37:10.133	9.67366756144816
1997-05-07T15:37:10.467	9.59281494934162
1997-05-07T15:37:10.800	9.62595720821182
1997-05-07T15:37:11.133	9.42137225161922
1997-05-07T15:37:11.467	9.47288800647486
1997-05-07T15:37:11.800	9.51251862920612
1997-05-07T15:37:12.133	9.36484577343784
1997-05-07T15:37:12.467	9.37512309922697
1997-05-07T15:37:12.800	9.27997008336204
1997-05-07T15:37:13.133	9.25567507777333
1997-05-07T15:37:13.467	9.39023969142797
1997-05-07T15:37:13.800	9.31225102792351
1997-05-07T15:37:14.133	9.19408992193742
1997-05-07T15:37:14.467	9.30034788209496
1997-05-07T15:37:14.800	9.20840622978373
1997-05-07T15:37:15.133	9.06781503539507
1997-05-07T15:37:15.467	9.02545619439802
1997-05-07T15:37:15.800	8.94125966373992
1997-05-07T15:37:16.133	8.9853070882983
1997-05-07T15:37:16.467	9.23549134655243
1997-05-07T15:37:16.800	9.32220771395346
1997-05-07T15:37:17.133	9.61615070287163
1997-05-07T15:37:17.467	9.77653372197114
1997-05-07T15:37:17.800	9.94116650915686
1997-05-07T15:37:18.133	9.83596739345758
1997-05-07T15:37:18.467	9.7770155294364
1997-05-07T15:37:18.800	9.57978613399435
1997-05-07T15:37:19.133	9.51517037255485
1997-05-07T15:37:19.467	9.35929995551637
1997-05-07T15:37:19.800	9.23457656316253
1997-05-07T15:37:20.133	9.03430102824226
1997-05-07T15:37:20.467	9.11932694321747
1997-05-07T15:37:20.800	9.1687663445099
1997-05-07T15:37:21.133	9.33734614891985
1997-05-07T15:37:21.467	9.37575530754886
1997-05-07T15:37:21.800	9.6466283432502
1997-05-07T15:37:22.134	9.81506599300277
1997-05-07T15:37:22.467	9.91029253679013
1997-05-07T15:37:22.800	9.72865900955961
1997-05-07T15:37:23.133	9.65219671119126
1997-05-07T15:37:23.467	9.82777871279099
1997-05-07T15:37:23.800	9.73617787354615
1997-05-07T15:37:24.134	9.66821985401766
1997-05-07T15:37:24.467	9.72904766853299
1997-05-07T15:37:24.800	9.7698370279075
1997-05-07T15:37:25.133	9.56044492759676
1997-05-07T15:37:25.467	9.66195264470016
1997-05-07T15:37:25.800	9.66156840192052
1997-05-07T15:37:26.134	9.63135604912328
1997-05-07T15:37:26.467	9.64048439773348
1997-05-07T15:37:26.800	9.66414913072957
1997-05-07T15:37:27.133	9.54944604502862
1997-05-07T15:37:27.467	9.59921321702072
1997-05-07T15:37:27.800	9.68872607283129
1997-05-07T15:37:28.134	9.64495307180864
1997-05-07T15:37:28.467	9.72113340666275
1997-05-07T15:37:28.800	9.70419544024646
1997-05-07T15:37:29.133	9.77661839632859
1997-05-07T15:37:29.467	9.78172218118522
1997-05-07T15:37:29.800	9.85009325138078
1997-05-07T15:37:30.134	9.76706476622391
1997-05-07T15:37:30.467	9.82031413760211
1997-05-07T15:37:30.800	9.78565623952262
