timedata	alt
1996-06-27T06:09:36.894	6872.06291199999
1996-06-27T06:09:37.260	6869.510648
1996-06-27T06:09:37.560	6867.405688
1996-06-27T06:09:37.927	6864.82711200001
1996-06-27T06:09:38.227	6862.748464
1996-06-27T06:09:38.594	6860.169888
1996-06-27T06:09:38.894	6858.064928
1996-06-27T06:09:39.260	6855.51266399999
1996-06-27T06:09:39.560	6853.407704
1996-06-27T06:09:39.927	6850.829128
1996-06-27T06:09:40.227	6848.72416799999
1996-06-27T06:09:40.594	6846.17190399999
1996-06-27T06:09:40.894	6844.06694400001
1996-06-27T06:09:41.260	6841.51467999999
1996-06-27T06:09:41.560	6839.40971999999
1996-06-27T06:09:41.927	6836.83114400001
1996-06-27T06:09:42.227	6834.72618399999
1996-06-27T06:09:42.594	6832.17391999999
1996-06-27T06:09:42.894	6830.06895999999
1996-06-27T06:09:43.260	6827.51669599999
1996-06-27T06:09:43.560	6825.41173600001
1996-06-27T06:09:43.927	6822.83315999999
1996-06-27T06:09:44.227	6820.7282
1996-06-27T06:09:44.594	6818.17593599999
1996-06-27T06:09:44.894	6816.07097599999
1996-06-27T06:09:45.260	6813.518712
1996-06-27T06:09:45.560	6811.413752
1996-06-27T06:09:45.927	6808.835176
1996-06-27T06:09:46.227	6806.756528
1996-06-27T06:09:46.594	6804.177952
1996-06-27T06:09:46.894	6802.07299199999
1996-06-27T06:09:47.260	6799.520728
1996-06-27T06:09:47.560	6797.41576800001
1996-06-27T06:09:47.927	6794.86350399999
1996-06-27T06:09:48.227	6792.758544
1996-06-27T06:09:48.594	6790.179968
1996-06-27T06:09:48.894	6788.07500799999
1996-06-27T06:09:49.260	6785.522744
1996-06-27T06:09:49.560	6783.41778399999
1996-06-27T06:09:49.927	6780.86552
1996-06-27T06:09:50.227	6778.76056000001
1996-06-27T06:09:50.594	6776.20829599999
1996-06-27T06:09:56.894	6732.162008
1996-06-27T06:09:57.260	6729.60974400001
1996-06-27T06:09:57.561	6727.50478399999
1996-06-27T06:09:57.927	6724.95252000001
1996-06-27T06:09:58.227	6722.84756
1996-06-27T06:09:58.594	6720.26898400001
1996-06-27T06:09:58.894	6718.190336
1996-06-27T06:09:59.260	6715.638072
1996-06-27T06:09:59.560	6713.53311199999
1996-06-27T06:09:59.927	6710.98084800001
1996-06-27T06:10:00.227	6708.87588800001
1996-06-27T06:10:00.594	6706.29731200001
1996-06-27T06:10:00.894	6704.218664
1996-06-27T06:10:01.260	6701.66639999999
1996-06-27T06:10:01.560	6699.56143999999
1996-06-27T06:10:01.927	6697.00917600001
1996-06-27T06:10:02.227	6694.90421600001
1996-06-27T06:10:02.594	6692.351952
1996-06-27T06:10:02.894	6690.24699200001
1996-06-27T06:10:03.260	6687.69472799999
1996-06-27T06:10:03.560	6685.58976799999
1996-06-27T06:10:03.927	6683.03750400001
1996-06-27T06:10:04.227	6680.93254399999
1996-06-27T06:10:04.594	6678.38028
1996-06-27T06:10:04.894	6676.27531999999
1996-06-27T06:10:05.260	6673.72305600001
1996-06-27T06:10:05.560	6671.64440800001
1996-06-27T06:10:05.927	6669.065832
1996-06-27T06:10:06.227	6666.987184
1996-06-27T06:10:06.594	6664.40860799999
1996-06-27T06:10:06.894	6662.32995999999
1996-06-27T06:10:07.260	6659.77769599999
1996-06-27T06:10:07.560	6657.67273599999
1996-06-27T06:10:07.927	6655.120472
1996-06-27T06:10:08.227	6653.015512
1996-06-27T06:10:08.594	6650.463248
1996-06-27T06:10:08.894	6648.35828799999
1996-06-27T06:10:09.260	6645.80602400001
1996-06-27T06:10:09.560	6643.701064
1996-06-27T06:10:09.927	6641.14880000001
1996-06-27T06:10:10.227	6639.07015199999
1996-06-27T06:10:10.594	6636.49157600001
1996-06-27T06:10:10.894	6634.41292799999
1996-06-27T06:10:11.260	6631.860664
1996-06-27T06:10:11.560	6629.755704
1996-06-27T06:10:11.927	6627.20343999999
1996-06-27T06:10:12.227	6625.09847999999
1996-06-27T06:10:12.594	6622.54621599999
1996-06-27T06:10:12.894	6620.44125599999
1996-06-27T06:10:13.260	6617.88899199999
1996-06-27T06:10:13.560	6615.810344
1996-06-27T06:10:13.927	6613.25807999999
1996-06-27T06:10:14.227	6611.15311999999
1996-06-27T06:10:14.594	6608.60085599999
1996-06-27T06:10:14.894	6606.49589599999
1996-06-27T06:10:15.260	6603.943632
1996-06-27T06:10:15.560	6601.864984
1996-06-27T06:10:15.927	6599.31272
1996-06-27T06:10:16.227	6597.20776
1996-06-27T06:10:16.594	6594.65549600001
1996-06-27T06:10:16.894	6592.55053600001
1996-06-27T06:10:17.260	6589.99827200001
1996-06-27T06:10:17.560	6587.91962399999
1996-06-27T06:10:17.927	6585.36736000001
1996-06-27T06:10:18.227	6583.2624
1996-06-27T06:10:18.594	6580.710136
1996-06-27T06:10:18.894	6578.60517600001
1996-06-27T06:10:19.260	6576.05291199999
1996-06-27T06:10:19.560	6573.97426399999
1996-06-27T06:10:19.927	6571.42200000001
1996-06-27T06:10:20.227	6569.31703999999
1996-06-27T06:10:20.594	6566.764776
1996-06-27T06:10:20.894	6564.68612800001
1996-06-27T06:10:21.260	6562.13386400001
1996-06-27T06:10:21.560	6560.028904
1996-06-27T06:10:21.927	6557.47664
1996-06-27T06:10:22.227	6555.397992
1996-06-27T06:10:22.594	6552.819416
1996-06-27T06:10:22.894	6550.74076800001
1996-06-27T06:10:23.260	6548.188504
1996-06-27T06:10:23.560	6546.109856
1996-06-27T06:10:23.927	6543.557592
1996-06-27T06:10:24.227	6541.45263199999
1996-06-27T06:10:24.594	6538.90036799999
1996-06-27T06:10:24.894	6536.82172000001
1996-06-27T06:10:25.260	6534.26945599999
1996-06-27T06:10:25.560	6532.16449599999
1996-06-27T06:10:25.927	6529.61223200001
1996-06-27T06:10:26.227	6527.53358399999
1996-06-27T06:10:26.594	6524.98131999999
1996-06-27T06:10:26.894	6522.87636
1996-06-27T06:10:27.260	6520.32409600001
1996-06-27T06:10:27.560	6518.24544799999
1996-06-27T06:10:27.927	6515.693184
1996-06-27T06:10:28.227	6513.58822400001
1996-06-27T06:10:28.594	6511.03595999999
1996-06-27T06:10:28.894	6508.95731200001
1996-06-27T06:10:29.260	6506.405048
1996-06-27T06:10:29.560	6504.32640000001
1996-06-27T06:10:29.927	6501.77413600001
1996-06-27T06:10:30.227	6499.669176
1996-06-27T06:10:30.594	6497.116912
1996-06-27T06:10:30.894	6495.03826400001
1996-06-27T06:10:31.260	6492.48599999999
1996-06-27T06:10:31.560	6490.40735199999
1996-06-27T06:10:31.927	6487.855088
1996-06-27T06:10:32.227	6485.75012799999
1996-06-27T06:10:32.594	6483.19786400001
1996-06-27T06:10:32.894	6481.11921600001
1996-06-27T06:10:33.260	6478.56695200001
1996-06-27T06:10:33.560	6476.48830399999
1996-06-27T06:10:33.927	6473.93604000001
1996-06-27T06:10:34.227	6471.83108000001
1996-06-27T06:10:34.594	6469.27881600001
1996-06-27T06:10:34.894	6467.20016800001
1996-06-27T06:10:35.260	6464.64790399999
1996-06-27T06:10:35.560	6462.569256
1996-06-27T06:10:35.927	6460.01699200001
1996-06-27T06:10:36.227	6457.91203199999
1996-06-27T06:10:36.594	6455.359768
1996-06-27T06:10:36.894	6453.28112000001
1996-06-27T06:10:37.260	6450.728856
1996-06-27T06:10:37.560	6448.65020799999
1996-06-27T06:10:37.927	6446.09794400001
1996-06-27T06:10:38.227	6444.01929600001
1996-06-27T06:10:38.594	6441.467032
1996-06-27T06:10:38.894	6439.38838400001
1996-06-27T06:10:39.260	6436.83611999999
1996-06-27T06:10:39.560	6434.757472
1996-06-27T06:10:39.927	6432.20520799999
1996-06-27T06:10:40.227	6430.100248
1996-06-27T06:10:40.594	6427.547984
1996-06-27T06:10:40.894	6425.469336
1996-06-27T06:10:41.260	6422.91707199999
1996-06-27T06:10:41.560	6420.83842400001
1996-06-27T06:10:41.927	6418.28616
1996-06-27T06:10:42.227	6416.20751199999
1996-06-27T06:10:42.594	6413.65524800001
1996-06-27T06:10:42.894	6411.57659999999
1996-06-27T06:10:43.260	6409.024336
1996-06-27T06:10:43.560	6406.94568800001
