2021-06-07T15:00:51.497	-54.2092	9.0904	-56.4537	78.7928	-91350.7	-85174.3	-26371.5
2021-06-07T15:00:52.497	-54.0552	8.9557	-56.644	78.8081	-91338.1	-85161.5	-26367.5
2021-06-07T15:00:53.497	-54.0773	8.85041	-56.6839	78.84	-91325.4	-85148.7	-26363.5
2021-06-07T15:00:54.497	-54.1533	8.85822	-56.8137	78.9864	-91312.8	-85135.9	-26359.5
2021-06-07T15:00:55.498	-54.1683	8.79697	-56.9336	79.0761	-91300.1	-85123.1	-26355.5
2021-06-07T15:00:56.497	-54.371	8.88489	-56.7832	79.1169	-91287.4	-85110.2	-26351.4
2021-06-07T15:00:57.498	-54.5061	8.99782	-56.653	79.1293	-91274.8	-85097.4	-26347.4
2021-06-07T15:00:58.498	-54.3572	8.94119	-56.7933	79.1209	-91262.1	-85084.6	-26343.4
2021-06-07T15:00:59.498	-54.1039	8.72218	-57.1437	79.1752	-91249.4	-85071.8	-26339.4
2021-06-07T15:01:0.498	-54.3678	8.87897	-56.9832	79.2577	-91236.8	-85059	-26335.4
2021-06-07T15:01:1.498	-54.3707	8.97006	-56.8433	79.1694	-91224.1	-85046.1	-26331.3
2021-06-07T15:01:2.498	-54.1669	8.75046	-56.9836	79.1059	-91211.4	-85033.3	-26327.3
2021-06-07T15:01:3.497	-54.3035	8.82728	-56.8533	79.1144	-91198.8	-85020.5	-26323.3
2021-06-07T15:01:4.497	-54.3489	9.0476	-56.8134	79.1418	-91186.1	-85007.7	-26319.3
2021-06-07T15:01:5.497	-54.3765	9.15616	-56.8434	79.1948	-91173.5	-84994.9	-26315.3
2021-06-07T15:01:6.497	-54.3412	9.09579	-56.8934	79.1995	-91160.8	-84982.1	-26311.3
2021-06-07T15:01:7.497	-54.3728	9.09629	-56.8534	79.1925	-91148.1	-84969.2	-26307.2
2021-06-07T15:01:8.497	-54.3563	9.19768	-56.8135	79.1642	-91135.5	-84956.4	-26303.2
2021-06-07T15:01:9.498	-54.372	9.32252	-56.6935	79.1036	-91122.8	-84943.6	-26299.2
2021-06-07T15:01:10.498	-54.3149	9.39464	-56.6737	79.0587	-91110.1	-84930.8	-26295.2
2021-06-07T15:01:11.498	-54.3163	9.47163	-56.7537	79.1262	-91097.4	-84918	-26291.2
2021-06-07T15:01:12.498	-54.3079	9.35682	-56.7537	79.1067	-91084.8	-84905.2	-26287.1
2021-06-07T15:01:13.498	-54.287	9.43029	-56.7438	79.094	-91072.1	-84892.3	-26283.1
2021-06-07T15:01:14.498	-54.2326	9.20832	-56.7837	79.0592	-91059.4	-84879.5	-26279.1
2021-06-07T15:01:15.498	-54.2281	9.20752	-56.7138	79.0058	-91046.8	-84866.7	-26275.1
2021-06-07T15:01:16.497	-54.3144	9.67916	-56.4839	78.9568	-91034.1	-84853.9	-26271.1
2021-06-07T15:01:17.497	-54.3013	9.98074	-56.1341	78.7355	-91021.5	-84841.1	-26267
2021-06-07T15:01:18.497	-54.154	9.93879	-55.9944	78.529	-91008.8	-84828.3	-26263
2021-06-07T15:01:19.497	-53.9108	9.56853	-56.1647	78.4373	-90996.1	-84815.5	-26259
2021-06-07T15:01:20.497	-53.6697	9.0761	-56.6349	78.5514	-90983.5	-84802.7	-26255
2021-06-07T15:01:21.497	-53.5835	8.65876	-56.8948	78.6333	-90970.8	-84789.8	-26251
2021-06-07T15:01:22.498	-54.1287	8.69718	-56.3036	78.5853	-90958.1	-84777	-26246.9
2021-06-07T15:01:23.497	-53.7925	8.59305	-56.4843	78.4726	-90945.5	-84764.2	-26242.9
2021-06-07T15:01:24.498	-53.8996	8.65996	-56.5241	78.5821	-90932.8	-84751.4	-26238.9
2021-06-07T15:01:25.498	-54.3608	8.18149	-56.2828	78.6752	-90920.1	-84738.6	-26234.9
2021-06-07T15:01:26.498	-53.8626	8.04669	-56.7838	78.6786	-90907.4	-84725.8	-26230.9
2021-06-07T15:01:27.498	-53.731	8.44656	-57.0044	78.79	-90894.8	-84713	-26226.9
2021-06-07T15:01:28.498	-54.2326	9.04338	-56.5936	78.9037	-90882.1	-84700.1	-26222.8
2021-06-07T15:01:29.498	-54.383	9.0315	-56.1233	78.6696	-90869.4	-84687.3	-26218.8
2021-06-07T15:01:30.497	-53.5661	8.56972	-56.8648	78.5899	-90856.8	-84674.5	-26214.8
2021-06-07T15:01:31.497	-53.4994	8.48594	-57.5149	79.0074	-90844.1	-84661.7	-26210.8
2021-06-07T15:01:32.497	-53.1192	8.37531	-57.8157	78.9585	-90831.4	-84648.9	-26206.8
2021-06-07T15:01:33.497	-53.2919	8.53891	-57.5754	78.9168	-90818.7	-84636.1	-26202.7
2021-06-07T15:01:34.497	-53.1007	8.40431	-57.6958	78.8614	-90806.1	-84623.3	-26198.7
2021-06-07T15:01:35.497	-52.9363	8.30115	-57.8561	78.8574	-90793.4	-84610.5	-26194.7
2021-06-07T15:01:36.497	-53.0421	8.14607	-57.7357	78.8241	-90780.7	-84597.7	-26190.7
2021-06-07T15:01:37.498	-53.1071	8.30594	-57.6457	78.8187	-90768	-84584.9	-26186.7
2021-06-07T15:01:38.498	-52.994	8.07961	-57.8658	78.8802	-90755.4	-84572	-26182.6
2021-06-07T15:01:39.498	-53.2672	8.06859	-57.7852	79.0039	-90742.7	-84559.2	-26178.6
2021-06-07T15:01:40.498	-53.3102	8.05284	-57.735	78.9947	-90730	-84546.4	-26174.6
2021-06-07T15:01:41.498	-53.1701	7.96725	-57.8853	79.0015	-90717.4	-84533.6	-26170.6
2021-06-07T15:01:42.498	-52.9432	8.26178	-58.166	79.0855	-90704.7	-84520.8	-26166.6
2021-06-07T15:01:43.497	-52.8718	8.54478	-58.3064	79.1712	-90692	-84508	-26162.6
2021-06-07T15:01:44.497	-53.1914	8.72658	-58.0858	79.2429	-90679.3	-84495.2	-26158.5
2021-06-07T15:01:45.497	-53.2972	8.91543	-57.9056	79.2032	-90666.7	-84482.4	-26154.5
2021-06-07T15:01:46.497	-53.2127	8.82067	-57.9458	79.1651	-90654	-84469.6	-26150.5
2021-06-07T15:01:47.497	-53.3774	8.71998	-57.7153	79.0965	-90641.3	-84456.8	-26146.5
2021-06-07T15:01:48.497	-53.4618	8.90516	-57.7453	79.1958	-90628.7	-84444	-26142.5
2021-06-07T15:01:49.498	-53.1568	8.77572	-58.0359	79.1885	-90616	-84431.2	-26138.4
2021-06-07T15:01:50.497	-53.1131	8.70998	-58.1659	79.2474	-90603.3	-84418.4	-26134.4
2021-06-07T15:01:51.498	-53.2628	9.37186	-57.856	79.1965	-90590.6	-84405.6	-26130.4
2021-06-07T15:01:52.498	-53.2956	9.25021	-57.8759	79.2187	-90577.9	-84392.8	-26126.4
2021-06-07T15:01:53.498	-53.3308	9.05638	-58.0557	79.3515	-90565.3	-84379.9	-26122.4
2021-06-07T15:01:54.498	-53.3367	8.8173	-58.1755	79.4162	-90552.6	-84367.1	-26118.3
2021-06-07T15:01:55.498	-53.177	8.44847	-58.2856	79.3498	-90539.9	-84354.3	-26114.3
2021-06-07T15:01:56.498	-53.2725	8.53135	-58.1354	79.3125	-90527.2	-84341.5	-26110.3
2021-06-07T15:01:57.497	-53.2739	8.43646	-58.2454	79.3839	-90514.6	-84328.7	-26106.3
2021-06-07T15:01:58.497	-53.4531	8.419	-58.205	79.4728	-90501.9	-84315.9	-26102.3
2021-06-07T15:01:59.497	-53.778	8.50593	-57.6943	79.3288	-90489.2	-84303.1	-26098.3
2021-06-07T15:02:0.497	-53.9747	8.636	-57.4839	79.3237	-90476.5	-84290.3	-26094.2
2021-06-07T15:02:1.497	-53.7953	8.65783	-57.6743	79.3424	-90463.9	-84277.5	-26090.2
2021-06-07T15:02:2.497	-53.9155	8.67173	-57.7041	79.4471	-90451.2	-84264.7	-26086.2
2021-06-07T15:02:3.497	-53.8885	8.70348	-57.9042	79.5777	-90438.5	-84251.9	-26082.2
2021-06-07T15:02:4.498	-53.938	8.85137	-57.8041	79.5549	-90425.8	-84239.1	-26078.2
2021-06-07T15:02:5.498	-53.8254	8.76151	-57.9043	79.5415	-90413.1	-84226.3	-26074.1
2021-06-07T15:02:6.498	-53.7416	8.71702	-57.7945	 79.4	-90400.5	-84213.5	-26070.1
2021-06-07T15:02:7.498	-54.0493	8.82799	-57.2539	79.2292	-90387.8	-84200.7	-26066.1
2021-06-07T15:02:8.498	-54.1377	8.86877	-57.0437	79.1425	-90375.1	-84187.9	-26062.1
2021-06-07T15:02:9.498	-54.0494	8.7963	-57.0739	79.0958	-90362.4	-84175.1	-26058.1
2021-06-07T15:02:10.497	-53.9318	8.8006	-57.3341	79.2041	-90349.7	-84162.3	-26054
2021-06-07T15:02:11.497	-54.0156	8.72727	-57.4039	79.3036	-90337.1	-84149.5	-26050
2021-06-07T15:02:12.497	-53.8707	8.7005	-57.4642	79.2457	-90324.4	-84136.7	-26046
2021-06-07T15:02:13.497	-54.2064	8.80631	-56.9635	79.1248	-90311.7	-84123.9	-26042
2021-06-07T15:02:14.497	-53.8652	8.76314	-57.1842	79.0462	-90299	-84111.1	-26038
2021-06-07T15:02:15.497	-53.8227	8.95556	-57.2645	79.0968	-90286.3	-84098.3	-26034
2021-06-07T15:02:16.498	-53.6681	8.9951	-57.5148	79.1779	-90273.7	-84085.5	-26029.9
2021-06-07T15:02:17.497	-53.4543	9.06652	-57.6954	79.1727	-90261	-84072.7	-26025.9
2021-06-07T15:02:18.498	-53.2717	9.11107	-57.8458	79.1645	-90248.3	-84059.9	-26021.9
2021-06-07T15:02:19.498	-53.1608	9.15763	-57.8661	79.1102	-90235.6	-84047.1	-26017.9
2021-06-07T15:02:20.497	-53.1378	9.13161	-57.8261	79.0624	-90222.9	-84034.3	-26013.9
2021-06-07T15:02:21.497	-53.1049	8.8417	-57.886	79.0512	-90210.3	-84021.5	-26009.8
2021-06-07T15:02:22.497	-53.2807	9.05386	-57.6858	79.0472	-90197.6	-84008.7	-26005.8
2021-06-07T15:02:23.497	-53.2676	8.96148	-57.6557	79.0059	-90184.9	-83995.9	-26001.8
2021-06-07T15:02:24.497	-53.2342	8.79367	-57.6657	78.9718	-90172.2	-83983.1	-25997.8
2021-06-07T15:02:25.497	-53.4132	9.10566	-57.4755	78.9893	-90159.5	-83970.3	-25993.8
2021-06-07T15:02:26.497	-53.4098	9.19099	-57.5456	79.0479	-90146.8	-83957.5	-25989.7
2021-06-07T15:02:27.497	-53.3779	9.19517	-57.6256	79.0852	-90134.2	-83944.8	-25985.7
2021-06-07T15:02:28.497	-53.2459	8.87227	-57.7957	79.0834	-90121.5	-83932	-25981.7
2021-06-07T15:02:29.497	-53.3099	8.68741	-57.8054	79.1131	-90108.8	-83919.2	-25977.7
2021-06-07T15:02:30.497	-53.3768	8.72456	-57.7953	79.1549	-90096.1	-83906.4	-25973.7
2021-06-07T15:02:31.497	-53.2635	8.75742	-57.7756	79.0678	-90083.4	-83893.6	-25969.6
2021-06-07T15:02:32.497	-53.1657	8.38549	-57.9656	79.1007	-90070.7	-83880.8	-25965.6
2021-06-07T15:02:33.497	-52.9204	8.15438	-58.216	79.0959	-90058	-83868	-25961.6
2021-06-07T15:02:34.497	-52.9323	8.40943	-58.2161	79.1307	-90045.4	-83855.2	-25957.6
2021-06-07T15:02:35.497	-52.8877	8.71033	-58.2264	79.141	-90032.7	-83842.4	-25953.6
2021-06-07T15:02:36.497	-52.9682	8.98927	-58.0464	79.0938	-90020	-83829.6	-25949.6
2021-06-07T15:02:37.497	-53.0998	9.3525	-57.9664	79.1654	-90007.3	-83816.8	-25945.5
2021-06-07T15:02:38.497	-53.2126	9.44616	-57.8762	79.1862	-89994.6	-83804	-25941.5
2021-06-07T15:02:39.497	-53.2526	9.57421	-57.8162	79.1847	-89981.9	-83791.2	-25937.5
2021-06-07T15:02:40.497	-53.0544	9.69411	-57.8567	79.0958	-89969.2	-83778.4	-25933.5
2021-06-07T15:02:41.497	-52.8277	9.48879	-57.9971	79.0219	-89956.6	-83765.6	-25929.5
2021-06-07T15:02:42.497	-52.8319	9.37185	-58.107	79.0914	-89943.9	-83752.8	-25925.4
2021-06-07T15:02:43.497	-52.8204	9.45161	-58.107	79.0933	-89931.2	-83740.1	-25921.4
2021-06-07T15:02:44.497	-52.7067	9.2766	-58.2772	79.1219	-89918.5	-83727.3	-25917.4
2021-06-07T15:02:45.497	-52.6453	9.23596	-58.3773	79.1501	-89905.8	-83714.5	-25913.4
2021-06-07T15:02:46.497	-52.605	9.23471	-58.3574	79.1085	-89893.1	-83701.7	-25909.4
2021-06-07T15:02:47.497	-52.6385	9.28498	-58.3073	79.0997	-89880.4	-83688.9	-25905.3
2021-06-07T15:02:48.497	-52.6731	9.54336	-58.1974	79.0726	-89867.7	-83676.1	-25901.3
2021-06-07T15:02:49.497	-52.7973	9.62055	-58.0172	79.0323	-89855	-83663.3	-25897.3
2021-06-07T15:02:50.497	-52.9912	9.68524	-57.8468	79.0451	-89842.4	-83650.5	-25893.3
2021-06-07T15:02:51.497	-52.8154	9.68665	-57.9872	79.0304	-89829.7	-83637.7	-25889.3
2021-06-07T15:02:52.497	-52.7313	9.3987	-58.0972	79.0203	-89817	-83624.9	-25885.2
2021-06-07T15:02:53.497	-52.7131	9.27857	-58.1772	79.0528	-89804.3	-83612.1	-25881.2
2021-06-07T15:02:54.497	-52.8713	9.4645	-58.0069	79.0554	-89791.6	-83599.4	-25877.2
2021-06-07T15:02:55.497	-52.8145	9.45189	-57.9371	78.9646	-89778.9	-83586.6	-25873.2
2021-06-07T15:02:56.497	-52.8689	9.01695	-57.9966	78.9939	-89766.2	-83573.8	-25869.2
2021-06-07T15:02:57.497	-52.8158	8.82405	-58.0266	78.9586	-89753.5	-83561	-25865.2
2021-06-07T15:02:58.497	-52.8266	8.90705	-58.0267	78.9752	-89740.8	-83548.2	-25861.1
2021-06-07T15:02:59.497	-52.8988	8.97181	-57.9965	79.0087	-89728.1	-83535.4	-25857.1
2021-06-07T15:03:0.497	-52.9455	9.0555	-57.9365	79.0055	-89715.5	-83522.6	-25853.1
2021-06-07T15:03:1.497	-52.8439	9.23064	-57.9968	79.002	-89702.8	-83509.8	-25849.1
2021-06-07T15:03:2.497	-52.9459	9.34026	-58.0267	79.105	-89690.1	-83497.1	-25845.1
2021-06-07T15:03:3.497	-53.1707	9.09711	-57.936	79.161	-89677.4	-83484.3	-25841
2021-06-07T15:03:4.497	-53.2062	9.03908	-57.8459	79.1123	-89664.7	-83471.5	-25837
2021-06-07T15:03:5.497	-53.1881	8.88293	-57.8158	79.0604	-89652	-83458.7	-25833
2021-06-07T15:03:6.497	-52.8447	8.63486	-57.9664	78.9128	-89639.3	-83445.9	-25829
2021-06-07T15:03:7.497	-53.0326	8.42697	-57.9059	78.9719	-89626.6	-83433.1	-25825
2021-06-07T15:03:8.497	-53.1138	8.6193	-57.9558	79.0838	-89613.9	-83420.3	-25820.9
2021-06-07T15:03:9.497	-53.1642	8.68064	-58.0657	79.2049	-89601.2	-83407.6	-25816.9
2021-06-07T15:03:10.497	-53.1367	8.74899	-58.1159	79.2307	-89588.5	-83394.8	-25812.9
2021-06-07T15:03:11.497	-52.9795	8.77632	-58.1362	79.1433	-89575.8	-83382	-25808.9
2021-06-07T15:03:12.497	-53.0792	8.87182	-58.1961	79.2647	-89563.1	-83369.2	-25804.9
2021-06-07T15:03:13.497	-52.9045	8.80175	-58.3464	79.2506	-89550.4	-83356.4	-25800.8
2021-06-07T15:03:14.497	-52.8018	8.89112	-58.3767	79.2144	-89537.7	-83343.6	-25796.8
2021-06-07T15:03:15.497	-52.7674	9.03992	-58.3769	79.2084	-89525	-83330.8	-25792.8
2021-06-07T15:03:16.497	-52.6791	8.9326	-58.457	79.1966	-89512.4	-83318.1	-25788.8
2021-06-07T15:03:17.497	-52.647	9.09544	-58.2972	79.0759	-89499.7	-83305.3	-25784.8
2021-06-07T15:03:18.497	-52.4427	9.13884	-58.4577	79.0636	-89487	-83292.5	-25780.8
2021-06-07T15:03:19.497	-52.5455	9.21226	-58.3875	79.0885	-89474.3	-83279.7	-25776.7
2021-06-07T15:03:20.497	-52.5162	9.38898	-58.3277	79.0457	-89461.6	-83266.9	-25772.7
2021-06-07T15:03:21.497	-52.435	9.35959	-58.3678	79.0179	-89448.9	-83254.2	-25768.7
2021-06-07T15:03:22.497	-52.3724	9.54969	-58.3181	78.9624	-89436.2	-83241.4	-25764.7
2021-06-07T15:03:23.497	-52.4004	9.80223	-58.2482	78.9604	-89423.5	-83228.6	-25760.7
2021-06-07T15:03:24.497	-52.4094	9.67715	-58.2781	78.9729	-89410.8	-83215.8	-25756.6
2021-06-07T15:03:25.497	-52.4445	9.46097	-58.2479	78.9478	-89398.1	-83203	-25752.6
