time	Bx
1996-06-27T06:24:56.226	235.677380450635
1996-06-27T06:24:56.593	235.74662441234
1996-06-27T06:24:56.893	235.911569078469
1996-06-27T06:24:57.260	235.91527572433
1996-06-27T06:24:57.560	235.901891092477
1996-06-27T06:24:57.926	236.037805508945
1996-06-27T06:24:58.226	236.049241756235
1996-06-27T06:24:58.593	236.191446043792
1996-06-27T06:24:58.893	236.213869773577
1996-06-27T06:24:59.260	236.116537531606
1996-06-27T06:24:59.560	236.045651727378
1996-06-27T06:24:59.926	235.894435457008
1996-06-27T06:25:00.226	235.849941740614
1996-06-27T06:25:00.593	235.730935105472
1996-06-27T06:25:00.893	235.707252191485
1996-06-27T06:25:01.260	235.728057424641
1996-06-27T06:25:01.560	235.630053341427
1996-06-27T06:25:01.926	235.674147763612
1996-06-27T06:25:02.226	235.750719410867
1996-06-27T06:25:02.593	235.710685220506
1996-06-27T06:25:02.893	235.632729618816
1996-06-27T06:25:03.260	235.576906763924
1996-06-27T06:25:03.560	235.452212912843
1996-06-27T06:25:03.926	235.333076289966
1996-06-27T06:25:04.226	235.302748963385
1996-06-27T06:25:04.593	235.319942384149
1996-06-27T06:25:04.893	235.574906937479
1996-06-27T06:25:05.260	235.807261890866
1996-06-27T06:25:05.560	235.935014481378
1996-06-27T06:25:05.926	236.034233471792
1996-06-27T06:25:06.226	236.210650224327
1996-06-27T06:25:06.593	236.178476106854
1996-06-27T06:25:06.893	236.326935696006
1996-06-27T06:25:07.260	236.334219517444
1996-06-27T06:25:07.560	236.298849671313
1996-06-27T06:25:07.926	236.471703065838
1996-06-27T06:25:08.226	236.314261483502
1996-06-27T06:25:08.593	236.509160765638
1996-06-27T06:25:08.893	236.55450833011
1996-06-27T06:25:09.260	236.70564830055
1996-06-27T06:25:09.560	236.842090033862
1996-06-27T06:25:09.926	237.010521344004
1996-06-27T06:25:10.226	237.179901307685
1996-06-27T06:25:10.593	237.405914513963
1996-06-27T06:25:10.893	237.445126989278
1996-06-27T06:25:11.260	237.663582975957
1996-06-27T06:25:11.560	237.74927364379
1996-06-27T06:25:11.926	238.026578714652
1996-06-27T06:25:12.226	238.334047519288
1996-06-27T06:25:12.593	238.433426215883
1996-06-27T06:25:12.893	238.651992022261
1996-06-27T06:25:13.260	239.028191563513
1996-06-27T06:25:13.560	239.070114382823
1996-06-27T06:25:13.926	239.269468844589
1996-06-27T06:25:14.226	239.589936889229
1996-06-27T06:25:14.593	239.69568555914
1996-06-27T06:25:14.893	239.792291795375
1996-06-27T06:25:15.260	239.790832459193
1996-06-27T06:25:15.560	239.810142594583
1996-06-27T06:25:15.926	239.827803758883
1996-06-27T06:25:16.226	239.91745052312
1996-06-27T06:25:16.593	240.172031894193
1996-06-27T06:25:16.893	240.195501798175
1996-06-27T06:25:17.260	240.287804904413
1996-06-27T06:25:17.560	240.51470681243
1996-06-27T06:25:17.926	240.658130323861
1996-06-27T06:25:18.226	240.663067750938
1996-06-27T06:25:18.593	240.825133669853
1996-06-27T06:25:18.893	240.941891771354
1996-06-27T06:25:19.260	241.119393247458
1996-06-27T06:25:19.560	241.190908932443
1996-06-27T06:25:19.926	241.355765850685
1996-06-27T06:25:20.226	241.645841336969
1996-06-27T06:25:20.593	241.938589972938
1996-06-27T06:25:20.893	242.028887193646
1996-06-27T06:25:21.260	242.133689556494
1996-06-27T06:25:21.560	242.390373260836
1996-06-27T06:25:21.926	242.381035478102
1996-06-27T06:25:22.226	242.532733490988
1996-06-27T06:25:22.593	242.763728386393
1996-06-27T06:25:22.893	242.790168232832
1996-06-27T06:25:23.260	243.047109915858
1996-06-27T06:25:23.560	243.1165066977
1996-06-27T06:25:23.926	243.243412453591
1996-06-27T06:25:24.226	243.301879614606
1996-06-27T06:25:24.593	243.494824206864
1996-06-27T06:25:24.893	243.65166050057
1996-06-27T06:25:25.260	244.022546695377
1996-06-27T06:25:25.560	243.940704726367
1996-06-27T06:25:25.926	244.148184661458
1996-06-27T06:25:26.226	244.280756899778
1996-06-27T06:25:26.593	244.237427731398
1996-06-27T06:25:26.893	244.199675502898
1996-06-27T06:25:27.260	244.417630894032
1996-06-27T06:25:27.560	244.473608163639
1996-06-27T06:25:27.926	244.655220911058
1996-06-27T06:25:28.226	244.564184207918
1996-06-27T06:25:28.593	244.647522071462
1996-06-27T06:25:28.893	244.901558693167
1996-06-27T06:25:29.260	245.013654793954
1996-06-27T06:25:29.560	244.995451143221
1996-06-27T06:25:29.926	245.303423566136
1996-06-27T06:25:30.226	245.653258193906
1996-06-27T06:25:30.593	246.08656677339
1996-06-27T06:25:30.893	246.271630285968
1996-06-27T06:25:31.260	246.768690354973
1996-06-27T06:25:31.560	246.970951565156
1996-06-27T06:25:31.926	247.372601954339
1996-06-27T06:25:32.226	247.58618059772
1996-06-27T06:25:32.593	247.923609744549
1996-06-27T06:25:32.893	247.930760009249
1996-06-27T06:25:33.260	247.98008009184
1996-06-27T06:25:33.560	248.019713836153
1996-06-27T06:25:33.926	248.150917873725
1996-06-27T06:25:34.226	248.268921139219
1996-06-27T06:25:34.593	248.431757064198
1996-06-27T06:25:34.893	248.484804609206
1996-06-27T06:25:35.260	248.509977567121
1996-06-27T06:25:35.560	248.638166662589
1996-06-27T06:25:35.926	248.833509521922
1996-06-27T06:25:36.226	248.85964750172
1996-06-27T06:25:36.593	248.955466214823
1996-06-27T06:25:36.893	248.887798956875
1996-06-27T06:25:37.260	249.091447101931
1996-06-27T06:25:37.560	248.982425403425
1996-06-27T06:25:37.926	249.259833233766
1996-06-27T06:25:38.226	249.172281765675
1996-06-27T06:25:38.593	249.304435122409
1996-06-27T06:25:38.893	249.34605497728
1996-06-27T06:25:39.260	249.112612189289
1996-06-27T06:25:39.560	248.908097710132
1996-06-27T06:25:39.926	248.810701669238
1996-06-27T06:25:40.226	248.687790486966
1996-06-27T06:25:40.593	248.866566646024
1996-06-27T06:25:40.893	248.873433730118
1996-06-27T06:25:41.260	248.951280462423
1996-06-27T06:25:41.560	248.801281264097
1996-06-27T06:25:41.926	248.741829983354
1996-06-27T06:25:42.226	248.705817488665
1996-06-27T06:25:42.593	248.832787825132
1996-06-27T06:25:42.893	248.999567557386
1996-06-27T06:25:43.260	248.90766000784
1996-06-27T06:25:43.560	248.830255040318
1996-06-27T06:25:43.926	248.846015691039
1996-06-27T06:25:44.226	248.97194468502
1996-06-27T06:25:44.593	248.98284038644
1996-06-27T06:25:44.893	249.038936877876
1996-06-27T06:25:45.260	248.903478448447
1996-06-27T06:25:45.560	249.058909845125
1996-06-27T06:25:45.926	249.50052652272
1996-06-27T06:25:46.226	249.883528408804
1996-06-27T06:25:46.593	250.080424908247
1996-06-27T06:25:46.893	250.176876237965
1996-06-27T06:25:47.260	250.186755427264
1996-06-27T06:25:47.560	250.244614929638
1996-06-27T06:25:47.926	250.462873200382
1996-06-27T06:25:48.226	250.556179692539
