time	Bz
1996-06-27T06:24:56.226	81.7560119475126
1996-06-27T06:24:56.593	81.7939877985593
1996-06-27T06:24:56.893	82.0237746341984
1996-06-27T06:24:57.260	82.2254575738825
1996-06-27T06:24:57.560	82.4283548448616
1996-06-27T06:24:57.926	82.5942575817219
1996-06-27T06:24:58.226	82.6716344314191
1996-06-27T06:24:58.593	83.1084990627779
1996-06-27T06:24:58.893	83.3242757116311
1996-06-27T06:24:59.260	83.4002925293459
1996-06-27T06:24:59.560	83.4819438838543
1996-06-27T06:24:59.926	83.5613337568169
1996-06-27T06:25:00.226	83.6708010527003
1996-06-27T06:25:00.593	83.7740216415588
1996-06-27T06:25:00.893	83.6792752141871
1996-06-27T06:25:01.260	83.706726275832
1996-06-27T06:25:01.560	83.7528891816267
1996-06-27T06:25:01.926	83.7930766915673
1996-06-27T06:25:02.226	84.0284402300486
1996-06-27T06:25:02.593	83.9475393097858
1996-06-27T06:25:02.893	84.0120104488071
1996-06-27T06:25:03.260	84.0945226713906
1996-06-27T06:25:03.560	84.114399437917
1996-06-27T06:25:03.926	84.1281302604397
1996-06-27T06:25:04.226	84.2517453284725
1996-06-27T06:25:04.593	84.341286626444
1996-06-27T06:25:04.893	84.4176075521763
1996-06-27T06:25:05.260	84.7773393734517
1996-06-27T06:25:05.560	84.8554438518961
1996-06-27T06:25:05.926	84.785961813378
1996-06-27T06:25:06.226	84.7767034494636
1996-06-27T06:25:06.593	84.6148764385741
1996-06-27T06:25:06.893	84.4800903200368
1996-06-27T06:25:07.260	84.5943911016554
1996-06-27T06:25:07.560	84.4647858356283
1996-06-27T06:25:07.926	84.4796484001005
1996-06-27T06:25:08.226	84.4280567413683
1996-06-27T06:25:08.593	84.4635614146771
1996-06-27T06:25:08.893	84.4654045223457
1996-06-27T06:25:09.260	84.5333197690929
1996-06-27T06:25:09.560	84.4779665140718
1996-06-27T06:25:09.926	84.5547517106393
1996-06-27T06:25:10.226	84.6733475796902
1996-06-27T06:25:10.593	84.8100564669238
1996-06-27T06:25:10.893	84.8905597025142
1996-06-27T06:25:11.260	84.9055638691931
1996-06-27T06:25:11.560	84.8832870147482
1996-06-27T06:25:11.926	84.8603565789192
