time	Bx
1997-04-05T07:07:53.072	-35.767876424966
1997-04-05T07:07:53.405	-35.606823790005
1997-04-05T07:07:53.739	-35.4288477135343
1997-04-05T07:07:54.072	-35.5970519173786
1997-04-05T07:07:54.405	-35.5251530458105
1997-04-05T07:07:54.739	-35.4833600321335
1997-04-05T07:07:55.072	-35.4058097046653
1997-04-05T07:07:55.405	-35.3681646812174
1997-04-05T07:07:55.739	-35.2040074654716
1997-04-05T07:07:56.072	-35.2415537410353
1997-04-05T07:07:56.405	-35.1794579170642
1997-04-05T07:07:56.739	-35.1202738803187
1997-04-05T07:07:57.072	-34.9811951612034
1997-04-05T07:07:57.405	-34.9578892897426
1997-04-05T07:07:57.739	-34.9862404238238
1997-04-05T07:07:58.072	-35.0036498128834
1997-04-05T07:07:58.405	-34.9550798855057
1997-04-05T07:07:58.739	-34.9538792457328
1997-04-05T07:07:59.072	-34.8523047448174
1997-04-05T07:07:59.405	-34.7472146883545
1997-04-05T07:07:59.739	-34.7020423471016
1997-04-05T07:08:00.072	-34.5585404384334
1997-04-05T07:08:00.405	-34.4073722137439
1997-04-05T07:08:00.739	-34.2163692241682
1997-04-05T07:08:01.072	-34.3138396376891
1997-04-05T07:08:01.405	-34.2660477440276
1997-04-05T07:08:01.739	-34.1270361504123
1997-04-05T07:08:02.072	-34.1917773429367
1997-04-05T07:08:02.405	-34.1172740242567
1997-04-05T07:08:02.739	-34.1053411567957
1997-04-05T07:08:03.072	-34.1094823916259
1997-04-05T07:08:03.405	-34.1606655514142
1997-04-05T07:08:03.739	-34.3751362395911
1997-04-05T07:08:04.072	-34.294257434992
1997-04-05T07:08:04.405	-34.2744111225706
1997-04-05T07:08:04.739	-34.2695330508988
1997-04-05T07:08:05.072	-34.1081291573336
1997-04-05T07:08:05.405	-33.9806927377758
1997-04-05T07:08:05.739	-34.0601933023411
1997-04-05T07:08:06.072	-33.8888861522979
1997-04-05T07:08:06.405	-33.8942031878076
1997-04-05T07:08:06.739	-33.861817397694
1997-04-05T07:08:07.072	-33.7272250625065
1997-04-05T07:08:07.405	-33.5401513742353
1997-04-05T07:08:07.739	-33.52366894306
1997-04-05T07:08:08.072	-33.2192979371147
1997-04-05T07:08:08.405	-32.9382650953593
1997-04-05T07:08:08.739	-32.8173382565846
1997-04-05T07:08:09.072	-32.6588512494457
1997-04-05T07:08:09.405	-32.5259109602065
1997-04-05T07:08:09.739	-32.4990530020297
1997-04-05T07:08:10.072	-32.3547510653421
1997-04-05T07:08:10.405	-32.1872258338549
1997-04-05T07:08:10.739	-32.112628452677
1997-04-05T07:08:11.072	-32.2108380650505
1997-04-05T07:08:11.405	-32.2912978215001
1997-04-05T07:08:11.739	-32.2553858288603
1997-04-05T07:08:12.072	-32.1794413962034
1997-04-05T07:08:12.405	-32.1763363338862
1997-04-05T07:08:12.739	-32.1974719327212
