time	Bz
1997-05-07T15:53:42.133	155.971266134907
1997-05-07T15:53:42.467	154.747240837617
1997-05-07T15:53:42.800	154.329698647319
1997-05-07T15:53:43.133	155.82602292436
1997-05-07T15:53:43.467	154.526586385096
1997-05-07T15:53:43.800	152.476129355258
1997-05-07T15:53:44.133	154.081626711093
1997-05-07T15:53:44.467	151.896286711303
1997-05-07T15:53:44.800	154.855381765619
1997-05-07T15:53:45.133	155.743130784962
1997-05-07T15:53:45.467	153.631504599684
1997-05-07T15:53:45.800	151.6373206028
1997-05-07T15:53:46.133	150.428310228862
1997-05-07T15:53:46.467	147.300766130564
1997-05-07T15:53:46.800	143.623476680305
1997-05-07T15:53:47.133	142.183928653832
1997-05-07T15:53:47.467	142.626696173422
1997-05-07T15:53:47.800	146.424877118475
1997-05-07T15:53:48.133	149.091921167817
1997-05-07T15:53:48.467	148.800372609075
1997-05-07T15:53:48.800	147.48845052345
1997-05-07T15:53:49.133	145.782809371645
1997-05-07T15:53:49.466	145.181596349392
1997-05-07T15:53:49.800	146.438630937321
1997-05-07T15:53:50.133	147.642362410914
1997-05-07T15:53:50.467	148.130712542055
1997-05-07T15:53:50.799	148.974624694814
1997-05-07T15:53:51.133	149.232615565098
1997-05-07T15:53:51.466	149.723582090291
1997-05-07T15:53:51.800	149.92896365754
1997-05-07T15:53:52.133	149.610577568966
1997-05-07T15:53:52.467	149.371009382677
1997-05-07T15:53:52.799	149.590443533977
1997-05-07T15:53:53.133	149.934944364474
1997-05-07T15:53:53.466	150.564534765118
1997-05-07T15:53:53.800	151.667790081604
1997-05-07T15:53:54.133	152.209620245531
1997-05-07T15:53:54.467	152.564397057952
1997-05-07T15:53:54.799	153.460170164693
1997-05-07T15:53:55.133	155.959454289045
1997-05-07T15:53:55.466	159.088456936311
1997-05-07T15:53:55.800	161.719672741809
1997-05-07T15:53:56.133	164.134177455338
1997-05-07T15:53:56.467	166.743136320032
1997-05-07T15:53:56.799	168.692262322649
1997-05-07T15:53:57.133	169.655968585325
1997-05-07T15:53:57.466	171.014936658798
1997-05-07T15:53:57.800	171.685502962141
1997-05-07T15:53:58.133	171.617830881302
1997-05-07T15:53:58.467	171.487030282959
1997-05-07T15:53:58.799	170.899401411833
1997-05-07T15:53:59.133	170.014996169473
1997-05-07T15:53:59.466	168.652775858279
1997-05-07T15:53:59.800	167.095216051846
1997-05-07T15:54:00.133	165.250850998853
1997-05-07T15:54:00.467	163.777973691454
1997-05-07T15:54:00.799	162.1159657155
1997-05-07T15:54:01.133	159.336959917357
1997-05-07T15:54:01.466	157.982578271899
1997-05-07T15:54:01.800	157.643148357473
1997-05-07T15:54:02.133	157.986260949688
1997-05-07T15:54:02.467	158.400664496715
1997-05-07T15:54:02.799	159.194921752694
1997-05-07T15:54:03.133	159.717550328594
1997-05-07T15:54:03.466	160.039605222052
1997-05-07T15:54:03.800	159.244257740744
1997-05-07T15:54:04.133	159.432898977014
1997-05-07T15:54:04.467	160.129794459772
1997-05-07T15:54:04.799	161.379808419437
1997-05-07T15:54:05.133	162.198718033595
1997-05-07T15:54:05.466	162.41224681499
1997-05-07T15:54:05.800	163.092748098364
1997-05-07T15:54:06.133	163.115731445798
1997-05-07T15:54:06.467	162.925227636885
1997-05-07T15:54:06.799	162.54624873945
1997-05-07T15:54:07.133	161.937664852184
1997-05-07T15:54:07.466	160.606838117789
1997-05-07T15:54:07.800	159.543801086969
1997-05-07T15:54:08.133	160.645088685751
1997-05-07T15:54:08.467	161.940947922435
1997-05-07T15:54:08.799	162.072929303244
1997-05-07T15:54:09.133	161.740070766149
1997-05-07T15:54:09.466	162.914200131298
1997-05-07T15:54:09.800	162.644255924645
1997-05-07T15:54:10.133	162.141037835514
1997-05-07T15:54:10.467	161.861083348074
1997-05-07T15:54:10.799	162.304189068161
1997-05-07T15:54:11.133	162.330495847022
1997-05-07T15:54:11.466	162.102423964388
1997-05-07T15:54:11.800	162.127136150697
1997-05-07T15:54:12.133	162.650392354981
1997-05-07T15:54:12.467	163.26753933517
1997-05-07T15:54:12.799	163.404497012042
1997-05-07T15:54:13.133	163.534535611896
1997-05-07T15:54:13.466	163.423779821946
1997-05-07T15:54:13.800	163.491840817039
1997-05-07T15:54:14.133	163.685240474515
1997-05-07T15:54:14.467	164.242172973642
1997-05-07T15:54:14.799	165.013098319268
1997-05-07T15:54:15.133	165.742226880697
1997-05-07T15:54:15.466	166.568638785306
1997-05-07T15:54:15.800	167.493931125442
1997-05-07T15:54:16.133	168.562715862023
1997-05-07T15:54:16.467	169.359678538368
1997-05-07T15:54:16.800	170.069922488966
1997-05-07T15:54:17.133	170.258861585323
1997-05-07T15:54:17.466	170.117300463362
1997-05-07T15:54:17.800	170.764884803787
1997-05-07T15:54:18.133	170.737353373916
1997-05-07T15:54:18.467	170.003442838175
1997-05-07T15:54:18.800	169.916505982051
1997-05-07T15:54:19.133	168.952487533905
1997-05-07T15:54:19.466	168.032599263845
1997-05-07T15:54:19.800	167.60058118003
1997-05-07T15:54:20.133	167.050821183501
1997-05-07T15:54:20.467	166.413072670603
1997-05-07T15:54:20.800	165.80526827004
1997-05-07T15:54:21.133	165.90831960313
1997-05-07T15:54:21.466	166.05962463215
1997-05-07T15:54:21.799	166.444174955511
1997-05-07T15:54:22.133	166.692488653185
1997-05-07T15:54:22.466	166.889281375862
1997-05-07T15:54:22.799	167.132097338753
1997-05-07T15:54:23.133	167.415085632609
1997-05-07T15:54:23.466	167.670090645476
1997-05-07T15:54:23.799	167.619562221444
1997-05-07T15:54:24.133	167.552564932405
1997-05-07T15:54:24.466	167.564691826092
1997-05-07T15:54:24.799	167.52934303918
1997-05-07T15:54:25.133	167.678975069694
1997-05-07T15:54:25.466	167.718559988287
1997-05-07T15:54:25.799	167.359753788581
1997-05-07T15:54:26.133	167.284534443496
1997-05-07T15:54:26.466	167.445502043582
1997-05-07T15:54:26.799	167.426345318824
1997-05-07T15:54:27.133	167.192732500011
1997-05-07T15:54:27.466	166.786497130485
1997-05-07T15:54:27.799	166.530790443834
1997-05-07T15:54:28.133	166.523059767422
1997-05-07T15:54:28.466	166.752026976632
1997-05-07T15:54:28.799	166.935070728854
1997-05-07T15:54:29.133	166.675091091348
1997-05-07T15:54:29.466	166.340554668246
1997-05-07T15:54:29.799	166.232385189554
1997-05-07T15:54:30.133	165.993579884202
1997-05-07T15:54:30.466	165.997596574684
1997-05-07T15:54:30.799	165.970830285368
1997-05-07T15:54:31.133	166.107152595448
1997-05-07T15:54:31.466	166.420537337116
1997-05-07T15:54:31.799	165.988749648611
1997-05-07T15:54:32.133	165.493745868998
1997-05-07T15:54:32.466	164.784769063621
1997-05-07T15:54:32.799	164.654045817816
1997-05-07T15:54:33.133	164.446676457968
1997-05-07T15:54:33.466	164.465048529925
1997-05-07T15:54:33.799	164.539421242494
1997-05-07T15:54:34.133	163.964136329784
1997-05-07T15:54:34.466	163.706690016021
1997-05-07T15:54:34.799	163.439110667574
1997-05-07T15:54:35.133	163.326176038866
1997-05-07T15:54:35.466	163.467450669392
1997-05-07T15:54:35.799	163.92419124629
1997-05-07T15:54:36.133	164.498450220969
1997-05-07T15:54:36.466	164.763846538587
1997-05-07T15:54:36.799	164.726211513901
1997-05-07T15:54:37.133	164.563256393007
1997-05-07T15:54:37.466	164.695547999571
1997-05-07T15:54:37.799	164.67414097333
1997-05-07T15:54:38.133	164.45628153525
1997-05-07T15:54:38.466	164.308947826686
1997-05-07T15:54:38.799	164.736966420566
1997-05-07T15:54:39.133	165.016103236056
1997-05-07T15:54:39.466	164.920371949053
1997-05-07T15:54:39.799	164.86394870948
1997-05-07T15:54:40.133	164.984667090296
1997-05-07T15:54:40.466	165.320308481096
1997-05-07T15:54:40.799	165.656924098404
1997-05-07T15:54:41.133	165.703382169662
1997-05-07T15:54:41.466	165.726550480325
1997-05-07T15:54:41.799	165.81160632051
1997-05-07T15:54:42.133	166.002739537221
1997-05-07T15:54:42.466	165.998200665484
1997-05-07T15:54:42.799	166.047638825047
1997-05-07T15:54:43.133	165.800127544728
1997-05-07T15:54:43.466	165.835032742774
1997-05-07T15:54:43.799	165.982402409161
1997-05-07T15:54:44.133	165.784202491276
1997-05-07T15:54:44.466	165.799496273504
1997-05-07T15:54:44.799	165.799464688215
1997-05-07T15:54:45.133	166.070597183155
1997-05-07T15:54:45.466	165.865984358982
1997-05-07T15:54:45.799	165.935890986953
1997-05-07T15:54:46.133	166.082949412825
1997-05-07T15:54:46.466	166.266328178378
1997-05-07T15:54:46.799	166.143054362051
1997-05-07T15:54:47.133	165.965147905054
1997-05-07T15:54:47.466	166.005928284493
1997-05-07T15:54:47.799	165.724151303662
1997-05-07T15:54:48.133	165.993087552501
1997-05-07T15:54:48.466	165.733041185986
1997-05-07T15:54:48.800	165.717193276455
1997-05-07T15:54:49.133	165.755829879348
1997-05-07T15:54:49.466	165.528727738244
1997-05-07T15:54:49.799	165.381678535123
1997-05-07T15:54:50.133	165.244397766385
1997-05-07T15:54:50.466	165.182275474196
1997-05-07T15:54:50.800	165.284624095884
1997-05-07T15:54:51.133	165.326194659238
1997-05-07T15:54:51.466	165.356822923597
1997-05-07T15:54:51.799	165.38729867393
1997-05-07T15:54:52.133	165.498311566115
1997-05-07T15:54:52.466	165.601547264292
1997-05-07T15:54:52.800	165.876891496999
1997-05-07T15:54:53.133	166.210147231805
1997-05-07T15:54:53.466	166.37414574471
1997-05-07T15:54:53.799	166.360881449016
1997-05-07T15:54:54.133	166.270060860717
1997-05-07T15:54:54.466	166.029879010448
1997-05-07T15:54:54.800	165.999977880673
1997-05-07T15:54:55.133	165.970605159372
1997-05-07T15:54:55.466	165.839128640611
1997-05-07T15:54:55.799	165.989931897682
1997-05-07T15:54:56.133	165.88117417923
1997-05-07T15:54:56.466	165.78880848728
1997-05-07T15:54:56.800	165.753267286188
1997-05-07T15:54:57.133	165.763557063837
1997-05-07T15:54:57.466	165.708831961902
1997-05-07T15:54:57.799	165.325781154834
1997-05-07T15:54:58.133	164.738735213238
1997-05-07T15:54:58.466	164.500028634775
1997-05-07T15:54:58.800	164.081510967393
1997-05-07T15:54:59.133	163.769710105173
1997-05-07T15:54:59.466	163.521269672099
1997-05-07T15:54:59.799	163.157985825217
1997-05-07T15:55:00.133	162.817368269332
1997-05-07T15:55:00.466	162.411938924452
1997-05-07T15:55:00.800	161.952399956964
1997-05-07T15:55:01.133	161.624803220901
1997-05-07T15:55:01.466	161.158408665887
1997-05-07T15:55:01.799	160.499395505124
1997-05-07T15:55:02.133	160.098819239748
1997-05-07T15:55:02.466	159.796262051019
1997-05-07T15:55:02.800	159.670115085624
1997-05-07T15:55:03.133	159.416438222634
1997-05-07T15:55:03.466	159.043852865843
1997-05-07T15:55:03.799	158.605645747675
1997-05-07T15:55:04.133	157.792376063762
1997-05-07T15:55:04.466	157.148308759621
1997-05-07T15:55:04.800	156.495543782501
1997-05-07T15:55:05.133	156.048487619917
1997-05-07T15:55:05.466	156.031224457499
1997-05-07T15:55:05.799	156.063166827383
1997-05-07T15:55:06.133	156.009351364107
1997-05-07T15:55:06.466	155.718859109965
1997-05-07T15:55:06.800	155.754406178845
1997-05-07T15:55:07.133	156.151888741985
1997-05-07T15:55:07.466	156.073825210509
1997-05-07T15:55:07.799	155.894789838057
1997-05-07T15:55:08.133	155.956467401824
1997-05-07T15:55:08.466	155.882650018384
1997-05-07T15:55:08.800	155.929263686303
1997-05-07T15:55:09.133	155.891702581214
1997-05-07T15:55:09.466	155.593352439879
1997-05-07T15:55:09.799	155.225660071486
1997-05-07T15:55:10.133	154.810671687517
1997-05-07T15:55:10.466	154.643951484991
1997-05-07T15:55:10.800	155.06863334494
1997-05-07T15:55:11.133	155.38504598104
1997-05-07T15:55:11.466	155.558823997514
1997-05-07T15:55:11.799	155.365649756892
1997-05-07T15:55:12.133	155.268237727036
1997-05-07T15:55:12.466	154.978201140189
1997-05-07T15:55:12.800	154.944851421355
1997-05-07T15:55:13.133	154.937584968349
1997-05-07T15:55:13.466	155.008639372781
1997-05-07T15:55:13.799	155.177033669143
1997-05-07T15:55:14.133	155.505519613405
1997-05-07T15:55:14.466	155.864264961637
