time	By
2000-05-20T10:08:50.225	223.961070554407
2000-05-20T10:08:50.559	224.329674022038
2000-05-20T10:08:50.892	224.628109781412
2000-05-20T10:08:51.225	225.144135188452
2000-05-20T10:08:51.559	225.570004990852
2000-05-20T10:08:51.892	225.87911168651
2000-05-20T10:08:52.225	226.304598072968
2000-05-20T10:08:52.559	226.590615021908
2000-05-20T10:08:52.892	226.952461507408
2000-05-20T10:08:53.225	227.271870504748
2000-05-20T10:08:53.559	227.652932546625
2000-05-20T10:08:53.892	227.912721858618
2000-05-20T10:08:54.225	228.11449017436
2000-05-20T10:08:54.559	228.370143124787
2000-05-20T10:08:54.892	228.639230159159
2000-05-20T10:08:55.225	229.052612021425
2000-05-20T10:08:55.559	229.350821705035
2000-05-20T10:08:55.892	229.698328149045
2000-05-20T10:08:56.225	229.863869794301
2000-05-20T10:08:56.559	230.11764103416
2000-05-20T10:08:56.892	230.331207796074
2000-05-20T10:08:57.225	230.481847467537
2000-05-20T10:08:57.559	230.805808007006
2000-05-20T10:08:57.892	231.089451959458
2000-05-20T10:08:58.225	231.405683262583
2000-05-20T10:08:58.559	231.605411965217
2000-05-20T10:08:58.892	231.785713237447
2000-05-20T10:08:59.225	231.979413720429
2000-05-20T10:08:59.559	232.47043727999
2000-05-20T10:08:59.892	232.971546189599
2000-05-20T10:09:00.225	233.385955948129
2000-05-20T10:09:00.559	233.903481632481
2000-05-20T10:09:00.892	234.106770430794
2000-05-20T10:09:01.225	234.654176048114
2000-05-20T10:09:01.559	235.116940114641
2000-05-20T10:09:01.892	235.491004981701
2000-05-20T10:09:02.225	235.915528214474
2000-05-20T10:09:02.559	236.380598873303
2000-05-20T10:09:02.892	236.806214699802
2000-05-20T10:09:03.225	237.247922450472
2000-05-20T10:09:03.559	237.672408155224
2000-05-20T10:09:03.892	238.150594187153
2000-05-20T10:09:04.225	238.593310609507
2000-05-20T10:09:04.559	239.211980336985
2000-05-20T10:09:04.892	239.619646872132
2000-05-20T10:09:05.225	240.041081542417
2000-05-20T10:09:05.559	240.584603398763
2000-05-20T10:09:05.892	241.194590135248
2000-05-20T10:09:06.225	241.516186881171
2000-05-20T10:09:06.559	241.919099005053
2000-05-20T10:09:06.892	242.065340541265
2000-05-20T10:09:07.225	242.25914413703
2000-05-20T10:09:07.559	242.455358107017
2000-05-20T10:09:07.892	242.383140403121
2000-05-20T10:09:08.225	242.450725381386
2000-05-20T10:09:08.559	242.416908661514
2000-05-20T10:09:08.892	242.490201486519
2000-05-20T10:09:09.225	242.720485499847
2000-05-20T10:09:09.559	242.807162871486
2000-05-20T10:09:09.892	243.051880226546
2000-05-20T10:09:10.225	243.252001624377
2000-05-20T10:09:10.559	243.748669133521
2000-05-20T10:09:10.892	244.095828741699
2000-05-20T10:09:11.225	244.427253555619
2000-05-20T10:09:11.559	244.814088589002
2000-05-20T10:09:11.892	245.238364145775
2000-05-20T10:09:12.225	245.626217958687
2000-05-20T10:09:12.559	246.043792096248
2000-05-20T10:09:12.892	246.277984764979
2000-05-20T10:09:13.225	246.451524788222
2000-05-20T10:09:13.559	246.707945562069
2000-05-20T10:09:13.892	247.008722026964
2000-05-20T10:09:14.225	247.344126267386
2000-05-20T10:09:14.559	247.569698726615
2000-05-20T10:09:14.892	247.822450381079
2000-05-20T10:09:15.225	247.946714128863
2000-05-20T10:09:15.559	248.067677316585
2000-05-20T10:09:15.892	248.187114655078
2000-05-20T10:09:16.225	248.259482005216
2000-05-20T10:09:16.559	248.482987402657
2000-05-20T10:09:16.892	248.735797713028
2000-05-20T10:09:17.225	248.75989654942
2000-05-20T10:09:17.559	248.697836118126
2000-05-20T10:09:17.892	248.69147916224
2000-05-20T10:09:18.225	248.681270518686
2000-05-20T10:09:18.559	248.815435540704
2000-05-20T10:09:18.892	248.78831115191
2000-05-20T10:09:19.225	248.94704902028
2000-05-20T10:09:19.559	249.082406715098
2000-05-20T10:09:19.892	249.143864747102
2000-05-20T10:09:20.225	249.4213355367
2000-05-20T10:09:20.559	249.750802916054
2000-05-20T10:09:20.892	249.77463255222
2000-05-20T10:09:21.225	249.928683069275
2000-05-20T10:09:21.559	250.126733271969
2000-05-20T10:09:21.892	250.326603514726
2000-05-20T10:09:22.225	250.562677777379
2000-05-20T10:09:22.559	250.890128119255
2000-05-20T10:09:22.892	251.027996798959
2000-05-20T10:09:23.225	251.250174198927
2000-05-20T10:09:23.559	251.466530745564
2000-05-20T10:09:23.892	251.944840014027
2000-05-20T10:09:24.225	252.417040033517
2000-05-20T10:09:24.559	252.735246890147
2000-05-20T10:09:24.892	252.987078342666
2000-05-20T10:09:25.225	253.29885310612
2000-05-20T10:09:25.559	253.478009907674
2000-05-20T10:09:25.892	253.566428927646
2000-05-20T10:09:26.225	253.601728246541
2000-05-20T10:09:26.559	253.757078706355
2000-05-20T10:09:26.892	253.691454675178
2000-05-20T10:09:27.225	253.577394505582
2000-05-20T10:09:27.559	253.759941962988
2000-05-20T10:09:27.892	253.741614036271
2000-05-20T10:09:28.225	253.877156277767
2000-05-20T10:09:28.559	254.17139987543
2000-05-20T10:09:28.892	254.283198401959
2000-05-20T10:09:29.225	254.548750025716
2000-05-20T10:09:29.559	254.882859185974
2000-05-20T10:09:29.892	255.369400993802
2000-05-20T10:09:30.225	255.771746025964
2000-05-20T10:09:30.559	256.17121626194
2000-05-20T10:09:30.892	256.479551994196
2000-05-20T10:09:31.225	256.704831271689
2000-05-20T10:09:31.559	257.177502214199
2000-05-20T10:09:31.892	257.339504379284
2000-05-20T10:09:32.225	257.496344694796
2000-05-20T10:09:32.559	257.709603965462
2000-05-20T10:09:32.892	257.703927718347
2000-05-20T10:09:33.225	258.050334813534
2000-05-20T10:09:33.559	258.261693306495
2000-05-20T10:09:33.892	258.292801965493
2000-05-20T10:09:34.225	258.543890625865
2000-05-20T10:09:34.559	258.955037417659
2000-05-20T10:09:34.892	258.937505200337
2000-05-20T10:09:35.225	259.042276639159
2000-05-20T10:09:35.559	259.100112251634
2000-05-20T10:09:35.892	259.175787153194
2000-05-20T10:09:36.225	259.401115486499
2000-05-20T10:09:36.559	259.617437991093
2000-05-20T10:09:36.892	259.736467741299
2000-05-20T10:09:37.225	259.772878720893
2000-05-20T10:09:37.559	259.909070559201
2000-05-20T10:09:37.892	260.020187001552
2000-05-20T10:09:38.225	260.390503929755
2000-05-20T10:09:38.559	260.701192329932
2000-05-20T10:09:38.892	260.767703449087
2000-05-20T10:09:39.225	260.852201137393
2000-05-20T10:09:39.559	261.010029324468
2000-05-20T10:09:39.892	261.210599773997
2000-05-20T10:09:40.225	261.382868201727
2000-05-20T10:09:40.559	261.649489809662
2000-05-20T10:09:40.892	261.747384147499
2000-05-20T10:09:41.225	261.970514453539
2000-05-20T10:09:41.559	262.166190452664
2000-05-20T10:09:41.892	262.299401638608
2000-05-20T10:09:42.225	262.489775751544
2000-05-20T10:09:42.559	262.715952923924
2000-05-20T10:09:42.892	262.984901167653
2000-05-20T10:09:43.225	263.187319213344
2000-05-20T10:09:43.559	263.394298299642
2000-05-20T10:09:43.892	263.652107872734
2000-05-20T10:09:44.225	263.977749508433
2000-05-20T10:09:44.559	264.12414988101
2000-05-20T10:09:44.892	264.199068435285
2000-05-20T10:09:45.225	264.189431933213
2000-05-20T10:09:45.559	264.181406219654
2000-05-20T10:09:45.892	264.166519774963
2000-05-20T10:09:46.225	264.143107413496
2000-05-20T10:09:46.559	264.112675063404
2000-05-20T10:09:46.892	264.006838373201
2000-05-20T10:09:47.225	263.979033440575
2000-05-20T10:09:47.559	264.063149805387
2000-05-20T10:09:47.892	264.257831304044
2000-05-20T10:09:48.225	264.40755307894
2000-05-20T10:09:48.559	264.620177416651
2000-05-20T10:09:48.892	264.852714720556
2000-05-20T10:09:49.225	265.294799121806
2000-05-20T10:09:49.559	265.426362395988
2000-05-20T10:09:49.892	265.566517376909
2000-05-20T10:09:50.225	265.796300059107
2000-05-20T10:09:50.559	266.01822953678
2000-05-20T10:09:50.892	266.027467596674
2000-05-20T10:09:51.225	266.11609538542
2000-05-20T10:09:51.559	266.136327719588
2000-05-20T10:09:51.892	266.05424931031
2000-05-20T10:09:52.225	266.203423373293
2000-05-20T10:09:52.559	266.307001277486
2000-05-20T10:09:52.892	266.282690526846
2000-05-20T10:09:53.225	266.133005988531
2000-05-20T10:09:53.559	266.107325527989
2000-05-20T10:09:53.892	266.175646000864
2000-05-20T10:09:54.225	266.189723165679
2000-05-20T10:09:54.559	266.242204508492
2000-05-20T10:09:54.892	266.175685041105
2000-05-20T10:09:55.225	266.215329916637
2000-05-20T10:09:55.559	266.270596976786
2000-05-20T10:09:55.892	266.236655996138
2000-05-20T10:09:56.225	266.258768269602
2000-05-20T10:09:56.559	266.316980175741
2000-05-20T10:09:56.892	266.398166206711
2000-05-20T10:09:57.225	266.431589318325
2000-05-20T10:09:57.559	266.571608253734
2000-05-20T10:09:57.892	266.724721665263
2000-05-20T10:09:58.225	266.862694512589
2000-05-20T10:09:58.559	267.048273761084
2000-05-20T10:09:58.892	267.266284923845
2000-05-20T10:09:59.225	267.325014878984
2000-05-20T10:09:59.559	267.533758723705
2000-05-20T10:09:59.892	267.690945569479
2000-05-20T10:10:00.225	267.761933082817
2000-05-20T10:10:00.559	268.02181415354
2000-05-20T10:10:00.892	268.046600283934
2000-05-20T10:10:01.225	268.104229548958
2000-05-20T10:10:01.559	268.277538083297
2000-05-20T10:10:01.892	268.423874971654
2000-05-20T10:10:02.225	268.45125358554
2000-05-20T10:10:02.559	268.683098218313
2000-05-20T10:10:02.892	268.755235222337
2000-05-20T10:10:03.225	268.69627648157
2000-05-20T10:10:03.559	268.831932338008
2000-05-20T10:10:03.892	268.76705182404
2000-05-20T10:10:04.225	268.709787454577
2000-05-20T10:10:04.559	268.553658585979
2000-05-20T10:10:04.892	268.298453365959
2000-05-20T10:10:05.225	267.940143551885
2000-05-20T10:10:05.559	267.625330280392
2000-05-20T10:10:05.892	267.253735045355
2000-05-20T10:10:06.225	267.066589798954
2000-05-20T10:10:06.559	266.937504746708
2000-05-20T10:10:06.892	266.876127354192
2000-05-20T10:10:07.225	266.914815495265
2000-05-20T10:10:07.559	267.063031479865
2000-05-20T10:10:07.892	267.114747564085
2000-05-20T10:10:08.225	267.391788200973
2000-05-20T10:10:08.559	267.535886712375
2000-05-20T10:10:08.892	267.587924792603
2000-05-20T10:10:09.225	267.547444966825
2000-05-20T10:10:09.559	267.559651426096
2000-05-20T10:10:09.892	267.479095353036
2000-05-20T10:10:10.225	267.46673003875
2000-05-20T10:10:10.559	267.475692067812
2000-05-20T10:10:10.892	267.157445814277
2000-05-20T10:10:11.225	266.82226540125
2000-05-20T10:10:11.559	266.607953882647
2000-05-20T10:10:11.892	266.53727239278
2000-05-20T10:10:12.225	266.394530290315
2000-05-20T10:10:12.559	266.319056908526
2000-05-20T10:10:12.892	266.274948141108
2000-05-20T10:10:13.225	266.216769767975
2000-05-20T10:10:13.559	266.150974722632
2000-05-20T10:10:13.892	266.114914460289
2000-05-20T10:10:14.225	265.938004436181
2000-05-20T10:10:14.559	265.894045898576
2000-05-20T10:10:14.892	265.750112964072
2000-05-20T10:10:15.225	265.681273297189
2000-05-20T10:10:15.559	265.603291989051
2000-05-20T10:10:15.892	265.491721319089
2000-05-20T10:10:16.225	265.532882488569
2000-05-20T10:10:16.559	265.511388590065
2000-05-20T10:10:16.892	265.382792066358
2000-05-20T10:10:17.225	265.35994508312
2000-05-20T10:10:17.559	265.220781167107
2000-05-20T10:10:17.892	265.225345348955
2000-05-20T10:10:18.225	265.488884763614
2000-05-20T10:10:18.559	265.496137032528
2000-05-20T10:10:18.892	265.478214801698
2000-05-20T10:10:19.225	265.497610758327
2000-05-20T10:10:19.559	265.655472750466
2000-05-20T10:10:19.892	265.817317067253
2000-05-20T10:10:20.225	266.001972972811
2000-05-20T10:10:20.559	266.195394607763
2000-05-20T10:10:20.892	266.485731394786
2000-05-20T10:10:21.225	266.408043555997
2000-05-20T10:10:21.559	266.606233048019
2000-05-20T10:10:21.892	266.67185356816
2000-05-20T10:10:22.225	266.640171955637
2000-05-20T10:10:22.559	267.009443604828
2000-05-20T10:10:22.892	267.081525114746
2000-05-20T10:10:23.225	266.825977108771
2000-05-20T10:10:23.559	266.709761238721
2000-05-20T10:10:23.892	266.599468117484
2000-05-20T10:10:24.225	266.562546620333
2000-05-20T10:10:24.559	266.425778204449
2000-05-20T10:10:24.892	266.224767458377
2000-05-20T10:10:25.225	266.104824508834
2000-05-20T10:10:25.559	266.246179005445
2000-05-20T10:10:25.892	266.257950261078
2000-05-20T10:10:26.225	266.39707943323
2000-05-20T10:10:26.559	266.388497917504
2000-05-20T10:10:26.892	266.285792323081
2000-05-20T10:10:27.225	266.321052889175
2000-05-20T10:10:27.559	266.611567281769
2000-05-20T10:10:27.892	266.473094062473
2000-05-20T10:10:28.225	266.757189151033
2000-05-20T10:10:28.559	266.915407321671
2000-05-20T10:10:28.892	267.036129334292
2000-05-20T10:10:29.225	267.050649141517
2000-05-20T10:10:29.559	267.266824020782
2000-05-20T10:10:29.892	267.189014548491
2000-05-20T10:10:30.225	267.310898169002
2000-05-20T10:10:30.559	267.298800037762
2000-05-20T10:10:30.892	267.034171287544
2000-05-20T10:10:31.225	267.128700903189
2000-05-20T10:10:31.559	266.872243886155
2000-05-20T10:10:31.892	266.405812197143
2000-05-20T10:10:32.225	266.334290385469
2000-05-20T10:10:32.559	266.080100031828
2000-05-20T10:10:32.892	265.865400083506
2000-05-20T10:10:33.225	265.989596646244
2000-05-20T10:10:33.559	265.867538341339
2000-05-20T10:10:33.892	265.545181124941
2000-05-20T10:10:34.225	265.068031930181
2000-05-20T10:10:34.559	264.684062733062
2000-05-20T10:10:34.892	264.092894705689
2000-05-20T10:10:35.225	263.694532766142
2000-05-20T10:10:35.559	263.390273407903
2000-05-20T10:10:35.892	263.058555546569
2000-05-20T10:10:36.225	262.557398388475
2000-05-20T10:10:36.559	262.239399327084
2000-05-20T10:10:36.892	261.690624640159
2000-05-20T10:10:37.225	261.465360147909
2000-05-20T10:10:37.559	261.040444471397
2000-05-20T10:10:37.892	260.906824620112
2000-05-20T10:10:38.225	260.801831460255
2000-05-20T10:10:38.559	261.080677201779
2000-05-20T10:10:38.892	261.002653381488
2000-05-20T10:10:39.225	261.214326567267
2000-05-20T10:10:39.559	261.388893702356
2000-05-20T10:10:39.892	261.630921339438
2000-05-20T10:10:40.225	261.770199504726
2000-05-20T10:10:40.559	261.701876365159
2000-05-20T10:10:40.892	261.579152602797
2000-05-20T10:10:41.225	261.505487915772
2000-05-20T10:10:41.559	261.392571142611
2000-05-20T10:10:41.892	261.020390503854
2000-05-20T10:10:42.225	260.679120050989
2000-05-20T10:10:42.559	260.547323678621
2000-05-20T10:10:42.892	260.10544088697
2000-05-20T10:10:43.225	259.80004895864
2000-05-20T10:10:43.559	259.588770445799
2000-05-20T10:10:43.892	259.385383236111
2000-05-20T10:10:44.225	259.344516316464
2000-05-20T10:10:44.559	259.21548310092
2000-05-20T10:10:44.892	259.245272459032
2000-05-20T10:10:45.225	259.282450026447
2000-05-20T10:10:45.559	259.355103222667
2000-05-20T10:10:45.892	259.420736575725
2000-05-20T10:10:46.225	259.349295667743
2000-05-20T10:10:46.559	259.543365327357
2000-05-20T10:10:46.892	259.486884554733
2000-05-20T10:10:47.225	259.526993846517
2000-05-20T10:10:47.559	259.454101640277
2000-05-20T10:10:47.892	259.478326623866
2000-05-20T10:10:48.225	259.416361406678
2000-05-20T10:10:48.559	259.48741738352
2000-05-20T10:10:48.892	259.378233864169
2000-05-20T10:10:49.225	259.523904687933
2000-05-20T10:10:49.559	259.671499790824
2000-05-20T10:10:49.892	259.614798532869
2000-05-20T10:10:50.225	259.540407295139
2000-05-20T10:10:50.559	259.329910397852
2000-05-20T10:10:50.892	258.953467628956
2000-05-20T10:10:51.225	259.10956831724
2000-05-20T10:10:51.559	259.154190087193
2000-05-20T10:10:51.892	258.762946641999
2000-05-20T10:10:52.225	258.271908553227
2000-05-20T10:10:52.559	258.157498076674
2000-05-20T10:10:52.892	257.927225368232
2000-05-20T10:10:53.225	257.708830563736
2000-05-20T10:10:53.559	257.509348147816
2000-05-20T10:10:53.892	257.276240214622
2000-05-20T10:10:54.225	257.058578134564
2000-05-20T10:10:54.559	257.032102742522
2000-05-20T10:10:54.892	256.777293960524
2000-05-20T10:10:55.225	256.520774126047
2000-05-20T10:10:55.559	256.286606922409
2000-05-20T10:10:55.892	255.872119083445
2000-05-20T10:10:56.225	255.633044387009
2000-05-20T10:10:56.559	255.371085899545
2000-05-20T10:10:56.892	254.937538748352
2000-05-20T10:10:57.225	254.575590223352
2000-05-20T10:10:57.559	254.337403796756
2000-05-20T10:10:57.892	253.923011066002
2000-05-20T10:10:58.225	253.545932204292
2000-05-20T10:10:58.559	253.17056230149
2000-05-20T10:10:58.892	252.549718866439
2000-05-20T10:10:59.225	252.031087315589
2000-05-20T10:10:59.559	251.642766733707
2000-05-20T10:10:59.892	251.444145647579
2000-05-20T10:11:00.225	251.192729377348
2000-05-20T10:11:00.559	251.066642080478
2000-05-20T10:11:00.892	251.046050383037
2000-05-20T10:11:01.225	251.074689511309
2000-05-20T10:11:01.559	251.038244397312
2000-05-20T10:11:01.892	250.871732292743
2000-05-20T10:11:02.225	250.980704190761
2000-05-20T10:11:02.559	250.89348227054
2000-05-20T10:11:02.892	250.62973515714
2000-05-20T10:11:03.225	250.423282944416
2000-05-20T10:11:03.559	250.184980297748
2000-05-20T10:11:03.892	250.070308100423
2000-05-20T10:11:04.225	250.164126409051
2000-05-20T10:11:04.559	250.083340331477
2000-05-20T10:11:04.892	249.611544917757
2000-05-20T10:11:05.225	249.244506459775
2000-05-20T10:11:05.559	248.879697936998
2000-05-20T10:11:05.892	248.651171316607
2000-05-20T10:11:06.225	248.221283204942
2000-05-20T10:11:06.559	247.795827029414
2000-05-20T10:11:06.892	247.523476800471
2000-05-20T10:11:07.225	247.028120467207
2000-05-20T10:11:07.559	246.563886927501
2000-05-20T10:11:07.892	245.907649558333
2000-05-20T10:11:08.225	245.283020950859
2000-05-20T10:11:08.559	245.034600345
2000-05-20T10:11:08.892	244.535331105767
2000-05-20T10:11:09.225	244.457950977522
2000-05-20T10:11:09.559	244.361560861432
2000-05-20T10:11:09.892	244.138364321733
2000-05-20T10:11:10.225	244.21963755159
2000-05-20T10:11:10.559	244.066780812567
2000-05-20T10:11:10.892	243.891911614156
2000-05-20T10:11:11.225	243.790428056617
2000-05-20T10:11:11.559	243.715283216934
2000-05-20T10:11:11.892	243.585416527552
2000-05-20T10:11:12.225	243.351462830957
2000-05-20T10:11:12.559	243.170395497569
2000-05-20T10:11:12.892	242.775905991503
2000-05-20T10:11:13.225	242.320549373325
2000-05-20T10:11:13.559	241.970745815415
2000-05-20T10:11:13.892	241.620813688575
2000-05-20T10:11:14.225	241.100722690407
2000-05-20T10:11:14.559	240.616595046678
2000-05-20T10:11:14.892	240.115081481783
2000-05-20T10:11:15.225	239.581155712959
2000-05-20T10:11:15.559	238.847017739061
2000-05-20T10:11:15.892	238.378568738507
2000-05-20T10:11:16.225	237.828267096234
2000-05-20T10:11:16.559	237.691545098776
2000-05-20T10:11:16.892	237.403460947679
2000-05-20T10:11:17.225	237.179783325939
2000-05-20T10:11:17.559	236.952762137374
2000-05-20T10:11:17.892	236.81907466901
2000-05-20T10:11:18.225	236.689170457993
2000-05-20T10:11:18.559	236.819454315396
2000-05-20T10:11:18.892	236.884748091952
2000-05-20T10:11:19.225	237.033527356453
2000-05-20T10:11:19.559	237.12587253216
2000-05-20T10:11:19.892	237.008371522916
2000-05-20T10:11:20.225	237.020244983262
2000-05-20T10:11:20.559	237.00647409503
2000-05-20T10:11:20.892	236.905476126973
2000-05-20T10:11:21.225	236.814685972693
2000-05-20T10:11:21.559	236.479873027596
2000-05-20T10:11:21.892	236.233877586107
2000-05-20T10:11:22.225	235.936202047302
2000-05-20T10:11:22.559	235.506280787949
2000-05-20T10:11:22.892	235.195075672315
2000-05-20T10:11:23.225	234.717178975921
2000-05-20T10:11:23.559	234.35305554696
2000-05-20T10:11:23.892	233.925474694094
2000-05-20T10:11:24.225	233.718230017745
2000-05-20T10:11:24.559	233.574861173862
2000-05-20T10:11:24.892	233.097775496376
2000-05-20T10:11:25.225	232.527876496987
2000-05-20T10:11:25.559	231.973669144971
2000-05-20T10:11:25.892	231.557640370586
2000-05-20T10:11:26.225	231.00239121278
2000-05-20T10:11:26.559	230.656180892085
2000-05-20T10:11:26.892	230.210282154766
2000-05-20T10:11:27.225	229.756623962232
2000-05-20T10:11:27.559	229.347078002287
2000-05-20T10:11:27.892	228.880252869692
2000-05-20T10:11:28.225	228.589294341408
2000-05-20T10:11:28.559	228.193019900555
2000-05-20T10:11:28.892	227.796491256376
2000-05-20T10:11:29.225	227.571031747037
2000-05-20T10:11:29.559	227.169354053988
2000-05-20T10:11:29.892	226.735437874528
2000-05-20T10:11:30.225	226.282961318842
2000-05-20T10:11:30.559	225.922054578229
2000-05-20T10:11:30.892	225.66120281281
2000-05-20T10:11:31.225	225.324215358352
2000-05-20T10:11:31.559	225.019012829034
2000-05-20T10:11:31.892	224.58448413672
2000-05-20T10:11:32.225	224.094383799825
2000-05-20T10:11:32.559	223.745731483652
2000-05-20T10:11:32.892	223.298457114565
2000-05-20T10:11:33.225	222.888497222046
2000-05-20T10:11:33.559	222.292913607334
2000-05-20T10:11:33.892	222.036651349887
2000-05-20T10:11:34.225	221.520404533005
2000-05-20T10:11:34.559	221.102153772993
2000-05-20T10:11:34.892	220.673494664801
2000-05-20T10:11:35.225	220.192611509687
2000-05-20T10:11:35.559	219.953013632435
2000-05-20T10:11:35.892	219.749873169996
2000-05-20T10:11:36.225	219.508699956704
2000-05-20T10:11:36.559	219.077136632863
2000-05-20T10:11:36.892	218.75377247747
