time	Bx
2000-05-20T10:08:05.225	-119.121095869222
2000-05-20T10:08:05.559	-119.013073485252
2000-05-20T10:08:05.892	-118.675633871786
2000-05-20T10:08:06.225	-118.273778286434
2000-05-20T10:08:06.559	-118.071185687548
2000-05-20T10:08:06.892	-118.053321752976
2000-05-20T10:08:07.225	-118.142743262511
2000-05-20T10:08:07.559	-118.429252436185
2000-05-20T10:08:07.892	-118.277630374048
2000-05-20T10:08:08.225	-118.326379184373
2000-05-20T10:08:08.559	-118.389463093511
2000-05-20T10:08:08.892	-118.597044594012
2000-05-20T10:08:09.225	-118.401098210843
2000-05-20T10:08:09.559	-118.029355613702
2000-05-20T10:08:09.892	-117.750593485005
2000-05-20T10:08:10.225	-117.830167359096
2000-05-20T10:08:10.559	-118.144033503335
2000-05-20T10:08:10.892	-118.362876179164
2000-05-20T10:08:11.225	-118.821642237993
2000-05-20T10:08:11.559	-119.065133802257
2000-05-20T10:08:11.892	-119.373716860394
2000-05-20T10:08:12.225	-119.479430640536
2000-05-20T10:08:12.559	-119.246354955552
2000-05-20T10:08:12.892	-119.05269647631
2000-05-20T10:08:13.225	-118.94923563875
2000-05-20T10:08:13.559	-118.772071087464
2000-05-20T10:08:13.892	-118.69695403823
2000-05-20T10:08:14.225	-118.594234676849
2000-05-20T10:08:14.559	-118.607117257986
2000-05-20T10:08:14.892	-118.600730844671
2000-05-20T10:08:15.225	-118.870980459785
2000-05-20T10:08:15.559	-118.960036603279
2000-05-20T10:08:15.892	-119.247185224353
2000-05-20T10:08:16.225	-119.332430572316
2000-05-20T10:08:16.559	-119.292056317496
2000-05-20T10:08:16.892	-119.328665183721
2000-05-20T10:08:17.225	-119.397070897355
2000-05-20T10:08:17.559	-119.301788690632
2000-05-20T10:08:17.892	-119.180141269019
2000-05-20T10:08:18.225	-118.991863568613
2000-05-20T10:08:18.559	-118.942867300629
2000-05-20T10:08:18.892	-119.055423235479
2000-05-20T10:08:19.225	-118.850931466824
2000-05-20T10:08:19.559	-118.791197309587
2000-05-20T10:08:19.892	-118.671116657361
2000-05-20T10:08:20.225	-118.576732434607
2000-05-20T10:08:20.559	-118.737022877359
2000-05-20T10:08:20.892	-118.939685866293
2000-05-20T10:08:21.225	-118.650519621483
2000-05-20T10:08:21.559	-118.410866189625
2000-05-20T10:08:21.892	-117.963197550888
2000-05-20T10:08:22.225	-117.396464214699
2000-05-20T10:08:22.559	-117.168218239888
2000-05-20T10:08:22.892	-117.189619349197
2000-05-20T10:08:23.225	-117.544775563091
2000-05-20T10:08:23.559	-117.682575110424
2000-05-20T10:08:23.892	-117.702145553245
2000-05-20T10:08:24.225	-117.407067937817
2000-05-20T10:08:24.559	-117.06092038908
2000-05-20T10:08:24.892	-116.97024929433
2000-05-20T10:08:25.225	-117.144066826048
2000-05-20T10:08:25.559	-117.075635919341
2000-05-20T10:08:25.892	-117.240617794822
2000-05-20T10:08:26.225	-117.136555866796
2000-05-20T10:08:26.559	-117.257104990512
2000-05-20T10:08:26.892	-117.327081885827
2000-05-20T10:08:27.225	-117.244314760331
2000-05-20T10:08:27.559	-116.713396535869
2000-05-20T10:08:27.892	-116.670581155546
2000-05-20T10:08:28.225	-116.427472863141
2000-05-20T10:08:28.559	-116.092399610136
2000-05-20T10:08:28.892	-115.841821448493
2000-05-20T10:08:29.225	-115.81743500698
2000-05-20T10:08:29.559	-115.819517877047
2000-05-20T10:08:29.892	-115.649339855855
2000-05-20T10:08:30.225	-114.824988741796
2000-05-20T10:08:30.559	-114.310553699162
2000-05-20T10:08:30.892	-114.697276104739
2000-05-20T10:08:31.225	-115.048884463378
2000-05-20T10:08:31.559	-115.375274842576
2000-05-20T10:08:31.892	-115.314928023758
2000-05-20T10:08:32.225	-114.865831631474
2000-05-20T10:08:32.559	-114.627737513176
2000-05-20T10:08:32.892	-114.412996361086
2000-05-20T10:08:33.225	-114.218008268314
2000-05-20T10:08:33.559	-114.000672228286
2000-05-20T10:08:33.892	-113.940141996957
2000-05-20T10:08:34.225	-114.014181622063
2000-05-20T10:08:34.559	-113.784009150534
2000-05-20T10:08:34.892	-113.853887268285
2000-05-20T10:08:35.225	-113.860766010106
2000-05-20T10:08:35.559	-113.652363780817
2000-05-20T10:08:35.892	-113.477367667064
2000-05-20T10:08:36.225	-113.331569541157
2000-05-20T10:08:36.559	-112.991782063737
2000-05-20T10:08:36.892	-112.783644705623
2000-05-20T10:08:37.225	-112.66218102889
2000-05-20T10:08:37.559	-112.316092717872
2000-05-20T10:08:37.892	-112.04535728811
2000-05-20T10:08:38.225	-111.792681053558
2000-05-20T10:08:38.559	-111.532065484513
2000-05-20T10:08:38.892	-111.541457845984
2000-05-20T10:08:39.225	-111.419638558626
2000-05-20T10:08:39.559	-111.139348389334
2000-05-20T10:08:39.892	-111.012324177603
2000-05-20T10:08:40.225	-110.845622921621
2000-05-20T10:08:40.559	-110.777564062411
2000-05-20T10:08:40.892	-110.878090110622
2000-05-20T10:08:41.225	-110.930083348609
2000-05-20T10:08:41.559	-110.828107174244
2000-05-20T10:08:41.892	-110.474864220494
2000-05-20T10:08:42.225	-110.381011675539
2000-05-20T10:08:42.559	-110.26295873089
2000-05-20T10:08:42.892	-110.043491240532
2000-05-20T10:08:43.225	-109.948275946877
2000-05-20T10:08:43.559	-109.817819831182
2000-05-20T10:08:43.892	-109.603470141457
2000-05-20T10:08:44.225	-109.550288195186
2000-05-20T10:08:44.559	-109.360377207008
2000-05-20T10:08:44.892	-109.294549621374
2000-05-20T10:08:45.225	-109.113436310024
2000-05-20T10:08:45.559	-108.915836635896
2000-05-20T10:08:45.892	-108.730218715663
2000-05-20T10:08:46.225	-108.517572196792
2000-05-20T10:08:46.559	-108.190545250743
2000-05-20T10:08:46.892	-107.943215859212
2000-05-20T10:08:47.225	-107.740096881725
2000-05-20T10:08:47.559	-107.294883440727
2000-05-20T10:08:47.892	-107.128683115512
2000-05-20T10:08:48.225	-106.798046487754
2000-05-20T10:08:48.559	-106.460920967937
2000-05-20T10:08:48.892	-106.337117088041
2000-05-20T10:08:49.225	-106.165165936988
2000-05-20T10:08:49.559	-105.902951850684
2000-05-20T10:08:49.892	-105.696904528575
2000-05-20T10:08:50.225	-105.3447529275
2000-05-20T10:08:50.559	-105.101922145656
2000-05-20T10:08:50.892	-105.06696403121
2000-05-20T10:08:51.225	-104.838569058775
2000-05-20T10:08:51.559	-104.601412602616
2000-05-20T10:08:51.892	-104.421133768365
2000-05-20T10:08:52.225	-104.203307146195
2000-05-20T10:08:52.559	-104.024557822548
2000-05-20T10:08:52.892	-103.858644627327
2000-05-20T10:08:53.225	-103.825452110888
2000-05-20T10:08:53.559	-103.664215069622
2000-05-20T10:08:53.892	-103.600546363053
2000-05-20T10:08:54.225	-103.486952266652
2000-05-20T10:08:54.559	-103.243083865411
2000-05-20T10:08:54.892	-103.044651016062
2000-05-20T10:08:55.225	-102.963183884664
2000-05-20T10:08:55.559	-102.877104312593
2000-05-20T10:08:55.892	-102.523195641145
2000-05-20T10:08:56.225	-102.270063301236
2000-05-20T10:08:56.559	-102.022700435093
2000-05-20T10:08:56.892	-101.867250815383
2000-05-20T10:08:57.225	-101.796963542337
2000-05-20T10:08:57.559	-101.64187146277
2000-05-20T10:08:57.892	-101.391172072622
2000-05-20T10:08:58.225	-101.243463501484
2000-05-20T10:08:58.559	-101.040007992295
2000-05-20T10:08:58.892	-100.965333051353
2000-05-20T10:08:59.225	-100.717716252617
2000-05-20T10:08:59.559	-100.483344524503
2000-05-20T10:08:59.892	-100.302161736889
2000-05-20T10:09:00.225	-100.272687952406
2000-05-20T10:09:00.559	-99.9910230341837
2000-05-20T10:09:00.892	-99.9815005575886
2000-05-20T10:09:01.225	-99.7273746961797
2000-05-20T10:09:01.559	-99.5521578041353
2000-05-20T10:09:01.892	-99.5691895060398
2000-05-20T10:09:02.225	-99.4423786652291
2000-05-20T10:09:02.559	-99.2754437985307
2000-05-20T10:09:02.892	-99.0861998628169
2000-05-20T10:09:03.225	-98.8471034376796
2000-05-20T10:09:03.559	-98.738825522507
2000-05-20T10:09:03.892	-98.4785015798232
2000-05-20T10:09:04.225	-98.0087266578483
2000-05-20T10:09:04.559	-97.8575186276827
2000-05-20T10:09:04.892	-97.388659199363
2000-05-20T10:09:05.225	-97.1073096234026
2000-05-20T10:09:05.559	-96.7461383939582
2000-05-20T10:09:05.892	-96.3500362770794
2000-05-20T10:09:06.225	-96.0908972720322
2000-05-20T10:09:06.559	-95.5342744671771
2000-05-20T10:09:06.892	-95.2711975447335
2000-05-20T10:09:07.225	-95.0077107119494
2000-05-20T10:09:07.559	-94.6435363795281
2000-05-20T10:09:07.892	-94.2583063040798
2000-05-20T10:09:08.225	-93.9224513595692
2000-05-20T10:09:08.559	-93.6430039015263
2000-05-20T10:09:08.892	-93.3992324333386
2000-05-20T10:09:09.225	-93.0741260539884
2000-05-20T10:09:09.559	-92.8565217838368
2000-05-20T10:09:09.892	-92.6764461473299
2000-05-20T10:09:10.225	-92.3736279589416
2000-05-20T10:09:10.559	-91.9672136446696
2000-05-20T10:09:10.892	-91.7724249946201
2000-05-20T10:09:11.225	-91.6245721769059
2000-05-20T10:09:11.559	-91.3324798370897
2000-05-20T10:09:11.892	-91.0310291216952
2000-05-20T10:09:12.225	-90.7095547384571
2000-05-20T10:09:12.559	-90.3916807626244
2000-05-20T10:09:12.892	-90.0725146618307
2000-05-20T10:09:13.225	-89.7764041122046
2000-05-20T10:09:13.559	-89.4001507171154
2000-05-20T10:09:13.892	-89.2469463090011
2000-05-20T10:09:14.225	-88.8166242520259
2000-05-20T10:09:14.559	-88.4316518818978
2000-05-20T10:09:14.892	-87.9570430549291
2000-05-20T10:09:15.225	-87.3832112531573
2000-05-20T10:09:15.559	-86.7950605712814
2000-05-20T10:09:15.892	-86.4869864814796
2000-05-20T10:09:16.225	-85.9695749513999
2000-05-20T10:09:16.559	-85.5415792670895
2000-05-20T10:09:16.892	-85.1712720147765
2000-05-20T10:09:17.225	-84.7348397887777
2000-05-20T10:09:17.559	-84.118275279819
2000-05-20T10:09:17.892	-83.7573653024385
2000-05-20T10:09:18.225	-83.2658043014258
2000-05-20T10:09:18.559	-82.9365559855072
2000-05-20T10:09:18.892	-82.5951132737821
2000-05-20T10:09:19.225	-82.2710621842182
2000-05-20T10:09:19.559	-81.8528090841394
2000-05-20T10:09:19.892	-81.7765175991041
2000-05-20T10:09:20.225	-81.5389476677615
2000-05-20T10:09:20.559	-81.1722195929358
2000-05-20T10:09:20.892	-80.9096399265153
2000-05-20T10:09:21.225	-80.6681308976038
