time	Bz
2000-12-28T08:20:31.796	-43.8502766725834
2000-12-28T08:20:32.129	-44.0745305941471
2000-12-28T08:20:32.462	-44.2497777437607
2000-12-28T08:20:32.796	-44.5830290120215
2000-12-28T08:20:33.129	-44.7048805491282
2000-12-28T08:20:33.462	-44.9764045502419
2000-12-28T08:20:33.796	-45.0967404541977
2000-12-28T08:20:34.129	-45.1669884908694
2000-12-28T08:20:34.462	-45.2694641723521
2000-12-28T08:20:34.796	-45.4737598708149
2000-12-28T08:20:35.129	-45.5688643543266
2000-12-28T08:20:35.462	-45.6660618268533
2000-12-28T08:20:35.796	-45.5568228067251
2000-12-28T08:20:36.129	-45.5767294990938
2000-12-28T08:20:36.462	-45.7388829184014
2000-12-28T08:20:36.796	-45.8703058801153
2000-12-28T08:20:37.129	-45.9195771927659
2000-12-28T08:20:37.462	-46.0794601562696
2000-12-28T08:20:37.796	-46.1349264443864
2000-12-28T08:20:38.129	-46.2028328197361
2000-12-28T08:20:38.462	-46.4577315867168
2000-12-28T08:20:38.796	-46.5950236968376
2000-12-28T08:20:39.129	-46.7083558767863
2000-12-28T08:20:39.462	-46.838273630559
2000-12-28T08:20:39.796	-47.0856390360618
2000-12-28T08:20:40.129	-47.1660936949465
2000-12-28T08:20:40.462	-47.3800104111692
2000-12-28T08:20:40.796	-47.592968057993
2000-12-28T08:20:41.129	-47.6857016108777
2000-12-28T08:20:41.462	-47.9206143077193
2000-12-28T08:20:41.796	-48.0320454393261
2000-12-28T08:20:42.129	-48.2543270122498
2000-12-28T08:20:42.462	-48.4181605627295
2000-12-28T08:20:42.796	-48.5168097851723
2000-12-28T08:20:43.129	-48.83375852617
2000-12-28T08:20:43.462	-48.9551615606007
2000-12-28T08:20:43.796	-49.1508095283815
2000-12-28T08:20:44.129	-49.3054399623852
2000-12-28T08:20:44.462	-49.4659313718709
2000-12-28T08:20:44.796	-49.6139711515137
2000-12-28T08:20:45.129	-49.7144942266104
2000-12-28T08:20:45.462	-49.860202678766
2000-12-28T08:20:45.796	-50.0408720231738
2000-12-28T08:20:46.129	-50.1129044474015
2000-12-28T08:20:46.462	-50.2731621838432
2000-12-28T08:20:46.796	-50.513425559538
2000-12-28T08:20:47.129	-50.4961030597157
2000-12-28T08:20:47.462	-50.6791210279974
2000-12-28T08:20:47.796	-50.8796864917852
2000-12-28T08:20:48.129	-50.9900604133869
2000-12-28T08:20:48.462	-51.1492621538016
2000-12-28T08:20:48.796	-51.1495543619694
2000-12-28T08:20:49.129	-51.340088729517
2000-12-28T08:20:49.462	-51.3410478970997
2000-12-28T08:20:49.796	-51.3093176480366
2000-12-28T08:20:50.129	-51.4496128400132
2000-12-28T08:20:50.462	-51.6332234693529
2000-12-28T08:20:50.796	-51.7140344934547
2000-12-28T08:20:51.129	-52.0110551958224
2000-12-28T08:20:51.462	-52.1135440019051
2000-12-28T08:20:51.796	-52.4459019445059
2000-12-28T08:20:52.129	-52.5872770685476
2000-12-28T08:20:52.462	-52.8543476952453
2000-12-28T08:20:52.796	-53.1650369121421
2000-12-28T08:20:53.129	-53.2900405232988
2000-12-28T08:20:53.462	-53.4087298048595
2000-12-28T08:20:53.796	-53.6196349121523
2000-12-28T08:20:54.129	-53.7088716040089
2000-12-28T08:20:54.462	-53.8110961889716
2000-12-28T08:20:54.796	-53.9042243983665
2000-12-28T08:20:55.129	-53.9555491572281
2000-12-28T08:20:55.462	-54.0796679576038
2000-12-28T08:20:55.796	-54.2511247958616
2000-12-28T08:20:56.129	-54.4382471060233
2000-12-28T08:20:56.462	-54.491031652055
2000-12-28T08:20:56.796	-54.6424534887108
2000-12-28T08:20:57.129	-54.7242074329865
2000-12-28T08:20:57.462	-54.8731629786491
2000-12-28T08:20:57.796	-55.1392173598149
2000-12-28T08:20:58.129	-55.3103221756047
2000-12-28T08:20:58.462	-55.5303537675463
2000-12-28T08:20:58.796	-55.8549088650871
2000-12-28T08:20:59.129	-56.1283152403038
2000-12-28T08:20:59.462	-56.2496293100865
2000-12-28T08:20:59.796	-56.4769774614173
2000-12-28T08:21:00.129	-56.699527873521
2000-12-28T08:21:00.462	-56.8577934011087
2000-12-28T08:21:00.796	-57.0356019343995
2000-12-28T08:21:01.129	-57.1179370259272
2000-12-28T08:21:01.462	-57.2235715186259
2000-12-28T08:21:01.796	-57.3995885479207
2000-12-28T08:21:02.129	-57.5617102079834
2000-12-28T08:21:02.462	-57.72804325145
2000-12-28T08:21:02.796	-57.8911253685889
2000-12-28T08:21:03.129	-58.1181404467625
2000-12-28T08:21:03.462	-58.2340890848662
2000-12-28T08:21:03.796	-58.419002211907
2000-12-28T08:21:04.129	-58.6200101851017
2000-12-28T08:21:04.462	-58.8040059831324
2000-12-28T08:21:04.796	-58.8348591676752
2000-12-28T08:21:05.129	-58.9919315365639
2000-12-28T08:21:05.462	-59.0908840923976
2000-12-28T08:21:05.796	-59.2602691660004
2000-12-28T08:21:06.129	-59.4723190421381
2000-12-28T08:21:06.462	-59.7014389345157
2000-12-28T08:21:06.795	-59.8359647636844
2000-12-28T08:21:07.129	-59.9100127723312
2000-12-28T08:21:07.462	-60.0519762122909
2000-12-28T08:21:07.795	-60.0991648559256
2000-12-28T08:21:08.129	-60.1486095200684
2000-12-28T08:21:08.462	-60.1527612242911
2000-12-28T08:21:08.795	-60.3621154352348
2000-12-28T08:21:09.129	-60.5333307260926
2000-12-28T08:21:09.462	-60.6472759239123
2000-12-28T08:21:09.795	-60.842683931352
2000-12-28T08:21:10.129	-61.1900043643288
2000-12-28T08:21:10.462	-61.4340113972185
2000-12-28T08:21:10.795	-61.6971383588841
2000-12-28T08:21:11.129	-61.9539832931329
2000-12-28T08:21:11.462	-62.1157272133446
2000-12-28T08:21:11.795	-62.4867761009473
2000-12-28T08:21:12.129	-62.5627164643311
2000-12-28T08:21:12.462	-62.6608810729938
2000-12-28T08:21:12.795	-62.8479256240625
2000-12-28T08:21:13.129	-62.9535823046083
2000-12-28T08:21:13.462	-63.015882782734
2000-12-28T08:21:13.795	-63.1407329230987
2000-12-28T08:21:14.129	-63.1095200856325
2000-12-28T08:21:14.462	-63.0848410081562
2000-12-28T08:21:14.795	-63.2238541043218
2000-12-28T08:21:15.129	-63.4534369714547
2000-12-28T08:21:15.462	-63.4177595331943
2000-12-28T08:21:15.795	-63.520264119723
2000-12-28T08:21:16.129	-63.6291700947348
2000-12-28T08:21:16.462	-63.7333345283225
2000-12-28T08:21:16.795	-63.9567550264662
2000-12-28T08:21:17.129	-64.082640210229
2000-12-28T08:21:17.462	-64.1045329755927
2000-12-28T08:21:17.795	-64.1889607546534
2000-12-28T08:21:18.129	-64.3940320932202
2000-12-28T08:21:18.462	-64.6029444274079
2000-12-28T08:21:18.795	-64.6557997421536
2000-12-28T08:21:19.129	-64.8777755744624
2000-12-28T08:21:19.462	-65.14876802355
2000-12-28T08:21:19.795	-65.2180298776157
2000-12-28T08:21:20.129	-65.4037788236665
2000-12-28T08:21:20.462	-65.4738894973312
2000-12-28T08:21:20.795	-65.5242654102269
2000-12-28T08:21:21.129	-65.9317569965927
2000-12-28T08:21:21.462	-66.0557143315604
2000-12-28T08:21:21.795	-66.0033504370811
2000-12-28T08:21:22.129	-66.2139999529199
2000-12-28T08:21:22.462	-66.3893007546496
2000-12-28T08:21:22.795	-66.5220563071742
2000-12-28T08:21:23.129	-66.598179448306
2000-12-28T08:21:23.462	-66.5047022997187
2000-12-28T08:21:23.795	-66.7157113361964
2000-12-28T08:21:24.129	-66.9198169967583
2000-12-28T08:21:24.462	-66.9880419854509
2000-12-28T08:21:24.795	-67.1502085258266
2000-12-28T08:21:25.129	-67.2835850684794
2000-12-28T08:21:25.462	-67.4256340358601
2000-12-28T08:21:25.795	-67.6015222077148
2000-12-28T08:21:26.129	-67.7182005630926
2000-12-28T08:21:26.462	-67.7265221604663
2000-12-28T08:21:26.795	-67.77556998364
2000-12-28T08:21:27.129	-68.0601107328898
2000-12-28T08:21:27.462	-68.2743842807955
2000-12-28T08:21:27.795	-68.4373440298261
2000-12-28T08:21:28.129	-68.377812365554
2000-12-28T08:21:28.462	-68.4549196790566
2000-12-28T08:21:28.795	-68.6188225432043
2000-12-28T08:21:29.129	-69.0346605665341
2000-12-28T08:21:29.462	-69.4602245246288
2000-12-28T08:21:29.795	-69.4415899048425
2000-12-28T08:21:30.129	-69.6017610329903
2000-12-28T08:21:30.462	-69.856313251626
2000-12-28T08:21:30.795	-70.0596369127027
2000-12-28T08:21:31.129	-70.4352489139475
2000-12-28T08:21:31.462	-70.7072696643832
2000-12-28T08:21:31.795	-70.8115405637538
2000-12-28T08:21:32.129	-70.8799070332447
2000-12-28T08:21:32.462	-70.9335008796893
2000-12-28T08:21:32.795	-71.11756118966
2000-12-28T08:21:33.129	-71.1021304469258
2000-12-28T08:21:33.462	-71.3769279972575
2000-12-28T08:21:33.795	-71.4919428221372
2000-12-28T08:21:34.129	-71.682799350039
2000-12-28T08:21:34.462	-71.7553139571387
2000-12-28T08:21:34.795	-71.7917035786004
2000-12-28T08:21:35.129	-71.9092831169412
2000-12-28T08:21:35.462	-72.0659876324308
2000-12-28T08:21:35.795	-72.0429006886255
2000-12-28T08:21:36.129	-72.3641423653974
2000-12-28T08:21:36.462	-72.441344072058
2000-12-28T08:21:36.795	-72.4006106237847
2000-12-28T08:21:37.129	-72.7185182554455
2000-12-28T08:21:37.462	-72.9443320576632
2000-12-28T08:21:37.795	-73.2144943221389
2000-12-28T08:21:38.129	-73.4283380907397
2000-12-28T08:21:38.462	-73.5681811553204
2000-12-28T08:21:38.795	-73.6673462345751
2000-12-28T08:21:39.129	-73.9078055575489
2000-12-28T08:21:39.462	-74.0883880531776
2000-12-28T08:21:39.795	-74.2309805807573
2000-12-28T08:21:40.129	-74.6096158604531
2000-12-28T08:21:40.462	-74.7062923002707
2000-12-28T08:21:40.795	-75.0449950362104
2000-12-28T08:21:41.129	-75.1617685607172
2000-12-28T08:21:41.462	-75.2847316072019
2000-12-28T08:21:41.795	-75.4356354715426
2000-12-28T08:21:42.129	-75.6044307183394
2000-12-28T08:21:42.462	-75.6419012679811
2000-12-28T08:21:42.795	-75.6693671499948
2000-12-28T08:21:43.129	-75.7579658927216
2000-12-28T08:21:43.462	-75.8536555801373
2000-12-28T08:21:43.795	-76.037332981269
2000-12-28T08:21:44.129	-76.1699197116138
2000-12-28T08:21:44.462	-76.3575245081145
2000-12-28T08:21:44.795	-76.5112408928231
2000-12-28T08:21:45.129	-76.7447954035599
2000-12-28T08:21:45.462	-76.9765910572106
2000-12-28T08:21:45.795	-77.1203463020033
2000-12-28T08:21:46.129	-77.2022476979391
2000-12-28T08:21:46.462	-77.3499484254588
2000-12-28T08:21:46.795	-77.3690410821095
2000-12-28T08:21:47.129	-77.5061097125303
2000-12-28T08:21:47.462	-77.478954950302
2000-12-28T08:21:47.795	-77.7533751529386
2000-12-28T08:21:48.129	-77.8646076280575
2000-12-28T08:21:48.462	-78.0645614940001
2000-12-28T08:21:48.795	-78.2497609247898
2000-12-28T08:21:49.129	-78.4635052901546
2000-12-28T08:21:49.462	-78.6967764669823
2000-12-28T08:21:49.795	-78.928514432893
2000-12-28T08:21:50.129	-79.2345544052738
2000-12-28T08:21:50.462	-79.3440098742725
2000-12-28T08:21:50.795	-79.5041033628842
2000-12-28T08:21:51.129	-79.744211800465
2000-12-28T08:21:51.462	-79.7442359041477
2000-12-28T08:21:51.795	-80.0819058611014
2000-12-28T08:21:52.129	-80.1275037703122
2000-12-28T08:21:52.462	-80.1998978538299
2000-12-28T08:21:52.795	-80.3664939349376
2000-12-28T08:21:53.129	-80.6146881552134
2000-12-28T08:21:53.462	-80.701329065508
2000-12-28T08:21:53.795	-80.8674680421397
2000-12-28T08:21:54.129	-80.9793212970285
2000-12-28T08:21:54.462	-81.0692656576372
2000-12-28T08:21:54.795	-81.1710991832629
2000-12-28T08:21:55.129	-81.3341910385217
2000-12-28T08:21:55.462	-81.6471922001244
2000-12-28T08:21:55.795	-81.9085926342561
2000-12-28T08:21:56.129	-82.1775938481769
2000-12-28T08:21:56.462	-82.2993449324936
2000-12-28T08:21:56.795	-82.5631512767282
2000-12-28T08:21:57.129	-82.7779905498231
2000-12-28T08:21:57.462	-82.9568624603477
2000-12-28T08:21:57.795	-83.0990346831554
2000-12-28T08:21:58.129	-83.3634697479172
2000-12-28T08:21:58.462	-83.4539300047429
2000-12-28T08:21:58.795	-83.5046353583496
2000-12-28T08:21:59.129	-83.8830816754314
2000-12-28T08:21:59.462	-83.9884128140891
2000-12-28T08:21:59.795	-84.2094224403928
2000-12-28T08:22:00.129	-84.3109262390996
2000-12-28T08:22:00.462	-84.4252409422143
2000-12-28T08:22:00.795	-84.4663753878829
2000-12-28T08:22:01.129	-84.6320900585868
2000-12-28T08:22:01.462	-84.7884650944405
2000-12-28T08:22:01.795	-84.8775615300171
2000-12-28T08:22:02.129	-84.9446423107229
2000-12-28T08:22:02.462	-85.0712380968046
2000-12-28T08:22:02.795	-85.2209351775373
2000-12-28T08:22:03.129	-85.4801072569741
2000-12-28T08:22:03.462	-85.5845552654748
2000-12-28T08:22:03.795	-85.6763449994225
2000-12-28T08:22:04.129	-85.7973590412513
2000-12-28T08:22:04.462	-85.972114158624
2000-12-28T08:22:04.795	-85.9596795826527
2000-12-28T08:22:05.129	-86.0425458996845
2000-12-28T08:22:05.462	-86.1836271931631
2000-12-28T08:22:05.795	-86.3067062732168
2000-12-28T08:22:06.129	-86.5832893088196
2000-12-28T08:22:06.462	-86.6023978125493
2000-12-28T08:22:06.795	-86.667872846868
2000-12-28T08:22:07.129	-86.7805991015658
2000-12-28T08:22:07.462	-86.9035901032455
2000-12-28T08:22:07.795	-87.2083091289482
2000-12-28T08:22:08.129	-87.557338237168
2000-12-28T08:22:08.462	-87.6635619171207
2000-12-28T08:22:08.795	-87.9776981902924
2000-12-28T08:22:09.129	-88.1945936895342
2000-12-28T08:22:09.462	-88.4057349824718
2000-12-28T08:22:09.795	-88.5307798698545
2000-12-28T08:22:10.129	-88.7149113017434
2000-12-28T08:22:10.462	-88.84503549006
2000-12-28T08:22:10.795	-88.8859514566017
2000-12-28T08:22:11.129	-88.9786788720485
2000-12-28T08:22:11.462	-89.0107921508772
2000-12-28T08:22:11.795	-89.1224862260059
2000-12-28T08:22:12.129	-89.3790232721277
2000-12-28T08:22:12.462	-89.4214733087084
2000-12-28T08:22:12.795	-89.4827277215011
2000-12-28T08:22:13.129	-89.6501460434939
2000-12-28T08:22:13.462	-89.7562002438686
2000-12-28T08:22:13.795	-89.8994979159802
2000-12-28T08:22:14.129	-90.1427977066141
2000-12-28T08:22:14.462	-90.3791220872137
2000-12-28T08:22:14.795	-90.5567281345254
2000-12-28T08:22:15.129	-90.7762239761472
2000-12-28T08:22:15.462	-90.9996650380629
2000-12-28T08:22:15.795	-91.1839593662136
2000-12-28T08:22:16.129	-91.3981066312914
2000-12-28T08:22:16.462	-91.5232513343181
2000-12-28T08:22:16.795	-91.7136027274248
2000-12-28T08:22:17.129	-91.8651950828786
2000-12-28T08:22:17.462	-92.1882432709213
2000-12-28T08:22:17.795	-92.246504968821
2000-12-28T08:22:18.129	-92.4501115844928
2000-12-28T08:22:18.462	-92.5929363902364
2000-12-28T08:22:18.795	-92.7091165680461
2000-12-28T08:22:19.129	-92.9314647102549
2000-12-28T08:22:19.462	-93.1091001559836
2000-12-28T08:22:19.795	-93.1843206070223
2000-12-28T08:22:20.129	-93.3343196702841
2000-12-28T08:22:20.462	-93.3510539687278
2000-12-28T08:22:20.795	-93.3935200358165
2000-12-28T08:22:21.129	-93.6024923401313
2000-12-28T08:22:21.462	-93.677786698132
2000-12-28T08:22:21.795	-93.7619655984956
2000-12-28T08:22:22.129	-93.9069450526355
2000-12-28T08:22:22.462	-94.0621587399271
2000-12-28T08:22:22.795	-94.1141939162508
2000-12-28T08:22:23.129	-94.1576253486946
2000-12-28T08:22:23.462	-94.2999735611923
2000-12-28T08:22:23.795	-94.706710142774
2000-12-28T08:22:24.129	-94.6652449140368
2000-12-28T08:22:24.462	-94.6963993890605
2000-12-28T08:22:24.795	-94.6502721155892
2000-12-28T08:22:25.129	-94.833934367788
2000-12-28T08:22:25.462	-95.0653153150907
2000-12-28T08:22:25.795	-95.1285323710204
2000-12-28T08:22:26.129	-95.1988906766962
2000-12-28T08:22:26.462	-95.3930728951969
2000-12-28T08:22:26.795	-95.4614545105845
2000-12-28T08:22:27.129	-95.7303138236234
2000-12-28T08:22:27.462	-95.959897777768
2000-12-28T08:22:27.795	-96.1066578369367
2000-12-28T08:22:28.129	-96.2649812467905
2000-12-28T08:22:28.462	-96.4368930048792
2000-12-28T08:22:28.795	-96.5864072493279
2000-12-28T08:22:29.129	-96.8086368866867
2000-12-28T08:22:29.462	-96.9086053685074
2000-12-28T08:22:29.795	-97.0529903839371
2000-12-28T08:22:30.129	-97.1697718493829
2000-12-28T08:22:30.462	-97.1835405391286
2000-12-28T08:22:30.795	-97.2758697227742
2000-12-28T08:22:31.129	-97.3234526093741
2000-12-28T08:22:31.462	-97.3986778880807
2000-12-28T08:22:31.795	-97.5073989277844
2000-12-28T08:22:32.129	-97.6413367981083
2000-12-28T08:22:32.462	-97.7141658074159
2000-12-28T08:22:32.795	-97.8038421192946
2000-12-28T08:22:33.129	-98.0850337386624
2000-12-28T08:22:33.462	-98.2803775128041
2000-12-28T08:22:33.795	-98.5062850009258
2000-12-28T08:22:34.129	-98.7628560962396
2000-12-28T08:22:34.462	-98.9364462641342
2000-12-28T08:22:34.795	-99.043610000432
2000-12-28T08:22:35.129	-99.1341566210498
2000-12-28T08:22:35.462	-99.3278301938394
2000-12-28T08:22:35.795	-99.5374879671951
2000-12-28T08:22:36.129	-99.6777581146119
2000-12-28T08:22:36.462	-99.8242537351066
2000-12-28T08:22:36.795	-100.089922854562
2000-12-28T08:22:37.129	-100.288757925555
2000-12-28T08:22:37.462	-100.324762411279
2000-12-28T08:22:37.795	-100.557513742491
2000-12-28T08:22:38.129	-100.742910378246
2000-12-28T08:22:38.462	-100.815144671039
2000-12-28T08:22:38.795	-101.039625351506
2000-12-28T08:22:39.129	-101.076028406746
2000-12-28T08:22:39.462	-101.230666306789
2000-12-28T08:22:39.795	-101.320274398218
2000-12-28T08:22:40.129	-101.462544828721
2000-12-28T08:22:40.462	-101.469954538135
2000-12-28T08:22:40.795	-101.701092833013
2000-12-28T08:22:41.129	-101.89371223678
2000-12-28T08:22:41.462	-102.015977461847
2000-12-28T08:22:41.795	-102.321461400038
2000-12-28T08:22:42.129	-102.45219534605
2000-12-28T08:22:42.462	-102.60241839
2000-12-28T08:22:42.795	-102.816657025315
2000-12-28T08:22:43.129	-102.855392893472
2000-12-28T08:22:43.462	-102.970341676633
2000-12-28T08:22:43.795	-103.143252048645
2000-12-28T08:22:44.129	-103.308675830197
2000-12-28T08:22:44.462	-103.285568480298
2000-12-28T08:22:44.795	-103.370733511814
2000-12-28T08:22:45.129	-103.450566310614
2000-12-28T08:22:45.462	-103.670942348717
2000-12-28T08:22:45.795	-103.927810017686
2000-12-28T08:22:46.129	-104.025265005927
2000-12-28T08:22:46.462	-104.343004662032
2000-12-28T08:22:46.795	-104.540779466574
2000-12-28T08:22:47.129	-104.610652128702
2000-12-28T08:22:47.462	-104.732023336501
2000-12-28T08:22:47.795	-104.939798463406
2000-12-28T08:22:48.129	-105.173743292508
2000-12-28T08:22:48.462	-105.326486900734
2000-12-28T08:22:48.795	-105.310599259249
2000-12-28T08:22:49.129	-105.562717659082
2000-12-28T08:22:49.462	-105.536646813829
2000-12-28T08:22:49.795	-105.543712713039
2000-12-28T08:22:50.129	-105.637519766887
2000-12-28T08:22:50.462	-105.659144535231
2000-12-28T08:22:50.795	-105.817912401543
2000-12-28T08:22:51.129	-105.980199976123
2000-12-28T08:22:51.462	-105.869960498864
2000-12-28T08:22:51.795	-106.016873046653
2000-12-28T08:22:52.129	-106.14313650562
2000-12-28T08:22:52.462	-106.144871076839
2000-12-28T08:22:52.795	-106.398637975468
2000-12-28T08:22:53.129	-106.524453410372
2000-12-28T08:22:53.462	-106.73080881773
2000-12-28T08:22:53.795	-106.872226440875
2000-12-28T08:22:54.129	-106.975375159084
2000-12-28T08:22:54.462	-106.986580227503
2000-12-28T08:22:54.795	-107.123685235014
2000-12-28T08:22:55.129	-107.181135856988
2000-12-28T08:22:55.462	-107.304619342359
2000-12-28T08:22:55.795	-107.384522409339
2000-12-28T08:22:56.129	-107.710378908573
2000-12-28T08:22:56.462	-107.776067341711
2000-12-28T08:22:56.795	-107.890063727973
2000-12-28T08:22:57.129	-107.935196763624
2000-12-28T08:22:57.462	-108.102397006753
2000-12-28T08:22:57.795	-108.208209032036
2000-12-28T08:22:58.129	-108.433863598671
2000-12-28T08:22:58.462	-108.477747472294
2000-12-28T08:22:58.795	-108.646704799505
2000-12-28T08:22:59.129	-108.629241416099
2000-12-28T08:22:59.462	-108.717406644897
2000-12-28T08:22:59.795	-108.819045649909
2000-12-28T08:23:00.129	-109.153690779379
2000-12-28T08:23:00.462	-109.215880599157
2000-12-28T08:23:00.795	-109.355902118089
2000-12-28T08:23:01.129	-109.473620594926
2000-12-28T08:23:01.462	-109.550343098244
2000-12-28T08:23:01.795	-109.683115556782
2000-12-28T08:23:02.129	-110.047012672545
2000-12-28T08:23:02.462	-110.092710756245
2000-12-28T08:23:02.795	-110.178004728206
2000-12-28T08:23:03.129	-110.369392615235
2000-12-28T08:23:03.462	-110.300148855174
2000-12-28T08:23:03.795	-110.35260118197
2000-12-28T08:23:04.129	-110.578303721577
2000-12-28T08:23:04.462	-110.60907453062
2000-12-28T08:23:04.795	-110.774680939167
