time	Bx
1996-09-06T18:57:38.120	513.502473332763
1996-09-06T18:57:38.486	510.070118227319
1996-09-06T18:57:38.786	512.572507287428
1996-09-06T18:57:39.153	507.930256128633
1996-09-06T18:57:39.453	509.342813877581
1996-09-06T18:57:39.820	507.080799266641
1996-09-06T18:57:40.120	508.949384720999
1996-09-06T18:57:40.486	507.269609324746
1996-09-06T18:57:40.786	508.869323275046
1996-09-06T18:57:41.153	506.33053421799
1996-09-06T18:57:41.453	504.7922541787
1996-09-06T18:57:41.820	504.821182070666
1996-09-06T18:57:42.120	504.361451460881
1996-09-06T18:57:42.486	504.199919775317
1996-09-06T18:57:42.786	504.256072842297
1996-09-06T18:57:43.153	500.422186391792
1996-09-06T18:57:43.453	503.20500904902
1996-09-06T18:57:43.820	503.161224108905
1996-09-06T18:57:44.120	505.551508718449
1996-09-06T18:57:44.486	502.89267208519
1996-09-06T18:57:44.786	500.70403761196
1996-09-06T18:57:45.153	499.38879917759
1996-09-06T18:57:45.453	498.140985709729
1996-09-06T18:57:45.820	501.426219151556
1996-09-06T18:57:46.120	498.290136566836
1996-09-06T18:57:46.486	497.12091809182
1996-09-06T18:57:46.786	499.765118868459
1996-09-06T18:57:47.153	492.881828235544
1996-09-06T18:57:47.453	493.675589711721
1996-09-06T18:57:47.820	493.754005321768
1996-09-06T18:57:48.120	492.361955712018
1996-09-06T18:57:48.486	492.25897265012
1996-09-06T18:57:48.786	490.365133442962
1996-09-06T18:57:49.153	488.498796311737
1996-09-06T18:57:49.453	486.424811283768
1996-09-06T18:57:49.820	485.431893385959
1996-09-06T18:57:50.120	484.620074840415
1996-09-06T18:57:50.486	487.125593487713
1996-09-06T18:57:50.786	483.300418564399
1996-09-06T18:57:51.153	482.423959962787
1996-09-06T18:57:51.453	479.148971723251
1996-09-06T18:57:51.820	478.826647973395
1996-09-06T18:57:52.120	479.42339490097
1996-09-06T18:57:52.486	479.077820092514
1996-09-06T18:57:52.786	478.667030013918
1996-09-06T18:57:53.153	477.498520013687
1996-09-06T18:57:53.453	478.845447264874
1996-09-06T18:57:53.820	475.648228994566
1996-09-06T18:57:54.120	476.803174473977
1996-09-06T18:57:54.486	473.900178336809
1996-09-06T18:57:54.786	477.928854965108
1996-09-06T18:57:55.153	478.193762082376
1996-09-06T18:57:55.453	476.030327333125
1996-09-06T18:57:55.820	473.034180606521
1996-09-06T18:57:56.120	474.451798104823
1996-09-06T18:57:56.486	475.942024792766
1996-09-06T18:57:56.786	471.323843275926
1996-09-06T18:57:57.153	473.260946107098
1996-09-06T18:57:57.453	473.98142240747
1996-09-06T18:57:57.820	469.241203929738
1996-09-06T18:57:58.120	472.893859813664
1996-09-06T18:57:58.486	473.807060567834
1996-09-06T18:57:58.786	467.889945811828
1996-09-06T18:57:59.153	470.345571813071
1996-09-06T18:57:59.453	470.595799707718
1996-09-06T18:57:59.820	471.726670681082
1996-09-06T18:58:00.486	469.155850202237
1996-09-06T18:58:00.786	466.953783509661
1996-09-06T18:58:01.153	468.070591653924
1996-09-06T18:58:01.453	467.089060768774
1996-09-06T18:58:01.820	466.063025971434
1996-09-06T18:58:02.486	464.597988707453
1996-09-06T18:58:02.786	464.926293161234
1996-09-06T18:58:03.153	465.236572563104
1996-09-06T18:58:03.453	464.048481387047
1996-09-06T18:58:03.820	460.304835728801
1996-09-06T18:58:04.120	457.077028566043
1996-09-06T18:58:04.486	458.402583560266
1996-09-06T18:58:04.786	457.374559305417
1996-09-06T18:58:05.153	453.757203381854
1996-09-06T18:58:05.453	456.316340815922
1996-09-06T18:58:05.820	454.264949422545
1996-09-06T18:58:06.120	455.040703162827
1996-09-06T18:58:06.486	451.142946160021
1996-09-06T18:58:06.786	449.230318339322
1996-09-06T18:58:07.153	446.931782393936
1996-09-06T18:58:07.453	449.122230991056
1996-09-06T18:58:07.820	447.760945694105
1996-09-06T18:58:08.120	443.161567086343
1996-09-06T18:58:08.486	441.422279631793
1996-09-06T18:58:08.786	445.477614281403
1996-09-06T18:58:09.153	441.583329211608
1996-09-06T18:58:09.453	440.034984094002
1996-09-06T18:58:09.820	440.562704799673
1996-09-06T18:58:10.120	439.395842307336
1996-09-06T18:58:10.486	439.098000142523
1996-09-06T18:58:10.786	436.276745315407
1996-09-06T18:58:11.153	435.89341875422
1996-09-06T18:58:11.453	437.314144094666
1996-09-06T18:58:11.820	434.63117220574
1996-09-06T18:58:12.120	434.780632999736
1996-09-06T18:58:12.486	432.064332781132
1996-09-06T18:58:12.786	432.897509396703
1996-09-06T18:58:13.153	428.849081517854
1996-09-06T18:58:13.453	430.771662068182
1996-09-06T18:58:13.820	429.378507153098
1996-09-06T18:58:14.120	427.522074430996
1996-09-06T18:58:14.486	428.142133107733
1996-09-06T18:58:14.786	428.511109467445
1996-09-06T18:58:15.153	425.652133016508
1996-09-06T18:58:15.453	425.801595795622
1996-09-06T18:58:15.820	427.280647549922
1996-09-06T18:58:16.120	425.121712740649
1996-09-06T18:58:16.486	424.656401486715
1996-09-06T18:58:16.786	424.766935329537
1996-09-06T18:58:17.153	422.917054270255
1996-09-06T18:58:17.453	423.868221466579
1996-09-06T18:58:17.820	421.990971346912
1996-09-06T18:58:18.120	422.398746370868
1996-09-06T18:58:18.486	419.867047012744
1996-09-06T18:58:18.786	421.576035021775
1996-09-06T18:58:19.153	418.44402857743
1996-09-06T18:58:19.453	417.611007601248
1996-09-06T18:58:19.820	418.904836203963
1996-09-06T18:58:20.120	418.878047596753
1996-09-06T18:58:20.486	415.747902726717
1996-09-06T18:58:20.786	415.834423970617
1996-09-06T18:58:21.153	412.657788930583
1996-09-06T18:58:21.453	409.966221018817
1996-09-06T18:58:21.820	411.984039850407
1996-09-06T18:58:22.120	412.867678390142
1996-09-06T18:58:22.486	407.860858670196
1996-09-06T18:58:22.786	408.188107132373
1996-09-06T18:58:23.153	406.505491839161
1996-09-06T18:58:23.453	403.73697504451
1996-09-06T18:58:23.820	401.528541508079
1996-09-06T18:58:24.120	401.439782566267
1996-09-06T18:58:24.486	401.811320147855
1996-09-06T18:58:24.786	397.317159669971
1996-09-06T18:58:25.153	396.607355700794
1996-09-06T18:58:25.453	394.797182980531
1996-09-06T18:58:25.820	394.72181791655
1996-09-06T18:58:26.120	392.216196726664
1996-09-06T18:58:26.486	389.979337594427
1996-09-06T18:58:26.786	389.09171673655
1996-09-06T18:58:27.153	388.997226511226
1996-09-06T18:58:27.453	388.936728237686
1996-09-06T18:58:27.820	384.526982458473
1996-09-06T18:58:28.120	385.946295697873
1996-09-06T18:58:28.486	383.957140798992
1996-09-06T18:58:28.786	382.566063677532
1996-09-06T18:58:29.153	383.821721362716
1996-09-06T18:58:29.453	380.214953703793
1996-09-06T18:58:29.820	379.998133104032
1996-09-06T18:58:30.120	376.91851641027
1996-09-06T18:58:30.486	375.49316500018
1996-09-06T18:58:30.786	372.367522945047
1996-09-06T18:58:31.153	372.934434024114
1996-09-06T18:58:31.453	371.509442216942
1996-09-06T18:58:31.820	373.005950024494
1996-09-06T18:58:32.120	374.053786940475
1996-09-06T18:58:32.486	371.194027327787
1996-09-06T18:58:32.786	372.547365644916
1996-09-06T18:58:33.153	370.763734436825
1996-09-06T18:58:33.453	366.349020704995
1996-09-06T18:58:33.820	368.170074078066
1996-09-06T18:58:34.120	368.043941753843
1996-09-06T18:58:34.486	365.893580221296
1996-09-06T18:58:34.786	366.784167060482
1996-09-06T18:58:35.153	366.477812072856
1996-09-06T18:58:35.453	365.1904268814
1996-09-06T18:58:35.820	362.985105391546
1996-09-06T18:58:36.120	364.255808034656
1996-09-06T18:58:36.486	364.2579826272
1996-09-06T18:58:36.786	360.954174755296
1996-09-06T18:58:37.153	361.251508095712
1996-09-06T18:58:37.453	358.328223120408
1996-09-06T18:58:37.820	360.358357037782
1996-09-06T18:58:38.120	357.772324374071
1996-09-06T18:58:38.486	356.641779760268
1996-09-06T18:58:38.786	358.956302218741
1996-09-06T18:58:39.153	356.2694509375
1996-09-06T18:58:39.453	353.336009989759
1996-09-06T18:58:39.820	353.663470875952
1996-09-06T18:58:40.120	351.358656498029
1996-09-06T18:58:40.486	351.815750740591
1996-09-06T18:58:40.786	348.970478463191
1996-09-06T18:58:41.153	349.611893716188
1996-09-06T18:58:41.453	348.56509220926
1996-09-06T18:58:41.820	347.464078165713
1996-09-06T18:58:42.120	343.974326173722
1996-09-06T18:58:42.486	345.880625039064
1996-09-06T18:58:42.786	343.235991289889
1996-09-06T18:58:43.153	338.959411000646
1996-09-06T18:58:43.453	338.533216139311
1996-09-06T18:58:43.820	336.360601918997
1996-09-06T18:58:44.120	335.57054631597
1996-09-06T18:58:44.486	334.118516240949
1996-09-06T18:58:44.786	331.798892678393
1996-09-06T18:58:45.153	330.044952919692
1996-09-06T18:58:45.453	325.139021331417
1996-09-06T18:58:45.820	327.278042642619
1996-09-06T18:58:46.120	324.355920429066
1996-09-06T18:58:46.486	323.367523812029
1996-09-06T18:58:46.786	319.800172772516
1996-09-06T18:58:47.153	320.804786577646
1996-09-06T18:58:47.453	320.967798896105
1996-09-06T18:58:47.820	314.199614707588
1996-09-06T18:58:48.120	314.153356352449
1996-09-06T18:58:48.486	314.539010956812
1996-09-06T18:58:48.786	317.110429947062
1996-09-06T18:58:49.153	311.077877813016
1996-09-06T18:58:49.453	311.119197751664
1996-09-06T18:58:49.820	307.217848656066
1996-09-06T18:58:50.120	308.98640050073
1996-09-06T18:58:50.486	306.763610301964
1996-09-06T18:58:50.786	305.530423935857
1996-09-06T18:58:51.153	306.002563063568
1996-09-06T18:58:51.453	306.719065146105
1996-09-06T18:58:51.820	302.676125154106
1996-09-06T18:58:52.120	298.596063132479
1996-09-06T18:58:52.486	300.584186611201
1996-09-06T18:58:52.786	300.76433668358
1996-09-06T18:58:53.153	299.030959476873
1996-09-06T18:58:53.453	299.312132019025
1996-09-06T18:58:53.820	297.819423465762
1996-09-06T18:58:54.120	295.848907914677
1996-09-06T18:58:54.486	293.66541194574
1996-09-06T18:58:54.786	296.271242450852
1996-09-06T18:58:55.153	294.079973423614
1996-09-06T18:58:55.453	292.245096745797
1996-09-06T18:58:55.820	293.946689158707
1996-09-06T18:58:56.120	293.353122472668
1996-09-06T18:58:56.486	290.852185799009
1996-09-06T18:58:56.786	290.451848737667
1996-09-06T18:58:57.153	289.615719252582
1996-09-06T18:58:57.453	289.39632663466
1996-09-06T18:58:57.820	289.962465197165
1996-09-06T18:58:58.120	288.182223749881
1996-09-06T18:58:58.486	284.022157000651
1996-09-06T18:58:58.786	284.643764773068
1996-09-06T18:58:59.153	284.3562732905
1996-09-06T18:58:59.453	282.817376839041
1996-09-06T18:58:59.820	281.869254520459
1996-09-06T18:59:00.120	280.125826324034
1996-09-06T18:59:00.486	275.932966563959
1996-09-06T18:59:00.786	277.376692590434
1996-09-06T18:59:01.153	275.001246979595
1996-09-06T18:59:01.453	273.733995863615
1996-09-06T18:59:01.820	269.332529281232
1996-09-06T18:59:02.120	269.925316609994
1996-09-06T18:59:02.486	266.355636788318
1996-09-06T18:59:02.786	265.972350635303
1996-09-06T18:59:03.153	263.27054589348
1996-09-06T18:59:03.453	262.560640972122
1996-09-06T18:59:03.820	256.611078878663
1996-09-06T18:59:04.120	259.763808192845
1996-09-06T18:59:04.486	256.993539401934
1996-09-06T18:59:04.786	256.013974675901
1996-09-06T18:59:05.153	252.837804594732
1996-09-06T18:59:05.453	253.188670166569
1996-09-06T18:59:05.820	248.778279482942
1996-09-06T18:59:06.120	247.5181999607
1996-09-06T18:59:06.486	246.12660236809
1996-09-06T18:59:06.786	245.194821168279
1996-09-06T18:59:07.153	245.053254923293
1996-09-06T18:59:07.453	239.993127152
1996-09-06T18:59:07.820	240.152276456213
1996-09-06T18:59:08.120	240.731199214256
1996-09-06T18:59:08.486	238.857186010153
1996-09-06T18:59:08.786	237.264749834245
1996-09-06T18:59:09.153	236.884910415413
1996-09-06T18:59:09.453	235.39578064426
1996-09-06T18:59:09.820	233.879321643569
1996-09-06T18:59:10.120	230.977414326307
1996-09-06T18:59:10.486	230.944064472151
1996-09-06T18:59:10.786	229.503894944313
1996-09-06T18:59:11.153	224.561454515451
1996-09-06T18:59:11.453	228.418512584497
1996-09-06T18:59:11.820	226.408435297518
1996-09-06T18:59:12.120	226.08246856749
1996-09-06T18:59:12.486	225.668487268126
1996-09-06T18:59:12.786	223.387167882883
1996-09-06T18:59:13.153	223.463884565029
1996-09-06T18:59:13.453	223.808868004709
1996-09-06T18:59:13.820	219.651024260967
1996-09-06T18:59:14.120	219.538537258954
1996-09-06T18:59:14.486	220.964264817585
1996-09-06T18:59:14.786	217.370682253554
1996-09-06T18:59:15.153	217.850703993535
1996-09-06T18:59:15.453	216.79219671571
1996-09-06T18:59:15.820	213.984703264675
1996-09-06T18:59:16.120	213.650726259495
1996-09-06T18:59:16.486	210.451342778813
1996-09-06T18:59:16.786	210.542163478357
1996-09-06T18:59:17.153	210.92155364939
1996-09-06T18:59:17.453	209.227139007377
1996-09-06T18:59:17.820	207.249968810084
1996-09-06T18:59:18.120	206.747330441189
1996-09-06T18:59:18.486	206.840387853463
1996-09-06T18:59:18.786	200.465254974429
1996-09-06T18:59:19.153	200.911950071087
1996-09-06T18:59:19.453	200.936152083947
1996-09-06T18:59:19.820	199.510619313707
1996-09-06T18:59:20.120	196.699304070908
1996-09-06T18:59:20.486	197.995597922252
1996-09-06T18:59:20.786	195.826588184297
1996-09-06T18:59:21.153	188.300768560982
1996-09-06T18:59:21.453	190.50002335382
1996-09-06T18:59:21.820	188.624822524486
1996-09-06T18:59:22.120	186.676037243184
1996-09-06T18:59:22.486	184.107671476325
1996-09-06T18:59:22.786	182.634124583562
1996-09-06T18:59:23.153	179.297460456597
1996-09-06T18:59:23.453	179.961020838782
1996-09-06T18:59:23.820	176.442706701742
1996-09-06T18:59:24.120	172.696839712685
1996-09-06T18:59:24.486	170.789861745463
1996-09-06T18:59:24.786	169.055949540066
1996-09-06T18:59:25.153	170.593318197062
1996-09-06T18:59:25.453	169.424446312934
1996-09-06T18:59:25.820	163.759325165075
1996-09-06T18:59:26.120	164.910635936439
1996-09-06T18:59:26.486	164.207440158843
1996-09-06T18:59:26.786	157.111003425398
1996-09-06T18:59:27.153	158.871284772537
1996-09-06T18:59:27.453	157.762383856091
1996-09-06T18:59:27.820	155.881170156144
1996-09-06T18:59:28.120	155.233386168455
1996-09-06T18:59:28.486	154.749309391166
1996-09-06T18:59:28.786	154.559418736033
1996-09-06T18:59:29.153	151.006380290208
1996-09-06T18:59:29.453	152.38171473294
1996-09-06T18:59:29.820	147.575406693947
1996-09-06T18:59:30.120	144.905018521868
1996-09-06T18:59:30.486	146.81353327719
1996-09-06T18:59:30.786	147.14814879199
1996-09-06T18:59:31.153	144.861328332638
1996-09-06T18:59:31.453	144.980637175987
1996-09-06T18:59:31.820	142.278545446756
1996-09-06T18:59:32.120	140.107438751543
1996-09-06T18:59:32.486	140.317998182191
1996-09-06T18:59:32.786	139.613457189137
1996-09-06T18:59:33.153	140.465827834378
1996-09-06T18:59:33.453	136.370208194384
1996-09-06T18:59:33.820	136.971531895187
1996-09-06T18:59:34.120	134.858552584969
1996-09-06T18:59:34.486	133.073955640552
1996-09-06T18:59:34.786	133.839409439852
1996-09-06T18:59:35.153	134.059577828804
1996-09-06T18:59:35.453	134.683708861227
1996-09-06T18:59:35.820	130.493957224553
1996-09-06T18:59:36.120	127.572501580718
1996-09-06T18:59:36.486	128.857165965942
1996-09-06T18:59:36.786	126.526631519205
1996-09-06T18:59:37.153	124.925209478448
1996-09-06T18:59:37.453	124.203621968154
1996-09-06T18:59:37.820	125.230669118185
1996-09-06T18:59:38.120	122.67309489822
1996-09-06T18:59:38.486	119.044229358958
1996-09-06T18:59:38.786	118.606087144274
1996-09-06T18:59:39.153	117.720601548654
1996-09-06T18:59:39.453	112.007342138077
1996-09-06T18:59:39.820	112.772401046247
1996-09-06T18:59:40.120	111.328917998961
1996-09-06T18:59:40.486	109.358965481005
1996-09-06T18:59:40.786	108.343571568561
1996-09-06T18:59:41.153	104.060743249629
1996-09-06T18:59:41.453	105.126406290964
1996-09-06T18:59:41.820	101.620859289968
1996-09-06T18:59:42.120	100.694735980003
1996-09-06T18:59:42.486	98.8089211774359
1996-09-06T18:59:42.786	96.0355242850496
1996-09-06T18:59:43.153	92.6994564421713
1996-09-06T18:59:43.453	92.9342870283928
1996-09-06T18:59:43.820	92.7357723831108
1996-09-06T18:59:44.120	86.1458367673729
1996-09-06T18:59:44.486	87.2862453325746
1996-09-06T18:59:44.786	84.322844506783
1996-09-06T18:59:45.153	81.2623675662919
1996-09-06T18:59:45.453	82.8338350901805
1996-09-06T18:59:45.820	78.2342778760576
1996-09-06T18:59:46.120	77.0442506957369
1996-09-06T18:59:46.486	75.7371872735235
1996-09-06T18:59:46.786	74.562055154706
1996-09-06T18:59:47.153	72.1167588954103
1996-09-06T18:59:47.453	71.3651891206619
1996-09-06T18:59:47.820	69.3605019062064
1996-09-06T18:59:48.120	70.287874489298
1996-09-06T18:59:48.486	67.1298288231393
1996-09-06T18:59:48.786	66.0059092204545
1996-09-06T18:59:49.153	64.1626472822747
1996-09-06T18:59:49.453	65.1173059748424
1996-09-06T18:59:49.820	62.7592043001108
1996-09-06T18:59:50.120	61.9253282902159
1996-09-06T18:59:50.486	62.0526952179503
1996-09-06T18:59:50.786	59.6757801818963
1996-09-06T18:59:51.153	58.1665328572905
1996-09-06T18:59:51.453	59.9197059128964
1996-09-06T18:59:51.820	58.843562405096
1996-09-06T18:59:52.120	56.2406996520246
1996-09-06T18:59:52.486	57.9485653902441
1996-09-06T18:59:52.786	55.4436211372194
1996-09-06T18:59:53.153	54.2844195435364
1996-09-06T18:59:53.453	52.5316691678282
1996-09-06T18:59:53.820	54.7988631405996
1996-09-06T18:59:54.120	48.1562389532117
1996-09-06T18:59:54.486	51.6544064682172
1996-09-06T18:59:54.786	49.288819879889
1996-09-06T18:59:55.153	45.9523730010888
1996-09-06T18:59:55.453	45.9542781432985
1996-09-06T18:59:55.820	44.7813740637339
1996-09-06T18:59:56.120	46.4407303535996
1996-09-06T18:59:56.486	42.3337079081164
1996-09-06T18:59:56.786	42.8243964189343
1996-09-06T18:59:57.153	41.3840584848558
1996-09-06T18:59:57.453	37.6557173605958
1996-09-06T18:59:57.820	34.4495896847338
1996-09-06T18:59:58.120	36.0490032031951
1996-09-06T18:59:58.486	32.4860622548184
1996-09-06T18:59:58.786	31.3305605425378
1996-09-06T18:59:59.153	28.0242097466226
1996-09-06T18:59:59.453	25.0832670875538
1996-09-06T18:59:59.820	27.305472184097
1996-09-06T19:00:00.120	23.0834773038296
1996-09-06T19:00:00.486	18.2434278063994
1996-09-06T19:00:00.786	17.0819025548884
1996-09-06T19:00:01.153	16.6858275906197
1996-09-06T19:00:01.453	15.0110826622108
1996-09-06T19:00:01.820	11.276818826906
1996-09-06T19:00:02.120	10.4440018913464
1996-09-06T19:00:02.486	9.42084259345152
1996-09-06T19:00:02.786	8.79333987060144
