time	Bz
1996-09-06T19:03:26.786	-348.921060729184
1996-09-06T19:03:27.153	-350.145220835521
1996-09-06T19:03:27.453	-347.146871341531
1996-09-06T19:03:27.820	-348.993347379067
1996-09-06T19:03:28.120	-347.292204843158
1996-09-06T19:03:28.486	-347.454056925986
1996-09-06T19:03:28.786	-343.950412871059
1996-09-06T19:03:29.153	-343.688287425096
1996-09-06T19:03:29.453	-345.88761382244
1996-09-06T19:03:29.820	-342.667998490841
1996-09-06T19:03:30.120	-343.654018822157
1996-09-06T19:03:30.486	-339.438410279116
1996-09-06T19:03:30.786	-338.741576994948
1996-09-06T19:03:31.153	-338.858173218006
1996-09-06T19:03:31.453	-337.168934927765
1996-09-06T19:03:31.820	-334.776832828668
1996-09-06T19:03:32.120	-336.364945409552
1996-09-06T19:03:32.486	-332.955452701406
1996-09-06T19:03:32.786	-332.127873350098
1996-09-06T19:03:33.153	-331.316598259029
1996-09-06T19:03:33.453	-333.418795116423
1996-09-06T19:03:33.820	-330.968142914597
1996-09-06T19:03:34.120	-330.967211023156
1996-09-06T19:03:34.486	-329.536379754074
1996-09-06T19:03:34.786	-327.71325405353
1996-09-06T19:03:35.153	-327.178255551333
1996-09-06T19:03:35.453	-327.24203190807
1996-09-06T19:03:35.820	-325.35327715394
1996-09-06T19:03:36.120	-325.257045156616
1996-09-06T19:03:36.486	-322.855520850388
1996-09-06T19:03:36.786	-324.534677253116
1996-09-06T19:03:37.153	-320.809994452949
1996-09-06T19:03:37.453	-320.100054960604
1996-09-06T19:03:37.820	-318.576544666377
1996-09-06T19:03:38.120	-319.427222687372
1996-09-06T19:03:38.486	-317.080066489356
1996-09-06T19:03:38.786	-316.828885728575
1996-09-06T19:03:39.153	-315.010133605525
1996-09-06T19:03:39.453	-313.939979560669
1996-09-06T19:03:39.820	-313.120750709485
1996-09-06T19:03:40.120	-313.289395465988
1996-09-06T19:03:40.486	-310.427276927884
1996-09-06T19:03:40.786	-313.108461781753
1996-09-06T19:03:41.153	-311.114846609501
1996-09-06T19:03:41.453	-309.529036747348
1996-09-06T19:03:41.820	-310.929871950088
1996-09-06T19:03:42.120	-307.70983975863
1996-09-06T19:03:42.486	-305.065890411249
1996-09-06T19:03:42.786	-305.007103597568
1996-09-06T19:03:43.153	-304.621254834877
1996-09-06T19:03:43.453	-303.475282892991
1996-09-06T19:03:43.820	-303.442799462346
1996-09-06T19:03:44.120	-301.251554883515
1996-09-06T19:03:44.486	-298.436800952987
1996-09-06T19:03:44.786	-298.597981211504
1996-09-06T19:03:45.153	-300.140310903907
1996-09-06T19:03:45.453	-297.287844760442
1996-09-06T19:03:45.820	-297.912268880028
1996-09-06T19:03:46.120	-295.00428451176
1996-09-06T19:03:46.486	-294.709805457216
1996-09-06T19:03:46.786	-294.675686405946
1996-09-06T19:03:47.153	-294.863425088045
1996-09-06T19:03:47.453	-293.553057043452
1996-09-06T19:03:47.820	-292.154885449355
1996-09-06T19:03:48.120	-292.281625860955
